
Thu Jan  1 00:00:01 1970

Flight Log #2
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.1'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[185580,0,[0,0,0],[-0.007941,-0.007789,0.014355],[-1.529837,-0.019613,9.865490],[-0.174676,1.081556,9.645468],[-0.011818,-0.160000,-0.054082],[-147,-210,289]]
DATA[185640,0,[0,0,0],[-0.111788,0.241750,0.008705],[-1.843650,-0.156906,10.081236],[-0.296710,1.282553,9.891929],[-0.002727,-0.156364,-0.047959],[-143,-227,290]]
DATA[185690,0,[0,0,0],[-0.036805,-0.002902,-0.008094],[-1.569064,-0.039227,-0.078453],[-0.210568,1.287339,9.726824],[-0.005455,-0.159091,-0.052041],[-144,-229,299]]
DATA[185740,0,[0,0,0],[-0.016799,-0.002902,-0.008858],[-0.156906,-0.039227,-0.019613],[-0.212961,1.301695,9.698111],[-0.004545,-0.157273,-0.052041],[-140,-223,305]]
DATA[185800,0,[0,0,0],[-0.001680,-0.004276,0.018784],[-0.137293,-0.058840,-0.117680],[-0.320638,1.531407,9.662218],[0.233636,-0.156364,-0.047959],[-142,-230,296]]
DATA[185850,0,[0,0,0],[-0.006261,0.129045,0.012065],[-1.863264,-0.039227,10.042009],[-0.232104,1.459622,9.767502],[0.239091,-0.155455,-0.043878],[-150,-230,292]]
DATA[185910,0,[0,0,0],[-0.019090,0.087659,-0.009010],[-0.156906,0.058840,10.140077],[-0.382852,1.545763,9.707682],[0.236364,-0.155455,-0.051020],[-151,-232,309]]
DATA[185970,0,[0,0,0],[-0.023671,-0.019395,-0.016493],[-0.137293,-0.078453,-0.117680],[-0.256032,1.473979,9.655040],[0.243636,-0.152727,-0.044898],[-147,-230,308]]
DATA[186020,0,[0,0,0],[-0.072998,-0.006109,-0.007483],[-0.078453,0.117680,10.140077],[-0.282353,1.574477,9.729217],[0.249091,-0.148182,-0.042857],[-145,-240,308]]
DATA[186070,0,[0,0,0],[-0.018784,-0.007941,-0.002596],[-0.039227,0.019613,-0.019613],[-0.315853,1.722832,9.580862],[0.246364,-0.155455,-0.042857],[-146,-240,305]]
DATA[186130,0,[0,0,0],[-0.005345,0.167683,0.013744],[-0.058840,-0.156906,-0.098067],[-0.177069,1.603191,9.767502],[0.250909,-0.152727,-0.042857],[-149,-250,308]]
DATA[186180,0,[0,0,0],[-0.017410,0.167224,0.046273],[-0.117680,-0.156906,10.179303],[-0.272782,1.517050,9.406186],[0.253636,-0.153636,-0.038776],[-149,-245,311]]
DATA[186230,0,[0,0,0],[-0.000611,-0.003054,-0.018021],[-0.019613,-0.117680,9.806650],[-0.256032,2.036292,9.781859],[0.264545,-0.150000,-0.033673],[-152,-259,315]]
DATA[186290,0,[0,0,0],[0.007178,0.080787,-0.001374],[-2.157463,-0.156906,10.140077],[-0.323031,1.947758,9.633504],[0.265455,-0.149091,-0.032653],[-145,-255,318]]
DATA[186350,0,[0,0,0],[0.014966,-0.010996,0.039401],[-2.510502,0.039227,-0.058840],[-0.279960,2.050649,9.595219],[0.263636,-0.153636,-0.032653],[-140,-262,314]]
DATA[186400,0,[0,0,0],[0.044440,0.251982,-0.015119],[-2.510502,0.431493,9.806650],[-0.076570,2.081756,9.588040],[0.275455,-0.151818,-0.029592],[-149,-254,320]]
DATA[186460,0,[0,0,0],[-0.014508,-0.000916,0.056352],[-2.706635,0.313813,9.826263],[-0.232104,2.400001,9.590433],[0.280000,-0.156364,-0.020408],[-152,-269,328]]
DATA[186510,0,[0,0,0],[0.005040,-0.010537,0.079107],[-2.726249,-0.098067,9.865490],[-0.131605,2.230111,9.461221],[0.284545,-0.158182,-0.020408],[-154,-271,322]]
DATA[186570,0,[0,0,0],[-0.024129,0.245110,0.014661],[-2.785089,-0.098067,9.747810],[-0.155533,2.407180,9.454042],[0.285455,-0.154545,-0.017347],[-153,-271,329]]
DATA[186620,0,[0,0,0],[-0.024740,0.134696,0.006109],[-0.078453,0.117680,9.845877],[-0.181855,2.720639,9.547362],[0.296364,-0.155455,-0.012245],[-160,-288,335]]
DATA[186670,0,[0,0,0],[-0.012675,-0.002596,-0.006261],[-3.040061,0.353039,-0.156906],[-0.150748,2.555535,9.375079],[0.300909,-0.159091,-0.006122],[-158,-287,328]]
DATA[186730,0,[0,0,0],[0.046578,0.007178,0.040928],[-3.079288,-0.117680,9.767424],[-0.040678,2.785246,9.420543],[0.302727,-0.163636,-0.003061],[-159,-294,345]]
DATA[186780,0,[0,0,0],[-0.064446,0.246637,0.013439],[-0.137293,0.353039,-0.019613],[0.138784,2.560320,9.523434],[0.298182,-0.161818,-0.005102],[-164,-289,338]]
DATA[186830,0,[0,0,0],[-0.100335,-0.009927,0.053145],[-0.117680,0.353039,9.728197],[-0.026321,2.852245,9.473185],[0.309091,-0.156364,-0.001020],[-159,-297,343]]
DATA[186890,0,[0,0,0],[-0.012065,0.360563,-0.033750],[-3.059675,-0.137293,9.453610],[-0.086142,2.790031,9.209974],[0.322727,-0.154545,-0.515306],[-156,-311,355]]
DATA[186950,0,[0,0,0],[-0.015424,-0.005651,0.005803],[-0.058840,-0.058840,9.512450],[-0.047856,3.416951,9.403793],[0.324545,-0.153636,-0.510204],[-160,-313,361]]
DATA[187000,0,[0,0,0],[-0.007178,-0.005956,-0.008705],[-0.156906,-0.137293,9.473224],[-0.212961,3.239882,9.186047],[0.328182,-0.152727,-0.509184],[-152,-317,367]]
DATA[187060,0,[0,0,0],[-0.010079,0.201891,-0.006872],[-0.078453,0.078453,9.512450],[-0.126820,3.469593,9.193225],[0.338182,-0.151818,-0.503061],[-152,-323,369]]
DATA[187110,0,[0,0,0],[-0.016646,-0.001833,-0.001374],[-0.078453,0.353039,9.433997],[-0.033500,3.531806,9.181260],[0.341818,-0.155455,-0.495918],[-150,-327,366]]
DATA[187160,0,[0,0,0],[-0.065668,-0.004123,0.003971],[-0.156906,0.000000,9.414384],[-0.038285,3.632305,9.102298],[0.343636,-0.156364,-0.496939],[-150,-330,375]]
DATA[187220,0,[0,0,0],[-0.017410,-0.015730,0.040317],[-0.019613,-0.117680,9.198638],[-0.062213,3.835695,9.073584],[-0.114545,-0.152727,-0.487755],[-158,-339,376]]
DATA[187270,0,[0,0,0],[-0.072082,0.172417,0.009774],[-4.393379,-0.058840,-0.039227],[-0.122034,3.948157,9.049655],[-0.108182,-0.150000,-0.484694],[-160,-346,374]]
DATA[187330,0,[0,0,0],[-0.007483,0.160199,0.051771],[-4.334539,0.058840,-0.058840],[-0.133998,4.053442,9.064013],[-0.104545,-0.153636,-0.477551],[-152,-349,386]]
DATA[187390,0,[0,0,0],[-0.017410,-0.011148,0.007178],[-4.295313,0.078453,-0.117680],[-0.064606,4.130012,8.853444],[-0.102727,-0.151818,-0.478571],[-156,-351,384]]
DATA[187440,0,[0,0,0],[-0.014050,-0.013134,0.003360],[-4.648352,-0.137293,-0.117680],[0.031107,4.307081,8.949157],[-0.093636,-0.150000,-0.473469],[-166,-367,392]]
DATA[187490,0,[0,0,0],[-0.065821,-0.008247,0.008094],[-4.648352,0.058840,9.159411],[-0.138784,4.249653,8.855837],[-0.089091,-0.150000,-0.466327],[-160,-367,386]]
DATA[187550,0,[0,0,0],[-0.007789,0.286190,0.039095],[-4.883712,-0.019613,8.884825],[-0.124427,4.450650,8.638090],[-0.082727,-0.150000,-0.460204],[-161,-368,401]]
DATA[187600,0,[0,0,0],[-0.010690,-0.018326,-0.011759],[-0.039227,-0.078453,8.904438],[-0.181855,4.642076,8.714660],[-0.082727,-0.151818,-0.458163],[-160,-372,402]]
DATA[187650,0,[0,0,0],[-0.026420,0.195935,0.009927],[-0.039227,-0.098067,8.825985],[-0.050249,4.713861,8.743374],[-0.071818,-0.145455,-0.450000],[-158,-390,410]]
DATA[187710,0,[0,0,0],[-0.039095,-0.005192,0.041997],[-4.981778,0.000000,8.806372],[-0.196211,4.730610,8.583055],[-0.071818,-0.145455,-0.446939],[-161,-380,420]]
DATA[187770,0,[0,0,0],[-0.036194,-0.001985,0.014355],[-4.903325,0.098067,8.786758],[-0.131605,4.730610,8.547162],[-0.069091,-0.145455,-0.444898],[-163,-379,413]]
DATA[187830,0,[0,0,0],[-0.066890,-0.016341,-0.006261],[-0.078453,-0.039227,8.884825],[-0.148355,4.847859,8.518449],[-0.070000,-0.147273,-0.445918],[-153,-391,427]]
DATA[187880,0,[0,0,0],[-0.003207,-0.005040,-0.005192],[-5.275978,0.019613,8.551399],[-0.248854,5.005785,8.523234],[-0.062727,-0.142727,-0.438776],[-160,-394,421]]
DATA[187930,0,[0,0,0],[0.008094,0.203876,0.088117],[-5.275978,-0.058840,-0.098067],[-0.117248,4.941179,8.444271],[-0.061818,-0.143636,-0.432653],[-163,-388,425]]
DATA[187990,0,[0,0,0],[-0.008399,-0.009163,-0.010843],[-0.156906,-0.156906,8.531785],[-0.047856,4.972285,8.415557],[-0.060909,-0.147273,-0.430612],[-168,-397,436]]
DATA[188040,0,[0,0,0],[-0.063835,-0.014966,0.043677],[-0.078453,0.137293,-0.039227],[-0.069392,5.094319,8.398808],[-0.056364,-0.144545,-0.428571],[-174,-402,427]]
DATA[188090,0,[0,0,0],[-0.030543,-0.011301,0.043677],[-5.511337,-0.019613,-0.156906],[-0.098106,5.130212,8.348558],[-0.050909,-0.146364,-0.420408],[-170,-399,435]]
DATA[188150,0,[0,0,0],[-0.004123,-0.008247,-0.014508],[-5.295591,0.078453,-0.117680],[-0.002393,5.216353,8.348558],[-0.048182,-0.147273,-0.417347],[-175,-410,438]]
DATA[188210,0,[0,0,0],[-0.011912,0.280693,-0.016646],[-5.883990,0.000000,8.472945],[-0.062213,5.541777,8.255239],[-0.047273,-0.154545,-0.416327],[-133,-410,442]]
DATA[188260,0,[0,0,0],[-0.015272,0.164934,0.002749],[-6.158576,-0.058840,8.198359],[0.129212,5.828916,8.322237],[-0.039091,-0.150909,-0.410204],[-170,-410,441]]
DATA[188320,0,[0,0,0],[-0.031001,-0.000458,0.004276],[-0.156906,0.019613,-0.156906],[-0.009571,5.606383,8.078169],[-0.034545,-0.146364,-0.401020],[-173,-411,447]]
DATA[188370,0,[0,0,0],[-0.008552,0.202349,-0.023824],[-5.844764,0.098067,-0.058840],[0.031107,5.508278,8.059027],[-0.032727,-0.146364,-0.400000],[-174,-424,460]]
DATA[188420,0,[0,0,0],[-0.068417,0.284663,-0.005956],[-5.923217,-0.039227,-0.098067],[0.031107,5.556134,8.020741],[-0.030000,-0.148182,-0.396939],[-169,-426,461]]
DATA[188480,0,[0,0,0],[-0.077274,-0.009927,-0.005803],[-6.217416,-0.098067,7.943387],[-0.033500,5.771488,8.015956],[-0.024545,-0.141818,-0.127551],[-172,-433,461]]
DATA[188530,0,[0,0,0],[-0.015424,-0.014203,0.050396],[-0.137293,0.039227,7.943387],[-0.071785,5.867201,7.846066],[-0.020000,-0.140909,-0.123469],[-171,-438,463]]
DATA[188590,0,[0,0,0],[-0.001069,0.319788,-0.010537],[-0.019613,0.039227,-0.117680],[-0.035892,5.996414,7.752745],[-0.017273,-0.145455,-0.118367],[-165,-437,473]]
DATA[188650,0,[0,0,0],[-0.066584,0.212887,0.002596],[-0.058840,-0.156906,-0.098067],[-0.076570,6.159125,7.728817],[-0.014545,-0.141818,-0.111224],[-177,-443,489]]
DATA[188710,0,[0,0,0],[0.003971,0.166919,0.041539],[-0.078453,-0.058840,7.570734],[-0.179462,6.285945,7.575676],[-0.002727,-0.141818,-0.095918],[-165,-447,491]]
DATA[188770,0,[0,0,0],[-0.012981,-0.008094,0.055741],[-6.452776,-0.235360,7.629574],[-0.045464,6.235696,7.408179],[-0.000909,-0.140909,-0.090816],[-170,-453,504]]
DATA[188830,0,[0,0,0],[-0.035888,0.281762,0.082314],[-6.766588,-0.039227,-0.019613],[-0.052642,6.482157,7.470392],[0.466364,-0.142727,-0.083673],[-179,-446,494]]
DATA[188880,0,[0,0,0],[-0.064599,-0.009774,-0.001680],[-6.864655,0.137293,-0.058840],[0.004786,6.733403,7.401000],[0.471818,-0.140000,-0.081633],[-176,-453,506]]
DATA[188940,0,[0,0,0],[-0.002596,-0.002291,-0.010079],[-0.137293,-0.098067,7.551121],[0.026321,6.558727,7.197610],[0.476364,-0.140000,-0.070408],[-176,-462,518]]
DATA[188990,0,[0,0,0],[-0.028863,0.783435,0.129503],[-0.019613,-0.039227,6.688135],[-0.093320,6.903293,7.042077],[0.479091,-0.146364,-0.059184],[-175,-460,529]]
DATA[189040,0,[0,0,0],[-0.028711,-0.005803,0.040623],[-0.098067,-0.019613,7.021562],[-0.019143,7.647461,7.125826],[0.481818,-0.144545,-0.048980],[-175,-476,542]]
DATA[189100,0,[0,0,0],[0.078191,-0.016493,-0.002138],[-0.098067,0.039227,-0.019613],[0.016750,6.958328,6.805188],[0.485455,-0.148182,-0.045918],[-176,-474,537]]
DATA[189150,0,[0,0,0],[-0.007636,0.131947,0.052382],[-0.058840,0.353039,6.727362],[0.323031,7.147361,6.805188],[0.484545,-0.149091,-0.037755],[-188,-477,544]]
DATA[189210,0,[0,0,0],[-0.019090,-0.018479,0.056963],[-0.098067,-0.078453,-0.078453],[0.066999,7.204789,6.742974],[0.484545,-0.150909,-0.037755],[-181,-469,545]]
DATA[189270,0,[0,0,0],[0.057269,-0.018326,-0.007025],[-0.078453,-0.058840,6.629295],[0.378066,7.128219,6.599405],[0.490000,-0.151818,-0.027551],[-180,-471,553]]
DATA[189320,0,[0,0,0],[0.040470,-0.007330,-0.007789],[-7.433441,0.313813,6.354710],[0.260818,7.384251,6.637690],[0.496364,-0.151818,-0.016327],[-183,-478,566]]
DATA[189370,0,[0,0,0],[-0.001985,-0.017257,-0.012675],[-0.078453,0.372653,6.374323],[0.466600,7.432107,6.417551],[0.494545,-0.155455,-0.014286],[-189,-490,567]]
DATA[189430,0,[0,0,0],[-0.071319,-0.006872,0.048717],[-7.766867,-0.137293,-0.039227],[0.351745,7.523035,6.412765],[0.496364,-0.154545,-0.006122],[-190,-489,580]]
DATA[189480,0,[0,0,0],[-0.016035,-0.016341,0.012065],[-7.727640,0.137293,-0.137293],[0.330210,7.702496,6.345766],[0.500000,-0.150000,-0.258163],[-195,-491,585]]
DATA[189530,0,[0,0,0],[-0.060323,-0.007330,0.011606],[-0.137293,0.117680,-0.039227],[0.370888,7.511070,6.204589],[0.500000,-0.155455,-0.252041],[-188,-494,589]]
DATA[189590,0,[0,0,0],[-0.017257,-0.015272,-0.014661],[-0.098067,-0.098067,5.982057],[0.303888,7.867601,6.094519],[0.507273,-0.150909,-0.241837],[-188,-498,607]]
DATA[189650,0,[0,0,0],[-0.010690,0.353691,-0.031612],[-8.041453,-0.019613,5.727084],[0.248854,7.810173,5.812166],[0.507273,-0.150000,-0.237755],[-184,-495,611]]
DATA[189700,0,[0,0,0],[-0.015730,0.173791,0.000000],[-0.137293,0.117680,-0.098067],[-0.203390,8.006385,5.661418],[0.512727,-0.148182,-0.226531],[-187,-499,613]]
DATA[189760,0,[0,0,0],[-0.006261,0.169515,0.015882],[-8.100293,0.117680,-0.117680],[0.524028,8.018349,5.718846],[0.514545,-0.145455,-0.220408],[-181,-504,624]]
DATA[189810,0,[0,0,0],[-0.038637,-0.012370,0.049175],[-8.061067,-0.117680,5.452497],[0.189033,8.126026,5.522635],[0.514545,-0.148182,-0.215306],[-178,-506,615]]
DATA[189860,0,[0,0,0],[-0.030543,0.241139,0.013286],[-8.453332,0.058840,-0.058840],[0.279960,8.377272,5.527421],[0.520000,-0.146364,-0.209184],[-188,-506,630]]
DATA[189920,0,[0,0,0],[-0.017410,-0.001069,-0.005192],[-8.394492,0.078453,5.354431],[0.279960,8.135597,5.278567],[0.516364,-0.147273,-0.198980],[-183,-509,644]]
DATA[189970,0,[0,0,0],[-0.145080,-0.019242,-0.012065],[-8.669079,-0.137293,5.158298],[0.502493,8.470592,5.369494],[0.521818,-0.144545,-0.190816],[-173,-508,637]]
DATA[190030,0,[0,0,0],[-0.018479,-0.015730,0.004429],[-0.019613,-0.235360,-0.058840],[0.162712,8.398808,5.221139],[0.520909,-0.144545,-0.186735],[-182,-512,645]]
DATA[190080,0,[0,0,0],[0.051618,0.201586,-0.001833],[-0.078453,0.137293,4.844485],[0.311067,8.312666,5.046463],[0.522727,-0.144545,-0.186735],[-188,-513,661]]
DATA[190130,0,[0,0,0],[-0.002138,0.206625,-0.017868],[-8.374879,0.117680,-0.058840],[0.397209,8.286345,5.056034],[0.522727,-0.144545,-0.173469],[-192,-508,659]]
DATA[190190,0,[0,0,0],[-0.140194,-0.012523,-0.021075],[-8.472945,-0.039227,-0.019613],[0.373280,8.470592,4.864608],[0.525455,-0.141818,-0.166327],[-184,-517,655]]
DATA[190250,0,[0,0,0],[-0.007025,-0.013286,0.040623],[-8.669079,-0.039227,-0.078453],[0.052642,8.547162,4.620541],[0.525455,-0.144545,-0.161224],[-184,-518,665]]
DATA[190300,0,[0,0,0],[0.052840,-0.010385,0.053756],[-0.039227,-0.058840,4.491446],[0.251246,8.676374,4.596612],[0.528182,-0.146364,-0.154082],[-180,-521,695]]
DATA[190360,0,[0,0,0],[-0.010079,-0.015119,-0.000458],[-0.156906,-0.019613,4.471833],[0.509671,8.786445,4.591826],[0.530000,-0.144545,-0.137755],[-189,-530,687]]
DATA[190410,0,[0,0,0],[-0.002902,0.487929,0.175471],[-0.039227,-0.294199,-0.078453],[0.110070,9.178867,4.082155],[0.527273,-0.145455,-0.127551],[-193,-528,701]]
DATA[190460,0,[0,0,0],[0.167072,-0.003818,-0.001069],[-0.019613,0.353039,-0.019613],[0.492921,8.934800,4.302295],[0.530909,-0.151818,-0.119388],[-197,-526,710]]
DATA[190530,0,[0,0,0],[-0.008247,-0.000764,0.007789],[-8.747532,-0.137293,3.765754],[0.547956,8.901300,3.905087],[0.530000,-0.150909,-0.107143],[-193,-520,732]]
DATA[190580,0,[0,0,0],[-0.003207,0.291383,-0.026725],[-9.080958,0.137293,-0.137293],[0.610170,8.997013,3.862016],[0.531818,-0.147273,-0.094898],[-195,-531,740]]
DATA[190630,0,[0,0,0],[-0.015424,-0.004734,-0.000916],[-0.117680,-0.098067,-0.078453],[0.397209,9.231510,3.558127],[0.530000,-0.146364,-0.082653],[-193,-526,743]]
DATA[190690,0,[0,0,0],[-0.019090,-0.001680,-0.005345],[-9.414384,-0.117680,-0.156906],[0.669990,9.253045,3.469593],[0.530000,-0.145455,-0.060204],[-198,-526,767]]
DATA[190740,0,[0,0,0],[-0.018173,-0.009927,-0.012217],[-0.137293,-0.098067,2.824315],[0.476172,9.540184,3.235096],[0.530000,-0.145455,-0.051020],[-192,-523,796]]
DATA[190800,0,[0,0,0],[-0.007636,-0.019242,-0.067195],[-9.610518,-0.098067,2.569342],[0.507278,9.360723,2.967100],[0.533636,-0.137273,-0.039796],[-183,-528,780]]
DATA[190860,0,[0,0,0],[0.091477,-0.008247,-0.005803],[-0.039227,-0.039227,2.628182],[0.332602,9.332008,2.699104],[0.530909,-0.138182,-0.028571],[-190,-529,792]]
DATA[190910,0,[0,0,0],[0.006261,-0.019395,-0.004276],[-0.117680,-0.137293,2.647796],[0.794417,9.020942,2.861816],[0.527273,-0.145455,-0.026531],[-192,-531,798]]
DATA[190960,0,[0,0,0],[-0.109956,0.289245,0.165850],[-9.669357,-0.137293,-0.098067],[0.380459,9.841680,2.488536],[0.530909,-0.147273,-0.020408],[-188,-531,795]]
DATA[191020,0,[0,0,0],[-0.020922,-0.017410,0.051771],[-0.078453,0.058840,2.275143],[0.507278,9.576077,2.402394],[0.527273,-0.147273,-0.012245],[-189,-521,792]]
DATA[191070,0,[0,0,0],[-0.017257,-0.002596,-0.017715],[-0.117680,0.039227,1.922103],[0.483350,9.573684,2.242075],[0.525455,-0.147273,-0.004082],[-196,-530,801]]
DATA[191120,0,[0,0,0],[-0.005040,-0.003512,0.046120],[-0.039227,-0.058840,-0.117680],[0.591027,9.690931,2.222932],[0.526364,-0.150000,-0.006122],[-191,-523,818]]
DATA[191180,0,[0,0,0],[0.001222,0.201586,0.083536],[-9.316318,0.019613,-0.117680],[0.662812,9.456435,2.048256],[0.526364,-0.147273,0.003061],[-193,-521,827]]
DATA[191240,0,[0,0,0],[-0.036499,-0.007941,0.039859],[-0.019613,-0.019613,1.686744],[0.701097,9.781859,2.108077],[0.523636,-0.144545,0.015306],[-199,-526,835]]
DATA[191300,0,[0,0,0],[-0.019090,-0.018173,-0.015730],[-0.117680,0.039227,-0.156906],[0.593420,9.585648,1.837688],[0.520909,-0.149091,0.018367],[-202,-524,831]]
DATA[191350,0,[0,0,0],[-0.031154,-0.010996,-0.003360],[-0.039227,-0.078453,-0.039227],[0.641276,9.643075,1.734796],[0.520000,-0.150000,0.024490],[-200,-518,850]]
DATA[191400,0,[0,0,0],[-0.020769,0.479529,-0.010079],[-9.688971,-0.078453,-0.058840],[0.507278,9.671789,1.454836],[0.519091,-0.147273,0.043878],[-200,-518,856]]
DATA[191460,0,[0,0,0],[-0.016493,-0.016952,-0.007025],[-0.078453,0.098067,-0.078453],[0.725025,10.133604,1.473979],[0.513636,-0.143636,0.060204],[-197,-520,871]]
DATA[191510,0,[0,0,0],[-0.019242,-0.007178,-0.016493],[-10.002783,-0.313813,-0.039227],[0.727418,9.820144,1.186840],[0.511818,-0.150000,0.061224],[-196,-512,873]]
DATA[191560,0,[0,0,0],[-0.000458,0.246790,0.088881],[-0.137293,-0.019613,-0.117680],[0.567099,9.714860,1.119841],[0.509091,-0.151818,0.062245],[-200,-508,887]]
DATA[191620,0,[0,0,0],[-0.012675,0.290466,0.055589],[-0.078453,-0.137293,-0.039227],[0.794417,9.779466,1.074377],[0.507273,-0.149091,0.075510],[-204,-510,891]]
DATA[191680,0,[0,0,0],[-0.000916,-0.017562,0.056658],[-9.630131,-0.156906,-0.058840],[0.703490,9.834501,1.040878],[0.505455,-0.149091,0.080612],[-200,-503,889]]
DATA[191730,0,[0,0,0],[-0.022144,0.080176,-0.006261],[-0.019613,-0.117680,0.745305],[0.631705,9.743574,0.942772],[0.507273,-0.152727,0.079592],[-199,-504,891]]
DATA[191790,0,[0,0,0],[-0.018173,0.042761,0.041539],[-9.728197,-0.039227,0.647239],[0.667598,9.882358,0.899701],[0.504545,-0.152727,0.078571],[-194,-508,905]]
DATA[191840,0,[0,0,0],[0.043830,-0.009927,-0.031765],[-0.039227,-0.098067,0.392266],[0.789631,9.717253,0.894916],[0.507273,-0.147273,0.087755],[-201,-506,907]]
DATA[191890,0,[0,0,0],[-0.026878,-0.035277,-0.011454],[-0.117680,-0.137293,0.372653],[0.789631,9.872787,0.837488],[0.503636,-0.150000,0.085714],[-204,-505,903]]
DATA[191950,0,[0,0,0],[-0.026420,0.040470,0.004276],[-0.039227,-0.078453,0.411879],[0.660419,9.808180,0.885344],[0.503636,-0.150000,0.083673],[-197,-506,898]]
DATA[192000,0,[0,0,0],[-0.003665,-0.006261,-0.002443],[-9.904716,-0.058840,0.392266],[0.658026,9.911072,0.684347],[0.507273,-0.150000,0.088776],[-197,-500,882]]
DATA[192060,0,[0,0,0],[-0.003665,-0.016035,0.043219],[-0.058840,-0.156906,0.431493],[0.725025,9.911072,0.734597],[0.503636,-0.142727,0.091837],[-201,-508,906]]
DATA[192120,0,[0,0,0],[-0.036499,0.085063,0.042150],[-9.610518,-0.137293,-0.137293],[0.689133,9.772287,0.768096],[0.500000,-0.147273,0.090816],[-208,-504,907]]
DATA[192170,0,[0,0,0],[-0.029627,-0.007941,0.008552],[-9.688971,0.078453,0.431493],[0.624527,9.853643,0.686740],[0.504545,-0.147273,0.089796],[-197,-506,903]]
DATA[192220,0,[0,0,0],[-0.034056,0.080329,0.015882],[-9.904716,0.098067,0.098067],[0.691526,9.836894,0.768096],[0.503636,-0.145455,0.093878],[-197,-507,901]]
DATA[192280,0,[0,0,0],[-0.038943,-0.007941,0.019090],[-0.039227,0.078453,0.137293],[0.636491,9.750752,0.631705],[0.501818,-0.142727,0.100000],[-196,-507,909]]
DATA[192330,0,[0,0,0],[-0.037263,-0.037874,0.048106],[-0.117680,0.000000,-0.039227],[0.559920,9.767502,0.622134],[0.500909,-0.145455,0.092857],[-192,-511,921]]
DATA[192380,0,[0,0,0],[0.013592,-0.061697,0.051007],[-0.098067,-0.117680,-0.039227],[0.629312,9.829716,0.638884],[0.505455,-0.148182,0.084694],[-192,-511,907]]
DATA[192440,0,[0,0,0],[0.003054,-0.060781,-0.013744],[-0.019613,0.117680,-0.039227],[0.653241,9.738789,0.748953],[0.507273,-0.146364,0.086735],[-196,-507,910]]
DATA[192500,0,[0,0,0],[-0.026725,-0.006261,-0.000611],[-9.688971,-0.058840,0.666852],[0.686740,9.829716,0.772882],[0.503636,-0.148182,0.087755],[-193,-506,898]]
DATA[192550,0,[0,0,0],[-0.018173,-0.001985,-0.019395],[-9.708584,0.000000,-0.039227],[0.662812,9.906285,0.894916],[0.506364,-0.149091,0.080612],[-194,-509,896]]
DATA[192610,0,[0,0,0],[0.013744,-0.028100,-0.007330],[-0.058840,0.019613,-0.058840],[0.576670,9.860822,0.832702],[0.508182,-0.148182,0.076531],[-198,-506,899]]
DATA[192660,0,[0,0,0],[-0.023671,-0.015730,-0.005345],[-9.708584,0.058840,0.647239],[0.576670,9.944571,0.961915],[0.508182,-0.144545,0.079592],[-192,-501,895]]
DATA[192720,0,[0,0,0],[-0.022755,-0.009927,-0.019395],[-9.630131,-0.078453,-0.058840],[0.581456,9.767502,0.976272],[0.507273,-0.142727,0.076531],[-192,-510,888]]
DATA[192770,0,[0,0,0],[-0.030085,-0.109650,0.057269],[-0.098067,0.000000,0.647239],[0.567099,9.906285,1.028914],[0.510909,-0.149091,0.070408],[-190,-514,890]]
DATA[192820,0,[0,0,0],[-0.000764,-0.075595,0.006109],[-0.156906,0.000000,0.666852],[0.576670,9.863214,1.040878],[0.508182,-0.145455,0.067347],[-195,-511,875]]
DATA[192880,0,[0,0,0],[-0.112705,-0.017410,0.046884],[-9.728197,-0.058840,-0.039227],[0.567099,9.779466,1.143769],[0.514545,-0.145455,0.057143],[-190,-503,875]]
DATA[192940,0,[0,0,0],[-0.017257,-0.004887,-0.012217],[-0.019613,0.019613,0.941438],[0.588634,9.827323,1.347159],[0.513636,-0.146364,0.057143],[-192,-512,860]]
DATA[192990,0,[0,0,0],[-0.027489,-0.009621,0.042608],[-9.688971,-0.078453,-0.058840],[0.626920,9.628718,1.292124],[0.512727,-0.149091,0.046939],[-193,-511,878]]
DATA[193050,0,[0,0,0],[-0.034514,-0.001833,0.053298],[-9.708584,-0.058840,1.333704],[0.588634,9.973285,1.383052],[0.516364,-0.147273,0.041837],[-193,-518,863]]
DATA[193100,0,[0,0,0],[-0.001222,-0.064446,-0.007941],[-9.728197,-0.019613,1.059118],[0.634098,9.784252,1.495514],[0.517273,-0.145455,0.045918],[-197,-524,861]]
DATA[193150,0,[0,0,0],[-0.035277,-0.076816,-0.006872],[-9.649744,-0.098067,-0.137293],[0.672383,9.765109,1.495514],[0.514545,-0.148182,0.038776],[-201,-525,861]]
DATA[193210,0,[0,0,0],[-0.076969,-0.001222,-0.002138],[-0.058840,0.000000,1.294478],[0.543171,9.714860,1.488336],[0.517273,-0.151818,0.030612],[-201,-518,863]]
DATA[193260,0,[0,0,0],[-0.008247,-0.012065,-0.015730],[-9.688971,0.137293,-0.156906],[0.555135,9.834501,1.536192],[0.521818,-0.147273,0.032653],[-193,-524,853]]
DATA[193320,0,[0,0,0],[-0.001374,-0.060781,-0.018173],[-0.137293,0.098067,-0.058840],[0.586242,9.580862,1.703690],[0.518182,-0.147273,0.029592],[-194,-517,856]]
