
Thu Jan  1 00:14:41 1970

Flight Log #18
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.1'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[51140, 0, [0,0,0], [-0.008247, -0.059865, -0.018631], [-8.000000, -4.000000, 1012.000000], [1.418944, -1.873580, 9.573684], [-0.168182, -0.098182, -0.025510], [-317, 107, 333]]
DATA[51340, 0, [0,0,0], [0.004887, -0.003207, -0.016341], [132.000000, 208.000000, -8.000000], [2.021935, -1.639084, 9.561719], [-0.158182, -0.113636, -0.016327], [-336, 91, 335]]
DATA[51530, 0, [0,0,0], [-0.014508, 0.002291, -0.003512], [-8.000000, 256.000000, -8.000000], [2.414358, -1.552942, 9.202796], [-0.151818, -0.377273, -0.513265], [-354, 92, 347]]
DATA[51730, 0, [0,0,0], [0.053909, 0.091935, -0.018631], [-4.000000, 260.000000, -4.000000], [2.653640, -1.232304, 9.480363], [-0.140000, -0.383636, -0.505102], [-363, 69, 373]]
DATA[51920, 0, [0,0,0], [0.015424, 0.084147, -0.019395], [-8.000000, -8.000000, 1008.000000], [2.845066, -1.155733, 9.365508], [-0.137273, -0.390000, -0.505102], [-364, 75, 367]]
DATA[52110, 0, [0,0,0], [-0.005651, -0.010537, 0.043371], [-8.000000, -4.000000, 1012.000000], [2.782853, -1.055235, 9.346365], [-0.125455, -0.388182, -0.506122], [-374, 63, 347]]
DATA[52310, 0, [0,0,0], [-0.001069, -0.010537, -0.001222], [-4.000000, 260.000000, 1008.000000], [2.744568, -0.964308, 9.260223], [-0.127273, -0.381818, -0.513265], [-361, 59, 363]]
DATA[52510, 0, [0,0,0], [-0.113621, -0.099724, 0.016952], [80.000000, 228.000000, 1024.000000], [2.560320, -1.237089, 9.571291], [-0.138182, -0.375455, -0.520408], [-358, 73, 358]]
DATA[52710, 0, [0,0,0], [0.089339, 0.163254, -0.005040], [-4.000000, -8.000000, -8.000000], [2.725425, -1.289731, 9.265009], [-0.136364, -0.386364, -0.512245], [-357, 75, 355]]
DATA[52900, 0, [0,0,0], [-0.006414, 0.018631, -0.013286], [-8.000000, 260.000000, -8.000000], [2.653640, -1.196411, 9.260223], [-0.136364, -0.377273, -0.516327], [-365, 71, 358]]
DATA[53100, 0, [0,0,0], [-0.032529, -0.033903, -0.016646], [-8.000000, 228.000000, 1040.000000], [2.526821, -1.012164, 9.466006], [-0.138182, -0.372727, -0.522449], [-358, 69, 349]]
DATA[53300, 0, [0,0,0], [-0.019242, 0.017715, -0.005956], [112.000000, -8.000000, 1040.000000], [2.237289, -1.112663, 9.303294], [-0.142727, -0.366364, -0.004082], [-355, 72, 345]]
DATA[53500, 0, [0,0,0], [-0.037110, -0.005192, -0.002596], [84.000000, -8.000000, -4.000000], [2.450250, -1.122234, 9.351151], [-0.130000, -0.371818, -0.001020], [-357, 72, 345]]
DATA[53690, 0, [0,0,0], [-0.011148, -0.002443, 0.047342], [-8.000000, 212.000000, 1040.000000], [2.266003, -1.093520, 9.698111], [-0.133636, -0.363636, -0.011224], [-345, 67, 335]]
DATA[53890, 0, [0,0,0], [-0.066432, -0.004734, -0.004276], [-8.000000, 192.000000, 1044.000000], [2.019542, -1.450050, 9.183653], [-0.151818, -0.351818, -0.015306], [-338, 83, 335]]
DATA[54090, 0, [0,0,0], [-0.004123, 0.158672, 0.016035], [96.000000, -8.000000, -8.000000], [2.096113, -1.165305, 9.437292], [-0.140909, -0.355455, -0.015306], [-342, 70, 337]]
DATA[54280, 0, [0,0,0], [-0.005345, 0.052229, -0.001069], [84.000000, -8.000000, 1024.000000], [2.347359, -1.088734, 9.489935], [-0.135455, -0.363636, -0.007143], [-349, 59, 347]]
DATA[54470, 0, [0,0,0], [-0.035430, -0.014661, 0.041692], [-4.000000, -8.000000, -4.000000], [2.277967, -1.040878, 9.621540], [-0.130909, -0.366364, -0.008163], [-356, 65, 347]]
DATA[54670, 0, [0,0,0], [-0.009468, -0.003360, 0.007636], [-4.000000, -4.000000, -4.000000], [2.153540, -1.229911, 8.958728], [-0.143636, -0.360000, -0.010204], [-340, 80, 354]]
DATA[54870, 0, [0,0,0], [-0.013744, -0.017410, 0.040317], [-4.000000, 224.000000, 1028.000000], [2.237289, -1.040878, 9.533006], [-0.127273, -0.363636, -0.010204], [-356, 58, 341]]
DATA[55070, 0, [0,0,0], [-0.006720, 0.005040, -0.019242], [-8.000000, 212.000000, -4.000000], [2.225325, -1.016950, 9.394221], [-0.129091, -0.360000, -0.013265], [-347, 65, 349]]
DATA[55260, 0, [0,0,0], [-0.016035, 0.092699, -0.019548], [-4.000000, -8.000000, -8.000000], [2.163112, -0.997807, 9.477970], [-0.122727, -0.359091, -0.013265], [-347, 61, 339]]
DATA[55450, 0, [0,0,0], [0.173028, 0.158214, -0.038943], [-8.000000, 240.000000, -8.000000], [2.175076, -0.837488, 8.767303], [-0.125455, -0.357273, -0.016327], [-346, 55, 331]]
DATA[55650, 0, [0,0,0], [-0.013744, -0.017410, -0.014355], [48.000000, 212.000000, -8.000000], [2.261217, -0.782453, 9.468399], [-0.117273, -0.363636, -0.011224], [-345, 45, 344]]
DATA[55840, 0, [0,0,0], [-0.006720, 0.002596, -0.002902], [68.000000, 208.000000, -8.000000], [2.208575, -0.851845, 9.566504], [-0.126364, -0.357273, -0.017347], [-350, 53, 336]]
DATA[56040, 0, [0,0,0], [-0.104000, -0.005040, 0.056200], [-8.000000, 192.000000, 1040.000000], [2.158326, -0.772882, 9.753145], [-0.119091, -0.354545, -0.020408], [-339, 48, 313]]
DATA[56230, 0, [0,0,0], [-0.038790, 0.007178, 0.043066], [-8.000000, 164.000000, 1044.000000], [2.017149, -1.150948, 9.489935], [-0.139091, -0.110000, -0.025510], [-330, 67, 328]]
DATA[56430, 0, [0,0,0], [-0.233961, 0.000305, 0.079260], [80.000000, -4.000000, 1008.000000], [1.718047, -1.074377, 9.607183], [-0.140000, -0.095455, -0.033673], [-325, 68, 315]]
DATA[56630, 0, [0,0,0], [0.002749, 0.355524, 0.011912], [-8.000000, 68.000000, 1060.000000], [0.847059, -0.452243, 10.755738], [-0.119091, -0.050909, -0.072449], [-269, 49, 283]]
DATA[56830, 0, [0,0,0], [0.170126, -0.013592, 0.046731], [-4.000000, -8.000000, 1072.000000], [1.488336, -0.894916, 10.097712], [-0.111818, -0.094545, -0.041837], [-313, 48, 308]]
DATA[57020, 0, [0,0,0], [-0.254884, -0.074220, -0.007636], [-4.000000, -8.000000, -8.000000], [2.043471, -0.696311, 9.958928], [-0.118182, -0.112727, -0.032653], [-334, 42, 341]]
DATA[57220, 0, [0,0,0], [-0.005803, -0.004429, 0.013592], [-8.000000, -4.000000, 1044.000000], [1.272982, -1.234697, 9.698111], [-0.146364, -0.073636, -0.054082], [-295, 67, 301]]
DATA[57410, 0, [0,0,0], [-0.112246, -0.015119, 0.006261], [-8.000000, 84.000000, -4.000000], [1.131805, -1.586441, 9.829716], [-0.165455, -0.061818, -0.058163], [-284, 93, 301]]
DATA[57610, 0, [0,0,0], [-0.004581, -0.017104, 0.016188], [-8.000000, 80.000000, -8.000000], [1.040878, -1.739582, 9.643075], [-0.175455, -0.060000, -0.055102], [-279, 93, 309]]
DATA[57800, 0, [0,0,0], [-0.018021, -0.016035, 0.043677], [-4.000000, 68.000000, 1056.000000], [1.021735, -1.799403, 9.652647], [-0.178182, -0.055455, -0.056122], [-287, 106, 305]]
DATA[57990, 0, [0,0,0], [-0.014508, -0.005803, -0.005040], [144.000000, 68.000000, 1060.000000], [1.026521, -1.799403, 9.635897], [-0.178182, -0.056364, -0.054082], [-288, 107, 297]]
DATA[58180, 0, [0,0,0], [-0.016952, -0.002749, 0.016035], [-8.000000, -8.000000, -8.000000], [0.985843, -1.744368, 9.643075], [-0.165455, -0.064545, -0.059184], [-295, 102, 313]]
DATA[58380, 0, [0,0,0], [0.083994, 0.084299, -0.015424], [116.000000, 112.000000, 1044.000000], [1.272982, -1.454836, 9.494720], [-0.151818, -0.079091, -0.043878], [-298, 81, 324]]
DATA[58570, 0, [0,0,0], [-0.006720, -0.016493, -0.003971], [-4.000000, -4.000000, 1040.000000], [1.780260, -1.074377, 9.576077], [-0.134545, -0.102727, -0.030612], [-327, 66, 329]]
DATA[58770, 0, [0,0,0], [-0.010843, 0.001374, 0.040775], [84.000000, -4.000000, -4.000000], [1.813760, -1.045663, 9.566504], [-0.135455, -0.110000, -0.027551], [-338, 61, 338]]
DATA[58970, 0, [0,0,0], [-0.005345, -0.195171, -0.004734], [-8.000000, 116.000000, 1044.000000], [1.488336, -1.488336, 9.726824], [-0.164545, -0.078182, -0.044898], [-310, 88, 314]]
DATA[59170, 0, [0,0,0], [-0.005651, 0.002902, -0.012828], [-8.000000, 48.000000, 1060.000000], [0.681954, -1.897508, 9.513863], [-0.178182, -0.045455, -0.063265], [-280, 113, 304]]
DATA[59370, 0, [0,0,0], [0.055436, -0.006872, 0.054367], [128.000000, 36.000000, -4.000000], [0.488136, -1.852045, 9.279366], [-0.170909, -0.037273, -0.071429], [-260, 99, 280]]
DATA[59570, 0, [0,0,0], [-0.016952, -0.019548, 0.017715], [-8.000000, 20.000000, -4.000000], [0.476172, -1.576870, 9.693324], [-0.166364, -0.031818, -0.073469], [-253, 102, 298]]
DATA[59760, 0, [0,0,0], [-0.017410, -0.009468, 0.056505], [96.000000, -8.000000, -8.000000], [0.193819, -1.363909, 9.394221], [-0.147273, -0.025455, -0.081633], [-246, 87, 284]]
DATA[59960, 0, [0,0,0], [-0.000916, -0.018631, 0.052229], [-8.000000, -8.000000, 1060.000000], [-0.380459, -0.655633, 10.183853], [-0.116364, -0.222727, -0.111224], [-213, 57, 257]]
DATA[60140, 0, [0,0,0], [-0.002749, -0.016035, 0.207541], [-8.000000, -4.000000, 1040.000000], [-1.543371, -1.560120, 9.652647], [-0.128182, -0.132727, -0.666327], [-123, 84, 240]]
DATA[60340, 0, [0,0,0], [-0.009774, -0.019395, 0.118661], [4.000000, -396.000000, -4.000000], [-3.287738, -0.588634, 9.355937], [-0.080000, -0.039091, -0.692857], [-35, 42, 211]]
DATA[60530, 0, [0,0,0], [-0.098960, -0.139277, 0.003360], [-4.000000, -416.000000, 976.000000], [-3.658626, 0.066999, 9.176475], [-0.061818, -0.020000, -0.702041], [-7, 31, 210]]
DATA[60730, 0, [0,0,0], [-0.029016, -0.027489, -0.005345], [-8.000000, -4.000000, -4.000000], [-3.641876, -0.576670, 9.133404], [-0.085455, -0.008182, -0.697959], [-4, 46, 219]]
DATA[60920, 0, [0,0,0], [-0.018326, 0.054214, -0.146455], [20.000000, -8.000000, 960.000000], [-3.345166, -0.691526, 8.575876], [-0.091818, -0.037273, -0.693878], [-27, 56, 226]]
DATA[61120, 0, [0,0,0], [-0.005192, 0.126449, -0.009468], [-16.000000, -8.000000, -8.000000], [-1.576870, -0.392423, 9.221938], [-0.065455, -0.157273, -0.665306], [-146, 23, 240]]
DATA[61310, 0, [0,0,0], [-0.016646, 0.051924, -0.011912], [4.000000, -124.000000, 1072.000000], [-0.969093, -0.447458, 10.083355], [-0.063636, -0.203636, -0.123469], [-187, 25, 245]]
DATA[61510, 0, [0,0,0], [-0.010537, -0.011301, 0.549931], [-4.000000, -60.000000, -4.000000], [-0.540778, -0.504886, 10.028319], [-0.099091, -0.231818, -0.086735], [-224, 42, 272]]
DATA[61710, 0, [0,0,0], [-0.004734, -0.153480, -0.011759], [-64.000000, -48.000000, -4.000000], [-0.758525, 0.289532, 9.501899], [-0.078182, -0.014545, -0.076531], [-236, 21, 279]]
DATA[61900, 0, [0,0,0], [-0.014508, 0.000000, -0.002291], [-4.000000, -8.000000, 1236.000000], [0.050249, 0.870987, 9.891929], [-0.018182, -0.036364, -0.061224], [-266, 13, 285]]
DATA[62100, 0, [0,0,0], [0.128587, -0.010232, -0.007941], [-4.000000, 20.000000, -4.000000], [0.452243, 0.351745, 8.851051], [0.046364, -0.091818, -0.521429], [-335, -32, 320]]
DATA[62300, 0, [0,0,0], [-0.003054, -0.009774, -0.341932], [-12.000000, -188.000000, 1236.000000], [-0.772882, 0.327817, 8.975478], [0.079091, -0.225455, -0.053061], [-242, -63, 274]]
DATA[62500, 0, [0,0,0], [-0.016035, 0.007941, -0.012675], [-28.000000, 0.000000, -4.000000], [0.227318, -0.174676, 9.839287], [0.109091, -0.056364, -0.516327], [-343, -90, 352]]
DATA[62690, 0, [0,0,0], [-0.017410, 0.009468, -0.010537], [-4.000000, 4.000000, -4.000000], [0.181855, -0.117248, 9.805787], [0.108182, -0.052727, -0.518367], [-333, -90, 341]]
DATA[62880, 0, [0,0,0], [-0.017562, 0.009316, -0.008858], [-28.000000, -4.000000, -8.000000], [0.177069, -0.112463, 9.801002], [0.103636, -0.052727, -0.520408], [-325, -91, 339]]
DATA[63080, 0, [0,0,0], [-0.021533, 0.012675, -0.012675], [-4.000000, -8.000000, 1060.000000], [0.160319, -0.136391, 9.834501], [0.102727, -0.051818, -0.001020], [-325, -79, 340]]
DATA[63270, 0, [0,0,0], [-0.019548, 0.013439, -0.009010], [-4.000000, 0.000000, 1056.000000], [0.200997, -0.174676, 9.844072], [0.100909, -0.055455, -0.520408], [-318, -87, 334]]
DATA[63470, 0, [0,0,0], [-0.021075, 0.005803, -0.011759], [-12.000000, -4.000000, -8.000000], [0.177069, -0.141177, 9.820144], [0.105455, -0.053636, -0.517347], [-330, -85, 342]]
DATA[63660, 0, [0,0,0], [-0.016646, 0.012828, -0.010690], [-8.000000, 0.000000, 1056.000000], [0.165105, -0.193819, 9.805787], [0.100000, -0.050000, -0.517347], [-334, -79, 328]]
DATA[63860, 0, [0,0,0], [-0.013134, 0.012523, -0.006872], [-8.000000, 4.000000, 1056.000000], [0.177069, -0.179462, 9.805787], [0.108182, -0.053636, -0.519388], [-332, -87, 335]]
DATA[64050, 0, [0,0,0], [-0.014355, 0.006872, -0.008094], [-4.000000, 0.000000, 1056.000000], [0.184247, -0.155533, 9.829716], [0.101818, -0.053636, -0.519388], [-324, -92, 348]]
DATA[64250, 0, [0,0,0], [-0.020769, 0.009468, -0.011912], [-4.000000, -4.000000, -8.000000], [0.177069, -0.136391, 9.820144], [0.110909, -0.057273, -0.517347], [-338, -89, 342]]
DATA[64440, 0, [0,0,0], [-0.018173, 0.008705, -0.012828], [-32.000000, 4.000000, 1060.000000], [0.184247, -0.141177, 9.805787], [0.099091, -0.050000, -0.520408], [-341, -87, 348]]
DATA[64630, 0, [0,0,0], [-0.012065, 0.010690, -0.007178], [-8.000000, -4.000000, -8.000000], [0.177069, -0.136391, 9.801002], [0.109091, -0.056364, -0.519388], [-336, -86, 349]]
DATA[64830, 0, [0,0,0], [-0.012981, 0.009316, -0.009774], [-8.000000, -8.000000, 1056.000000], [0.177069, -0.169890, 9.801002], [0.101818, -0.052727, -0.519388], [-336, -91, 349]]
DATA[65030, 0, [0,0,0], [-0.014813, 0.014050, -0.010843], [-8.000000, -4.000000, 1072.000000], [0.131605, -0.150748, 9.805787], [0.110909, -0.057273, -0.515306], [-339, -93, 347]]
DATA[65230, 0, [0,0,0], [-0.021838, 0.011454, -0.007941], [-8.000000, 0.000000, -4.000000], [0.193819, -0.136391, 9.824930], [0.103636, -0.050909, -0.522449], [-338, -90, 350]]
DATA[65430, 0, [0,0,0], [-0.016952, 0.011606, -0.008399], [-8.000000, -4.000000, 1056.000000], [0.184247, -0.169890, 9.815358], [0.105455, -0.057273, -0.519388], [-333, -85, 341]]
DATA[65620, 0, [0,0,0], [-0.023976, 0.011912, -0.011148], [-8.000000, 0.000000, -4.000000], [0.157926, -0.160319, 9.829716], [0.104545, -0.050000, -0.521429], [-337, -84, 340]]
DATA[65820, 0, [0,0,0], [-0.018784, 0.013134, -0.010690], [-4.000000, 4.000000, -8.000000], [0.186640, -0.169890, 9.834501], [0.103636, -0.050909, -0.518367], [-342, -86, 334]]
DATA[66010, 0, [0,0,0], [-0.022755, 0.011912, -0.009927], [-4.000000, 4.000000, 1076.000000], [0.184247, -0.165105, 9.820144], [0.108182, -0.057273, -0.517347], [-340, -79, 350]]
DATA[66210, 0, [0,0,0], [-0.014813, 0.007330, -0.012828], [-28.000000, -12.000000, 1056.000000], [0.160319, -0.155533, 9.829716], [0.100000, -0.052727, -0.516327], [-330, -86, 346]]
DATA[66410, 0, [0,0,0], [0.051618, -0.008247, 0.199448], [-8.000000, -8.000000, 1060.000000], [-3.768696, 0.528814, 9.875179], [0.114545, -0.054545, -0.519388], [-323, -88, 358]]
DATA[66600, 0, [0,0,0], [-0.139430, 0.006261, -0.018937], [-4.000000, -76.000000, 1060.000000], [4.582255, -0.313460, 9.676575], [0.096364, -0.056364, -0.511225], [-339, -80, 362]]
DATA[66800, 0, [0,0,0], [0.054520, 0.008094, 0.441045], [48.000000, 404.000000, -8.000000], [1.734796, -0.916451, 9.690931], [0.109091, -0.057273, -0.503061], [-330, -98, 356]]
DATA[66990, 0, [0,0,0], [-0.076816, -0.008858, -0.015119], [164.000000, -416.000000, -8.000000], [-3.706482, -0.045464, 9.745967], [0.088182, -0.056364, -0.506122], [-334, -75, 359]]
DATA[67190, 0, [0,0,0], [0.005956, -0.019395, -0.012523], [-8.000000, -4.000000, 1060.000000], [-1.397408, -1.172483, 9.801002], [0.100000, -0.060909, -0.488776], [-336, -85, 371]]
DATA[67390, 0, [0,0,0], [-0.105680, 0.050396, -0.005192], [-8.000000, -428.000000, -8.000000], [-2.294717, 0.074178, 9.841680], [0.085455, -0.055455, -0.492857], [-333, -79, 385]]
DATA[67580, 0, [0,0,0], [-0.010385, -0.018937, 0.123853], [-64.000000, 464.000000, -8.000000], [2.938386, -0.459422, 9.772287], [0.087273, -0.064545, -0.494898], [-338, -68, 371]]
DATA[67780, 0, [0,0,0], [-0.018631, -0.003512, 0.284358], [-8.000000, -4.000000, -4.000000], [-4.010371, 0.394816, 9.722038], [0.087273, -0.053636, -0.501020], [-326, -84, 369]]
DATA[67980, 0, [0,0,0], [0.005040, 0.002596, -0.105985], [-144.000000, -4.000000, -8.000000], [2.124826, -0.581456, 9.781859], [0.094545, -0.062727, -0.494898], [-332, -76, 370]]
DATA[68180, 0, [0,0,0], [-0.012828, -0.009163, -0.006414], [-4.000000, -140.000000, -4.000000], [0.457029, 0.066999, 9.774680], [0.092727, -0.056364, -0.500000], [-329, -76, 375]]
DATA[68370, 0, [0,0,0], [0.002749, 0.013897, 0.121715], [112.000000, -8.000000, -8.000000], [2.885744, -0.701097, 9.865608], [0.081818, -0.064545, -0.485714], [-325, -66, 365]]
DATA[68560, 0, [0,0,0], [-0.034972, -0.003512, -0.225715], [-8.000000, -48.000000, 1060.000000], [-0.114855, -2.371287, 9.848858], [0.079091, -0.062727, -0.491837], [-328, -58, 376]]
DATA[68760, 0, [0,0,0], [0.095753, -0.377515, 1.102917], [-8.000000, 292.000000, -8.000000], [-0.038285, -4.426722, 9.884750], [0.054545, -0.068182, -0.472449], [-326, -51, 390]]
DATA[68950, 0, [0,0,0], [0.047037, -0.004429, -0.005956], [-8.000000, -8.000000, 1056.000000], [1.426122, 1.237089, 9.836894], [0.066364, -0.063636, -0.478571], [-328, -57, 389]]
DATA[69150, 0, [0,0,0], [-0.035430, -0.004581, -0.105374], [-8.000000, -64.000000, 992.000000], [0.562313, 3.113062, 9.611969], [0.062727, -0.065455, -0.475510], [-331, -51, 381]]
DATA[69350, 0, [0,0,0], [-0.005651, 0.124464, 0.014966], [-8.000000, 160.000000, 1056.000000], [0.411565, 0.078963, 9.743574], [0.044545, -0.069091, -0.479592], [-319, -38, 377]]
DATA[69540, 0, [0,0,0], [0.009468, 0.005192, -0.019242], [-16.000000, -8.000000, 1040.000000], [-0.885344, 0.823131, 9.729217], [0.058182, -0.068182, -0.481633], [-327, -49, 381]]
DATA[69730, 0, [0,0,0], [-0.065210, 0.057421, -0.011912], [324.000000, -44.000000, -8.000000], [-0.256032, 0.811167, 9.851251], [0.072727, -0.064545, -0.487755], [-319, -65, 371]]
DATA[69930, 0, [0,0,0], [-0.002138, 0.041844, -0.012370], [-4.000000, -108.000000, -8.000000], [-0.131605, 1.057628, 9.915857], [0.066364, -0.063636, -0.490816], [-312, -64, 373]]
DATA[70120, 0, [0,0,0], [0.008094, -0.011606, 0.486249], [-4.000000, 80.000000, 1072.000000], [-0.062213, -0.684347, 9.879965], [0.018182, -0.080909, -0.484694], [-315, -10, 368]]
DATA[70320, 0, [0,0,0], [-0.038790, -0.006261, -0.008247], [-64.000000, -4.000000, -8.000000], [1.847259, 0.346959, 9.846465], [0.043636, -0.067273, -0.496939], [-322, -32, 367]]
DATA[70520, 0, [0,0,0], [-0.014050, -0.035277, -0.011759], [-8.000000, -8.000000, -4.000000], [0.480957, 0.131605, 9.894321], [0.070000, -0.069091, -0.501020], [-316, -52, 363]]
DATA[70710, 0, [0,0,0], [-0.013744, 0.280998, -0.734871], [-4.000000, -4.000000, -4.000000], [-0.457029, -1.847259, 9.700503], [0.070909, -0.064545, -0.507143], [-313, -48, 360]]
DATA[70900, 0, [0,0,0], [-0.028558, -0.034056, -0.002138], [-4.000000, -96.000000, 1076.000000], [-0.011964, 0.600598, 9.839287], [-0.112727, -0.050000, -0.011224], [-301, -98, 327]]
DATA[71100, 0, [0,0,0], [-0.003818, -0.613767, -0.009927], [-576.000000, 292.000000, 1776.000000], [3.125026, 8.628518, 9.966106], [0.066364, -0.064545, -0.519388], [-317, -46, 339]]
DATA[71300, 0, [0,0,0], [-0.012217, 1.190576, -0.004276], [-1168.000000, -8.000000, -8.000000], [2.842673, 4.948357, 9.997213], [0.079091, -0.064545, -0.515306], [-311, -38, 354]]
DATA[71500, 0, [0,0,0], [-0.387899, 0.635147, -0.017715], [-1104.000000, -8.000000, -4.000000], [1.892723, 5.740382, 10.030712], [0.058182, -0.065455, -0.514286], [-316, -45, 345]]
DATA[71690, 0, [0,0,0], [-0.155465, -0.007025, -0.767247], [-8.000000, -4.000000, 976.000000], [1.143769, 3.818945, 9.992428], [0.055455, -0.070909, -0.500000], [-307, -24, 361]]
DATA[71890, 0, [0,0,0], [-0.012981, -0.011912, -0.008399], [-4.000000, -4.000000, 720.000000], [1.033699, 3.713661, 9.980463], [0.056364, -0.062727, -0.498980], [-307, -24, 361]]
DATA[72080, 0, [0,0,0], [-0.012675, -0.006567, -0.007025], [-4.000000, -96.000000, -4.000000], [1.529014, 3.366701, 9.894321], [0.042727, -0.072727, -0.487755], [-310, -16, 355]]
DATA[72270, 0, [0,0,0], [0.045968, -0.016646, -0.015272], [-128.000000, -112.000000, 980.000000], [1.679762, 2.440679, 9.891929], [0.023636, -0.070909, -0.488776], [-314, -9, 361]]
DATA[72470, 0, [0,0,0], [-0.010079, -0.371559, -0.007941], [292.000000, -4.000000, 1120.000000], [1.710868, 2.282753, 9.865608], [0.030000, -0.076364, -0.487755], [-312, -20, 348]]
DATA[72670, 0, [0,0,0], [-0.012370, -0.498924, 1.844813], [-4.000000, 100.000000, -4.000000], [-1.459622, -4.383651, 9.860822], [0.004545, -0.072727, -0.480612], [-323, -5, 359]]
DATA[72870, 0, [0,0,0], [-0.005040, -0.002291, 1.140027], [612.000000, 404.000000, 1072.000000], [-1.383052, -5.046463, 9.662218], [-0.000909, -0.078182, -0.475510], [-309, 2, 368]]
DATA[73070, 0, [0,0,0], [-0.032987, -0.013897, 0.593608], [900.000000, -124.000000, 832.000000], [-0.579063, -4.333402, 9.542577], [-0.006364, -0.072727, -0.478571], [-312, 1, 368]]
DATA[73270, 0, [0,0,0], [0.172875, -0.295201, 1.728291], [244.000000, -4.000000, -8.000000], [-0.885344, -5.079962, 9.647861], [-0.004545, -0.079091, -0.470408], [-314, 5, 370]]
DATA[73470, 0, [0,0,0], [-0.016035, -0.015882, -0.010996], [-8.000000, -8.000000, -8.000000], [0.031107, -5.307281, 9.647861], [-0.004545, -0.073636, -0.473469], [-312, 7, 370]]
DATA[73660, 0, [0,0,0], [0.005040, -0.016035, -0.009468], [-4.000000, 272.000000, -8.000000], [-1.284946, -4.898108, 9.489935], [0.003636, -0.077273, -0.471429], [-307, 1, 378]]
DATA[73860, 0, [0,0,0], [0.012217, -0.009774, 0.990060], [672.000000, -8.000000, 1076.000000], [-0.224925, -3.474379, 9.762716], [-0.010000, -0.071818, -0.472449], [-305, 10, 368]]
DATA[74060, 0, [0,0,0], [-0.017410, -0.001069, -0.100640], [740.000000, 36.000000, 1140.000000], [-2.251646, -4.304688, 9.116654], [-0.006364, -0.078182, -0.469388], [-314, 137, 367]]
DATA[74260, 0, [0,0,0], [-0.038026, 0.125075, -0.014508], [-236.000000, -8.000000, 996.000000], [-0.387637, 0.318245, 9.741181], [0.020909, -0.071818, -0.483673], [-316, -4, 373]]
DATA[74460, 0, [0,0,0], [-0.012370, 0.161421, -0.000305], [-4.000000, -48.000000, 992.000000], [-1.284946, -1.895115, 9.702896], [0.021818, -0.075455, -0.483673], [-312, 9, 357]]
DATA[74660, 0, [0,0,0], [-0.015577, -0.018021, -0.016341], [-4.000000, -8.000000, 1232.000000], [-0.358923, 1.457229, 9.753145], [0.037273, -0.069091, -0.496939], [-315, -10, 342]]
DATA[74850, 0, [0,0,0], [-0.035583, 0.012523, -0.018326], [-8.000000, 192.000000, 1040.000000], [0.464208, 3.297310, 9.954143], [0.042727, -0.071818, -0.492857], [-318, -20, 345]]
DATA[75050, 0, [0,0,0], [-0.148135, 0.358272, -0.501673], [-704.000000, -4.000000, 992.000000], [0.600598, 3.043670, 9.899107], [0.046364, -0.062727, -0.489796], [-304, -20, 354]]
DATA[75240, 0, [0,0,0], [-0.000611, -0.311083, -0.002749], [-4.000000, -124.000000, 1040.000000], [1.430908, 4.120440, 9.863214], [0.057273, -0.066364, -0.491837], [-309, -28, 364]]
DATA[75430, 0, [0,0,0], [0.092241, -0.018937, -0.013744], [-8.000000, -4.000000, -8.000000], [1.524228, 4.371687, 9.870394], [0.051818, -0.062727, -0.491837], [-312, -24, 345]]
DATA[75620, 0, [0,0,0], [0.277791, -0.810160, -0.017257], [-4.000000, 292.000000, -4.000000], [-1.074377, -3.646662, 9.870394], [0.013636, -0.071818, -0.474490], [-304, -3, 368]]
DATA[75820, 0, [0,0,0], [-0.022907, -0.007025, 0.131183], [-8.000000, 224.000000, 1056.000000], [-0.430708, -2.500500, 9.810573], [0.019091, -0.070909, -0.487755], [-313, 0, 365]]
DATA[76010, 0, [0,0,0], [-0.004581, -0.002749, -0.016799], [772.000000, -4.000000, -8.000000], [-1.478764, -4.486542, 9.920643], [0.000909, -0.080909, -0.478571], [-309, 4, 360]]
DATA[76210, 0, [0,0,0], [0.086285, -0.143401, -0.018326], [884.000000, 384.000000, 1140.000000], [0.468993, -4.804788, 9.631111], [-0.010000, -0.074545, -0.471429], [-314, 9, 376]]
DATA[76400, 0, [0,0,0], [-0.009774, -0.656833, 2.009594], [-8.000000, -4.000000, 992.000000], [-1.210768, -3.242275, 9.827323], [-0.001818, -0.075455, -0.467347], [-311, 4, 376]]
DATA[76600, 0, [0,0,0], [-0.010843, -0.611629, 1.888490], [500.000000, 240.000000, 884.000000], [-0.593420, -4.180261, 9.765109], [0.005455, -0.070000, -0.460204], [-312, -3, 386]]
DATA[76790, 0, [0,0,0], [-0.100640, -0.005956, -0.007636], [-4.000000, -8.000000, 1044.000000], [0.327817, 4.955536, 9.707682], [0.046364, -0.060909, -0.474490], [-312, -31, 373]]
DATA[76990, 0, [0,0,0], [-0.015119, 0.394008, -0.572075], [-4.000000, -8.000000, -4.000000], [-1.842473, 3.895515, 9.879965], [0.050909, -0.061818, -0.473469], [-313, -32, 369]]
