
Thu Jan  1 00:00:01 1970

Flight Log #34
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[6090, 0, [0.012322,-0.061768,3.056554],[0.000000,0.000000,0.000000],[-0.005001,0.030186,0.000000], [0.034819, -0.010626, -0.016493], 17, [-0.235360, -0.509946, -0.098067], [0.020259, -0.613173, 9.740969], [-126.000000, 1.000000, -3.000000], [-279.043488, 22.013201, -717.903625],[-0.000374,-0.000749,0.000374,0.000749]]
DATA[6150, 0, [0.010431,-0.061728,3.070200],[0.000000,0.000000,0.000000],[-0.004675,0.031317,0.000000], [0.028711, -0.004518, -0.018937], 17, [-0.196133, -0.117680, -0.058840], [0.012597, -0.533960, 9.734290], [-122.000000, 3.000000, -2.000000], [-280.022614, 24.014400, -704.627991],[-0.000061,-0.000042,0.000061,0.000042]]
DATA[6220, 0, [0.009414,-0.060093,3.089216],[0.000000,0.000000,0.000000],[-0.003946,0.030944,0.000000], [0.022602, -0.010932, -0.025656], 17, [-0.235360, -0.588399, -9.983170], [-0.000809, -0.503755, 9.725596], [-125.000000, 7.000000, 512.000000], [-279.043488, 29.017401, -719.945984],[0.000181,-0.000265,-0.000181,0.000265]]
DATA[6290, 0, [0.008111,-0.058678,3.111896],[0.000000,0.000000,0.000000],[-0.003420,0.029849,0.000000], [0.032987, -0.006350, -0.006720], 17, [-0.156906, -0.039227, -9.943943], [-0.021077, -0.542895, 9.744443], [-119.000000, 10.000000, 513.000000], [-285.897186, 34.020401, -720.967224],[-0.000225,-0.000606,0.000225,0.000606]]
DATA[6350, 0, [0.007079,-0.058656,3.098078],[0.000000,0.000000,0.000000],[-0.002972,0.029851,0.000000], [0.031765, -0.008488, -0.019548], 17, [-0.176520, -0.490333, -0.039227], [-0.021757, -0.555296, 9.745777], [-121.000000, 4.000000, 512.000000], [-275.127106, 30.018000, -711.776428],[-0.000329,-0.000871,0.000329,0.000871]]
DATA[6410, 0, [0.006633,-0.058918,3.089499],[0.000000,0.000000,0.000000],[-0.002972,0.029851,0.000000], [0.034819, -0.011848, -0.019242], 17, [-0.235360, -0.568786, -9.983170], [-0.003609, -0.551277, 9.720615], [-128.000000, 2.000000, 512.000000], [-284.918091, 28.016800, -723.009583],[-0.000305,-0.000848,0.000305,0.000848]]
DATA[6480, 0, [0.006232,-0.058924,3.136014],[0.000000,0.000000,0.000000],[-0.002744,0.030026,0.000000], [0.034819, -0.015208, -0.018937], 17, [-0.215746, -0.588399, -10.002783], [-0.006583, -0.540231, 9.710870], [-127.000000, 5.000000, -2.000000], [-274.148010, 41.024601, -720.967224],[0.449736,0.449319,0.450264,0.450681]]
DATA[6540, 0, [0.006112,-0.057468,3.071652],[0.000000,0.000000,0.000000],[-0.002590,0.029817,0.000000], [0.031765, -0.005129, -0.022907], 17, [-0.608012, -0.549172, -9.375157], [0.017458, -0.459851, 9.711187], [-41.000000, 46.000000, -77.000000], [-291.771790, 20.011999, -698.500793],[0.449657,0.449430,0.450343,0.450570]]
DATA[6610, 0, [0.006723,-0.056331,3.035086],[0.000000,0.000000,0.000000],[-0.002909,0.028974,0.000000], [0.034819, -0.022844, -0.020769], 17, [-0.215746, -0.039227, -0.078453], [-0.009707, -0.496461, 9.761724], [-85.000000, -40.000000, -44.000000], [-255.545105, 27.016199, -688.288818],[0.449591,0.449257,0.450409,0.450743]]
DATA[6670, 0, [0.002306,-0.051355,-1.503555],[0.000000,0.000000,0.000000],[-0.002909,0.028974,0.000000], [-0.015882, 0.000064, -0.018631], 17, [-0.078453, -0.156906, -10.532342], [-0.099630, -0.294878, 9.729684], [-109.000000, -193.000000, -104.000000], [3.916400, 116.069603, -672.970825],[0.451950,0.451233,0.448050,0.448767]]
DATA[6740, 0, [0.009224,-0.047622,-2.552882],[0.000000,0.000000,0.000000],[-0.001178,0.026558,0.000000], [0.018937, 0.178131, 0.034208], 17, [-2.177076, -0.019613, -0.039227], [0.235864, -0.820455, 9.981454], [-105.000000, -186.000000, 560.000000], [-172.321594, 33.019798, -654.589172],[0.445488,0.454363,0.454512,0.445637]]
DATA[6800, 0, [0.010249,-0.049543,2.974551],[0.000000,0.000000,0.000000],[-0.004778,0.026594,0.000000], [-0.019242, -0.043002, 0.007636], 17, [-0.019613, -0.098067, -0.137293], [-0.094540, -0.096168, 9.010189], [-35.000000, -18.000000, 367.000000], [-366.183411, 49.029400, -671.949585],[0.451743,0.449155,0.448257,0.450845]]
DATA[6850, 0, [0.010872,-0.018402,-2.978355],[0.000000,0.000000,0.000000],[-0.002519,0.023619,0.000000], [-0.028711, -0.008794, 0.025045], 17, [-0.019613, -0.019613, 3.451941], [0.552291, 0.921939, 8.062640], [-59.000000, -80.000000, 547.000000], [-239.879501, 50.029999, -633.143982],[0.451922,0.451508,0.448078,0.448492]]
DATA[6920, 0, [0.029399,0.004544,-2.785875],[0.000000,0.000000,0.000000],[-0.010850,-0.000459,0.000000], [0.077274, -0.079960, 0.020769], 17, [4.511059, -0.019613, -0.058840], [0.541177, 0.368169, 9.417678], [520.000000, -32.000000, -50.000000], [-22.519300, 44.026402, -613.741211],[0.447538,0.445428,0.452462,0.454571]]
DATA[6980, 0, [0.023407,-0.025965,-2.688545],[0.000000,0.000000,0.000000],[-0.010850,-0.000459,0.000000], [0.064752, -0.065604, 0.036652], 17, [4.138406, -3.451941, -0.137293], [-0.542779, -0.702943, 7.848963], [597.000000, -141.000000, 523.000000], [-146.865005, 81.048599, -656.631592],[0.447965,0.446064,0.452035,0.453936]]
DATA[7040, 0, [0.018807,-0.042233,2.985793],[0.000000,0.000000,0.000000],[-0.008619,0.016586,0.000000], [-0.021686, 0.073673, 0.021686], 17, [-6.256642, -9.296704, -0.117680], [-0.770040, -0.035146, 10.236268], [-4.000000, -116.000000, -75.000000], [-142.948593, 5.003000, -607.614014],[0.449140,0.453149,0.450859,0.446851]]
DATA[7100, 0, [-0.039148,-0.004597,-3.001765],[0.000000,0.000000,0.000000],[0.001520,0.016535,0.000000], [0.031765, 0.007089, -0.028100], 17, [-0.039227, 17.671583, -0.137293], [-1.563034, 0.831362, 8.223083], [589.000000, 63.000000, -119.000000], [-209.527405, 36.021599, -648.461975],[0.448916,0.449086,0.451084,0.450914]]
DATA[7170, 0, [0.029166,-0.024094,-3.017875],[0.000000,0.000000,0.000000],[-0.004135,0.006615,0.000000], [0.002749, -0.024371, -0.034514], 17, [-5.275978, 7.864933, -0.137293], [1.877961, -1.528368, 9.029987], [618.000000, -58.000000, -65.000000], [-151.760498, 33.019798, -691.352417],[0.450357,0.449021,0.449643,0.450979]]
DATA[7240, 0, [0.110035,-0.069568,-2.836565],[0.000000,0.000000,0.000000],[-0.004135,0.006615,0.000000], [0.010690, 0.075506, -0.007330], 17, [3.138128, -0.058840, -18.083464], [3.475272, -2.671274, 9.228690], [616.000000, 27.000000, -118.000000], [-341.705902, 131.078598, -689.309998],[0.449390,0.448866,0.450610,0.451133]]
DATA[7310, 0, [0.152123,-0.077079,2.805772],[0.000000,0.000000,0.000000],[-0.041662,0.037434,0.000000], [-0.015577, -0.040864, 0.073609], 17, [-0.078453, 10.375436, -0.039227], [1.989402, -0.617005, 6.362716], [517.000000, -43.000000, -72.000000], [-383.807190, -49.029400, -645.398376],[0.451759,0.451695,0.448241,0.448305]]
DATA[7370, 0, [0.206120,-0.149758,1.035128],[0.000000,0.000000,0.000000],[-0.065066,0.047658,-0.000000], [0.137445, -0.297733, 0.047037], 17, [-0.137293, 1.000278, -10.238143], [2.793298, -3.166749, 8.172250], [619.000000, -104.000000, -105.000000], [-58.745998, -23.013800, -630.080383],[0.449659,0.450410,0.450341,0.449590]]
DATA[7440, 0, [0.220236,-0.186379,0.379162],[0.000000,0.000000,0.000000],[-0.081979,0.089447,0.000000], [0.021686, 0.024498, -0.012217], 17, [-0.019613, -0.098067, -0.078453], [1.107610, -2.057679, 8.766044], [-27.000000, -218.000000, 548.000000], [-104.763702, 106.063599, -653.567993],[0.449714,0.454933,0.450286,0.445067]]
DATA[7510, 0, [0.185234,-0.170980,1.614614],[0.000000,0.000000,0.000000],[-0.064869,0.080688,0.000000], [0.120951, -0.026203, 0.002443], 17, [1.569064, -0.137293, 1.706357], [1.336305, -1.150924, 9.125778], [-18.000000, -85.000000, -111.000000], [-125.324799, 10.006000, -652.546814],[0.444602,0.451172,0.455398,0.448828]]
DATA[7570, 0, [0.154795,-0.123062,1.681270],[0.000000,0.000000,0.000000],[-0.064869,0.080688,0.000000], [0.046426, 0.021139, 0.037874], 17, [-19.005287, -0.019613, 7.041175], [0.813510, 0.990983, 9.048008], [-107.000000, -3.000000, -124.000000], [-99.868202, 17.010201, -601.486816],[0.449865,0.453479,0.450135,0.446521]]
DATA[7630, 0, [0.152644,-0.082706,-3.034220],[0.000000,0.000000,0.000000],[-0.054450,0.052744,0.000000], [0.040623, 0.177215, 0.010996], 17, [-0.137293, -0.137293, -0.098067], [0.975862, -1.258490, 11.227113], [548.000000, -97.000000, -34.000000], [-135.115799, 58.034801, -656.631592],[0.444350,0.455865,0.455650,0.444135]]
DATA[7700, 0, [0.143157,-0.101527,1.279347],[0.000000,0.000000,0.000000],[-0.054341,0.043310,0.000000], [0.043371, 0.072757, 0.071777], 17, [-3.628460, -3.138128, -0.156906], [1.304610, -1.522862, 9.852432], [628.000000, -97.000000, 604.000000], [-81.265297, 27.016199, -645.398376],[0.449510,0.451108,0.450490,0.448892]]
DATA[7760, 0, [0.146245,-0.110169,3.071619],[0.000000,0.000000,0.000000],[-0.054828,0.053345,0.000000], [0.024129, -0.002685, 0.072693], 17, [-0.235360, -0.058840, -2.804702], [0.833443, -1.027247, 9.678211], [-118.000000, 87.000000, -41.000000], [-248.691406, 64.038399, -672.970825],[0.449164,0.452320,0.450836,0.447680]]
DATA[7830, 0, [0.123017,-0.096216,2.715910],[0.000000,0.000000,0.000000],[-0.043893,0.047390,0.000000], [0.057116, -0.045140, -0.014966], 17, [-0.156906, -0.058840, -0.098067], [0.198813, -0.302133, 9.836212], [-8.000000, 4.000000, -31.000000], [-339.747711, -58.034801, -630.080383],[0.449298,0.449194,0.450702,0.450806]]
DATA[7890, 0, [0.093791,-0.081088,2.993395],[0.000000,0.000000,0.000000],[-0.043893,0.047390,0.000000], [0.036652, -0.152958, 0.011606], 17, [3.138128, -0.137293, -0.058840], [0.830029, -1.134308, 11.243421], [638.000000, -18.000000, -108.000000], [-322.123901, 15.009000, -661.737610],[0.448836,0.449221,0.451164,0.450779]]
DATA[7950, 0, [0.096076,-0.042608,3.088423],[0.000000,0.000000,0.000000],[-0.033619,0.040203,0.000000], [0.027489, 0.080698, -0.101098], 17, [-1.804424, 3.883433, -0.078453], [0.580193, 1.469788, 8.513297], [787.000000, -129.000000, -46.000000], [-174.279800, 22.013201, -654.589172],[0.447314,0.452992,0.452686,0.447008]]
DATA[8020, 0, [0.090420,-0.022201,-2.555646],[0.000000,0.000000,0.000000],[-0.034774,0.012523,0.000000], [0.016799, -0.021622, 0.060781], 17, [4.766032, -0.039227, -0.156906], [0.067325, -0.368677, 9.571008], [580.000000, -71.000000, 355.000000], [-106.721901, 29.017401, -652.546814],[0.449068,0.450270,0.450932,0.449730]]
DATA[8080, 0, [0.069607,-0.027750,3.085603],[0.000000,0.000000,0.000000],[-0.027322,0.017241,0.000000], [0.034819, -0.025287, 0.010996], 17, [-0.019613, -0.156906, -9.375157], [-0.048410, -0.174147, 9.049742], [535.000000, -216.000000, -110.000000], [-274.148010, 7.004200, -705.649170],[0.451026,0.445330,0.448973,0.454670]]
DATA[8150, 0, [0.047959,-0.047382,2.837048],[0.000000,0.000000,0.000000],[-0.017944,0.026708,0.000000], [-0.010996, -0.018262, -0.095295], 17, [-0.117680, -0.078453, -0.039227], [0.165688, -0.040815, 9.233625], [-123.000000, -177.000000, -111.000000], [-174.279800, 123.073799, -714.840027],[0.451173,0.451118,0.448827,0.448882]]
DATA[8210, 0, [0.043033,-0.090368,2.323013],[0.000000,0.000000,0.000000],[-0.017944,0.026708,0.000000], [0.027489, -0.028952, 0.035430], 17, [-0.058840, -0.039227, -4.883712], [0.231269, -1.715338, 11.059989], [617.000000, -40.000000, -34.000000], [-190.924500, 41.024601, -701.564392],[0.450367,0.449009,0.449633,0.450991]]
DATA[8270, 0, [0.041744,-0.111713,3.012140],[0.000000,0.000000,0.000000],[-0.016316,0.049955,0.000000], [0.002443, -0.037810, 0.016188], 17, [-10.630409, -0.156906, -0.078453], [0.059532, -0.781993, 10.715694], [355.000000, -1.000000, 579.000000], [-334.852203, 31.018600, -636.207581],[0.452099,0.450980,0.447901,0.449020]]
DATA[8330, 0, [0.014703,-0.101042,2.392660],[0.000000,0.000000,0.000000],[-0.013958,0.053791,0.000000], [0.002443, -0.002990, -0.012217], 17, [-4.648352, -0.019613, -0.098067], [-1.268950, -0.445299, 11.348037], [592.000000, -63.000000, 597.000000], [-91.056297, -10.006000, -652.546814],[0.450154,0.451742,0.449846,0.448258]]
DATA[8400, 0, [-0.013439,-0.093021,-1.980970],[0.000000,0.000000,0.000000],[0.000594,0.048240,0.000000], [-0.029932, 0.011059, 0.000305], 17, [-0.058840, 4.118793, -7.766867], [-1.244153, -0.192111, 10.730068], [562.000000, -56.000000, 332.000000], [-87.139900, 18.010799, -660.716370],[0.452537,0.453015,0.447463,0.446985]]
DATA[8460, 0, [-0.034296,-0.060053,-2.946932],[0.000000,0.000000,0.000000],[0.010905,0.030565,0.000000], [0.056810, -0.011237, -0.030238], 17, [-0.137293, -3.353874, -0.058840], [-0.881160, 0.433437, 9.516509], [616.000000, -103.000000, 612.000000], [-145.885895, 160.095993, -718.924805],[0.000420,-0.003199,-0.000420,0.003199]]
DATA[8520, 0, [-0.056688,-0.034151,-3.140706],[0.000000,0.000000,0.000000],[0.010905,0.030565,0.000000], [-0.096211, -0.007877, 0.029932], 17, [-0.117680, -0.098067, -0.078453], [-0.999951, 0.194799, 9.713496], [-121.000000, 4.000000, 527.000000], [-274.148010, 25.014999, -724.030823],[0.000484,-0.000223,-0.000484,0.000223]]
DATA[8590, 0, [-0.063884,-0.027715,-3.089871],[0.000000,0.000000,0.000000],[0.018596,0.019359,0.000000], [0.051618, -0.139824, -0.033598], 17, [-0.588399, -0.804145, -0.098067], [-0.469303, -0.407783, 9.973743], [370.000000, 38.000000, 516.000000], [-281.980804, 37.022202, -718.924805],[0.000747,-0.001998,-0.000747,0.001998]]
DATA[8650, 0, [-0.053744,-0.038341,3.139707],[0.000000,0.000000,0.000000],[0.019853,0.018804,0.000000], [0.070555, -0.044835, 0.028711], 17, [-0.078453, -0.058840, -0.078453], [-0.346922, -0.633873, 9.896742], [376.000000, 22.000000, 514.000000], [-280.022614, 27.016199, -719.945984],[-0.001136,-0.003692,0.001136,0.003692]]
DATA[8720, 0, [-0.042711,-0.048282,3.116989],[0.000000,0.000000,0.000000],[0.014860,0.025256,0.000000], [0.059254, -0.047584, -0.034208], 17, [-0.549172, -0.941438, -10.218530], [-0.179169, -0.652005, 9.799681], [379.000000, 16.000000, -2.000000], [-281.001709, 27.016199, -717.903625],[0.000203,-0.002891,-0.000203,0.002891]]
DATA[8790, 0, [-0.032062,-0.054162,3.107411],[0.000000,0.000000,0.000000],[0.009818,0.029266,0.000000], [0.063530, -0.003907, -0.008552], 17, [-0.078453, -0.039227, -9.983170], [-0.081829, -0.676922, 9.750152], [380.000000, 15.000000, -5.000000], [-281.980804, 31.018600, -706.670410],[-0.000828,-0.002162,0.000828,0.002162]]
DATA[8850, 0, [-0.019647,-0.058294,3.082145],[0.000000,0.000000,0.000000],[0.005497,0.031311,0.000000], [0.070860, 0.026636, -0.010079], 17, [-0.549172, -0.941438, -0.058840], [-0.002082, -0.662646, 9.758134], [380.000000, 13.000000, -4.000000], [-291.771790, 24.014400, -724.030823],[-0.001991,-0.001704,0.001991,0.001704]]
DATA[8920, 0, [-0.013419,-0.059926,3.086637],[0.000000,0.000000,0.000000],[0.005497,0.031311,0.000000], [0.047037, -0.019789, -0.008247], 17, [-0.058840, -0.882599, -0.019613], [-0.075945, -0.609229, 9.692785], [-126.000000, 10.000000, -6.000000], [-283.938995, 27.016199, -719.945984],[-0.000311,-0.001659,0.000311,0.001659]]
DATA[8990, 0, [-0.009205,-0.061910,3.067197],[0.000000,0.000000,0.000000],[0.002561,0.032253,0.000000], [0.033903, -0.026814, -0.023518], 17, [-0.215746, -0.117680, -0.078453], [-0.032603, -0.605294, 9.739114], [-123.000000, 10.000000, -5.000000], [-287.855408, 28.016800, -715.861206],[0.000352,-0.001419,-0.000352,0.001419]]
DATA[9050, 0, [-0.003721,-0.062286,3.078947],[0.000000,0.000000,0.000000],[0.000911,0.032926,0.000000], [0.061392, 0.019001, -0.011912], 17, [-0.196133, -0.098067, -10.042009], [-0.027061, -0.598539, 9.733664], [-128.000000, 10.000000, -5.000000], [-292.750885, 26.015600, -714.840027],[-0.001811,-0.001194,0.001811,0.001194]]
DATA[9110, 0, [-0.002636,-0.062219,3.057947],[0.000000,0.000000,0.000000],[-0.000718,0.033063,0.000000], [0.024129, -0.019178, -0.019548], 17, [-0.078453, -0.588399, -10.042009], [-0.063491, -0.559759, 9.732117], [381.000000, 7.000000, -6.000000], [-284.918091, 21.012600, -724.030823],[0.000500,-0.000513,-0.000500,0.000513]]
DATA[9180, 0, [-0.001434,-0.061724,3.065800],[0.000000,0.000000,0.000000],[-0.001059,0.032821,0.000000], [0.041539, -0.009405, -0.017715], 17, [-0.137293, -0.078453, -0.039227], [-0.047310, -0.578923, 9.722371], [382.000000, 6.000000, -6.000000], [-282.959900, 23.013800, -721.988403],[-0.000183,-0.000218,0.000183,0.000218]]
DATA[9250, 0, [-0.001886,-0.061438,3.075344],[0.000000,0.000000,0.000000],[-0.001059,0.032821,0.000000], [0.013744, -0.020706, -0.027489], 17, [-0.058840, -0.529559, -9.983170], [-0.071577, -0.553707, 9.726327], [381.000000, 4.000000, -5.000000], [-281.980804, 25.014999, -712.797607],[0.001214,0.000246,-0.001214,-0.000246]]
DATA[9320, 0, [-0.002248,-0.062465,3.082228],[0.000000,0.000000,0.000000],[-0.000988,0.032631,0.000000], [0.018631, -0.026509, -0.030849], 17, [-0.176520, -0.078453, -0.058840], [-0.018617, -0.590118, 9.739143], [-127.000000, 8.000000, -5.000000], [-281.980804, 23.013800, -717.903625],[0.001314,-0.000517,-0.001314,0.000517]]
DATA[9380, 0, [0.000058,-0.062294,3.067163],[0.000000,0.000000,0.000000],[-0.001042,0.033208,0.000000], [0.033598, 0.010754, -0.017715], 16, [-0.196133, -0.627626, -10.002783], [0.002255, -0.603739, 9.732567], [-126.000000, 11.000000, -7.000000], [-283.938995, 24.014400, -725.052002],[-0.000196,-0.000132,0.000196,0.000132]]
DATA[9450, 0, [0.001045,-0.062892,3.062733],[0.000000,0.000000,0.000000],[-0.001909,0.033119,0.000000], [0.030238, -0.011543, -0.014661], 16, [-0.176520, -0.608012, -0.039227], [-0.007699, -0.598942, 9.710748], [-126.000000, 15.000000, -8.000000], [-281.001709, 26.015600, -710.755188],[0.000402,-0.000393,-0.000402,0.000393]]
DATA[9500, 0, [0.002529,-0.063750,3.074400],[0.000000,0.000000,0.000000],[-0.002388,0.033622,0.000000], [0.029322, -0.009710, -0.007330], 16, [-0.254973, -0.019613, -0.058840], [0.022073, -0.626166, 9.729386], [-124.000000, 18.000000, -6.000000], [-290.792694, 26.015600, -712.797607],[0.450052,0.449585,0.449948,0.450415]]
DATA[9570, 0, [0.003584,-0.064517,-2.998628],[0.000000,0.000000,0.000000],[-0.002948,0.034070,0.000000], [0.034208, 0.004034, -0.036957], 16, [-0.156906, -0.254973, -9.728197], [-0.008620, -0.643837, 9.772757], [-84.000000, -7.000000, -63.000000], [-200.715500, 74.044403, -703.606812],[0.450088,0.449587,0.449912,0.450413]]
DATA[9630, 0, [0.005294,-0.065327,3.038668],[0.000000,0.000000,0.000000],[-0.002948,0.034070,0.000000], [0.017104, 0.007394, -0.014661], 16, [-0.117680, -0.902212, -10.669636], [0.103015, -0.709897, 9.768076], [-53.000000, 29.000000, -44.000000], [-240.858597, 21.012600, -696.458374],[0.449858,0.450580,0.450142,0.449420]]
DATA[9700, 0, [0.009910,-0.066209,3.068981],[0.000000,0.000000,0.000000],[-0.003554,0.034427,0.000000], [0.064141, -0.023149, 0.013744], 16, [0.686466, 0.117680, -0.137293], [-0.072088, -0.624465, 9.762368], [618.000000, -100.000000, 325.000000], [-103.784599, 38.022800, -680.119202],[0.448996,0.447920,0.451004,0.452080]]
DATA[9760, 0, [0.007221,-0.062698,-2.506364],[0.000000,0.000000,0.000000],[-0.004995,0.033945,0.000000], [0.077580, -0.041475, 0.035736], 16, [8.472945, -0.039227, -0.098067], [-0.451569, -0.352156, 9.620028], [-41.000000, -182.000000, 573.000000], [-164.488800, 162.097198, -707.691589],[0.448781,0.447889,0.451219,0.452111]]
DATA[9820, 0, [0.001478,-0.049289,2.916674],[0.000000,0.000000,0.000000],[-0.002519,0.032467,0.000000], [0.025045, -0.074462, 0.067501], 17, [-0.156906, -0.039227, -0.137293], [0.189879, 0.878811, 8.977409], [-29.000000, -36.000000, -127.000000], [-177.217102, -6.003600, -696.458374],[0.449604,0.448804,0.450396,0.451196]]
DATA[9890, 0, [-0.034143,-0.007705,-2.700657],[0.000000,0.000000,0.000000],[0.008994,0.008175,0.000000], [0.024435, -0.046973, -0.025962], 17, [2.628182, -0.019613, -3.059675], [0.560519, 0.404166, 7.999184], [-26.000000, -226.000000, 626.000000], [-180.154404, 101.060600, -675.013184],[0.449986,0.448419,0.450014,0.451581]]
DATA[9950, 0, [-0.016753,0.011375,-2.766596],[0.000000,0.000000,0.000000],[0.004230,0.001106,0.000000], [0.022602, -0.078127, 0.000916], 17, [-0.058840, -0.098067, -18.142303], [-0.059815, 0.955818, 8.879563], [-47.000000, -36.000000, -54.000000], [-234.983994, 89.053398, -716.882385],[0.449270,0.447997,0.450730,0.452003]]
DATA[10010, 0, [0.008076,0.022887,-2.969346],[0.000000,0.000000,0.000000],[0.004230,0.001106,0.000000], [0.077580, -0.215877, 0.009468], 17, [-0.058840, 4.138406, -0.019613], [0.542857, 0.651083, 8.048141], [561.000000, -103.000000, -124.000000], [-295.688202, 36.021599, -635.186401],[0.452143,0.440990,0.447857,0.459010]]
DATA[10080, 0, [0.033481,0.042107,-2.480956],[0.000000,0.000000,0.000000],[-0.007212,-0.008335,0.000000], [0.026573, -0.013375, -0.082772], 17, [1.706357, 11.336488, -0.058840], [1.004055, 0.536589, 8.564213], [-20.000000, -226.000000, -10.000000], [-188.966293, 99.059402, -703.606812],[0.447569,0.446959,0.452431,0.453041]]
DATA[10140, 0, [0.059892,0.052663,-2.944926],[0.000000,0.000000,0.000000],[-0.017517,-0.016159,0.000000], [-0.097738, -0.039032, 0.005192], 17, [-0.078453, 3.765754, -0.039227], [0.947622, 0.652045, 8.495113], [561.000000, -67.000000, -91.000000], [-302.541901, 19.011400, -638.250000],[0.448138,0.447394,0.451862,0.452606]]
DATA[10210, 0, [0.066488,0.048759,-1.550531],[0.000000,0.000000,0.000000],[-0.027239,-0.015757,0.000000], [0.021991, -0.042391, 0.033598], 17, [-0.019613, -0.117680, -6.178189], [-0.143155, 0.658324, 10.059227], [382.000000, -181.000000, 567.000000], [-43.080399, 77.046204, -685.225220],[0.448549,0.447647,0.451451,0.452353]]
DATA[10270, 0, [0.048137,0.043606,-2.782840],[0.000000,0.000000,0.000000],[-0.017941,-0.016720,0.000000], [-0.025351, 0.021139, -0.165850], 17, [-0.058840, -0.058840, -0.039227], [0.267272, -0.144199, 9.507292], [-21.000000, -243.000000, -74.000000], [-216.381104, 40.023998, -666.843628],[0.449364,0.449168,0.450636,0.450832]]
DATA[10330, 0, [0.043170,-0.001190,-0.652976],[0.000000,0.000000,0.000000],[-0.017425,0.003307,0.000000], [0.039095, 0.018390, 0.038485], 17, [-0.117680, -1.196411, -17.769650], [0.044698, -1.712644, 10.784138], [-97.000000, -230.000000, -82.000000], [55.808701, 65.039001, -654.589172],[0.448971,0.449253,0.451029,0.450747]]
DATA[10400, 0, [0.043112,-0.020557,-3.001781],[0.000000,0.000000,0.000000],[-0.017425,0.003307,0.000000], [0.144164, -0.066520, 0.006414], 17, [-0.137293, -0.039227, -0.019613], [0.357296, -0.309361, 10.022040], [636.000000, -185.000000, 577.000000], [-80.286201, 21.012600, -670.928406],[0.445986,0.443106,0.454014,0.456894]]
DATA[10460, 0, [0.021863,-0.039633,-2.085919],[0.000000,0.000000,0.000000],[-0.017262,0.015710,0.000000], [0.050091, -0.030174, 0.049480], 17, [6.923495, 1.078732, -0.039227], [-0.967643, -1.279219, 10.755883], [-65.000000, 79.000000, 543.000000], [-16.644699, 30.018000, -622.932007],[0.447967,0.448084,0.452033,0.451916]]
DATA[10530, 0, [0.007690,-0.062741,2.790448],[0.000000,0.000000,0.000000],[-0.005707,0.027342,0.000000], [0.056200, -0.028341, 0.025962], 17, [13.003618, -0.058840, -0.098067], [0.020159, -1.890565, 10.039639], [-15.000000, -223.000000, -122.000000], [-162.530594, -14.008400, -695.437195],[0.448655,0.448514,0.451345,0.451486]]
DATA[10600, 0, [0.005306,-0.079699,2.924011],[0.000000,0.000000,0.000000],[-0.002423,0.034951,0.000000], [-0.015272, 0.010449, -0.084910], 17, [-0.117680, -0.078453, -0.156906], [-0.032873, -2.136943, 9.555964], [-17.000000, -9.000000, -80.000000], [-126.303902, -2.001200, -628.038025],[0.450303,0.450578,0.449697,0.449422]]
DATA[10660, 0, [-0.009270,-0.121096,3.046271],[0.000000,0.000000,0.000000],[-0.000154,0.057035,0.000000], [0.000611, -0.003907, 0.021075], 17, [-0.019613, -2.471276, -0.098067], [-0.431591, -1.936655, 9.794462], [554.000000, -197.000000, 550.000000], [-76.369797, 75.044998, -682.161621],[0.451235,0.451290,0.448765,0.448710]]
DATA[10730, 0, [-0.016430,-0.133789,-2.564936],[0.000000,0.000000,0.000000],[0.004213,0.066031,0.000000], [0.023824, -0.041170, 0.002443], 17, [-0.156906, -5.511337, -0.137293], [-0.236369, -1.527925, 11.168796], [530.000000, 55.000000, -49.000000], [-115.533798, 181.108597, -723.009583],[0.452500,0.450082,0.447500,0.449918]]
DATA[10800, 0, [-0.025401,-0.135983,3.078229],[0.000000,0.000000,0.000000],[0.004213,0.066031,0.000000], [0.062308, -0.023760, -0.034819], 17, [5.727084, -0.117680, -8.982892], [0.156925, -1.177963, 9.673059], [-7.000000, 52.000000, 557.000000], [-310.374695, 122.073196, -681.140381],[0.450548,0.448873,0.449452,0.451127]]
DATA[10860, 0, [-0.020411,-0.133539,2.729041],[0.000000,0.000000,0.000000],[0.005567,0.066505,0.000000], [-0.036041, -0.073851, 0.024129], 17, [-0.117680, -0.058840, -0.039227], [-0.055144, -1.224599, 9.595523], [597.000000, -9.000000, -92.000000], [-206.590103, -10.006000, -647.440796],[0.451258,0.450165,0.448742,0.449835]]
DATA[10920, 0, [-0.007962,-0.151259,-2.989817],[0.000000,0.000000,0.000000],[0.002403,0.070385,0.000000], [0.065363, -0.038726, 0.044899], 17, [-4.667965, -2.745862, -6.805815], [-0.034643, -1.563237, 9.799174], [-26.000000, 29.000000, 638.000000], [-352.476013, 161.096603, -693.394775],[0.450934,0.448710,0.449066,0.451290]]
