
Thu Jan  1 00:00:01 1970

Flight Log #32
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[6110, 0, [0.004731,-0.056527,3.026719],[0.000000,0.000000,0.000000],[-0.002014,0.028860,0.105259], [0.051731, -0.006109, -0.026580], 13, [-0.196133, -0.549172, -9.943943], [0.001856, -0.542746, 9.721259], [-122.000000, -2.000000, -6.000000], [-294.709106, 3.001800, -738.327576],[0.001912,-0.004988,0.004726,-0.001650]]
DATA[6170, 0, [0.004929,-0.056576,3.006418],[0.000000,0.000000,0.000000],[-0.002077,0.028878,0.121489], [0.055583, -0.005818, -0.028494], 13, [-0.117680, -0.568786, -0.019613], [0.002815, -0.551879, 9.728811], [-121.000000, -2.000000, -4.000000], [-293.730011, 3.001800, -750.581970],[0.002133,-0.005597,0.005310,-0.001846]]
DATA[6240, 0, [0.005081,-0.056633,3.029309],[0.000000,0.000000,0.000000],[-0.002121,0.028991,0.124379], [0.053876, -0.006493, -0.031131], 13, [-0.117680, -0.588399, -10.022396], [-0.000024, -0.546063, 9.727262], [-122.000000, -4.000000, -3.000000], [-287.855408, 10.006000, -742.412415],[0.002326,-0.005731,0.005480,-0.002075]]
DATA[6300, 0, [0.004974,-0.056925,3.020465],[0.000000,0.000000,0.000000],[-0.002112,0.029096,0.091712], [0.053045, -0.006571, -0.028184], 13, [-0.137293, -0.588399, -9.963556], [0.001196, -0.552289, 9.728158], [-126.000000, -1.000000, -5.000000], [-293.730011, 7.004200, -743.433594],[0.001515,-0.004768,0.004479,-0.001227]]
DATA[6370, 0, [0.004452,-0.056686,3.029357],[0.000000,0.000000,0.000000],[-0.001936,0.029077,0.101141], [0.051421, -0.003363, -0.029493], 13, [-0.196133, -0.588399, -10.002783], [-0.008166, -0.544873, 9.730103], [-122.000000, 1.000000, -4.000000], [-295.688202, 9.005400, -740.369995],[0.001779,-0.004950,0.004778,-0.001606]]
DATA[6440, 0, [0.004261,-0.056586,3.023554],[0.000000,0.000000,0.000000],[-0.001862,0.029032,0.136489], [0.052900, -0.004898, -0.027709], 13, [-0.078453, -0.608012, -9.963556], [-0.003206, -0.549766, 9.736111], [-122.000000, 0.000000, -6.000000], [-289.813599, 7.004200, -730.158020],[0.002649,-0.005871,0.005617,-0.002395]]
DATA[6500, 0, [0.004302,-0.056708,2.997456],[0.000000,0.000000,0.000000],[-0.001877,0.029135,0.105715], [0.051629, -0.005931, -0.028277], 13, [-0.176520, -0.568786, -10.002783], [-0.002277, -0.548764, 9.730536], [-120.000000, 3.000000, -7.000000], [-294.709106, 0.000000, -746.497192],[0.001827,-0.005020,0.004775,-0.001582]]
DATA[6570, 0, [0.004375,-0.056817,3.000673],[0.000000,0.000000,0.000000],[-0.001911,0.029245,0.126828], [0.052073, -0.006324, -0.029556], 13, [-0.137293, -0.588399, -10.022396], [0.001953, -0.550216, 9.738178], [-122.000000, 2.000000, -3.000000], [-299.604614, 0.000000, -740.369995],[0.002431,-0.005583,0.005334,-0.002182]]
DATA[6630, 0, [0.004429,-0.056871,2.999338],[0.000000,0.000000,0.000000],[-0.001951,0.029282,0.101527], [0.049803, -0.008251, -0.029482], 13, [-0.117680, -0.529559, -9.983170], [-0.002693, -0.548626, 9.738624], [-122.000000, 3.000000, -8.000000], [-291.771790, 1.000600, -744.454773],[0.001956,-0.004978,0.004595,-0.001573]]
DATA[6700, 0, [0.004433,-0.057043,3.021928],[0.000000,0.000000,0.000000],[-0.001937,0.029418,0.107698], [0.050255, -0.008280, -0.030450], 13, [-0.137293, -0.608012, -10.002783], [0.007168, -0.549699, 9.737636], [-120.000000, 4.000000, -5.000000], [-293.730011, 7.004200, -735.263977],[0.002125,-0.005244,0.004777,-0.001658]]
