
Thu Jan  1 00:00:01 1970

Flight Log #7
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[109540, 0, [-0.011299,-0.067125,2.274543],[0.000000,0.000000,0.000000],[0.008167,0.057097,0.000000], [0.047983, -0.007387, -0.051657], 14, [0.137293, -0.843372, -0.058840], [-0.274848, -0.630967, 9.718435], [-62.000000, -158.000000, 574.000000], [-145.885895, -131.078598, -761.815186],[0.451048,0.449726,0.448952,0.450274]]
DATA[109600, 0, [-0.016580,-0.068744,2.288915],[0.000000,0.000000,0.000000],[0.010277,0.057648,0.000000], [0.034057, -0.055403, 0.002625], 14, [0.392266, -0.274586, -10.002783], [-0.428430, -0.616596, 9.736617], [-63.000000, -159.000000, 575.000000], [-148.823196, -132.079193, -771.005981],[0.453781,0.447328,0.446219,0.452672]]
DATA[109670, 0, [-0.022362,-0.069142,2.309092],[0.000000,0.000000,0.000000],[0.015842,0.058574,0.000000], [-0.060568, -0.084061, -0.006494], 14, [-0.235360, -0.078453, -10.002783], [-0.334434, -0.559488, 9.701569], [-54.000000, -152.000000, 578.000000], [-149.802307, -130.078003, -776.112000],[0.459309,0.450818,0.440691,0.449182]]
DATA[109730, 0, [-0.029333,-0.069653,2.362822],[0.000000,0.000000,0.000000],[0.020624,0.058935,0.000000], [-0.016944, -0.021985, 0.012309], 14, [0.431493, -0.529559, -0.058840], [-0.350248, -0.659533, 9.693023], [-51.000000, -133.000000, 581.000000], [-153.718704, -120.071999, -776.112000],[0.455554,0.452008,0.444447,0.447992]]
DATA[109800, 0, [-0.031866,-0.072502,2.404460],[0.000000,0.000000,0.000000],[0.023332,0.060564,0.000000], [-0.049661, -0.031140, 0.006451], 14, [-0.588399, -0.509946, -0.098067], [-0.290675, -0.793709, 10.039688], [-45.000000, -124.000000, 580.000000], [-153.718704, -106.063599, -767.942383],[0.456497,0.451649,0.443503,0.448351]]
DATA[109870, 0, [-0.025485,-0.078935,2.427747],[0.000000,0.000000,0.000000],[0.023190,0.063265,0.000000], [0.024478, -0.097868, -0.150151], 14, [-0.098067, -1.196411, -12.454445], [0.003825, -0.836806, 10.637455], [-37.000000, -114.000000, 579.000000], [-167.426102, -101.060600, -775.090820],[0.457808,0.445851,0.442192,0.454149]]
DATA[109940, 0, [-0.015595,-0.090421,2.401589],[0.000000,0.000000,0.000000],[0.015551,0.072151,0.000000], [0.093565, -0.089631, -0.028631], 14, [-0.117680, -2.059397, -0.058840], [0.031788, -1.164406, 10.973954], [-28.000000, -113.000000, 576.000000], [-175.258896, -101.060600, -778.154419],[0.456378,0.445641,0.443622,0.454359]]
DATA[110010, 0, [0.006200,-0.098000,2.313852],[0.000000,0.000000,0.000000],[-0.001229,0.082427,0.000000], [0.354088, -0.055682, 0.016047], 14, [-0.509946, -0.039227, -0.078453], [0.279398, -1.165871, 10.856871], [-11.000000, -143.000000, 570.000000], [-188.966293, -126.075600, -767.942383],[0.442206,0.437322,0.457794,0.462678]]
DATA[110080, 0, [0.021878,-0.099740,2.262818],[0.000000,0.000000,0.000000],[-0.010242,0.084484,0.000000], [0.155322, -0.017022, 0.012550], 14, [-0.568786, -0.627626, -0.039227], [0.293601, -1.001965, 10.639430], [-2.000000, -173.000000, 560.000000], [-195.820007, -142.085205, -756.709229],[0.445237,0.445379,0.454763,0.454621]]
DATA[110150, 0, [0.025258,-0.095077,2.257450],[0.000000,0.000000,0.000000],[-0.018451,0.083313,0.000000], [0.030712, -0.013409, 0.062666], 14, [-0.529559, -0.235360, -0.019613], [0.220304, -0.754338, 10.442640], [260.000000, -181.000000, 553.000000], [-201.694595, -153.091797, -748.539612],[0.451881,0.452404,0.448119,0.447596]]
DATA[110220, 0, [0.022879,-0.086706,2.303762],[0.000000,0.000000,0.000000],[-0.017208,0.075938,0.000000], [-0.014696, -0.014182, 0.070141], 14, [-0.156906, -0.019613, -10.022396], [0.277428, -0.619753, 10.337412], [268.000000, -167.000000, 559.000000], [-203.652802, -142.085205, -758.751587],[0.454311,0.454545,0.445689,0.445455]]
DATA[110290, 0, [0.025359,-0.076898,2.338753],[0.000000,0.000000,0.000000],[-0.018740,0.067705,0.000000], [-0.022048, 0.210209, 0.265909], 14, [-0.490333, -0.039227, -10.042009], [0.377018, -0.663712, 10.270449], [-2.000000, -151.000000, 569.000000], [-201.694595, -131.078598, -760.794006],[0.447257,0.461715,0.452744,0.438285]]
DATA[110360, 0, [0.028989,-0.066541,2.271567],[0.000000,0.000000,0.000000],[-0.019423,0.061078,0.000000], [0.125704, 0.089911, 0.250288], 14, [-0.294199, -0.529559, -0.137293], [0.282030, -0.690097, 9.709053], [-19.000000, -156.000000, 571.000000], [-178.196198, -135.080994, -760.794006],[0.442370,0.454512,0.457630,0.445488]]
DATA[110430, 0, [0.034932,-0.062077,2.260461],[0.000000,0.000000,0.000000],[-0.023413,0.054252,0.000000], [0.219762, 0.136544, 0.180472], 14, [-0.294199, -0.313813, -6.492002], [0.165417, -0.663135, 8.846403], [-24.000000, -168.000000, 574.000000], [-183.091705, -142.085205, -771.005981],[0.437746,0.450155,0.462255,0.449845]]
DATA[110500, 0, [0.032038,-0.064024,2.191793],[0.000000,0.000000,0.000000],[-0.026591,0.053062,0.000000], [0.101108, -0.029447, 0.080226], 14, [-0.117680, -0.509946, -7.786480], [-0.196163, -0.602446, 8.235803], [-24.000000, -180.000000, 577.000000], [-167.426102, -151.090607, -768.963623],[0.447018,0.446787,0.452983,0.453213]]
DATA[110570, 0, [0.014839,-0.069318,2.283910],[0.000000,0.000000,0.000000],[-0.013377,0.057164,0.000000], [0.037550, -0.215535, 0.045132], 14, [0.451106, -0.627626, -8.414105], [-0.403226, -0.553559, 8.163764], [264.000000, -188.000000, 569.000000], [-194.840897, -160.095993, -760.794006],[0.456721,0.446037,0.443279,0.453963]]
DATA[110640, 0, [-0.001396,-0.073697,2.382199],[0.000000,0.000000,0.000000],[-0.006631,0.061179,0.000000], [-0.045876, -0.134306, -0.008611], 14, [-0.137293, 0.019613, -0.039227], [-0.320098, -0.426282, 8.613456], [291.000000, -184.000000, 565.000000], [-223.234802, -157.094193, -763.857605],[0.458968,0.448117,0.441032,0.451883]]
DATA[110710, 0, [-0.014311,-0.065606,2.409403],[0.000000,0.000000,0.000000],[0.006723,0.059542,0.000000], [-0.046064, 0.117396, -0.050383], 14, [-0.078453, -0.823759, -10.238143], [-0.318595, -0.493029, 9.036220], [276.000000, -169.000000, 574.000000], [-208.548294, -147.088196, -768.963623],[0.453712,0.456786,0.446288,0.443214]]
DATA[110780, 0, [-0.018269,-0.061993,2.380943],[0.000000,0.000000,0.000000],[0.013221,0.053062,0.000000], [0.017751, 0.087997, -0.008112], 14, [0.627626, -0.627626, -9.963556], [-0.323533, -0.505473, 9.288128], [-10.000000, -171.000000, 578.000000], [-187.008102, -146.087601, -773.048401],[0.451823,0.451073,0.448177,0.448927]]
DATA[110840, 0, [-0.021739,-0.053409,2.378904],[0.000000,0.000000,0.000000],[0.015702,0.046145,0.000000], [0.046654, 0.053278, 0.042845], 14, [0.647239, -0.058840, -10.296983], [-0.431384, -0.440501, 9.390553], [-21.000000, -175.000000, 576.000000], [-178.196198, -145.087006, -772.027222],[0.446850,0.452486,0.453150,0.447514]]
DATA[110910, 0, [-0.025349,-0.051260,2.381849],[0.000000,0.000000,0.000000],[0.017447,0.044468,0.000000], [0.022458, -0.021761, 0.015282], 14, [0.372653, -0.313813, -0.156906], [-0.433746, -0.364952, 9.521701], [-13.000000, -178.000000, 581.000000], [-181.133499, -151.090607, -769.984802],[0.452190,0.448828,0.447810,0.451172]]
DATA[110970, 0, [-0.029962,-0.048377,2.454630],[0.000000,0.000000,0.000000],[0.021517,0.041802,0.000000], [0.018060, -0.050709, 0.030489], 14, [-0.098067, -0.019613, -0.058840], [-0.449665, -0.302708, 9.420637], [-6.000000, -162.000000, 579.000000], [-187.008102, -135.080994, -765.900024],[0.453707,0.447912,0.446293,0.452088]]
DATA[111030, 0, [-0.037291,-0.046781,2.501919],[0.000000,0.000000,0.000000],[0.027968,0.039764,0.000000], [-0.070078, -0.040731, -0.014111], 14, [-0.156906, -0.039227, -0.078453], [-0.481393, -0.308980, 9.227050], [257.000000, -146.000000, 579.000000], [-193.861801, -123.073799, -783.260376],[0.457532,0.451428,0.442468,0.448572]]
DATA[111090, 0, [-0.043441,-0.046108,2.544261],[0.000000,0.000000,0.000000],[0.031385,0.039146,0.000000], [0.005640, -0.071420, 0.016478], 14, [0.039227, -0.156906, -8.708305], [-0.449521, -0.362060, 9.052551], [261.000000, -147.000000, 578.000000], [-192.882706, -120.071999, -769.984802],[0.455229,0.448256,0.444771,0.451745]]
DATA[111150, 0, [-0.041248,-0.049745,2.502606],[0.000000,0.000000,0.000000],[0.031172,0.041581,0.000000], [0.088975, -0.090129, 0.028103], 14, [-0.215746, -0.137293, -0.098067], [-0.414691, -0.378365, 8.933218], [265.000000, -159.000000, 570.000000], [-204.631897, -137.082199, -773.048401],[0.454422,0.442733,0.445578,0.457267]]
DATA[111210, 0, [-0.040142,-0.052599,2.494525],[0.000000,0.000000,0.000000],[0.030107,0.044709,0.000000], [-0.019156, -0.064535, 0.019103], 14, [-0.156906, -0.490333, -10.571569], [-0.447582, -0.462865, 9.310535], [263.000000, -156.000000, 571.000000], [-197.778198, -132.079193, -772.027222],[0.455729,0.447724,0.444271,0.452276]]
DATA[111270, 0, [-0.041696,-0.056646,2.503048],[0.000000,0.000000,0.000000],[0.031529,0.047203,0.000000], [0.015390, -0.063703, -0.049046], 14, [-0.078453, -0.078453, -0.039227], [-0.343879, -0.523925, 9.498365], [260.000000, -153.000000, 570.000000], [-196.799103, -126.075600, -772.027222],[0.455399,0.447305,0.444601,0.452695]]
DATA[111330, 0, [-0.036493,-0.058097,2.474113],[0.000000,0.000000,0.000000],[0.027370,0.049382,0.000000], [0.040195, -0.004178, 0.020021], 14, [-0.117680, -0.941438, -10.002783], [-0.184770, -0.547095, 9.615587], [259.000000, -150.000000, 566.000000], [-193.861801, -138.082794, -766.921204],[0.452715,0.447732,0.447285,0.452268]]
DATA[111390, 0, [-0.025934,-0.059507,2.443217],[0.000000,0.000000,0.000000],[0.022339,0.050237,0.000000], [0.104450, 0.013287, 0.055068], 14, [-0.078453, -1.216025, -11.159967], [-0.043846, -0.694461, 9.929980], [-10.000000, -152.000000, 573.000000], [-192.882706, -132.079193, -764.878784],[0.448081,0.447311,0.451919,0.452689]]
DATA[111440, 0, [-0.010941,-0.063016,2.383701],[0.000000,0.000000,0.000000],[0.008206,0.053564,0.000000], [0.135617, -0.010171, 0.044799], 14, [-0.608012, -0.019613, -10.944221], [0.030011, -0.830645, 10.247391], [-17.000000, -162.000000, 565.000000], [-186.029007, -136.081604, -762.836426],[0.447294,0.445732,0.452706,0.454268]]
DATA[111510, 0, [-0.001502,-0.070303,2.321959],[0.000000,0.000000,0.000000],[0.003248,0.057493,0.000000], [0.042330, -0.012820, 0.016275], 14, [-0.117680, -0.058840, -10.551956], [0.177434, -0.990991, 10.307124], [-19.000000, -165.000000, 566.000000], [-183.091705, -140.084000, -764.878784],[0.451327,0.449962,0.448673,0.450038]]
DATA[111560, 0, [0.007676,-0.080722,2.295371],[0.000000,0.000000,0.000000],[-0.005757,0.068614,0.000000], [0.036213, -0.053033, 0.025217], 14, [-0.549172, -1.255251, -10.316596], [0.249377, -1.010813, 10.180859], [-14.000000, -165.000000, 561.000000], [-187.008102, -144.086395, -758.751587],[0.453386,0.449368,0.446614,0.450632]]
DATA[111620, 0, [0.015067,-0.089832,2.276074],[0.000000,0.000000,0.000000],[-0.009903,0.074055,0.000000], [0.043388, -0.054060, 0.017454], 14, [-0.137293, -1.216025, -0.137293], [0.244004, -1.063804, 10.139953], [-3.000000, -161.000000, 561.000000], [-191.903595, -145.087006, -755.687988],[0.453180,0.449427,0.446820,0.450573]]
DATA[111680, 0, [0.020857,-0.095925,2.265858],[0.000000,0.000000,0.000000],[-0.015643,0.081536,0.000000], [0.045479, -0.030292, 0.112556], 14, [-0.215746, -0.039227, -0.098067], [0.251966, -1.025227, 9.921888], [263.000000, -160.000000, 559.000000], [-195.820007, -146.087601, -743.433594],[0.452155,0.450910,0.447845,0.449090]]
DATA[111740, 0, [0.021691,-0.099361,2.335292],[0.000000,0.000000,0.000000],[-0.016859,0.083885,0.000000], [-0.013722, -0.058131, 0.028557], 14, [-0.274586, -0.608012, -0.156906], [0.177092, -0.915267, 9.878042], [276.000000, -148.000000, 559.000000], [-212.464706, -130.078003, -758.751587],[0.455902,0.452394,0.444098,0.447606]]
DATA[111800, 0, [0.017555,-0.100296,2.415652],[0.000000,0.000000,0.000000],[-0.015349,0.084884,0.000000], [-0.054047, -0.065015, 0.091008], 14, [-0.509946, -0.823759, -9.610518], [0.111587, -0.899054, 9.758574], [300.000000, -132.000000, 558.000000], [-223.234802, -112.067200, -750.581970],[0.456328,0.454477,0.443672,0.445523]]
DATA[111870, 0, [0.014057,-0.101091,2.447536],[0.000000,0.000000,0.000000],[-0.011453,0.085939,0.000000], [0.038370, -0.046278, 0.138247], 14, [-0.019613, -0.019613, -9.630131], [-0.048136, -0.873366, 9.573708], [305.000000, -123.000000, 555.000000], [-238.900406, -116.069603, -741.391174],[0.453502,0.450542,0.446498,0.449458]]
DATA[111930, 0, [0.011734,-0.091971,2.475574],[0.000000,0.000000,0.000000],[-0.009832,0.083266,0.000000], [0.103284, 0.007092, 0.072826], 14, [0.411879, -0.156906, -9.963556], [-0.155903, -0.628525, 9.548392], [304.000000, -130.000000, 555.000000], [-242.816803, -116.069603, -745.476013],[0.446863,0.449565,0.453137,0.450435]]
DATA[112000, 0, [0.006674,-0.076389,2.500692],[0.000000,0.000000,0.000000],[-0.006504,0.069052,0.000000], [0.135214, 0.072339, 0.259536], 14, [-0.058840, 0.098067, -10.277369], [-0.374606, -0.398821, 9.745867], [299.000000, -129.000000, 554.000000], [-234.983994, -115.069000, -745.476013],[0.443837,0.450539,0.456163,0.449461]]
DATA[112060, 0, [0.000583,-0.057764,2.516818],[0.000000,0.000000,0.000000],[-0.002981,0.057694,0.000000], [0.207726, 0.081319, 0.105423], 14, [-0.039227, -0.019613, -0.137293], [-0.538945, -0.237523, 9.850078], [289.000000, -137.000000, 553.000000], [-223.234802, -118.070801, -741.391174],[0.440421,0.447561,0.459579,0.452439]]
DATA[112130, 0, [-0.010411,-0.045454,2.536412],[0.000000,0.000000,0.000000],[0.005097,0.041779,0.000000], [0.120117, -0.034881, 0.061493], 14, [0.725692, 0.392266, -10.336209], [-0.669630, -0.045940, 9.922493], [289.000000, -139.000000, 546.000000], [-223.234802, -126.075600, -743.433594],[0.448370,0.444972,0.451630,0.455028]]
DATA[112190, 0, [-0.023096,-0.032526,2.567388],[0.000000,0.000000,0.000000],[0.017322,0.027647,0.000000], [0.080012, -0.021847, 0.012874], 14, [0.745305, -0.078453, -9.924330], [-0.713680, 0.073556, 9.909142], [294.000000, -141.000000, 548.000000], [-226.172104, -133.079803, -750.581970],[0.449439,0.446110,0.450561,0.453890]]
DATA[112250, 0, [-0.035029,-0.020350,2.607490],[0.000000,0.000000,0.000000],[0.023997,0.020125,0.000000], [0.043353, -0.007832, -0.068188], 14, [0.372653, 0.353039, -0.117680], [-0.698829, 0.119644, 9.828508], [289.000000, -149.000000, 547.000000], [-228.130295, -135.080994, -740.369995],[0.450366,0.447660,0.449635,0.452340]]
DATA[112310, 0, [-0.044040,-0.009329,2.631490],[0.000000,0.000000,0.000000],[0.029445,0.012201,0.000000], [0.034008, -0.002543, -0.040735], 14, [0.431493, 0.137293, -9.943943], [-0.682369, 0.083421, 9.852799], [274.000000, -157.000000, 547.000000], [-212.464706, -130.078003, -741.391174],[0.450477,0.448861,0.449523,0.451139]]
DATA[112380, 0, [-0.048059,-0.004853,2.626555],[0.000000,0.000000,0.000000],[0.035113,0.005100,0.000000], [0.040276, -0.006444, 0.007870], 14, [-0.019613, -0.117680, -10.002783], [-0.667232, 0.059165, 9.748515], [274.000000, -156.000000, 549.000000], [-202.673706, -131.078598, -739.348816],[0.450271,0.446739,0.449729,0.453261]]
DATA[112440, 0, [-0.051217,-0.005825,2.625946],[0.000000,0.000000,0.000000],[0.037188,0.003684,0.000000], [0.052078, -0.110028, 0.006684], 14, [-0.078453, -0.058840, -0.078453], [-0.663286, 0.053831, 9.740874], [280.000000, -159.000000, 545.000000], [-220.297501, -142.085205, -750.581970],[0.453875,0.441947,0.446125,0.458054]]
DATA[112510, 0, [-0.054278,-0.007447,2.636841],[0.000000,0.000000,0.000000],[0.039610,0.005924,0.000000], [0.027676, -0.062277, 0.009744], 14, [0.372653, -0.156906, -0.019613], [-0.655069, 0.034108, 9.790047], [285.000000, -157.000000, 545.000000], [-214.422897, -135.080994, -746.497192],[0.454118,0.444409,0.445883,0.455591]]
DATA[112580, 0, [-0.057477,-0.006288,2.614071],[0.000000,0.000000,0.000000],[0.042771,0.005635,0.000000], [-0.002821, -0.041229, -0.015939], 14, [0.058840, -0.098067, -10.022396], [-0.643952, 0.079188, 9.818716], [283.000000, -156.000000, 545.000000], [-216.381104, -146.087601, -745.476013],[0.453559,0.446167,0.446441,0.453834]]
DATA[112650, 0, [-0.057739,-0.003449,2.659136],[0.000000,0.000000,0.000000],[0.043447,0.004648,0.000000], [0.001923, -0.006459, 0.042619], 14, [-0.078453, -0.176520, -10.002783], [-0.570958, 0.063089, 9.788697], [283.000000, -146.000000, 548.000000], [-218.339294, -134.080399, -744.454773],[0.451618,0.447572,0.448382,0.452428]]
DATA[112720, 0, [-0.056687,-0.002263,2.709163],[0.000000,0.000000,0.000000],[0.043043,0.002029,0.000000], [-0.008760, -0.054053, 0.051018], 14, [0.353039, -0.078453, -9.963556], [-0.491228, 0.064328, 9.804009], [292.000000, -139.000000, 547.000000], [-230.088501, -124.074402, -755.687988],[0.454091,0.446546,0.445909,0.453454]]
DATA[112790, 0, [-0.052044,-0.004934,2.691370],[0.000000,0.000000,0.000000],[0.040372,0.003094,0.000000], [0.043287, -0.055229, -0.009330], 14, [-0.117680, -0.529559, -10.002783], [-0.429090, -0.080599, 9.820187], [297.000000, -137.000000, 548.000000], [-226.172104, -124.074402, -738.327576],[0.452499,0.444728,0.447501,0.455273]]
DATA[112860, 0, [-0.047598,-0.008131,2.669700],[0.000000,0.000000,0.000000],[0.036420,0.006650,0.000000], [0.061215, -0.028509, -0.077707], 14, [0.078453, 0.098067, -0.098067], [-0.401045, -0.083815, 9.784993], [300.000000, -149.000000, 544.000000], [-232.046707, -130.078003, -731.179199],[0.452111,0.445921,0.447889,0.454079]]
DATA[112930, 0, [-0.043684,-0.006214,2.668060],[0.000000,0.000000,0.000000],[0.034384,0.006562,0.000000], [0.028784, 0.006089, -0.015439], 14, [-0.098067, 0.039227, -9.943943], [-0.418761, -0.033544, 9.728393], [295.000000, -151.000000, 544.000000], [-233.025803, -131.078598, -730.158020],[0.449207,0.447907,0.450793,0.452093]]
DATA[113000, 0, [-0.042983,-0.009024,2.684031],[0.000000,0.000000,0.000000],[0.032447,0.005983,0.000000], [0.020179, -0.048657, 0.042691], 14, [0.058840, -0.274586, -0.156906], [-0.435093, -0.115915, 9.726001], [297.000000, -144.000000, 545.000000], [-230.088501, -122.073196, -733.221619],[0.453335,0.445554,0.446666,0.454447]]
DATA[113070, 0, [-0.042615,-0.012115,2.700689],[0.000000,0.000000,0.000000],[0.032026,0.009817,0.000000], [-0.008492, -0.032454, 0.025971], 14, [0.117680, -0.156906, -0.078453], [-0.392566, -0.096038, 9.740915], [303.000000, -138.000000, 543.000000], [-237.921295, -118.070801, -741.391174],[0.453671,0.447520,0.446329,0.452480]]
DATA[113140, 0, [-0.041271,-0.013080,2.700940],[0.000000,0.000000,0.000000],[0.031139,0.011011,0.000000], [-0.014966, -0.026290, 0.029078], 14, [-0.058840, -0.078453, -9.943943], [-0.329129, -0.102242, 9.755568], [302.000000, -130.000000, 550.000000], [-232.046707, -114.068398, -745.476013],[0.453697,0.448493,0.446303,0.451507]]
DATA[113210, 0, [-0.038070,-0.014138,2.687495],[0.000000,0.000000,0.000000],[0.030123,0.011447,0.000000], [0.008010, -0.013136, 0.040030], 14, [-0.137293, -0.176520, -10.002783], [-0.328736, -0.139503, 9.795797], [303.000000, -127.000000, 548.000000], [-227.151199, -114.068398, -741.391174],[0.451708,0.448228,0.448292,0.451772]]
DATA[113280, 0, [-0.037909,-0.017257,2.725541],[0.000000,0.000000,0.000000],[0.028226,0.012869,0.000000], [0.012708, -0.083540, 0.001207], 14, [-0.019613, -0.274586, -0.019613], [-0.415925, -0.185659, 9.735090], [304.000000, -116.000000, 552.000000], [-232.046707, -102.061203, -740.369995],[0.454065,0.446203,0.445935,0.453797]]
DATA[113350, 0, [-0.037206,-0.024271,2.733174],[0.000000,0.000000,0.000000],[0.028031,0.018712,0.000000], [0.005016, -0.083527, -0.020318], 14, [-0.568786, -0.019613, -9.963556], [-0.361287, -0.320882, 9.777575], [314.000000, -114.000000, 548.000000], [-238.900406, -97.058197, -763.857605],[0.453849,0.446515,0.446151,0.453485]]
DATA[113420, 0, [-0.033764,-0.033300,2.699648],[0.000000,0.000000,0.000000],[0.026007,0.026842,0.000000], [0.050561, -0.055859, 0.043939], 14, [0.137293, -1.137571, -10.002783], [-0.254759, -0.541613, 9.763345], [318.000000, -109.000000, 548.000000], [-236.942200, -99.059402, -749.560791],[0.453304,0.446639,0.446696,0.453361]]
DATA[113490, 0, [-0.024657,-0.041044,2.659062],[0.000000,0.000000,0.000000],[0.022625,0.031409,0.000000], [0.149484, -0.041448, 0.055666], 14, [-0.058840, -0.254973, -10.316596], [-0.198265, -0.507563, 9.685798], [327.000000, -118.000000, 543.000000], [-251.628693, -111.066597, -737.306396],[0.448936,0.442772,0.451064,0.457228]]
DATA[113550, 0, [-0.017981,-0.045266,2.662573],[0.000000,0.000000,0.000000],[0.014638,0.037436,0.000000], [0.026458, -0.047864, 0.069043], 14, [0.392266, -0.156906, -0.156906], [-0.158871, -0.393726, 9.703004], [335.000000, -119.000000, 540.000000], [-254.565994, -106.063599, -729.136780],[0.453609,0.447319,0.446391,0.452681]]
DATA[113620, 0, [-0.021332,-0.044631,2.723025],[0.000000,0.000000,0.000000],[0.015532,0.038176,0.000000], [-0.022272, -0.065575, 0.026185], 14, [-0.117680, -0.058840, -9.963556], [-0.285466, -0.254710, 9.605113], [343.000000, -98.000000, 543.000000], [-258.482391, -98.058800, -733.221619],[0.456240,0.449659,0.443760,0.450341]]
DATA[113680, 0, [-0.029973,-0.040891,2.769473],[0.000000,0.000000,0.000000],[0.022480,0.034758,0.000000], [-0.058624, -0.029349, -0.021393], 15, [0.137293, -0.176520, -9.963556], [-0.325891, -0.200167, 9.676990], [345.000000, -84.000000, 549.000000], [-257.503296, -82.049202, -740.369995],[0.457315,0.452846,0.442685,0.447154]]
DATA[113730, 0, [-0.032679,-0.038953,2.818436],[0.000000,0.000000,0.000000],[0.024439,0.032927,0.000000], [0.007473, -0.059840, -0.009103], 15, [0.372653, -0.117680, -0.019613], [-0.334663, -0.299813, 9.627131], [345.000000, -70.000000, 551.000000], [-265.336090, -68.040802, -742.412415],[0.454664,0.447500,0.445336,0.452500]]
DATA[113790, 0, [-0.029860,-0.039988,2.789287],[0.000000,0.000000,0.000000],[0.022395,0.033989,0.000000], [0.019592, -0.023556, 0.009830], 15, [-0.117680, -0.019613, -10.277369], [-0.218223, -0.362250, 9.689103], [347.000000, -83.000000, 548.000000], [-268.273407, -77.046204, -743.433594],[0.452565,0.448659,0.447435,0.451341]]
DATA[113850, 0, [-0.022371,-0.037657,2.769885],[0.000000,0.000000,0.000000],[0.018307,0.032915,0.000000], [0.037974, 0.068808, -0.207951], 15, [-0.294199, -0.039227, -10.257756], [-0.104296, -0.390300, 9.770596], [340.000000, -98.000000, 548.000000], [-263.377899, -81.048599, -747.518372],[0.447639,0.451931,0.452361,0.448069]]
DATA[113910, 0, [-0.014337,-0.035061,2.718817],[0.000000,0.000000,0.000000],[0.010753,0.029802,0.000000], [0.055232, 0.022104, -0.215141], 15, [-0.549172, -0.313813, -10.002783], [-0.018541, -0.420703, 9.741465], [326.000000, -108.000000, 551.000000], [-249.670502, -91.054604, -744.454773],[0.448437,0.449402,0.451563,0.450598]]
DATA[113970, 0, [-0.006077,-0.034716,2.682793],[0.000000,0.000000,0.000000],[0.006353,0.028981,0.000000], [0.060983, 0.051894, -0.229314], 15, [-0.235360, -0.019613, -9.983170], [0.070560, -0.520093, 9.658092], [306.000000, -117.000000, 556.000000], [-236.942200, -93.055801, -757.730408],[0.446552,0.452679,0.453449,0.447322]]
DATA[114040, 0, [0.003845,-0.041739,2.584793],[0.000000,0.000000,0.000000],[-0.002884,0.035479,0.000000], [0.152128, -0.002650, -0.132316], 15, [-0.117680, -0.843372, -10.218530], [0.139021, -0.626386, 9.777577], [297.000000, -127.000000, 555.000000], [-234.004898, -113.067802, -741.391174],[0.445032,0.445052,0.454968,0.454948]]
DATA[114100, 0, [0.015183,-0.050180,2.525742],[0.000000,0.000000,0.000000],[-0.009437,0.040520,0.000000], [0.105053, -0.015729, -0.012651], 15, [-0.294199, -0.902212, -0.078453], [0.163218, -0.699934, 9.775835], [293.000000, -143.000000, 557.000000], [-231.067596, -118.070801, -749.560791],[0.446135,0.446018,0.453865,0.453982]]
DATA[114170, 0, [0.018511,-0.056216,2.500978],[0.000000,0.000000,0.000000],[-0.013649,0.047068,0.000000], [-0.006216, -0.008878, 0.009113], 15, [-0.490333, -0.078453, -0.019613], [0.252034, -0.692860, 9.805715], [287.000000, -144.000000, 556.000000], [-231.067596, -120.071999, -749.560791],[0.450996,0.451468,0.449004,0.448532]]
DATA[114240, 0, [0.018256,-0.063900,2.466846],[0.000000,0.000000,0.000000],[-0.014028,0.050818,0.000000], [-0.001880, -0.048947, -0.136446], 15, [-0.039227, -0.137293, -0.019613], [0.149919, -0.786666, 9.843557], [283.000000, -139.000000, 556.000000], [-216.381104, -114.068398, -756.709229],[0.453605,0.450348,0.446395,0.449653]]
DATA[114310, 0, [0.018699,-0.070098,2.434830],[0.000000,0.000000,0.000000],[-0.013624,0.058280,0.000000], [-0.007022, -0.022503, -0.154347], 15, [-0.156906, -0.823759, -0.078453], [0.258283, -0.775814, 9.835910], [280.000000, -139.000000, 557.000000], [-223.234802, -126.075600, -755.687988],[0.453767,0.451801,0.446233,0.448199]]
DATA[114380, 0, [0.022309,-0.068656,2.419863],[0.000000,0.000000,0.000000],[-0.016243,0.058428,0.000000], [-0.010483, 0.064967, -0.128215], 15, [-0.549172, -0.078453, -0.098067], [0.359828, -0.778557, 9.775890], [268.000000, -143.000000, 560.000000], [-207.569199, -116.069603, -759.772827],[0.448555,0.457582,0.451445,0.442418]]
DATA[114450, 0, [0.027985,-0.072890,2.373833],[0.000000,0.000000,0.000000],[-0.018099,0.059096,0.000000], [0.069141, -0.005529, -0.029430], 15, [-0.156906, -1.117958, -0.137293], [0.348743, -0.877114, 9.718821], [262.000000, -141.000000, 564.000000], [-203.652802, -121.072601, -761.815186],[0.449437,0.451212,0.450563,0.448788]]
DATA[114520, 0, [0.034939,-0.081305,2.300571],[0.000000,0.000000,0.000000],[-0.023983,0.065105,0.000000], [0.057304, -0.078159, 0.006326], 15, [-0.862985, -0.882599, -0.156906], [0.389429, -0.918492, 9.710439], [264.000000, -152.000000, 558.000000], [-205.610992, -140.084000, -753.645630],[0.452576,0.447096,0.447424,0.452904]]
