
Thu Jan  1 00:00:01 1970

Flight Log #36
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.5'
LEGEND:[rover_t, rover_status, [rover_orient_est], [rover_orient_des], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag], [rover_thrusts_des]
DATA[4960, 0, [-0.001712,-0.048810,-3.117918],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.040623, -0.014597, -0.024435], 15, [-0.117680, -0.490333, -10.042009], [-0.092073, -0.457961, 9.735828], [379.000000, 27.000000, 519.000000], [-280.022614, 40.023998, -724.030823],[-0.001203,-0.001394,0.001203,0.001394]]
DATA[5010, 0, [-0.001805,-0.048908,3.132489],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.039095, -0.009405, -0.019548], 15, [-0.058840, -0.156906, -10.042009], [-0.090506, -0.466318, 9.733616], [382.000000, 32.000000, 523.000000], [-275.127106, 33.019798, -726.073181],[-0.001236,-0.001436,0.001236,0.001436]]
DATA[5080, 0, [-0.001781,-0.048945,3.125504],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.039706, -0.017040, -0.015272], 15, [-0.176520, -0.156906, -9.983170], [-0.095767, -0.463229, 9.739580], [378.000000, 28.000000, 522.000000], [-281.001709, 31.018600, -726.073181],[-0.001281,-0.001437,0.001281,0.001437]]
DATA[5140, 0, [-0.001884,-0.049196,3.136386],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.040623, -0.011237, -0.019242], 15, [-0.078453, -0.529559, -10.042009], [-0.094835, -0.466307, 9.740823], [379.000000, 25.000000, 523.000000], [-281.980804, 34.020401, -720.967224],[-0.001300,-0.001475,0.001300,0.001475]]
DATA[5200, 0, [-0.002157,-0.049122,-3.133535],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.036957, -0.014597, -0.024435], 15, [-0.078453, -0.490333, -10.042009], [-0.098844, -0.459969, 9.738455], [379.000000, 31.000000, 522.000000], [-268.273407, 38.022800, -729.136780],[-0.001209,-0.001465,0.001209,0.001465]]
DATA[5270, 0, [-0.002327,-0.049109,3.132009],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.039706, -0.007877, -0.024740], 15, [-0.039227, -0.098067, -10.022396], [-0.096076, -0.455115, 9.737943], [380.000000, 31.000000, 522.000000], [-276.106201, 33.019798, -726.073181],[-0.001237,-0.001427,0.001237,0.001427]]
DATA[5330, 0, [-0.002457,-0.048847,3.128922],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.041233, -0.004823, -0.021380], 15, [-0.176520, -0.509946, -10.042009], [-0.095281, -0.455246, 9.740547], [380.000000, 29.000000, 523.000000], [-276.106201, 32.019199, -727.094421],[-0.001162,-0.001408,0.001162,0.001408]]
DATA[5400, 0, [-0.002668,-0.048765,3.140631],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.038485, -0.013986, -0.026878], 15, [-0.058840, -0.117680, -10.022396], [-0.100584, -0.456923, 9.739320], [379.000000, 31.000000, 522.000000], [-273.168915, 35.021000, -723.009583],[-0.001245,-0.001426,0.001245,0.001426]]
DATA[5470, 0, [-0.002556,-0.048675,-3.134736],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.041539, -0.011237, -0.016188], 15, [-0.058840, -0.098067, -10.042009], [-0.099623, -0.455949, 9.738843], [382.000000, 28.000000, 523.000000], [-275.127106, 37.022202, -720.967224],[-0.001301,-0.001528,0.001301,0.001528]]
DATA[5540, 0, [-0.002995,-0.048348,3.131486],[0.000000,0.000000,0.000000],[0.000000,0.000000,0.000000], [0.039095, -0.009099, -0.019242], 15, [-0.019613, -0.156906, -10.022396], [-0.101289, -0.451292, 9.738320], [381.000000, 31.000000, 526.000000], [-281.001709, 32.019199, -720.967224],[-0.001293,-0.001500,0.001293,0.001500]]
