
Thu Jan  1 00:01:54 1970

Flight Log #4
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[43670, 0, [0,0,0], [-0.031975, 0.011159, -0.002045], 13, [-0.117680, -0.176520, -0.019613], [-0.031107, -0.083749, 9.834501], [258.000000, 17.000000, -92.000000], [273, -53, 306]]
DATA[43730, 0, [0,0,0], [-0.031113, 0.012062, -0.003158], 13, [-0.058840, -0.117680, -0.058840], [-0.043071, -0.098106, 9.879965], [257.000000, 17.000000, -89.000000], [268, -59, 305]]
DATA[43790, 0, [0,0,0], [-0.032736, 0.010139, -0.003857], 13, [-0.137293, -0.176520, -0.117680], [-0.016750, -0.088534, 9.810573], [258.000000, 18.000000, -92.000000], [272, -60, 305]]
DATA[43850, 0, [0,0,0], [-0.030682, 0.010448, -0.005083], 13, [-0.098067, -0.137293, -0.058840], [-0.016750, -0.074178, 9.829716], [258.000000, 15.000000, -94.000000], [273, -50, 295]]
DATA[43910, 0, [0,0,0], [-0.029151, 0.011032, -0.004199], 13, [-0.117680, -0.137293, -0.117680], [-0.035892, -0.107677, 9.815358], [-1.000000, 14.000000, -92.000000], [271, -63, 303]]
DATA[43970, 0, [0,0,0], [-0.030004, 0.012308, 0.015454], 13, [-0.058840, -0.058840, -0.117680], [0.004786, -0.098106, 9.824930], [-1.000000, 13.000000, -94.000000], [272, -68, 308]]
DATA[44030, 0, [0,0,0], [-0.029668, 0.011594, 0.006377], 13, [-0.098067, -0.058840, -0.058840], [-0.016750, -0.117248, 9.805787], [258.000000, 15.000000, -96.000000], [276, -55, 300]]
DATA[44090, 0, [0,0,0], [-0.031466, 0.011637, 0.003163], 13, [-0.215746, -0.039227, -0.019613], [-0.031107, -0.093320, 9.781859], [-1.000000, 14.000000, -92.000000], [273, -58, 311]]
DATA[44150, 0, [0,0,0], [-0.030258, 0.011033, 0.000607], 13, [-0.137293, -0.156906, 10.395049], [-0.009571, -0.102891, 9.805787], [258.000000, 16.000000, -95.000000], [276, -57, 312]]
DATA[44210, 0, [0,0,0], [-0.032253, 0.012128, 0.003405], 14, [-0.117680, -0.098067, 10.355823], [-0.047856, -0.112463, 9.834501], [258.000000, 16.000000, -92.000000], [277, -55, 301]]
DATA[44270, 0, [0,0,0], [-0.029233, 0.012412, 0.001049], 14, [-0.098067, -0.196133, 10.355823], [-0.021535, -0.088534, 9.839287], [257.000000, 18.000000, -90.000000], [270, -61, 301]]
DATA[44330, 0, [0,0,0], [-0.030518, 0.011698, -0.000843], 14, [-0.098067, -0.156906, 10.179303], [-0.040678, -0.098106, 9.839287], [256.000000, 16.000000, -89.000000], [278, -59, 300]]
DATA[44390, 0, [0,0,0], [-0.031476, 0.010966, -0.001285], 14, [-0.117680, -0.176520, -0.078453], [-0.004786, -0.112463, 9.858429], [259.000000, 17.000000, -92.000000], [269, -61, 302]]
DATA[44450, 0, [0,0,0], [-0.030253, 0.011682, -0.002084], 14, [-0.058840, -0.196133, 10.434276], [-0.019143, -0.088534, 9.824930], [260.000000, 16.000000, -90.000000], [274, -58, 296]]
DATA[44510, 0, [0,0,0], [-0.030683, 0.011506, -0.002212], 14, [-0.156906, -0.058840, 10.179303], [-0.014357, -0.064606, 9.805787], [258.000000, 15.000000, -92.000000], [274, -53, 293]]
DATA[44570, 0, [0,0,0], [-0.030423, 0.012405, 0.005942], 14, [-0.098067, -0.117680, 10.355823], [-0.038285, -0.093320, 9.820144], [-1.000000, 13.000000, -92.000000], [272, -60, 294]]
DATA[44630, 0, [0,0,0], [-0.031054, 0.012531, 0.003004], 14, [-0.117680, -0.137293, -0.019613], [-0.019143, -0.088534, 9.834501], [256.000000, 20.000000, -88.000000], [272, -59, 308]]
DATA[44690, 0, [0,0,0], [-0.031509, 0.012695, 0.001147], 14, [-0.137293, -0.078453, -0.137293], [-0.028714, -0.112463, 9.810573], [260.000000, 19.000000, -90.000000], [271, -62, 295]]
DATA[44760, 0, [0,0,0], [-0.030365, 0.012828, -0.001239], 14, [-0.137293, -0.196133, -0.137293], [0.016750, -0.098106, 9.772287], [258.000000, 17.000000, -90.000000], [276, -66, 302]]
DATA[44820, 0, [0,0,0], [-0.032340, 0.013722, -0.002728], 14, [-0.176520, -0.058840, 10.375436], [-0.028714, -0.098106, 9.820144], [258.000000, 25.000000, -89.000000], [272, -55, 290]]
DATA[44880, 0, [0,0,0], [-0.031245, 0.012545, 0.005670], 14, [-0.117680, -0.098067, -0.078453], [-0.038285, -0.136391, 9.820144], [261.000000, 18.000000, -88.000000], [273, -52, 302]]
DATA[44940, 0, [0,0,0], [-0.030002, 0.012339, 0.009266], 14, [-0.156906, -0.078453, 10.179303], [-0.031107, -0.074178, 9.781859], [-1.000000, 16.000000, -92.000000], [263, -63, 298]]
DATA[45000, 0, [0,0,0], [-0.029892, 0.011052, 0.012131], 14, [-0.196133, -0.137293, 10.355823], [-0.011964, -0.112463, 9.848858], [257.000000, 18.000000, -94.000000], [273, -55, 289]]
DATA[45060, 0, [0,0,0], [-0.030207, 0.011565, 0.020204], 13, [-0.098067, -0.176520, -0.078453], [-0.026321, -0.093320, 9.875179], [259.000000, 20.000000, -90.000000], [265, -60, 296]]
DATA[45120, 0, [0,0,0], [-0.029426, 0.012333, 0.010754], 13, [-0.078453, -0.098067, -0.098067], [-0.028714, -0.083749, 9.839287], [-2.000000, 19.000000, -92.000000], [274, -53, 303]]
DATA[45180, 0, [0,0,0], [-0.031165, 0.011414, 0.003678], 13, [-0.058840, -0.235360, -0.039227], [-0.023928, -0.098106, 9.839287], [258.000000, 20.000000, -92.000000], [280, -60, 292]]
DATA[45240, 0, [0,0,0], [-0.031259, 0.011311, 0.000984], 13, [-0.078453, -0.235360, -0.078453], [-0.021535, -0.088534, 9.820144], [256.000000, 18.000000, -93.000000], [270, -60, 298]]
DATA[45300, 0, [0,0,0], [-0.031070, 0.010889, 0.000042], 13, [-0.176520, -0.156906, -0.078453], [-0.014357, -0.078963, 9.848858], [257.000000, 18.000000, -92.000000], [276, -56, 300]]
DATA[45360, 0, [0,0,0], [-0.030603, 0.010319, -0.001792], 13, [-0.117680, -0.156906, -0.039227], [-0.040678, -0.102891, 9.815358], [257.000000, 18.000000, -90.000000], [273, -56, 301]]
DATA[45420, 0, [0,0,0], [-0.031605, 0.012523, 0.016415], 13, [-0.137293, -0.098067, -0.156906], [-0.011964, -0.107677, 9.801002], [-1.000000, 17.000000, -92.000000], [272, -57, 296]]
DATA[45480, 0, [0,0,0], [-0.033057, 0.013046, 0.007355], 13, [-0.058840, -0.098067, -0.019613], [-0.004786, -0.093320, 9.848858], [257.000000, 14.000000, -94.000000], [263, -51, 294]]
DATA[45540, 0, [0,0,0], [-0.030365, 0.006624, 0.002078], 13, [-0.117680, -0.058840, -0.078453], [-0.035892, -0.112463, 9.824930], [-1.000000, 16.000000, -92.000000], [269, -63, 294]]
DATA[45600, 0, [0,0,0], [-0.032703, 0.007998, 0.004625], 13, [-0.058840, -0.137293, -0.156906], [-0.031107, -0.088534, 9.834501], [256.000000, 17.000000, -91.000000], [268, -60, 305]]
DATA[45660, 0, [0,0,0], [-0.031674, 0.009917, 0.001408], 13, [-0.156906, -0.098067, 10.375436], [-0.026321, -0.093320, 9.848858], [-1.000000, 15.000000, -90.000000], [269, -57, 286]]
DATA[45720, 0, [0,0,0], [-0.031894, 0.010753, 0.015729], 13, [-0.137293, -0.137293, -0.078453], [-0.043071, -0.074178, 9.829716], [256.000000, 15.000000, -91.000000], [268, -58, 303]]
DATA[45780, 0, [0,0,0], [-0.032019, 0.009795, 0.007928], 13, [-0.137293, -0.098067, 10.355823], [-0.026321, -0.107677, 9.834501], [256.000000, 17.000000, -90.000000], [296, -63, 294]]
DATA[45840, 0, [0,0,0], [-0.030986, 0.011554, 0.002528], 13, [-0.039227, -0.078453, 10.395049], [-0.031107, -0.093320, 9.851251], [259.000000, 17.000000, -91.000000], [275, -51, 302]]
DATA[45900, 0, [0,0,0], [-0.030992, 0.011282, -0.000065], 13, [-0.098067, -0.156906, -0.078453], [-0.026321, -0.093320, 9.829716], [258.000000, 13.000000, -93.000000], [277, -58, 297]]
DATA[45960, 0, [0,0,0], [-0.030620, 0.010589, 0.004920], 13, [-0.117680, -0.156906, -0.078453], [-0.007178, -0.107677, 9.820144], [258.000000, 17.000000, -92.000000], [272, -51, 298]]
DATA[46020, 0, [0,0,0], [-0.030575, 0.006226, -0.000148], 13, [-0.137293, -0.078453, -0.039227], [-0.004786, -0.074178, 9.801002], [256.000000, 15.000000, -92.000000], [280, -59, 296]]
DATA[46080, 0, [0,0,0], [-0.030334, 0.009224, -0.002051], 13, [-0.137293, -0.137293, -0.058840], [-0.019143, -0.122034, 9.829716], [257.000000, 13.000000, -89.000000], [271, -58, 299]]
DATA[46140, 0, [0,0,0], [-0.029997, 0.010716, -0.001475], 13, [-0.137293, -0.117680, -0.058840], [-0.002393, -0.078963, 9.801002], [259.000000, 17.000000, -89.000000], [275, -55, 308]]
DATA[46200, 0, [0,0,0], [-0.031045, 0.011578, 0.014614], 13, [-0.098067, -0.156906, -0.098067], [-0.016750, -0.093320, 9.863214], [256.000000, 13.000000, -90.000000], [277, -58, 297]]
DATA[46260, 0, [0,0,0], [-0.031886, 0.011689, 0.022958], 13, [-0.078453, -0.137293, 10.355823], [0.000000, -0.093320, 9.820144], [257.000000, 17.000000, -89.000000], [278, -59, 313]]
DATA[46320, 0, [0,0,0], [-0.031169, 0.011747, 0.010447], 13, [-0.058840, -0.235360, -0.117680], [-0.019143, -0.098106, 9.815358], [257.000000, 13.000000, -93.000000], [269, -56, 304]]
DATA[46380, 0, [0,0,0], [-0.030803, 0.010955, 0.004516], 13, [-0.098067, -0.137293, -0.078453], [-0.047856, -0.074178, 9.834501], [258.000000, 13.000000, -91.000000], [276, -48, 295]]
DATA[46450, 0, [0,0,0], [-0.030882, 0.012250, -0.000790], 13, [-0.156906, -0.098067, 10.375436], [-0.040678, -0.112463, 9.815358], [257.000000, 13.000000, -95.000000], [270, -59, 305]]
DATA[46500, 0, [0,0,0], [-0.030638, 0.011022, -0.001127], 13, [-0.117680, -0.117680, -0.039227], [-0.016750, -0.107677, 9.805787], [258.000000, 12.000000, -95.000000], [272, -57, 300]]
DATA[46560, 0, [0,0,0], [-0.030946, 0.012154, -0.001244], 13, [-0.176520, -0.176520, -0.078453], [-0.035892, -0.112463, 9.848858], [257.000000, 13.000000, -93.000000], [275, -53, 296]]
DATA[46630, 0, [0,0,0], [-0.029768, 0.011432, -0.002068], 13, [-0.137293, -0.137293, -0.117680], [-0.023928, -0.069392, 9.863214], [260.000000, 18.000000, -92.000000], [269, -54, 304]]
DATA[46680, 0, [0,0,0], [-0.030523, 0.011518, -0.003061], 13, [-0.156906, -0.058840, -0.039227], [-0.045464, -0.126820, 9.820144], [256.000000, 16.000000, -90.000000], [276, -57, 304]]
DATA[46740, 0, [0,0,0], [-0.032364, 0.011708, -0.003184], 14, [-0.098067, -0.176520, 10.355823], [-0.031107, -0.088534, 9.805787], [257.000000, 18.000000, -89.000000], [273, -52, 306]]
DATA[46810, 0, [0,0,0], [-0.030535, 0.012833, -0.002410], 14, [-0.058840, -0.254973, 10.395049], [-0.007178, -0.088534, 9.786645], [256.000000, 13.000000, -92.000000], [265, -54, 299]]
DATA[46860, 0, [0,0,0], [-0.030620, 0.012800, 0.004762], 14, [-0.039227, -0.137293, -0.117680], [-0.016750, -0.117248, 9.844072], [258.000000, 18.000000, -90.000000], [277, -53, 299]]
DATA[46920, 0, [0,0,0], [-0.031797, 0.013129, 0.000718], 14, [-0.019613, -0.137293, 10.414662], [-0.045464, -0.074178, 9.839287], [258.000000, 18.000000, -90.000000], [267, -59, 296]]
DATA[46990, 0, [0,0,0], [-0.029940, 0.014075, -0.002631], 14, [-0.176520, -0.078453, -0.117680], [-0.011964, -0.088534, 9.829716], [257.000000, 17.000000, -94.000000], [270, -51, 302]]
DATA[47040, 0, [0,0,0], [-0.031037, 0.013950, -0.002850], 14, [-0.117680, -0.117680, -0.039227], [-0.033500, -0.098106, 9.815358], [257.000000, 18.000000, -90.000000], [267, -53, 302]]
DATA[47100, 0, [0,0,0], [-0.030121, 0.014096, -0.003654], 14, [-0.098067, -0.196133, -0.117680], [-0.026321, -0.102891, 9.820144], [258.000000, 21.000000, -90.000000], [267, -59, 308]]
DATA[47170, 0, [0,0,0], [-0.030155, 0.012512, -0.002982], 14, [-0.039227, -0.156906, -0.078453], [-0.026321, -0.083749, 9.824930], [256.000000, 20.000000, -90.000000], [273, -48, 301]]
DATA[47220, 0, [0,0,0], [-0.030365, 0.011568, -0.002854], 14, [-0.176520, -0.196133, 10.355823], [-0.009571, -0.088534, 9.810573], [257.000000, 17.000000, -89.000000], [271, -57, 299]]
DATA[47280, 0, [0,0,0], [-0.030491, 0.010625, -0.002561], 14, [-0.117680, -0.098067, 10.375436], [-0.038285, -0.083749, 9.860822], [260.000000, 19.000000, -88.000000], [264, -57, 308]]
DATA[47340, 0, [0,0,0], [-0.029373, 0.013313, 0.008286], 14, [-0.274586, -0.098067, -0.039227], [-0.026321, -0.102891, 9.834501], [259.000000, 19.000000, -89.000000], [266, -65, 313]]
DATA[47390, 0, [0,0,0], [-0.029861, 0.013076, 0.002727], 14, [-0.137293, -0.137293, -0.019613], [-0.045464, -0.078963, 9.820144], [258.000000, 20.000000, -91.000000], [268, -56, 310]]
DATA[47450, 0, [0,0,0], [-0.031084, 0.012638, 0.004155], 14, [-0.156906, -0.156906, -0.098067], [-0.021535, -0.122034, 9.820144], [258.000000, 16.000000, -92.000000], [270, -59, 315]]
DATA[47510, 0, [0,0,0], [-0.031701, 0.013357, 0.000726], 14, [-0.039227, -0.137293, 10.375436], [-0.035892, -0.098106, 9.829716], [257.000000, 20.000000, -91.000000], [261, -55, 313]]
DATA[47560, 0, [0,0,0], [-0.032130, 0.011825, -0.001112], 14, [-0.196133, -0.176520, -0.137293], [-0.009571, -0.122034, 9.848858], [258.000000, 19.000000, -92.000000], [273, -52, 302]]
DATA[47620, 0, [0,0,0], [-0.033120, 0.010193, -0.003016], 14, [-0.078453, -0.215746, -0.039227], [-0.045464, -0.098106, 9.820144], [256.000000, 17.000000, -91.000000], [268, -57, 309]]
DATA[47680, 0, [0,0,0], [-0.034465, 0.011341, -0.003033], 14, [-0.117680, -0.137293, -0.078453], [-0.019143, -0.078963, 9.805787], [-1.000000, 15.000000, -92.000000], [272, -56, 312]]
DATA[47730, 0, [0,0,0], [-0.032620, 0.010924, -0.003462], 14, [-0.137293, -0.098067, -0.039227], [-0.009571, -0.117248, 9.829716], [-1.000000, 15.000000, -92.000000], [269, -59, 309]]
DATA[47800, 0, [0,0,0], [-0.032618, 0.009606, 0.005246], 14, [-0.058840, -0.137293, -0.039227], [-0.026321, -0.074178, 9.820144], [257.000000, 18.000000, -92.000000], [270, -53, 295]]
DATA[47850, 0, [0,0,0], [-0.029710, 0.010820, 0.001735], 14, [-0.156906, -0.156906, 10.355823], [-0.052642, -0.112463, 9.824930], [259.000000, 15.000000, -88.000000], [272, -53, 294]]
DATA[47910, 0, [0,0,0], [-0.030062, 0.012570, -0.000859], 14, [-0.176520, -0.117680, -0.058840], [-0.016750, -0.069392, 9.815358], [258.000000, 15.000000, -91.000000], [277, -58, 300]]
DATA[47980, 0, [0,0,0], [-0.030619, 0.011582, 0.005884], 14, [-0.078453, -0.176520, -0.117680], [-0.028714, -0.122034, 9.801002], [260.000000, 15.000000, -90.000000], [277, -58, 309]]
DATA[48030, 0, [0,0,0], [-0.031237, 0.011793, 0.007159], 14, [-0.313813, -0.058840, 10.179303], [-0.047856, -0.078963, 9.820144], [259.000000, 17.000000, -91.000000], [270, -50, 304]]
DATA[48090, 0, [0,0,0], [-0.028977, 0.011240, 0.003188], 14, [-0.176520, -0.137293, -0.039227], [-0.019143, -0.117248, 9.824930], [259.000000, 18.000000, -92.000000], [272, -56, 307]]
DATA[48160, 0, [0,0,0], [-0.026820, 0.011582, -0.000004], 14, [-0.137293, -0.117680, 10.395049], [-0.016750, -0.064606, 9.839287], [261.000000, 16.000000, -90.000000], [272, -54, 301]]
DATA[48210, 0, [0,0,0], [-0.027219, 0.012109, -0.001633], 14, [-0.098067, -0.215746, -0.058840], [-0.031107, -0.074178, 9.848858], [259.000000, 17.000000, -90.000000], [272, -57, 297]]
DATA[48270, 0, [0,0,0], [-0.029663, 0.011719, -0.003141], 14, [-0.176520, -0.196133, -0.137293], [-0.021535, -0.064606, 9.834501], [260.000000, 20.000000, -91.000000], [263, -58, 303]]
DATA[48340, 0, [0,0,0], [-0.029267, 0.012086, -0.003617], 14, [-0.058840, -0.176520, -0.039227], [0.004786, -0.112463, 9.810573], [256.000000, 16.000000, -88.000000], [270, -60, 309]]
DATA[48390, 0, [0,0,0], [-0.027286, 0.012523, -0.003305], 14, [-0.098067, -0.117680, -0.039227], [-0.014357, -0.107677, 9.839287], [258.000000, 18.000000, -92.000000], [266, -53, 301]]
DATA[48450, 0, [0,0,0], [-0.027452, 0.011737, -0.002968], 14, [-0.078453, -0.137293, -0.078453], [-0.021535, -0.126820, 9.815358], [258.000000, 20.000000, -90.000000], [270, -54, 305]]
DATA[48520, 0, [0,0,0], [-0.030166, 0.012331, -0.004002], 14, [-0.156906, -0.137293, -0.117680], [-0.043071, -0.093320, 9.820144], [259.000000, 18.000000, -91.000000], [269, -51, 307]]
DATA[48570, 0, [0,0,0], [-0.030989, 0.011600, -0.005357], 14, [-0.078453, -0.117680, -0.019613], [-0.023928, -0.098106, 9.824930], [259.000000, 16.000000, -88.000000], [272, -56, 303]]
DATA[48630, 0, [0,0,0], [-0.031608, 0.012347, -0.005952], 14, [-0.117680, -0.117680, -0.117680], [-0.035892, -0.064606, 9.829716], [257.000000, 19.000000, -90.000000], [271, -51, 302]]
DATA[48700, 0, [0,0,0], [-0.032227, 0.012835, -0.004525], 14, [-0.176520, -0.137293, -0.078453], [-0.043071, -0.078963, 9.844072], [256.000000, 17.000000, -91.000000], [270, -52, 293]]
DATA[48760, 0, [0,0,0], [-0.031686, 0.012584, -0.003546], 14, [-0.098067, -0.058840, -0.039227], [-0.011964, -0.112463, 9.820144], [256.000000, 16.000000, -93.000000], [274, -58, 304]]
DATA[48820, 0, [0,0,0], [-0.030778, 0.012679, -0.003259], 14, [-0.078453, -0.137293, -0.098067], [-0.016750, -0.107677, 9.805787], [-1.000000, 16.000000, -90.000000], [274, -58, 296]]
DATA[48890, 0, [0,0,0], [-0.030484, 0.012555, -0.002922], 14, [-0.137293, -0.215746, -0.078453], [-0.047856, -0.102891, 9.805787], [259.000000, 18.000000, -90.000000], [273, -58, 293]]
DATA[48950, 0, [0,0,0], [-0.030816, 0.012994, -0.004365], 14, [-0.078453, -0.274586, -0.117680], [-0.031107, -0.098106, 9.810573], [257.000000, 19.000000, -90.000000], [273, -61, 298]]
DATA[49010, 0, [0,0,0], [-0.030576, 0.013598, -0.005172], 14, [-0.098067, -0.117680, 10.395049], [-0.011964, -0.112463, 9.810573], [258.000000, 18.000000, -92.000000], [276, -57, 304]]
DATA[49080, 0, [0,0,0], [-0.031388, 0.011803, 0.003464], 14, [-0.156906, -0.019613, -0.039227], [-0.026321, -0.083749, 9.824930], [257.000000, 17.000000, -91.000000], [277, -55, 301]]
DATA[49140, 0, [0,0,0], [-0.032502, 0.010978, 0.000088], 14, [-0.176520, -0.058840, -0.117680], [-0.028714, -0.059821, 9.824930], [-1.000000, 14.000000, -94.000000], [271, -60, 302]]
DATA[49200, 0, [0,0,0], [-0.032451, 0.011578, -0.002270], 14, [-0.058840, -0.196133, -0.137293], [-0.007178, -0.098106, 9.848858], [256.000000, 18.000000, -88.000000], [274, -54, 302]]
DATA[49270, 0, [0,0,0], [-0.032853, 0.012268, 0.013401], 14, [-0.098067, -0.137293, 10.375436], [-0.026321, -0.093320, 9.829716], [-1.000000, 16.000000, -90.000000], [274, -53, 296]]
DATA[49330, 0, [0,0,0], [-0.031933, 0.013203, 0.004799], 14, [-0.078453, -0.098067, -0.019613], [-0.035892, -0.107677, 9.810573], [256.000000, 17.000000, -90.000000], [279, -48, 297]]
DATA[49390, 0, [0,0,0], [-0.031418, 0.012804, 0.001765], 14, [-0.098067, -0.176520, -0.078453], [-0.026321, -0.045464, 9.805787], [-1.000000, 13.000000, -92.000000], [280, -56, 305]]
DATA[49450, 0, [0,0,0], [-0.030839, 0.012655, -0.001955], 14, [-0.176520, -0.137293, -0.078453], [-0.021535, -0.088534, 9.834501], [257.000000, 12.000000, -90.000000], [271, -58, 311]]
DATA[49510, 0, [0,0,0], [-0.030448, 0.012355, -0.002323], 14, [-0.078453, -0.137293, -0.098067], [-0.016750, -0.074178, 9.829716], [256.000000, 15.000000, -92.000000], [280, -60, 290]]
DATA[49570, 0, [0,0,0], [-0.030753, 0.011726, -0.003055], 14, [-0.117680, -0.098067, -0.019613], [0.000000, -0.088534, 9.820144], [259.000000, 15.000000, -93.000000], [281, -60, 299]]
DATA[49630, 0, [0,0,0], [-0.029392, 0.012748, -0.002505], 14, [-0.098067, -0.137293, -0.039227], [-0.035892, -0.107677, 9.810573], [256.000000, 17.000000, -91.000000], [279, -57, 294]]
DATA[49690, 0, [0,0,0], [-0.031839, 0.011919, 0.001176], 14, [-0.058840, -0.156906, -0.039227], [-0.002393, -0.117248, 9.815358], [257.000000, 15.000000, -90.000000], [270, -52, 310]]
DATA[49750, 0, [0,0,0], [-0.031357, 0.012413, -0.000677], 14, [-0.078453, -0.156906, -0.078453], [-0.014357, -0.093320, 9.820144], [260.000000, 17.000000, -92.000000], [275, -65, 301]]
DATA[49810, 0, [0,0,0], [-0.031573, 0.011490, -0.002701], 14, [-0.019613, -0.117680, -0.019613], [-0.023928, -0.088534, 9.820144], [-2.000000, 12.000000, -89.000000], [289, -55, 309]]
DATA[49880, 0, [0,0,0], [-0.032969, 0.011915, 0.011704], 14, [-0.058840, -0.098067, -0.137293], [-0.031107, -0.098106, 9.801002], [257.000000, 15.000000, -92.000000], [270, -62, 298]]
DATA[49930, 0, [0,0,0], [-0.030930, 0.010666, 0.006066], 14, [-0.078453, -0.117680, -0.058840], [-0.019143, -0.098106, 9.810573], [259.000000, 14.000000, -91.000000], [272, -61, 305]]
DATA[49990, 0, [0,0,0], [-0.031778, 0.012164, 0.001737], 14, [-0.078453, -0.176520, -0.039227], [-0.007178, -0.083749, 9.844072], [260.000000, 19.000000, -90.000000], [274, -58, 310]]
DATA[50060, 0, [0,0,0], [-0.031730, 0.012708, -0.000622], 14, [-0.098067, -0.117680, -0.117680], [-0.016750, -0.093320, 9.805787], [256.000000, 15.000000, -91.000000], [273, -51, 306]]
DATA[50110, 0, [0,0,0], [-0.031074, 0.011986, 0.012399], 14, [-0.196133, -0.274586, 10.179303], [-0.043071, -0.098106, 9.824930], [258.000000, 15.000000, -93.000000], [276, -58, 305]]
DATA[50170, 0, [0,0,0], [-0.031257, 0.013220, 0.004267], 14, [-0.117680, -0.156906, -0.039227], [-0.033500, -0.102891, 9.796216], [257.000000, 12.000000, -92.000000], [274, -57, 314]]
DATA[50230, 0, [0,0,0], [-0.032913, 0.012007, 0.000902], 14, [-0.117680, -0.058840, -0.117680], [-0.016750, -0.083749, 9.810573], [-1.000000, 15.000000, -94.000000], [272, -54, 308]]
DATA[50290, 0, [0,0,0], [-0.031872, 0.013325, -0.002329], 14, [-0.078453, -0.098067, -0.156906], [-0.040678, -0.098106, 9.858429], [-1.000000, 15.000000, -91.000000], [280, -54, 311]]
DATA[50350, 0, [0,0,0], [-0.031949, 0.012571, -0.002799], 14, [-0.176520, -0.117680, 10.414662], [-0.031107, -0.098106, 9.834501], [256.000000, 17.000000, -92.000000], [278, -63, 304]]
DATA[50410, 0, [0,0,0], [-0.032219, 0.011462, -0.002905], 14, [-0.156906, -0.117680, -0.078453], [-0.028714, -0.098106, 9.810573], [257.000000, 15.000000, -90.000000], [279, -57, 302]]
DATA[50470, 0, [0,0,0], [-0.031965, 0.010565, -0.002495], 14, [-0.117680, -0.078453, 10.355823], [-0.021535, -0.078963, 9.829716], [257.000000, 16.000000, -91.000000], [272, -54, 303]]
DATA[50530, 0, [0,0,0], [-0.030518, 0.010068, -0.003385], 14, [-0.196133, -0.176520, -0.058840], [-0.038285, -0.102891, 9.820144], [-2.000000, 14.000000, -91.000000], [275, -58, 302]]
DATA[50590, 0, [0,0,0], [-0.031832, 0.009295, 0.007791], 14, [-0.137293, -0.176520, -0.039227], [-0.016750, -0.069392, 9.839287], [260.000000, 17.000000, -91.000000], [271, -61, 307]]
DATA[50650, 0, [0,0,0], [-0.031969, 0.010879, 0.002556], 14, [-0.078453, -0.117680, -0.078453], [-0.014357, -0.107677, 9.820144], [259.000000, 18.000000, -89.000000], [278, -60, 295]]
DATA[50710, 0, [0,0,0], [-0.032337, 0.009717, 0.018905], 14, [-0.156906, -0.176520, -0.058840], [-0.009571, -0.064606, 9.824930], [259.000000, 17.000000, -92.000000], [268, -60, 303]]
DATA[50770, 0, [0,0,0], [-0.030844, 0.010355, 0.013659], 14, [-0.039227, -0.176520, -0.078453], [-0.016750, -0.107677, 9.815358], [258.000000, 16.000000, -92.000000], [276, -59, 300]]
DATA[50830, 0, [0,0,0], [-0.030681, 0.010053, 0.004886], 14, [-0.117680, -0.117680, -0.117680], [-0.050249, -0.074178, 9.851251], [258.000000, 17.000000, -92.000000], [278, -61, 308]]
DATA[50890, 0, [0,0,0], [-0.030808, 0.011010, 0.001599], 14, [-0.156906, -0.137293, -0.019613], [-0.021535, -0.102891, 9.839287], [258.000000, 17.000000, -89.000000], [275, -64, 309]]
DATA[50950, 0, [0,0,0], [-0.029695, 0.009674, -0.000600], 14, [-0.098067, -0.156906, -0.098067], [-0.040678, -0.102891, 9.868001], [257.000000, 19.000000, -92.000000], [275, -62, 305]]
DATA[51010, 0, [0,0,0], [-0.030435, 0.010250, -0.001773], 14, [-0.058840, -0.196133, -0.156906], [-0.031107, -0.093320, 9.801002], [260.000000, 19.000000, -91.000000], [269, -55, 311]]
DATA[51070, 0, [0,0,0], [-0.030558, 0.012608, -0.001742], 14, [-0.098067, -0.098067, 10.414662], [-0.038285, -0.098106, 9.815358], [259.000000, 16.000000, -91.000000], [273, -62, 306]]
DATA[51130, 0, [0,0,0], [-0.029932, 0.013042, -0.002619], 14, [-0.117680, -0.117680, -0.117680], [-0.031107, -0.093320, 9.848858], [-1.000000, 18.000000, -88.000000], [277, -58, 306]]
DATA[51190, 0, [0,0,0], [-0.031547, 0.011736, -0.002964], 14, [-0.039227, -0.058840, -0.156906], [-0.026321, -0.112463, 9.791430], [259.000000, 22.000000, -88.000000], [272, -59, 300]]
DATA[51250, 0, [0,0,0], [-0.030359, 0.011128, -0.002660], 14, [-0.098067, -0.176520, -0.039227], [-0.021535, -0.122034, 9.839287], [261.000000, 19.000000, -89.000000], [276, -59, 308]]
DATA[51310, 0, [0,0,0], [-0.030362, 0.011932, 0.013661], 14, [-0.058840, -0.137293, -0.117680], [-0.009571, -0.102891, 9.829716], [260.000000, 20.000000, -91.000000], [267, -58, 294]]
DATA[51370, 0, [0,0,0], [-0.030229, 0.011707, 0.006754], 14, [-0.098067, -0.176520, -0.098067], [-0.002393, -0.107677, 9.834501], [257.000000, 21.000000, -88.000000], [272, -58, 306]]
DATA[51430, 0, [0,0,0], [-0.029493, 0.012937, 0.002378], 14, [-0.156906, -0.196133, -0.078453], [-0.035892, -0.093320, 9.796216], [257.000000, 21.000000, -89.000000], [270, -59, 298]]
