
Thu Jan  1 00:00:43 1970

Flight Log #12
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[33380, 0, [0,0,0], [0.014654, 0.212212, -0.060470], 11, [-0.078453, -0.196133, -0.137293], [-0.185804, -0.564496, 9.865402], [-108.000000, -17.000000, -431.000000], [-347.580505, -418.250793, -224.664001]]
DATA[33440, 0, [0,0,0], [-0.019555, 0.008946, -0.184017], 11, [0.078453, -0.156906, -0.078453], [-0.877520, -0.373624, 10.108508], [-92.000000, -19.000000, -442.000000], [-311.353790, -422.253204, -217.515594]]
DATA[33490, 0, [0,0,0], [-0.019555, -0.009532, -0.060622], 11, [-0.078453, -0.294199, -0.098067], [-1.218575, -0.314713, 9.543643], [-90.000000, -12.000000, -451.000000], [-333.873108, -415.248993, -234.876007]]
DATA[33560, 0, [0,0,0], [-0.460600, 0.092330, -0.055735], 12, [-0.117680, -0.039227, -0.078453], [-0.858306, -0.317070, 9.493592], [-87.000000, -252.000000, -462.000000], [-328.977600, -408.244812, -253.257599]]
DATA[33620, 0, [0,0,0], [-0.495419, -0.003882, 0.051319], 12, [-0.137293, -1.216025, -0.117680], [0.878190, -0.776575, 8.850075], [-72.000000, -232.000000, -492.000000], [-305.479187, -407.244202, -278.787598]]
DATA[33680, 0, [0,0,0], [-0.256112, -0.003424, 0.643858], 12, [-0.156906, -0.058840, -0.117680], [0.088000, -1.066417, 9.362506], [-72.000000, -232.000000, -492.000000], [-395.556396, -393.235809, -299.211609]]
DATA[33740, 0, [0,0,0], [-0.008559, 0.412576, 0.334455], 12, [-0.039227, -1.196411, -0.156906], [-0.822279, -0.757724, 8.928727], [-433.000000, -173.000000, -502.000000], [-465.072510, -366.219604, -300.232788]]
DATA[33800, 0, [0,0,0], [-0.016959, 0.333316, 0.456628], 12, [-0.078453, -0.078453, -0.078453], [-1.177744, -1.271428, 9.159917], [-440.000000, -135.000000, -7.000000], [-492.487305, -306.183594, -335.974792]]
DATA[33860, 0, [0,0,0], [-0.016042, 0.252834, 0.009780], 12, [-0.568786, -0.019613, -0.039227], [-1.847844, -1.184239, 10.292030], [-448.000000, -117.000000, -7.000000], [-506.194702, -281.168610, -349.250397]]
DATA[33920, 0, [0,0,0], [-0.307120, 0.989843, 0.372329], 12, [-0.156906, -2.079010, 10.473502], [-1.079271, -1.747428, 9.307688], [-425.000000, -107.000000, -28.000000], [-491.508209, -284.170410, -369.674408]]
DATA[33980, 0, [0,0,0], [-0.233663, 0.064077, 0.222361], 12, [-0.137293, -0.078453, -0.098067], [-1.722951, -2.107964, 9.986956], [-414.000000, -120.000000, -38.000000], [-490.529114, -304.182404, -384.992401]]
DATA[34040, 0, [0,0,0], [-0.015737, 0.333469, 0.223430], 12, [-0.117680, -0.019613, 10.375436], [-1.919898, -2.091468, 9.426857], [-432.000000, -159.000000, -30.000000], [-511.090210, -352.211212, -365.589600]]
DATA[34100, 0, [0,0,0], [0.056803, -0.002049, 0.009780], 12, [0.019613, -0.294199, -0.156906], [-0.464412, -0.102634, 9.055047], [-448.000000, -15.000000, -490.000000], [-515.006592, -466.279602, -279.808807]]
DATA[34160, 0, [0,0,0], [0.285572, -0.096733, -0.208452], 12, [-0.019613, -0.019613, 10.669636], [0.051973, -0.267584, 9.636596], [-430.000000, -34.000000, -463.000000], [-479.759003, -487.292206, -224.664001]]
DATA[34220, 0, [0,0,0], [0.314436, 0.007114, -0.165996], 12, [-0.137293, -1.510224, 10.767702], [-1.151325, -0.965090, 9.088414], [-397.000000, -6.000000, -466.000000], [-439.615906, -432.259186, -223.642807]]
DATA[34280, 0, [0,0,0], [0.167217, -0.260140, -0.061233], 12, [-1.216025, -1.255251, 9.845877], [-1.816621, -0.760080, 9.727165], [-113.000000, -253.000000, -468.000000], [-403.389191, -391.234589, -237.939606]]
DATA[34340, 0, [0,0,0], [-0.009017, -0.005714, -0.205245], 12, [-0.039227, -0.039227, 10.120462], [-1.024029, -0.293505, 9.083648], [-104.000000, -6.000000, -460.000000], [-385.765411, -387.232208, -232.833603]]
DATA[34400, 0, [0,0,0], [-0.017417, -0.365819, -0.000147], 12, [-1.176798, -0.137293, -0.039227], [-0.296286, -0.915605, 10.075142], [-104.000000, -12.000000, -444.000000], [-371.078888, -384.230408, -224.664001]]
DATA[34460, 0, [0,0,0], [-0.144477, 0.000700, 0.002297], 12, [-0.039227, -0.058840, 9.728197], [0.666832, -0.722377, 11.335959], [-107.000000, -23.000000, -435.000000], [-360.308807, -384.230408, -201.176407]]
DATA[34520, 0, [0,0,0], [-0.016959, 0.168077, -0.022596], 12, [-0.019613, -0.176520, -0.137293], [-0.065714, -0.220456, 9.665196], [-106.000000, -18.000000, -439.000000], [-358.350586, -377.226196, -207.303604]]
DATA[34580, 0, [0,0,0], [0.134536, 0.485269, 0.262220], 12, [-0.117680, -0.019613, -0.019613], [-1.012020, -0.319426, 9.996490], [-96.000000, -13.000000, -449.000000], [-360.308807, -372.223206, -223.642807]]
DATA[34640, 0, [0,0,0], [-0.022762, 0.008488, 0.005351], 12, [-0.156906, -0.019613, -0.078453], [-0.961583, -0.286436, 9.705714], [-92.000000, -14.000000, -459.000000], [-352.476013, -356.213593, -222.621597]]
DATA[34700, 0, [0,0,0], [-0.006116, 0.256041, 0.170896], 12, [-0.862985, -0.098067, -0.098067], [-0.810270, -0.385406, 9.855868], [-89.000000, -1.000000, -459.000000], [-367.162506, -353.211792, -231.812393]]
DATA[34760, 0, [0,0,0], [0.119112, -0.003118, 0.294138], 12, [-0.137293, -0.529559, -0.078453], [-1.175342, -0.350060, 9.772450], [-80.000000, -250.000000, -465.000000], [-361.287903, -347.208191, -249.172806]]
DATA[34820, 0, [0,0,0], [-0.006574, 0.004212, -0.001979], 12, [-3.628460, -0.058840, 11.003061], [-1.405914, -0.691743, 11.529014], [-81.000000, -241.000000, -469.000000], [-363.246094, -332.199188, -242.024399]]
DATA[34880, 0, [0,0,0], [-0.146004, -0.007547, 0.097745], 12, [-0.137293, -0.196133, -0.098067], [-1.295432, -0.168614, 10.051308], [-102.000000, -237.000000, -460.000000], [-374.995300, -320.191986, -243.045593]]
DATA[34940, 0, [0,0,0], [-0.036659, -0.100246, -0.001674], 12, [-0.058840, -0.019613, -0.137293], [-0.769440, -0.305287, 9.755766], [-110.000000, -237.000000, -453.000000], [-382.828094, -336.201599, -232.833603]]
DATA[35000, 0, [0,0,0], [-0.107519, -0.008005, -0.056346], 12, [-0.117680, -0.235360, -0.117680], [-0.990404, -0.206317, 9.712865], [-116.000000, -237.000000, -445.000000], [-382.828094, -322.193207, -236.918396]]
DATA[35060, 0, [0,0,0], [-0.020166, -0.416827, 0.028411], 12, [2.255530, -0.137293, 10.061623], [-0.882324, -0.873189, 12.277401], [-399.000000, -246.000000, -415.000000], [-392.619110, -322.193207, -196.070404]]
DATA[35120, 0, [0,0,0], [-0.010697, -0.011670, 0.055595], 12, [-0.078453, -0.156906, -0.058840], [0.073590, -0.116772, 9.712865], [-394.000000, -246.000000, -416.000000], [-391.640015, -318.190796, -189.943207]]
DATA[35180, 0, [0,0,0], [-0.034979, -0.003882, -0.012211], 12, [-0.078453, -0.019613, -0.019613], [-0.084929, -0.072000, 9.760532], [-393.000000, -249.000000, -417.000000], [-392.619110, -314.188385, -180.752396]]
DATA[35240, 0, [0,0,0], [-0.011766, 0.088053, 0.011002], 12, [-0.156906, -0.117680, 10.395049], [0.061581, -0.097921, 9.689032], [-392.000000, -251.000000, -417.000000], [-391.640015, -318.190796, -199.134003]]
DATA[35300, 0, [0,0,0], [-0.070562, -0.004340, 0.050250], 12, [0.137293, -0.078453, 10.355823], [0.104813, -0.090852, 9.710482], [-396.000000, -246.000000, -416.000000], [-389.681793, -323.193787, -194.028000]]
DATA[35360, 0, [0,0,0], [-0.014210, 0.000700, 0.003519], 12, [-0.039227, -0.156906, 10.414662], [0.056777, -0.057861, 9.781983], [-394.000000, -252.000000, -415.000000], [-390.660889, -319.191406, -195.049194]]
DATA[35420, 0, [0,0,0], [-0.019860, -0.022971, 0.051624], 12, [-0.294199, 0.039227, -0.019613], [-0.154581, 0.078812, 9.731933], [-396.000000, -248.000000, -415.000000], [-385.765411, -323.193787, -191.985596]]
DATA[35480, 0, [0,0,0], [-0.001382, 0.008946, -0.003506], 12, [-0.235360, 0.000000, -0.117680], [-0.010473, -0.036653, 9.905920], [-392.000000, -247.000000, -416.000000], [-380.869904, -323.193787, -211.388397]]
DATA[35540, 0, [0,0,0], [-0.010086, 0.014291, 0.005809], 12, [0.117680, -0.039227, 10.434276], [0.229706, -0.100277, 9.755766], [-126.000000, -254.000000, -418.000000], [-378.911713, -331.198608, -196.070404]]
DATA[35600, 0, [0,0,0], [-0.019555, 0.065146, 0.063231], 12, [0.117680, -0.058840, -0.019613], [0.131233, -0.121485, 9.660430], [-121.000000, -254.000000, -420.000000], [-380.869904, -327.196198, -202.197601]]
DATA[35660, 0, [0,0,0], [-0.024442, -0.007547, 0.052999], 12, [-0.019613, 0.019613, -0.019613], [0.071188, -0.074356, 9.774834], [-121.000000, -255.000000, -420.000000], [-378.911713, -331.198608, -196.070404]]
DATA[35720, 0, [0,0,0], [-0.006879, 0.092940, 0.002755], 12, [0.725692, -0.215746, -0.058840], [0.373814, -0.102634, 9.686647], [-386.000000, -252.000000, -417.000000], [-375.974396, -326.195587, -205.261200]]
DATA[35780, 0, [0,0,0], [-0.037117, 0.022080, -0.007324], 12, [-0.196133, 0.000000, -0.098067], [-0.104143, 0.031683, 9.760532], [-388.000000, -252.000000, -417.000000], [-387.723602, -332.199188, -210.367203]]
DATA[35840, 0, [0,0,0], [-0.035285, 0.022691, 0.061856], 12, [0.000000, -0.039227, -0.019613], [0.025554, -0.076713, 9.731933], [-392.000000, -255.000000, -416.000000], [-378.911713, -330.197998, -199.134003]]
DATA[35900, 0, [0,0,0], [-0.036506, -0.009685, 0.053762], 11, [0.039227, -0.058840, -0.039227], [0.044768, -0.041366, 9.703331], [-391.000000, -253.000000, -418.000000], [-382.828094, -322.193207, -207.303604]]
DATA[35970, 0, [0,0,0], [-0.001534, 0.023302, 0.051013], 11, [-0.019613, 0.000000, 10.395049], [0.044768, -0.076713, 9.708098], [-387.000000, -255.000000, -420.000000], [-381.848999, -328.196808, -200.155197]]
DATA[36020, 0, [0,0,0], [-0.036964, 0.022538, -0.027636], 11, [-0.058840, 0.058840, -0.039227], [0.047170, -0.093208, 9.736699], [-125.000000, -1.000000, -418.000000], [-382.828094, -324.194397, -198.112793]]
DATA[36090, 0, [0,0,0], [-0.038644, 0.021622, 0.000617], 11, [-0.294199, 0.137293, -0.117680], [0.008741, -0.001307, 9.750999], [-125.000000, -1.000000, -421.000000], [-380.869904, -333.199799, -206.282394]]
DATA[36140, 0, [0,0,0], [-0.034979, 0.021469, 0.050403], 11, [-0.137293, 0.117680, -0.039227], [0.234510, -0.055505, 9.722398], [-387.000000, -1.000000, -419.000000], [-383.807190, -334.200409, -201.176407]]
DATA[36200, 0, [0,0,0], [-0.003061, 0.019484, 0.055900], 11, [0.039227, 0.117680, -0.098067], [0.013545, -0.048436, 9.765299], [-391.000000, -256.000000, -415.000000], [-381.848999, -336.201599, -203.218796]]
DATA[36260, 0, [0,0,0], [-0.000923, 0.023760, 0.052999], 11, [-0.019613, -0.039227, 10.375436], [0.056777, -0.067287, 9.727165], [-389.000000, -255.000000, -416.000000], [-378.911713, -336.201599, -198.112793]]
DATA[36320, 0, [0,0,0], [-0.037728, 0.022996, 0.057427], 11, [0.058840, 0.000000, 10.355823], [0.054375, -0.081426, 9.703331], [-388.000000, -3.000000, -417.000000], [-382.828094, -331.198608, -196.070404]]
DATA[36380, 0, [0,0,0], [-0.038797, 0.024982, 0.053151], 11, [0.098067, -0.019613, 10.355823], [0.063982, -0.046079, 9.746232], [-385.000000, -4.000000, -417.000000], [-382.828094, -328.196808, -200.155197]]
DATA[36440, 0, [0,0,0], [-0.038492, -0.008921, 0.053151], 11, [0.078453, -0.078453, 10.434276], [0.025554, -0.076713, 9.736699], [-126.000000, -2.000000, -418.000000], [-378.911713, -321.192596, -201.176407]]
DATA[36500, 0, [0,0,0], [-0.038033, 0.022844, 0.053610], 11, [0.078453, -0.098067, -0.098067], [0.039965, -0.076713, 9.712865], [-385.000000, -1.000000, -418.000000], [-382.828094, -328.196808, -207.303604]]
DATA[36560, 0, [0,0,0], [-0.037728, 0.024676, 0.053304], 11, [-0.019613, -0.039227, -0.078453], [0.061581, -0.060218, 9.722398], [-385.000000, -255.000000, -420.000000], [-378.911713, -328.196808, -201.176407]]
DATA[36620, 0, [0,0,0], [-0.035437, 0.027425, 0.057733], 11, [-0.019613, -0.019613, -0.039227], [0.047170, -0.046079, 9.722398], [-389.000000, -254.000000, -419.000000], [-383.807190, -332.199188, -200.155197]]
DATA[36680, 0, [0,0,0], [-0.001229, 0.021011, 0.057122], 12, [0.039227, 0.039227, 10.395049], [0.059179, -0.048436, 9.708098], [-388.000000, -1.000000, -416.000000], [-378.911713, -330.197998, -202.197601]]
DATA[36740, 0, [0,0,0], [-0.034063, 0.023454, 0.056053], 12, [0.000000, -0.058840, -0.039227], [0.035161, -0.074356, 9.689032], [-387.000000, -3.000000, -417.000000], [-381.848999, -320.191986, -194.028000]]
DATA[36800, 0, [0,0,0], [-0.036659, 0.023607, 0.056053], 12, [-0.078453, -0.039227, 10.493115], [0.039965, -0.036653, 9.722398], [-391.000000, -2.000000, -417.000000], [-386.744507, -326.195587, -187.900803]]
DATA[36860, 0, [0,0,0], [-0.030245, 0.022538, 0.056817], 12, [0.039227, 0.000000, 10.355823], [0.051973, -0.024871, 9.708098], [-128.000000, -3.000000, -418.000000], [-377.932587, -327.196198, -202.197601]]
DATA[36920, 0, [0,0,0], [-0.037881, 0.024523, 0.054984], 12, [-0.039227, 0.000000, -0.019613], [0.008741, -0.067287, 9.736699], [-128.000000, -2.000000, -420.000000], [-381.848999, -325.195007, -201.176407]]
DATA[36990, 0, [0,0,0], [-0.033757, 0.021775, 0.052235], 12, [0.039227, 0.019613, -0.137293], [0.013545, -0.046079, 9.736699], [-124.000000, -2.000000, -419.000000], [-384.786285, -319.191406, -199.134003]]
DATA[37040, 0, [0,0,0], [-0.037575, 0.022691, 0.052235], 12, [0.019613, -0.019613, -0.058840], [0.054375, -0.043723, 9.722398], [-128.000000, -256.000000, -417.000000], [-388.702698, -324.194397, -204.240005]]
DATA[37110, 0, [0,0,0], [-0.031925, 0.023913, 0.009475], 12, [-0.058840, 0.019613, -0.019613], [0.059179, -0.064931, 9.755766], [-388.000000, -254.000000, -417.000000], [-379.890808, -322.193207, -198.112793]]
DATA[37160, 0, [0,0,0], [-0.034063, 0.022385, 0.050403], 12, [0.078453, -0.058840, -0.078453], [0.044768, -0.062574, 9.731933], [-392.000000, -3.000000, -417.000000], [-388.702698, -323.193787, -205.261200]]
DATA[37230, 0, [0,0,0], [-0.032841, 0.022538, 0.056053], 12, [-0.019613, -0.039227, -0.117680], [0.044768, -0.069644, 9.712865], [-387.000000, -2.000000, -418.000000], [-381.848999, -330.197998, -195.049194]]
DATA[37290, 0, [0,0,0], [-0.039255, 0.024371, 0.052388], 12, [-0.019613, 0.078453, -0.039227], [0.039965, -0.074356, 9.750999], [-386.000000, -2.000000, -418.000000], [-374.995300, -321.192596, -195.049194]]
DATA[37340, 0, [0,0,0], [-0.076365, 0.025898, 0.053915], 12, [0.019613, 0.000000, -0.078453], [0.042366, -0.069644, 9.731933], [-124.000000, -2.000000, -420.000000], [-376.953491, -322.193207, -209.345993]]
DATA[37400, 0, [0,0,0], [-0.038950, 0.023760, 0.053915], 12, [-0.019613, -0.098067, -0.039227], [0.051973, -0.076713, 9.750999], [-127.000000, -1.000000, -418.000000], [-381.848999, -322.193207, -202.197601]]
DATA[37460, 0, [0,0,0], [-0.033452, 0.026051, 0.010391], 11, [-0.019613, 0.058840, -0.078453], [0.039965, -0.053148, 9.736699], [-389.000000, -1.000000, -418.000000], [-376.953491, -320.191986, -204.240005]]
DATA[37520, 0, [0,0,0], [-0.002909, 0.022385, 0.055748], 11, [0.000000, 0.000000, -0.039227], [0.051973, -0.072000, 9.741466], [-387.000000, -1.000000, -415.000000], [-382.828094, -322.193207, -204.240005]]
DATA[37580, 0, [0,0,0], [-0.001382, 0.026356, 0.056206], 11, [0.019613, 0.000000, -0.019613], [0.056777, -0.050792, 9.731933], [-391.000000, -256.000000, -417.000000], [-384.786285, -327.196198, -191.985596]]
DATA[37640, 0, [0,0,0], [-0.037575, 0.024829, 0.057427], 11, [-0.019613, -0.019613, -0.039227], [0.071188, -0.069644, 9.736699], [-386.000000, -1.000000, -419.000000], [-381.848999, -325.195007, -196.070404]]
DATA[37700, 0, [0,0,0], [-0.038492, 0.024829, 0.056206], 11, [0.019613, 0.019613, -0.137293], [0.025554, -0.036653, 9.731933], [-128.000000, -1.000000, -421.000000], [-382.828094, -325.195007, -196.070404]]
DATA[37760, 0, [0,0,0], [-0.035590, 0.022233, 0.053151], 11, [0.019613, 0.000000, -0.019613], [0.049572, -0.060218, 9.727165], [-126.000000, -1.000000, -419.000000], [-374.995300, -328.196808, -195.049194]]
DATA[37820, 0, [0,0,0], [-0.036506, 0.022996, 0.053610], 11, [0.019613, 0.039227, -0.019613], [0.030357, -0.053148, 9.717631], [-127.000000, -3.000000, -419.000000], [-376.953491, -325.195007, -185.858398]]
DATA[37880, 0, [0,0,0], [-0.037117, 0.021164, 0.055595], 11, [-0.078453, 0.019613, 10.434276], [0.020750, -0.055505, 9.722398], [-386.000000, -255.000000, -418.000000], [-381.848999, -329.197388, -187.900803]]
DATA[37940, 0, [0,0,0], [-0.002756, 0.026203, 0.052235], 11, [-0.019613, 0.019613, -0.098067], [0.056777, -0.064931, 9.708098], [-387.000000, -255.000000, -417.000000], [-370.099792, -331.198608, -194.028000]]
DATA[38010, 0, [0,0,0], [-0.034521, 0.020095, 0.059566], 11, [0.019613, 0.019613, -0.078453], [0.035161, -0.046079, 9.717631], [-390.000000, -256.000000, -415.000000], [-377.932587, -324.194397, -196.070404]]
DATA[38060, 0, [0,0,0], [-0.034216, 0.023149, 0.055900], 11, [0.019613, -0.058840, -0.019613], [0.049572, -0.062574, 9.717631], [-389.000000, -256.000000, -418.000000], [-375.974396, -330.197998, -203.218796]]
DATA[38130, 0, [0,0,0], [-0.038644, 0.026356, 0.056664], 11, [0.019613, -0.019613, 10.375436], [0.059179, -0.055505, 9.722398], [-386.000000, -1.000000, -421.000000], [-383.807190, -337.202209, -199.134003]]
DATA[38180, 0, [0,0,0], [-0.036659, 0.024676, 0.010696], 11, [0.019613, 0.058840, -0.137293], [0.044768, -0.050792, 9.712865], [-127.000000, -2.000000, -421.000000], [-374.995300, -331.198608, -191.985596]]
DATA[38250, 0, [0,0,0], [-0.036048, 0.026051, 0.052082], 12, [0.058840, 0.000000, 10.395049], [0.047170, -0.043723, 9.712865], [-123.000000, -2.000000, -419.000000], [-380.869904, -323.193787, -208.324799]]
DATA[38310, 0, [0,0,0], [-0.033452, 0.021164, 0.051930], 12, [-0.078453, -0.039227, -0.019613], [0.063982, -0.060218, 9.731933], [-124.000000, -2.000000, -422.000000], [-374.016205, -334.200409, -191.985596]]
DATA[38370, 0, [0,0,0], [-0.039103, 0.026967, 0.054526], 12, [0.039227, -0.019613, -0.039227], [0.066384, -0.048436, 9.731933], [-390.000000, -255.000000, -417.000000], [-376.953491, -322.193207, -202.197601]]
DATA[38430, 0, [0,0,0], [-0.000923, 0.024371, 0.054831], 12, [-0.039227, -0.039227, -0.078453], [0.066384, -0.062574, 9.722398], [-126.000000, -2.000000, -419.000000], [-385.765411, -329.197388, -194.028000]]
DATA[38490, 0, [0,0,0], [-0.033299, 0.023760, 0.057733], 12, [0.019613, 0.000000, -0.098067], [0.054375, -0.060218, 9.741466], [-128.000000, -5.000000, -419.000000], [-380.869904, -329.197388, -183.815994]]
DATA[38550, 0, [0,0,0], [-0.036201, 0.022996, 0.057122], 12, [0.019613, 0.058840, -0.019613], [0.066384, -0.039010, 9.750999], [-124.000000, -2.000000, -419.000000], [-382.828094, -336.201599, -196.070404]]
DATA[38610, 0, [0,0,0], [-0.037881, 0.023607, 0.054679], 12, [-0.019613, -0.019613, -0.039227], [0.051973, -0.055505, 9.760532], [-125.000000, -2.000000, -421.000000], [-379.890808, -326.195587, -203.218796]]
DATA[38670, 0, [0,0,0], [-0.032383, 0.021011, 0.052846], 12, [0.019613, 0.019613, -0.078453], [0.054375, -0.069644, 9.741466], [-388.000000, -255.000000, -415.000000], [-379.890808, -328.196808, -196.070404]]
DATA[38730, 0, [0,0,0], [-0.037270, 0.025287, 0.053915], 12, [-0.019613, -0.039227, -0.039227], [0.018348, -0.041366, 9.722398], [-388.000000, -1.000000, -417.000000], [-382.828094, -325.195007, -188.921997]]
DATA[38790, 0, [0,0,0], [-0.038033, 0.021775, 0.010544], 12, [0.000000, 0.019613, -0.039227], [0.056777, -0.055505, 9.731933], [-389.000000, -253.000000, -416.000000], [-376.953491, -321.192596, -205.261200]]
DATA[38850, 0, [0,0,0], [-0.001382, 0.018415, 0.057733], 12, [-0.058840, -0.058840, -0.098067], [0.042366, -0.046079, 9.750999], [-387.000000, -255.000000, -417.000000], [-376.953491, -322.193207, -191.985596]]
DATA[38910, 0, [0,0,0], [-0.000771, 0.028800, 0.052541], 12, [-0.039227, -0.019613, -0.019613], [0.037563, -0.039010, 9.736699], [-388.000000, -3.000000, -421.000000], [-376.953491, -327.196198, -191.985596]]
DATA[38970, 0, [0,0,0], [-0.037728, 0.026356, 0.050708], 12, [-0.039227, -0.058840, 10.120462], [0.027956, -0.072000, 9.731933], [-385.000000, -256.000000, -417.000000], [-374.995300, -332.199188, -202.197601]]
DATA[39030, 0, [0,0,0], [-0.035437, -0.007852, 0.051472], 12, [-0.019613, 0.039227, -0.039227], [0.030357, -0.072000, 9.712865], [-128.000000, -1.000000, -421.000000], [-380.869904, -330.197998, -201.176407]]
DATA[39090, 0, [0,0,0], [-0.001687, 0.022844, 0.053151], 12, [0.058840, 0.019613, -0.117680], [0.051973, -0.048436, 9.727165], [-128.000000, -3.000000, -418.000000], [-383.807190, -328.196808, -198.112793]]
DATA[39150, 0, [0,0,0], [-0.037117, 0.022233, 0.057580], 12, [0.000000, -0.019613, -0.019613], [0.061581, -0.062574, 9.727165], [-127.000000, -1.000000, -415.000000], [-378.911713, -325.195007, -199.134003]]
DATA[39210, 0, [0,0,0], [-0.038339, 0.025745, 0.054984], 12, [0.058840, -0.019613, -0.039227], [0.061581, -0.062574, 9.731933], [-389.000000, -255.000000, -415.000000], [-379.890808, -322.193207, -190.964401]]
DATA[39270, 0, [0,0,0], [-0.036659, -0.009227, 0.056053], 12, [0.058840, -0.039227, 10.355823], [0.035161, -0.050792, 9.727165], [-389.000000, -255.000000, -417.000000], [-385.765411, -329.197388, -195.049194]]
DATA[39330, 0, [0,0,0], [-0.001534, 0.023302, 0.053304], 12, [0.039227, 0.000000, 10.453889], [0.056777, -0.055505, 9.703331], [-394.000000, -255.000000, -414.000000], [-378.911713, -328.196808, -193.006805]]
DATA[39390, 0, [0,0,0], [-0.036354, 0.025134, 0.055595], 12, [-0.058840, 0.039227, -0.019613], [0.047170, -0.043723, 9.727165], [-385.000000, -6.000000, -420.000000], [-377.932587, -319.191406, -188.921997]]
DATA[39450, 0, [0,0,0], [-0.035285, 0.028341, 0.054526], 12, [0.000000, -0.019613, -0.078453], [0.056777, -0.064931, 9.722398], [-126.000000, -2.000000, -418.000000], [-387.723602, -327.196198, -189.943207]]
DATA[39510, 0, [0,0,0], [-0.038492, 0.020553, 0.052082], 12, [0.000000, -0.019613, -0.039227], [0.035161, -0.072000, 9.708098], [-125.000000, -256.000000, -422.000000], [-376.953491, -332.199188, -197.091599]]
DATA[39570, 0, [0,0,0], [-0.036048, 0.019942, 0.057580], 12, [0.039227, -0.039227, -0.039227], [0.054375, -0.062574, 9.727165], [-126.000000, -255.000000, -419.000000], [-374.016205, -328.196808, -200.155197]]
DATA[39630, 0, [0,0,0], [-0.039713, 0.023607, 0.053151], 12, [0.078453, -0.019613, 10.395049], [0.030357, -0.053148, 9.703331], [-385.000000, -2.000000, -420.000000], [-372.058014, -327.196198, -201.176407]]
DATA[39690, 0, [0,0,0], [-0.030856, 0.021011, 0.054526], 12, [0.019613, 0.117680, -0.058840], [0.039965, -0.086139, 9.750999], [-389.000000, -2.000000, -416.000000], [-374.016205, -330.197998, -194.028000]]
DATA[39750, 0, [0,0,0], [-0.039103, 0.021469, 0.054373], 12, [0.000000, 0.019613, 10.355823], [0.020750, -0.057861, 9.760532], [-388.000000, -255.000000, -415.000000], [-374.016205, -326.195587, -197.091599]]
DATA[39810, 0, [0,0,0], [-0.038339, 0.023149, 0.055748], 11, [0.039227, -0.117680, -0.058840], [0.044768, -0.053148, 9.722398], [-387.000000, -1.000000, -421.000000], [-374.016205, -325.195007, -201.176407]]
DATA[39870, 0, [0,0,0], [-0.031161, 0.019637, 0.056664], 11, [-0.019613, -0.019613, -0.058840], [0.066384, -0.076713, 9.731933], [-128.000000, -3.000000, -418.000000], [-376.953491, -326.195587, -195.049194]]
DATA[39930, 0, [0,0,0], [-0.035132, 0.024982, 0.056206], 11, [0.039227, -0.019613, -0.078453], [0.030357, -0.081426, 9.746232], [-127.000000, -4.000000, -420.000000], [-377.932587, -321.192596, -198.112793]]
DATA[39990, 0, [0,0,0], [-0.039255, 0.022996, 0.052846], 11, [0.019613, -0.098067, 10.395049], [0.054375, -0.034297, 9.731933], [-128.000000, -1.000000, -417.000000], [-373.037109, -321.192596, -201.176407]]
DATA[40050, 0, [0,0,0], [-0.002298, 0.025134, 0.054220], 11, [-0.058840, -0.098067, 10.355823], [0.044768, -0.069644, 9.755766], [-388.000000, -2.000000, -418.000000], [-374.016205, -323.193787, -199.134003]]
DATA[40110, 0, [0,0,0], [-0.030092, 0.024371, 0.057427], 11, [-0.058840, -0.039227, 10.414662], [0.049572, -0.057861, 9.750999], [-389.000000, -254.000000, -419.000000], [-375.974396, -320.191986, -199.134003]]
DATA[40170, 0, [0,0,0], [-0.035132, 0.023454, 0.051166], 11, [0.039227, -0.019613, -0.058840], [0.054375, -0.067287, 9.750999], [-391.000000, -1.000000, -416.000000], [-375.974396, -320.191986, -197.091599]]
DATA[40230, 0, [0,0,0], [-0.032230, 0.025898, 0.053762], 11, [0.000000, -0.039227, -0.078453], [0.059179, -0.053148, 9.750999], [-390.000000, -1.000000, -420.000000], [-377.932587, -319.191406, -191.985596]]
DATA[40290, 0, [0,0,0], [-0.034674, 0.024982, 0.054984], 11, [0.078453, 0.019613, -0.156906], [0.023152, -0.074356, 9.727165], [-386.000000, -2.000000, -419.000000], [-376.953491, -325.195007, -194.028000]]
DATA[40350, 0, [0,0,0], [-0.038950, 0.023149, 0.053915], 11, [-0.019613, -0.156906, -0.039227], [0.032759, -0.081426, 9.736699], [-127.000000, -3.000000, -418.000000], [-382.828094, -325.195007, -200.155197]]
DATA[40410, 0, [0,0,0], [-0.034063, 0.023913, 0.058955], 11, [-0.039227, 0.039227, -0.137293], [0.080795, -0.034297, 9.727165], [-127.000000, -2.000000, -420.000000], [-374.016205, -319.191406, -194.028000]]
DATA[40470, 0, [0,0,0], [-0.035285, 0.021011, 0.054373], 11, [0.000000, 0.000000, -0.039227], [0.042366, -0.074356, 9.698565], [-125.000000, -1.000000, -417.000000], [-371.078888, -323.193787, -203.218796]]
