
Thu Jan  1 00:00:01 1970

Flight Log #30
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[0, 0, [0,0,0], [0.000000, 0.000000, 0.000000], 0, [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0, 0, 0]]
DATA[7560, 0, [0,0,0], [-0.015266, 0.009129, -0.021863], 16, [-0.137293, -0.058840, -0.058840], [-0.011964, -0.088534, 9.801002], [-99.000000, -234.000000, -101.000000], [-40, -224, 315]]
DATA[7620, 0, [0,0,0], [-0.009921, 0.008518, -0.021863], 16, [-0.078453, -0.078453, 10.414662], [0.000000, -0.107677, 9.844072], [-96.000000, -234.000000, -100.000000], [-40, -228, 324]]
DATA[7680, 0, [0,0,0], [-0.008242, 0.005006, -0.020642], 16, [-0.137293, -0.078453, -0.078453], [0.016750, -0.117248, 9.796216], [-100.000000, -232.000000, -100.000000], [-41, -225, 325]]
DATA[7740, 0, [0,0,0], [-0.017710, 0.008060, -0.017587], 16, [-0.137293, -0.156906, -0.058840], [-0.014357, -0.126820, 9.810573], [-97.000000, -233.000000, -102.000000], [-35, -231, 316]]
DATA[7800, 0, [0,0,0], [-0.014503, 0.009893, -0.021558], 16, [-0.078453, -0.117680, -0.058840], [-0.002393, -0.093320, 9.820144], [-101.000000, -233.000000, -101.000000], [-41, -233, 338]]
DATA[7860, 0, [0,0,0], [-0.017557, 0.007907, -0.017893], 16, [-0.156906, -0.098067, -0.117680], [0.000000, -0.083749, 9.805787], [-99.000000, -233.000000, -99.000000], [-36, -226, 330]]
DATA[7930, 0, [0,0,0], [-0.018168, 0.010045, -0.018045], 16, [-0.039227, -0.254973, -0.156906], [0.000000, -0.093320, 9.829716], [-100.000000, -229.000000, -101.000000], [-39, -237, 324]]
DATA[7990, 0, [0,0,0], [-0.010380, 0.008976, -0.019878], 16, [-0.137293, -0.215746, -0.078453], [-0.016750, -0.117248, 9.791430], [-95.000000, -234.000000, -100.000000], [-39, -230, 329]]
DATA[8040, 0, [0,0,0], [-0.006834, 0.011488, -0.018869], 15, [-0.313813, -0.078453, -0.039227], [-0.002393, -0.117248, 9.810573], [-98.000000, -232.000000, -100.000000], [-40, -230, 320]]
DATA[8100, 0, [0,0,0], [-0.012026, 0.012251, -0.026200], 15, [-0.098067, -0.137293, -0.117680], [0.004786, -0.107677, 9.805787], [-102.000000, -232.000000, -100.000000], [-42, -234, 340]]
DATA[8160, 0, [0,0,0], [-0.011263, 0.007059, -0.024062], 15, [-0.156906, -0.156906, -0.058840], [-0.002393, -0.093320, 9.824930], [-96.000000, -231.000000, -99.000000], [-36, -226, 320]]
DATA[8220, 0, [0,0,0], [-0.011416, 0.011488, -0.018411], 15, [-0.156906, -0.137293, -0.039227], [0.000000, -0.136391, 9.844072], [-101.000000, -232.000000, -100.000000], [-39, -238, 327]]
DATA[8280, 0, [0,0,0], [-0.011874, 0.005532, -0.024214], 15, [-0.078453, -0.098067, -0.078453], [0.019143, -0.083749, 9.824930], [-97.000000, -236.000000, -101.000000], [-47, -232, 328]]
DATA[8340, 0, [0,0,0], [-0.012179, 0.006601, -0.019175], 15, [-0.117680, -0.117680, 10.375436], [0.004786, -0.107677, 9.834501], [-99.000000, -233.000000, -103.000000], [-40, -233, 329]]
DATA[8400, 0, [0,0,0], [-0.015844, 0.007211, -0.019633], 15, [-0.137293, -0.117680, -0.137293], [0.011964, -0.093320, 9.824930], [-99.000000, -232.000000, -100.000000], [-36, -225, 328]]
DATA[8460, 0, [0,0,0], [-0.006376, 0.007211, -0.023451], 15, [-0.117680, -0.137293, -0.156906], [0.000000, -0.088534, 9.834501], [-98.000000, -233.000000, -101.000000], [-38, -236, 334]]
DATA[8520, 0, [0,0,0], [-0.007292, 0.007211, -0.023909], 15, [-0.137293, -0.117680, -0.098067], [0.011964, -0.093320, 9.815358], [-100.000000, -231.000000, -101.000000], [-46, -226, 334]]
DATA[8570, 0, [0,0,0], [-0.012943, 0.008891, -0.018258], 15, [-0.098067, -0.098067, -0.098067], [0.016750, -0.107677, 9.820144], [-95.000000, -233.000000, -100.000000], [-32, -224, 323]]
DATA[8630, 0, [0,0,0], [-0.012026, 0.005379, -0.024978], 15, [-0.117680, -0.078453, -0.019613], [0.007178, -0.112463, 9.810573], [-99.000000, -234.000000, -100.000000], [-35, -234, 326]]
DATA[8690, 0, [0,0,0], [-0.016641, 0.005922, -0.013006], 16, [-0.117680, -0.117680, -0.117680], [-0.009571, -0.098106, 9.815358], [-97.000000, -232.000000, -101.000000], [-37, -242, 332]]
DATA[8750, 0, [0,0,0], [-0.013434, 0.007144, -0.018045], 16, [-0.117680, -0.156906, 10.179303], [-0.014357, -0.098106, 9.805787], [-99.000000, -234.000000, -100.000000], [-40, -242, 334]]
DATA[8810, 0, [0,0,0], [-0.005034, 0.010656, -0.024459], 16, [-0.156906, -0.137293, -0.137293], [-0.002393, -0.131605, 9.781859], [-99.000000, -233.000000, -99.000000], [-42, -234, 327]]
DATA[8870, 0, [0,0,0], [-0.008852, -0.022178, -0.029194], 16, [-0.098067, -0.098067, -0.078453], [0.009571, -0.098106, 9.834501], [-102.000000, -230.000000, -103.000000], [-42, -235, 329]]
DATA[8930, 0, [0,0,0], [-0.008852, 0.007297, -0.022932], 16, [-0.137293, -0.058840, -0.117680], [-0.019143, -0.107677, 9.815358], [-97.000000, -236.000000, -99.000000], [-37, -232, 326]]
DATA[8990, 0, [0,0,0], [-0.013739, 0.008671, -0.021558], 16, [-0.117680, -0.058840, -0.156906], [0.009571, -0.069392, 9.834501], [-98.000000, -232.000000, -99.000000], [-34, -224, 325]]
DATA[9060, 0, [0,0,0], [-0.015266, 0.006686, -0.017282], 16, [-0.078453, -0.098067, -0.058840], [0.000000, -0.098106, 9.829716], [-100.000000, -235.000000, -101.000000], [-40, -233, 321]]
DATA[9120, 0, [0,0,0], [-0.010990, 0.008824, -0.021100], 16, [-0.176520, -0.058840, 10.414662], [-0.011964, -0.069392, 9.815358], [-98.000000, -237.000000, -100.000000], [-42, -229, 328]]
DATA[9180, 0, [0,0,0], [-0.013587, 0.005006, -0.020031], 16, [-0.058840, -0.117680, -0.058840], [0.026321, -0.093320, 9.834501], [-97.000000, -230.000000, -102.000000], [-35, -201, 322]]
DATA[9250, 0, [0,0,0], [-0.008972, 0.006142, -0.024062], 15, [-0.254973, -0.137293, -0.078453], [0.007178, -0.117248, 9.853643], [-101.000000, -232.000000, -101.000000], [-33, -237, 323]]
DATA[9310, 0, [0,0,0], [-0.008056, 0.006906, -0.021007], -3825, [-0.196133, -0.137293, -0.117680], [0.000000, -0.093320, 9.801002], [-96.000000, -233.000000, -99.000000], [-35, -228, 334]]
DATA[9360, 0, [0,0,0], [-0.005765, 0.009502, -0.018258], 15, [-0.039227, -0.117680, -0.039227], [-0.016750, -0.098106, 9.844072], [-98.000000, -233.000000, -103.000000], [-40, -223, 323]]
DATA[9420, 0, [0,0,0], [-0.008514, 0.000797, -0.021618], 15, [-0.156906, -0.117680, -0.019613], [0.011964, -0.069392, 9.844072], [-98.000000, -233.000000, -99.000000], [-39, -230, 320]]
DATA[9480, 0, [0,0,0], [-0.013554, 0.007975, -0.021160], 15, [-0.098067, -0.196133, -0.019613], [0.007178, -0.093320, 9.805787], [-100.000000, -232.000000, -102.000000], [-41, -223, 322]]
DATA[9540, 0, [0,0,0], [-0.012485, 0.009655, -0.022076], 15, [-0.156906, -0.098067, -0.117680], [0.026321, -0.083749, 9.815358], [-100.000000, -234.000000, -98.000000], [-36, -226, 339]]
DATA[9600, 0, [0,0,0], [-0.008056, 0.003241, -0.030018], 15, [-0.039227, -0.137293, -0.039227], [-0.007178, -0.126820, 9.851251], [-101.000000, -232.000000, -100.000000], [-40, -236, 324]]
DATA[9660, 0, [0,0,0], [-0.008514, 0.007059, -0.024367], 15, [-0.196133, -0.215746, -0.137293], [0.002393, -0.093320, 9.858429], [-102.000000, -235.000000, -100.000000], [-32, -232, 320]]
DATA[9720, 0, [0,0,0], [-0.006223, 0.004004, -0.025131], 15, [-0.078453, -0.156906, -0.039227], [-0.004786, -0.131605, 9.810573], [-97.000000, -235.000000, -100.000000], [-45, -224, 319]]
DATA[9780, 0, [0,0,0], [-0.006223, 0.008433, 0.007245], 15, [-0.117680, -0.156906, -0.058840], [-0.004786, -0.093320, 9.824930], [-100.000000, -233.000000, -101.000000], [-40, -227, 319]]
DATA[9840, 0, [0,0,0], [-0.005918, 0.008280, -0.022382], 15, [-0.117680, -0.117680, -0.039227], [0.000000, -0.107677, 9.820144], [-98.000000, -236.000000, -100.000000], [-36, -227, 329]]
DATA[9910, 0, [0,0,0], [-0.011263, 0.009349, -0.020549], 15, [-0.078453, 0.000000, 10.355823], [-0.002393, -0.102891, 9.834501], [-98.000000, -232.000000, -99.000000], [-28, -220, 329]]
DATA[9970, 0, [0,0,0], [-0.007598, 0.001561, -0.016120], 15, [-0.156906, -0.117680, 10.355823], [-0.021535, -0.093320, 9.839287], [-97.000000, -233.000000, -102.000000], [-37, -227, 334]]
DATA[10020, 0, [0,0,0], [-0.009430, 0.004768, -0.021771], 15, [-0.137293, -0.098067, -0.058840], [-0.009571, -0.093320, 9.805787], [-98.000000, -234.000000, -98.000000], [-36, -228, 322]]
DATA[10080, 0, [0,0,0], [-0.012485, 0.007517, -0.021924], 15, [-0.058840, -0.078453, -0.098067], [0.000000, -0.126820, 9.844072], [-102.000000, -232.000000, -101.000000], [-32, -226, 326]]
DATA[10140, 0, [0,0,0], [-0.006223, 0.016222, -0.022993], 15, [-0.156906, -0.078453, -0.117680], [0.023928, -0.131605, 9.815358], [-96.000000, -235.000000, -100.000000], [-47, -232, 318]]
DATA[10200, 0, [0,0,0], [-0.011874, 0.004921, -0.022382], 15, [-0.137293, -0.156906, 10.179303], [0.023928, -0.088534, 9.810573], [-100.000000, -231.000000, -100.000000], [-40, -230, 315]]
DATA[10260, 0, [0,0,0], [-0.013248, 0.010724, -0.022534], 15, [-0.078453, -0.019613, -0.156906], [0.002393, -0.102891, 9.844072], [-96.000000, -234.000000, -97.000000], [-37, -230, 326]]
DATA[10320, 0, [0,0,0], [-0.011416, 0.006295, -0.021924], 15, [-0.117680, -0.098067, -0.078453], [-0.014357, -0.088534, 9.839287], [-96.000000, -229.000000, -105.000000], [-40, -224, 318]]
DATA[10380, 0, [0,0,0], [-0.008361, 0.007364, -0.017495], 15, [-0.078453, -0.156906, -0.058840], [-0.002393, -0.117248, 9.829716], [-98.000000, -235.000000, -101.000000], [-38, -228, 328]]
DATA[10440, 0, [0,0,0], [-0.007750, 0.007975, -0.024825], 15, [-0.117680, -0.117680, 10.375436], [-0.014357, -0.112463, 9.810573], [-102.000000, -234.000000, -103.000000], [-41, -225, 332]]
DATA[10510, 0, [0,0,0], [8.325530, -0.906059, -5.530184], 15, [-0.137293, -0.058840, -0.039227], [0.000000, -0.107677, 9.824930], [-98.000000, -234.000000, -97.000000], [-37, -232, 330]]
DATA[10560, 0, [0,0,0], [-0.006987, 0.006906, -0.021771], 15, [-0.098067, -0.156906, -0.039227], [0.004786, -0.102891, 9.829716], [-105.000000, -228.000000, -102.000000], [-41, -227, 335]]
DATA[10620, 0, [0,0,0], [-0.011874, 0.006906, -0.025589], 15, [-0.098067, -0.098067, -0.039227], [0.016750, -0.055035, 9.829716], [-97.000000, -234.000000, -99.000000], [-33, -227, 323]]
DATA[10680, 0, [0,0,0], [-0.005918, 0.002935, -0.021465], 15, [-0.078453, -0.176520, -0.117680], [0.004786, -0.069392, 9.791430], [-100.000000, -234.000000, -101.000000], [-41, -230, 331]]
DATA[10750, 0, [0,0,0], [-0.007598, 0.009502, -0.027116], 15, [-0.098067, -0.117680, -0.019613], [-0.016750, -0.117248, 9.815358], [-101.000000, -234.000000, -101.000000], [-39, -224, 328]]
DATA[10800, 0, [0,0,0], [-0.007750, 0.007975, -0.021618], 15, [-0.254973, -0.039227, -0.039227], [0.004786, -0.093320, 9.851251], [-96.000000, -233.000000, -100.000000], [-38, -227, 322]]
DATA[10860, 0, [0,0,0], [-0.011568, 0.003546, -0.029712], 15, [-0.117680, -0.078453, -0.058840], [0.016750, -0.078963, 9.820144], [-101.000000, -230.000000, -99.000000], [-37, -231, 324]]
DATA[10920, 0, [0,0,0], [-0.013248, 0.007211, -0.022229], 15, [-0.117680, -0.078453, -0.078453], [-0.014357, -0.122034, 9.839287], [-100.000000, -232.000000, -100.000000], [-41, -231, 332]]
DATA[10980, 0, [0,0,0], [-0.010499, 0.008891, -0.016731], 15, [-0.176520, -0.098067, -0.098067], [0.000000, -0.088534, 9.810573], [-101.000000, -232.000000, -104.000000], [-38, -221, 340]]
DATA[11040, 0, [0,0,0], [-0.009583, 0.008433, -0.024825], 15, [-0.117680, -0.176520, -0.098067], [0.023928, -0.088534, 9.815358], [-98.000000, -231.000000, -100.000000], [-41, -228, 329]]
DATA[11100, 0, [0,0,0], [-0.009005, 0.008671, -0.022016], 16, [-0.058840, -0.117680, -0.098067], [-0.002393, -0.098106, 9.820144], [-98.000000, -232.000000, -103.000000], [-41, -232, 329]]
DATA[11170, 0, [0,0,0], [-0.011601, 0.003937, -0.020947], 16, [-0.156906, -0.039227, -0.019613], [-0.004786, -0.083749, 9.839287], [-101.000000, -230.000000, -103.000000], [-33, -231, 335]]
DATA[11230, 0, [0,0,0], [-0.014503, 0.008366, -0.020642], 16, [-0.176520, -0.117680, -0.039227], [0.000000, -0.098106, 9.858429], [-96.000000, -231.000000, -102.000000], [-30, -228, 344]]
DATA[11290, 0, [0,0,0], [-0.007173, 0.007602, -0.023849], 16, [-0.137293, -0.137293, -0.019613], [0.009571, -0.102891, 9.829716], [-100.000000, -232.000000, -102.000000], [-35, -226, 341]]
DATA[11360, 0, [0,0,0], [-0.013281, 0.006686, -0.021252], 16, [-0.117680, -0.137293, -0.078453], [0.007178, -0.112463, 9.844072], [-100.000000, -232.000000, -98.000000], [-32, -229, 336]]
DATA[11420, 0, [0,0,0], [-0.014503, -0.021261, -0.020794], 16, [-0.117680, -0.137293, -0.117680], [-0.011964, -0.083749, 9.810573], [-100.000000, -235.000000, -100.000000], [-32, -231, 333]]
DATA[11470, 0, [0,0,0], [-0.012670, 0.006838, -0.018198], 16, [-0.078453, -0.078453, -0.117680], [0.011964, -0.117248, 9.791430], [-99.000000, -233.000000, -100.000000], [-26, -229, 324]]
DATA[11530, 0, [0,0,0], [-0.015572, 0.005922, -0.024307], 16, [-0.176520, -0.176520, -0.098067], [0.019143, -0.098106, 9.839287], [-96.000000, -235.000000, -100.000000], [-37, -229, 331]]
DATA[11590, 0, [0,0,0], [-0.010227, 0.010504, -0.020183], 16, [-0.078453, -0.117680, -0.098067], [-0.002393, -0.078963, 9.824930], [-102.000000, -232.000000, -101.000000], [-37, -232, 331]]
DATA[11650, 0, [0,0,0], [-0.016030, 0.008213, -0.019114], 16, [-0.098067, -0.058840, 10.355823], [0.000000, -0.088534, 9.848858], [-94.000000, -233.000000, -100.000000], [-35, -233, 338]]
DATA[11710, 0, [0,0,0], [-0.012823, 0.007144, -0.020947], 16, [-0.098067, -0.196133, -0.098067], [0.002393, -0.098106, 9.834501], [-101.000000, -233.000000, -98.000000], [-38, -226, 328]]
DATA[11770, 0, [0,0,0], [-0.010685, 0.003326, -0.020336], 16, [-0.078453, -0.137293, -0.039227], [0.011964, -0.093320, 9.839287], [-96.000000, -235.000000, -101.000000], [-39, -235, 335]]
DATA[11840, 0, [0,0,0], [-0.008700, 0.005617, -0.020183], 16, [-0.156906, -0.078453, -0.117680], [0.038285, -0.112463, 9.820144], [-99.000000, -232.000000, -101.000000], [-35, -239, 325]]
DATA[11900, 0, [0,0,0], [8.321984, -0.905057, -5.529513], 16, [-0.039227, -0.137293, -0.039227], [0.009571, -0.098106, 9.824930], [-99.000000, -230.000000, -101.000000], [-35, -228, 337]]
DATA[11950, 0, [0,0,0], [-0.013892, 0.005159, -0.017435], 16, [-0.098067, -0.176520, -0.078453], [0.031107, -0.107677, 9.829716], [-97.000000, -236.000000, -100.000000], [-37, -226, 334]]
DATA[12010, 0, [0,0,0], [-0.006867, 0.008060, -0.023238], 16, [-0.098067, -0.137293, -0.078453], [0.016750, -0.131605, 9.848858], [-100.000000, -235.000000, -101.000000], [-30, -229, 338]]
DATA[12080, 0, [0,0,0], [-0.011907, 0.005769, -0.016213], 16, [-0.058840, -0.196133, -0.078453], [0.011964, -0.078963, 9.815358], [-96.000000, -234.000000, -100.000000], [-36, -233, 337]]
DATA[12130, 0, [0,0,0], [-0.008852, 0.010045, -0.020336], 16, [-0.176520, -0.156906, -0.156906], [0.002393, -0.093320, 9.834501], [-98.000000, -233.000000, -101.000000], [-30, -230, 331]]
DATA[12190, 0, [0,0,0], [-0.011601, 0.008518, -0.018656], 16, [-0.039227, -0.215746, -0.137293], [0.019143, -0.093320, 9.839287], [-98.000000, -234.000000, -100.000000], [-36, -233, 338]]
DATA[12250, 0, [0,0,0], [-0.019237, 0.012947, -0.020794], 16, [-0.137293, -0.156906, -0.058840], [-0.004786, -0.078963, 9.839287], [-98.000000, -233.000000, -100.000000], [-31, -235, 331]]
DATA[12310, 0, [0,0,0], [-0.006409, 0.006380, -0.022627], -3824, [-0.156906, -0.117680, -0.039227], [0.019143, -0.098106, 9.858429], [-98.000000, -233.000000, -99.000000], [-37, -238, 326]]
DATA[12370, 0, [0,0,0], [-0.007445, 0.004921, -0.030476], 15, [-0.039227, -0.156906, -0.137293], [0.000000, -0.088534, 9.839287], [-99.000000, -229.000000, -101.000000], [-38, -235, 338]]
DATA[12430, 0, [0,0,0], [-0.006223, 0.005226, -0.020702], 15, [0.000000, -0.196133, -0.019613], [-0.031107, -0.083749, 9.801002], [-100.000000, -233.000000, -101.000000], [-37, -228, 333]]
DATA[12500, 0, [0,0,0], [-0.003322, 0.005990, -0.023145], 15, [-0.117680, -0.137293, -0.039227], [-0.021535, -0.107677, 9.815358], [-96.000000, -236.000000, -100.000000], [-40, -235, 340]]
DATA[12560, 0, [0,0,0], [-0.006376, 0.005837, -0.020244], 15, [-0.058840, -0.078453, -0.098067], [0.004786, -0.098106, 9.856036], [-98.000000, -232.000000, -99.000000], [-33, -240, 336]]
DATA[12610, 0, [0,0,0], [-0.006376, 0.008433, -0.023604], 15, [-0.098067, -0.078453, -0.019613], [0.016750, -0.112463, 9.844072], [-100.000000, -237.000000, -100.000000], [-38, -231, 341]]
DATA[12670, 0, [0,0,0], [-0.006071, 0.006295, -0.018717], 15, [-0.078453, -0.117680, -0.039227], [-0.011964, -0.098106, 9.853643], [-102.000000, -231.000000, -102.000000], [-41, -221, 324]]
DATA[12740, 0, [0,0,0], [-0.006681, 0.008128, -0.026047], 15, [-0.058840, -0.137293, -0.039227], [0.031107, -0.093320, 9.829716], [-96.000000, -234.000000, -101.000000], [-34, -227, 342]]
DATA[12790, 0, [0,0,0], [-0.009736, 0.004615, -0.022993], 15, [-0.137293, -0.098067, -0.058840], [-0.021535, -0.098106, 9.820144], [-96.000000, -234.000000, -100.000000], [-33, -214, 330]]
DATA[12850, 0, [0,0,0], [-0.004391, 0.007211, -0.027269], 15, [-0.215746, -0.137293, -0.019613], [0.009571, -0.102891, 9.820144], [-100.000000, -231.000000, -101.000000], [-35, -230, 334]]
DATA[12910, 0, [0,0,0], [-0.009125, 0.007211, -0.021465], 15, [-0.078453, -0.098067, -0.156906], [-0.014357, -0.098106, 9.829716], [-100.000000, -233.000000, -100.000000], [-36, -229, 343]]
DATA[12970, 0, [0,0,0], [-0.009888, 0.005532, -0.024673], 15, [-0.078453, -0.117680, -0.039227], [0.014357, -0.088534, 9.815358], [-97.000000, -235.000000, -101.000000], [-43, -231, 338]]
DATA[13040, 0, [0,0,0], [-0.007173, 0.005464, -0.016518], 16, [-0.137293, -0.039227, 10.375436], [0.011964, -0.098106, 9.839287], [-95.000000, -232.000000, -99.000000], [-44, -228, 336]]
DATA[13090, 0, [0,0,0], [-0.015725, 0.010351, -0.018656], 16, [-0.117680, -0.058840, -0.137293], [-0.009571, -0.093320, 9.829716], [-99.000000, -231.000000, -101.000000], [-39, -220, 345]]
DATA[13150, 0, [0,0,0], [-0.009005, 0.007755, -0.022321], 16, [-0.078453, -0.078453, -0.019613], [0.004786, -0.098106, 9.815358], [-98.000000, -233.000000, -100.000000], [-40, -237, 344]]
DATA[13210, 0, [0,0,0], [-0.012670, 0.009435, -0.019725], 16, [-0.058840, -0.117680, -0.019613], [0.007178, -0.088534, 9.870394], [-103.000000, -234.000000, -100.000000], [-35, -230, 336]]
DATA[13270, 0, [0,0,0], [-0.011754, 0.006838, -0.018962], 16, [-0.176520, -0.156906, 10.355823], [0.007178, -0.117248, 9.822537], [-100.000000, -236.000000, -102.000000], [-28, -222, 338]]
DATA[13330, 0, [0,0,0], [-0.013587, 0.004853, -0.020947], 16, [-0.117680, -0.098067, -0.078453], [0.016750, -0.078963, 9.805787], [-95.000000, -232.000000, -98.000000], [-38, -231, 335]]
DATA[13390, 0, [0,0,0], [-0.009463, 0.014169, -0.013311], 16, [-0.098067, -0.078453, -0.117680], [-0.011964, -0.098106, 9.824930], [-102.000000, -233.000000, -97.000000], [-34, -231, 327]]
DATA[13460, 0, [0,0,0], [-0.007783, 0.011725, -0.029041], 16, [-0.078453, -0.137293, -0.058840], [0.009571, -0.107677, 9.824930], [-100.000000, -233.000000, -97.000000], [-37, -225, 336]]
DATA[13520, 0, [0,0,0], [-0.006867, 0.005922, -0.021863], 16, [-0.176520, -0.098067, -0.078453], [-0.009571, -0.117248, 9.829716], [-99.000000, -231.000000, -99.000000], [-35, -225, 337]]
DATA[13580, 0, [0,0,0], [-0.003355, 0.009282, -0.021252], 16, [-0.039227, -0.137293, -0.078453], [-0.007178, -0.107677, 9.815358], [-101.000000, -232.000000, -101.000000], [-31, -240, 335]]
DATA[13640, 0, [0,0,0], [-0.007020, 0.007755, -0.020794], 16, [-0.137293, -0.078453, -0.019613], [-0.021535, -0.083749, 9.815358], [-100.000000, -233.000000, -99.000000], [-38, -228, 328]]
DATA[13700, 0, [0,0,0], [-0.010990, 0.009893, -0.025834], 16, [-0.019613, -0.176520, -0.078453], [0.023928, -0.093320, 9.815358], [-103.000000, -231.000000, -99.000000], [-38, -228, 332]]
DATA[13760, 0, [0,0,0], [-0.010227, 0.008518, -0.018656], 16, [-0.137293, -0.137293, -0.078453], [0.004786, -0.083749, 9.829716], [-100.000000, -236.000000, -95.000000], [-34, -227, 333]]
DATA[13820, 0, [0,0,0], [-0.002286, 0.002410, -0.022627], 16, [-0.137293, -0.156906, -0.117680], [0.000000, -0.102891, 9.820144], [-100.000000, -234.000000, -102.000000], [-43, -234, 343]]
DATA[13880, 0, [0,0,0], [-0.008394, 0.012489, -0.029499], 16, [-0.098067, -0.176520, -0.039227], [0.000000, -0.088534, 9.820144], [-99.000000, -232.000000, -96.000000], [-37, -235, 324]]
DATA[13940, 0, [0,0,0], [-0.010532, 0.006228, -0.019878], 16, [-0.117680, -0.117680, 10.414662], [0.004786, -0.117248, 9.805787], [-96.000000, -234.000000, -101.000000], [-31, -232, 333]]
DATA[13990, 0, [0,0,0], [-0.011296, 0.009435, -0.024612], 16, [-0.117680, -0.117680, -0.137293], [0.019143, -0.098106, 9.834501], [-99.000000, -235.000000, -103.000000], [-32, -230, 339]]
DATA[14050, 0, [0,0,0], [-0.012823, 0.006228, -0.022016], 16, [-0.137293, -0.137293, -0.058840], [0.011964, -0.098106, 9.824930], [-99.000000, -232.000000, -101.000000], [-32, -229, 338]]
DATA[14120, 0, [0,0,0], [-0.007631, 0.004700, -0.021711], 16, [-0.078453, -0.137293, -0.058840], [0.009571, -0.083749, 9.815358], [-100.000000, -230.000000, -101.000000], [-39, -234, 331]]
DATA[14180, 0, [0,0,0], [-0.009311, 0.011573, -0.022627], 16, [-0.098067, -0.156906, -0.058840], [-0.002393, -0.107677, 9.805787], [-99.000000, -233.000000, -101.000000], [-35, -229, 324]]
DATA[14230, 0, [0,0,0], [-0.008089, 0.007755, -0.021405], 16, [-0.254973, -0.176520, -0.078453], [0.033500, -0.112463, 9.801002], [-100.000000, -236.000000, -100.000000], [-40, -231, 329]]
DATA[14290, 0, [0,0,0], [-0.013434, 0.004548, -0.019267], 16, [-0.137293, -0.156906, -0.058840], [-0.002393, -0.117248, 9.829716], [-99.000000, -232.000000, -100.000000], [-41, -235, 330]]
DATA[14350, 0, [0,0,0], [8.329010, -0.909028, -5.538065], 16, [-0.098067, -0.117680, -0.039227], [0.014357, -0.126820, 9.796216], [-95.000000, -237.000000, -98.000000], [-41, -232, 327]]
DATA[14410, 0, [0,0,0], [-0.007783, 0.010962, -0.021863], 16, [-0.078453, -0.117680, -0.039227], [0.002393, -0.093320, 9.839287], [-101.000000, -232.000000, -101.000000], [-38, -234, 334]]
DATA[14470, 0, [0,0,0], [-0.007936, 0.006533, -0.024612], 16, [-0.098067, -0.039227, -0.019613], [0.004786, -0.107677, 9.824930], [-98.000000, -235.000000, -101.000000], [-34, -228, 329]]
DATA[14530, 0, [0,0,0], [-0.010532, 0.007297, -0.023085], 16, [0.000000, -0.117680, -0.019613], [-0.002393, -0.098106, 9.865608], [-99.000000, -232.000000, -102.000000], [-38, -222, 338]]
DATA[14590, 0, [0,0,0], [-0.017099, 0.011114, -0.014838], 16, [-0.117680, -0.235360, -0.039227], [0.007178, -0.117248, 9.834501], [-98.000000, -234.000000, -98.000000], [-41, -227, 337]]
DATA[14650, 0, [0,0,0], [-0.008394, 0.008213, -0.023696], 16, [-0.098067, -0.117680, -0.058840], [-0.004786, -0.098106, 9.829716], [-98.000000, -232.000000, -102.000000], [-39, -235, 327]]
DATA[14710, 0, [0,0,0], [-0.012212, 0.007297, -0.026750], 16, [-0.098067, -0.117680, -0.058840], [0.038285, -0.098106, 9.834501], [-101.000000, -234.000000, -102.000000], [-42, -221, 338]]
DATA[14780, 0, [0,0,0], [-0.007173, 0.011725, 0.005931], 16, [-0.156906, -0.098067, -0.137293], [0.000000, -0.117248, 9.848858], [-96.000000, -234.000000, -102.000000], [-28, -225, 328]]
DATA[14840, 0, [0,0,0], [-0.008547, 0.011420, -0.024918], 16, [-0.078453, -0.098067, -0.019613], [-0.021535, -0.112463, 9.829716], [-100.000000, -231.000000, -103.000000], [-45, -232, 332]]
DATA[14900, 0, [0,0,0], [-0.010074, 0.008060, -0.025070], 16, [-0.274586, -0.215746, -0.019613], [-0.009571, -0.093320, 9.805787], [-97.000000, -235.000000, -101.000000], [-33, -225, 330]]
DATA[14970, 0, [0,0,0], [-0.008394, 0.005617, -0.022321], 16, [-0.156906, -0.098067, -0.117680], [-0.004786, -0.083749, 9.801002], [-100.000000, -232.000000, -99.000000], [-36, -232, 330]]
DATA[15030, 0, [0,0,0], [-0.010227, 0.007297, -0.017740], 16, [0.000000, -0.137293, -0.098067], [-0.033500, -0.088534, 9.824930], [-95.000000, -233.000000, -98.000000], [-41, -227, 324]]
DATA[15080, 0, [0,0,0], [-0.007020, 0.007907, -0.025834], 16, [-0.156906, -0.098067, -0.078453], [0.014357, -0.088534, 9.848858], [-100.000000, -235.000000, -103.000000], [-33, -230, 331]]
DATA[15140, 0, [0,0,0], [-0.010990, -0.005226, -0.022016], 16, [-0.156906, -0.117680, -0.098067], [0.002393, -0.102891, 9.844072], [-100.000000, -235.000000, -101.000000], [-43, -227, 318]]
