
Thu Jan  1 00:00:01 1970

Flight Log #3
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[0, 0, [0,0,0], [0.000000, 0.000000, 0.000000], 0, [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0, 0, 0]]
DATA[461680, 0, [0,0,0], [-0.009927, 0.009010, -0.017868], 17, [-0.098067, -0.156906, 10.355823], [0.052642, -0.055035, 9.820144], [-9.000000, -228.000000, -51.000000], [12, -217, 369]]
DATA[461740, 0, [0,0,0], [-0.016493, 0.008858, -0.016952], 17, [-0.137293, -0.117680, -0.137293], [0.043071, -0.074178, 9.848858], [-9.000000, -227.000000, -55.000000], [13, -215, 368]]
DATA[461800, 0, [0,0,0], [-0.016341, 0.011912, -0.015272], 17, [0.000000, -0.137293, 10.355823], [0.023928, -0.055035, 9.834501], [-6.000000, -228.000000, -55.000000], [3, -208, 375]]
DATA[461860, 0, [0,0,0], [-0.013897, 0.009774, -0.017257], 17, [-0.078453, -0.196133, -0.098067], [0.050249, -0.064606, 9.834501], [-5.000000, -228.000000, -52.000000], [12, -218, 364]]
DATA[461920, 0, [0,0,0], [-0.015272, 0.011148, -0.014508], 17, [-0.078453, -0.117680, -0.039227], [0.057428, -0.055035, 9.839287], [-4.000000, -231.000000, -51.000000], [7, -212, 373]]
DATA[461980, 0, [0,0,0], [-0.019090, 0.010537, -0.015119], 17, [-0.156906, -0.117680, -0.078453], [0.062213, -0.088534, 9.824930], [-7.000000, -227.000000, -54.000000], [8, -217, 373]]
DATA[462050, 0, [0,0,0], [-0.013286, 0.008705, 0.018937], 17, [-0.098067, -0.156906, 10.395049], [0.064606, -0.064606, 9.834501], [-8.000000, -229.000000, -53.000000], [16, -206, 371]]
DATA[462110, 0, [0,0,0], [-0.015272, 0.012675, -0.014355], 17, [-0.117680, -0.117680, -0.058840], [0.016750, -0.064606, 9.815358], [-9.000000, -231.000000, -54.000000], [11, -209, 356]]
DATA[462170, 0, [0,0,0], [-0.014813, 0.005803, -0.019090], 17, [0.019613, -0.156906, -0.039227], [0.043071, -0.083749, 9.824930], [-5.000000, -231.000000, -51.000000], [9, -214, 369]]
DATA[462220, 0, [0,0,0], [-0.014355, 0.013134, -0.018784], 17, [-0.019613, -0.098067, 10.355823], [0.064606, -0.069392, 9.820144], [-5.000000, -231.000000, -51.000000], [7, -212, 362]]
DATA[462280, 0, [0,0,0], [-0.018479, 0.006261, -0.016188], 17, [-0.117680, -0.137293, -0.058840], [0.050249, -0.083749, 9.805787], [-6.000000, -230.000000, -52.000000], [7, -219, 360]]
DATA[462340, 0, [0,0,0], [-0.010079, 0.009468, -0.016188], 17, [-0.156906, -0.058840, 10.355823], [0.052642, -0.064606, 9.829716], [-5.000000, -227.000000, -52.000000], [8, -214, 363]]
DATA[462400, 0, [0,0,0], [-0.015730, 0.009927, -0.010232], 17, [-0.058840, -0.137293, 10.375436], [0.045464, -0.074178, 9.829716], [-6.000000, -230.000000, -54.000000], [4, -217, 363]]
DATA[462460, 0, [0,0,0], [-0.011606, 0.013744, 0.017868], 17, [-0.117680, -0.137293, -0.078453], [0.040678, -0.047856, 9.839287], [-8.000000, -227.000000, -51.000000], [2, -218, 364]]
DATA[462530, 0, [0,0,0], [-0.014050, 0.006261, -0.012217], 17, [-0.098067, -0.156906, 10.395049], [0.035892, -0.055035, 9.853643], [-7.000000, -231.000000, -51.000000], [10, -208, 365]]
DATA[462590, 0, [0,0,0], [-0.012523, 0.003818, -0.016646], 17, [-0.156906, -0.117680, -0.117680], [0.050249, -0.078963, 9.834501], [-10.000000, -228.000000, -53.000000], [9, -206, 363]]
DATA[462650, 0, [0,0,0], [-0.012981, 0.011148, -0.014050], 17, [-0.078453, -0.117680, -0.078453], [0.023928, -0.098106, 9.824930], [-6.000000, -229.000000, -53.000000], [12, -211, 362]]
DATA[462700, 0, [0,0,0], [-0.017410, 0.003971, -0.015424], 17, [-0.098067, -0.137293, -0.117680], [0.043071, -0.093320, 9.834501], [-2.000000, -226.000000, -52.000000], [6, -207, 358]]
DATA[462760, 0, [0,0,0], [-0.015119, 0.009927, -0.018326], 17, [-0.137293, -0.196133, -0.078453], [0.074178, -0.069392, 9.820144], [-5.000000, -229.000000, -51.000000], [10, -213, 374]]
DATA[462820, 0, [0,0,0], [-0.016799, 0.014355, -0.015119], 17, [-0.117680, -0.117680, -0.098067], [0.009571, -0.093320, 9.777073], [-9.000000, -228.000000, -54.000000], [11, -212, 370]]
DATA[462880, 0, [0,0,0], [-0.011148, 0.012828, -0.017868], 17, [-0.098067, -0.117680, 10.375436], [0.033500, -0.083749, 9.829716], [-11.000000, -228.000000, -54.000000], [3, -214, 366]]
DATA[462940, 0, [0,0,0], [-0.018021, 0.011759, -0.014813], 16, [-0.058840, -0.058840, -0.058840], [0.071785, -0.078963, 9.829716], [-10.000000, -229.000000, -54.000000], [5, -210, 353]]
DATA[463010, 0, [0,0,0], [-0.014813, 0.009621, -0.012370], 16, [-0.039227, -0.176520, -0.098067], [0.035892, -0.074178, 9.834501], [-6.000000, -227.000000, -53.000000], [2, -211, 363]]
DATA[463060, 0, [0,0,0], [-0.013592, 0.006567, -0.013439], 16, [-0.078453, -0.176520, -0.117680], [0.023928, -0.107677, 9.834501], [-4.000000, -227.000000, -51.000000], [10, -209, 359]]
DATA[463120, 0, [0,0,0], [-0.015882, 0.012370, -0.016646], 16, [-0.137293, -0.117680, -0.039227], [0.062213, -0.055035, 9.820144], [-2.000000, -231.000000, -52.000000], [12, -215, 364]]
DATA[463180, 0, [0,0,0], [-0.016799, 0.008247, -0.011759], 16, [-0.019613, -0.058840, -0.019613], [0.057428, -0.074178, 9.829716], [-10.000000, -229.000000, -50.000000], [12, -222, 370]]
DATA[463240, 0, [0,0,0], [-0.016188, 0.007483, -0.014661], 16, [-0.078453, -0.156906, 10.355823], [0.035892, -0.069392, 9.824930], [-8.000000, -228.000000, -50.000000], [6, -218, 372]]
DATA[463300, 0, [0,0,0], [-0.010996, 0.006109, -0.014050], 16, [-0.058840, -0.117680, -0.117680], [0.004786, -0.078963, 9.820144], [-9.000000, -229.000000, -53.000000], [11, -213, 358]]
DATA[463370, 0, [0,0,0], [-0.009774, 0.010690, -0.015730], 16, [-0.019613, -0.098067, -0.039227], [0.021535, -0.055035, 9.810573], [-7.000000, -230.000000, -52.000000], [5, -218, 366]]
DATA[463430, 0, [0,0,0], [-0.014966, 0.005498, -0.014813], 16, [-0.019613, -0.137293, -0.078453], [0.047856, -0.064606, 9.815358], [-7.000000, -230.000000, -52.000000], [11, -208, 366]]
DATA[463490, 0, [0,0,0], [-0.018021, 0.015272, -0.003360], 16, [-0.058840, -0.196133, -0.058840], [0.045464, -0.074178, 9.848858], [-3.000000, -229.000000, -52.000000], [9, -212, 373]]
DATA[463540, 0, [0,0,0], [-0.017410, 0.007941, -0.016188], 16, [-0.039227, -0.117680, 10.120462], [0.043071, -0.088534, 9.824930], [-6.000000, -226.000000, -53.000000], [14, -216, 374]]
DATA[463600, 0, [0,0,0], [-0.014050, 0.009010, -0.013744], 16, [-0.058840, -0.156906, -0.058840], [0.021535, -0.078963, 9.865608], [-9.000000, -228.000000, -54.000000], [12, -208, 369]]
DATA[463660, 0, [0,0,0], [-0.019242, 0.011148, -0.016188], 16, [-0.117680, -0.137293, -0.098067], [0.040678, -0.078963, 9.844072], [-5.000000, -228.000000, -50.000000], [13, -80, 384]]
DATA[463720, 0, [0,0,0], [-0.016188, 0.009468, -0.012065], 16, [-0.098067, -0.098067, -0.137293], [0.038285, -0.059821, 9.824930], [-5.000000, -231.000000, -53.000000], [8, -217, 362]]
DATA[463780, 0, [0,0,0], [-0.017715, -0.000764, -0.009316], 16, [-0.058840, -0.137293, -0.117680], [0.062213, -0.059821, 9.839287], [-10.000000, -229.000000, -52.000000], [7, -220, 363]]
DATA[463850, 0, [0,0,0], [-0.012981, 0.012675, -0.011606], 16, [-0.019613, -0.098067, -0.098067], [0.040678, -0.074178, 9.805787], [-13.000000, -226.000000, -53.000000], [12, -215, 364]]
DATA[463910, 0, [0,0,0], [-0.015424, 0.008858, -0.010690], 16, [-0.117680, -0.078453, 10.140077], [0.016750, -0.083749, 9.858429], [-13.000000, -226.000000, -53.000000], [11, -214, 366]]
DATA[463970, 0, [0,0,0], [-0.017257, 0.008399, -0.017410], 16, [-0.137293, -0.117680, -0.039227], [0.040678, -0.098106, 9.805787], [-3.000000, -226.000000, -51.000000], [12, -214, 360]]
DATA[464020, 0, [0,0,0], [-0.018173, 0.011148, -0.016341], 16, [-0.176520, -0.117680, -0.078453], [0.064606, -0.055035, 9.815358], [-2.000000, -231.000000, -53.000000], [11, -212, 372]]
DATA[464080, 0, [0,0,0], [-0.012217, 0.008247, -0.015730], 16, [-0.058840, -0.098067, -0.039227], [0.026321, -0.055035, 9.834501], [-4.000000, -234.000000, -50.000000], [10, -214, 369]]
DATA[464140, 0, [0,0,0], [-0.012523, 0.011301, -0.014813], 16, [-0.137293, -0.137293, 10.355823], [0.052642, -0.088534, 9.796216], [-7.000000, -228.000000, -53.000000], [10, -208, 369]]
DATA[464200, 0, [0,0,0], [-0.013897, 0.014813, -0.014661], 16, [-0.039227, -0.156906, 10.355823], [0.031107, -0.059821, 9.820144], [-11.000000, -230.000000, -53.000000], [8, -210, 367]]
DATA[464260, 0, [0,0,0], [-0.010843, 0.007941, -0.016646], 16, [-0.117680, -0.137293, -0.039227], [0.057428, -0.083749, 9.820144], [-10.000000, -229.000000, -54.000000], [6, -215, 366]]
DATA[464320, 0, [0,0,0], [-0.017257, 0.007025, -0.015272], 16, [-0.058840, -0.137293, -0.117680], [0.043071, -0.064606, 9.829716], [-7.000000, -227.000000, -53.000000], [2, -212, 376]]
DATA[464380, 0, [0,0,0], [-0.012828, 0.015119, -0.015272], 16, [-0.039227, -0.098067, 10.375436], [0.000000, -0.064606, 9.829716], [-3.000000, -230.000000, -54.000000], [10, -213, 376]]
DATA[464440, 0, [0,0,0], [-0.014813, 0.008858, -0.019395], 16, [-0.078453, -0.196133, -0.078453], [0.062213, -0.107677, 9.805787], [-11.000000, -231.000000, -52.000000], [6, -208, 366]]
DATA[464490, 0, [0,0,0], [-0.011606, 0.009621, -0.013286], 16, [-0.137293, -0.098067, -0.058840], [0.000000, -0.088534, 9.853643], [-7.000000, -229.000000, -50.000000], [11, -209, 375]]
DATA[464550, 0, [0,0,0], [-0.012065, 0.011301, -0.016952], 16, [-0.078453, -0.156906, -0.156906], [0.035892, -0.059821, 9.820144], [-10.000000, -228.000000, -52.000000], [7, -220, 367]]
DATA[464610, 0, [0,0,0], [-0.015577, 0.009774, -0.013592], 16, [-0.039227, -0.098067, -0.078453], [0.040678, -0.078963, 9.848858], [-5.000000, -228.000000, -50.000000], [15, -215, 363]]
DATA[464670, 0, [0,0,0], [-0.016493, 0.008094, -0.014966], 16, [-0.078453, -0.078453, -0.098067], [0.004786, -0.074178, 9.805787], [-3.000000, -232.000000, -53.000000], [6, -211, 369]]
DATA[464730, 0, [0,0,0], [-0.018021, 0.013439, -0.013744], 16, [0.000000, -0.117680, 10.355823], [0.040678, -0.083749, 9.844072], [0.000000, -228.000000, -54.000000], [7, -215, 366]]
DATA[464790, 0, [0,0,0], [-0.014050, 0.009316, -0.013897], 16, [0.000000, -0.156906, -0.117680], [0.033500, -0.064606, 9.824930], [-8.000000, -228.000000, -51.000000], [6, -212, 379]]
DATA[464860, 0, [0,0,0], [-0.017715, 0.012828, -0.016493], 16, [-0.078453, -0.058840, 10.355823], [0.035892, -0.083749, 9.872787], [-10.000000, -229.000000, -52.000000], [4, -206, 359]]
DATA[464920, 0, [0,0,0], [-0.014813, 0.009621, -0.012675], 16, [-0.019613, -0.098067, -0.098067], [0.033500, -0.083749, 9.839287], [-8.000000, -229.000000, -53.000000], [7, -201, 376]]
DATA[464980, 0, [0,0,0], [-0.015424, 0.007789, -0.010996], 16, [-0.039227, -0.274586, -0.019613], [0.028714, -0.069392, 9.834501], [-7.000000, -226.000000, -52.000000], [12, -217, 380]]
DATA[465030, 0, [0,0,0], [-0.013439, 0.009316, -0.016035], 16, [-0.117680, -0.098067, -0.117680], [0.040678, -0.074178, 9.829716], [-3.000000, -227.000000, -51.000000], [9, -212, 360]]
DATA[465090, 0, [0,0,0], [-0.018479, 0.009316, -0.015424], 16, [-0.098067, -0.117680, -0.098067], [-0.014357, -0.055035, 9.858429], [-5.000000, -230.000000, -50.000000], [8, -214, 365]]
DATA[465150, 0, [0,0,0], [-0.017562, 0.010843, -0.010690], 16, [-0.078453, -0.117680, -0.156906], [0.055035, -0.069392, 9.829716], [-5.000000, -228.000000, -50.000000], [6, -224, 361]]
DATA[465210, 0, [0,0,0], [-0.016952, 0.008094, -0.016646], 16, [-0.156906, -0.098067, -0.117680], [0.016750, -0.078963, 9.839287], [-10.000000, -227.000000, -54.000000], [3, -218, 359]]
DATA[465270, 0, [0,0,0], [-0.007483, 0.003665, 0.019395], 16, [0.058840, -0.235360, -0.019613], [0.033500, -0.078963, 9.844072], [-9.000000, -227.000000, -50.000000], [4, -213, 359]]
DATA[465340, 0, [0,0,0], [-0.016341, 0.010385, -0.012828], 16, [-0.058840, -0.098067, 10.355823], [0.019143, -0.074178, 9.805787], [-7.000000, -227.000000, -53.000000], [0, -209, 361]]
DATA[465400, 0, [0,0,0], [-0.013286, 0.008247, -0.018631], 16, [-0.098067, -0.137293, -0.078453], [0.026321, -0.088534, 9.810573], [-5.000000, -225.000000, -53.000000], [9, -215, 365]]
DATA[465460, 0, [0,0,0], [-0.014508, 0.006567, -0.013592], 16, [-0.078453, -0.098067, -0.058840], [0.043071, -0.064606, 9.824930], [-6.000000, -229.000000, -53.000000], [4, -214, 354]]
DATA[465510, 0, [0,0,0], [-0.014661, 0.011148, -0.015730], 16, [-0.176520, -0.137293, 10.375436], [0.071785, -0.045464, 9.834501], [-5.000000, -229.000000, -51.000000], [4, -216, 371]]
DATA[465570, 0, [0,0,0], [-0.013897, 0.005803, -0.013592], 16, [-0.156906, -0.058840, -0.137293], [0.035892, -0.098106, 9.796216], [-5.000000, -228.000000, -51.000000], [9, -214, 369]]
DATA[465630, 0, [0,0,0], [-0.012370, 0.009468, -0.014661], 16, [-0.058840, -0.098067, -0.078453], [0.035892, -0.078963, 9.805787], [-8.000000, -228.000000, -54.000000], [1, -221, 373]]
DATA[465690, 0, [0,0,0], [-0.014661, 0.012523, -0.017104], 16, [-0.117680, -0.098067, -0.098067], [0.031107, -0.093320, 9.815358], [-8.000000, -227.000000, -52.000000], [8, -216, 365]]
DATA[465750, 0, [0,0,0], [-0.016341, 0.003818, -0.014203], 16, [-0.078453, -0.117680, -0.039227], [0.050249, -0.055035, 9.858429], [-3.000000, -231.000000, -49.000000], [0, -217, 367]]
DATA[465820, 0, [0,0,0], [-0.016952, 0.008094, -0.016646], 16, [-0.117680, -0.039227, -0.117680], [0.019143, -0.059821, 9.834501], [-2.000000, -231.000000, -52.000000], [8, -211, 361]]
DATA[465880, 0, [0,0,0], [-0.017868, 0.010843, -0.014966], 16, [-0.078453, -0.098067, -0.058840], [0.016750, -0.059821, 9.844072], [-3.000000, -229.000000, -51.000000], [8, -215, 371]]
DATA[465940, 0, [0,0,0], [-0.013744, 0.007789, -0.016799], 16, [-0.078453, -0.156906, -0.098067], [0.023928, -0.098106, 9.810573], [-9.000000, -228.000000, -49.000000], [5, -212, 362]]
DATA[465990, 0, [0,0,0], [-0.012065, 0.012675, -0.016188], 16, [-0.078453, -0.156906, -0.019613], [0.045464, -0.078963, 9.791430], [-13.000000, -226.000000, -54.000000], [12, -213, 370]]
DATA[466050, 0, [0,0,0], [-0.016493, 0.009010, -0.016952], 16, [-0.117680, -0.098067, -0.039227], [0.021535, -0.055035, 9.824930], [-6.000000, -227.000000, -55.000000], [128, -219, 360]]
DATA[466110, 0, [0,0,0], [-0.014966, 0.009010, -0.015882], 17, [-0.058840, -0.196133, -0.098067], [0.052642, -0.074178, 9.805787], [-7.000000, -230.000000, -52.000000], [6, -211, 368]]
DATA[466170, 0, [0,0,0], [-0.009621, 0.011301, -0.014355], 17, [-0.098067, -0.137293, -0.098067], [0.040678, -0.093320, 9.829716], [-4.000000, -228.000000, -51.000000], [8, -212, 370]]
DATA[466230, 0, [0,0,0], [-0.012523, 0.007789, -0.010690], 17, [-0.098067, -0.156906, -0.078453], [0.055035, -0.083749, 9.805787], [-5.000000, -230.000000, -51.000000], [4, -214, 369]]
DATA[466290, 0, [0,0,0], [-0.010079, 0.012065, -0.017868], 17, [-0.117680, -0.176520, -0.156906], [0.026321, -0.088534, 9.805787], [-9.000000, -227.000000, -53.000000], [-3, -216, 362]]
DATA[466360, 0, [0,0,0], [-0.015882, 0.010843, -0.015272], 17, [0.098067, -0.019613, -0.058840], [0.050249, -0.083749, 9.805787], [-13.000000, -228.000000, -57.000000], [9, -214, 369]]
DATA[466420, 0, [0,0,0], [-0.013744, 0.015424, 0.018937], 17, [-0.098067, -0.098067, -0.058840], [0.035892, -0.078963, 9.815358], [-10.000000, -229.000000, -54.000000], [2, -217, 361]]
DATA[466470, 0, [0,0,0], [-0.014813, 0.008858, 0.018937], 17, [-0.098067, -0.274586, -0.117680], [0.028714, -0.083749, 9.820144], [-7.000000, -227.000000, -54.000000], [6, -218, 374]]
DATA[466530, 0, [0,0,0], [-0.015730, 0.009316, -0.015882], 17, [-0.156906, -0.078453, -0.078453], [0.038285, -0.083749, 9.848858], [-2.000000, -232.000000, -53.000000], [12, -221, 365]]
DATA[466590, 0, [0,0,0], [-0.012370, 0.007941, -0.018937], 17, [-0.039227, -0.137293, -0.078453], [0.057428, -0.083749, 9.839287], [-3.000000, -229.000000, -49.000000], [10, -221, 365]]
DATA[466650, 0, [0,0,0], [-0.015119, 0.010079, -0.012523], 17, [-0.098067, -0.098067, -0.019613], [0.028714, -0.074178, 9.839287], [-7.000000, -229.000000, -53.000000], [7, -219, 373]]
DATA[466710, 0, [0,0,0], [-0.015119, 0.010079, -0.017868], 17, [-0.117680, -0.156906, -0.078453], [0.035892, -0.078963, 9.820144], [-10.000000, -228.000000, -54.000000], [3, -219, 369]]
DATA[466770, 0, [0,0,0], [-0.009774, 0.005040, -0.012217], 17, [-0.117680, -0.098067, -0.078453], [0.071785, -0.088534, 9.820144], [-7.000000, -227.000000, -57.000000], [10, -216, 378]]
DATA[466830, 0, [0,0,0], [-0.015882, 0.009163, 0.017410], 17, [-0.137293, -0.117680, -0.019613], [0.057428, -0.074178, 9.805787], [-3.000000, -227.000000, -54.000000], [11, -214, 367]]
DATA[466890, 0, [0,0,0], [-0.011454, 0.010690, -0.015730], 17, [0.019613, -0.137293, -0.078453], [0.011964, -0.078963, 9.829716], [-5.000000, -229.000000, -51.000000], [5, -217, 379]]
DATA[466950, 0, [0,0,0], [-0.014355, 0.010232, -0.016035], 17, [-0.058840, -0.098067, -0.078453], [0.021535, -0.050249, 9.824930], [-4.000000, -229.000000, -51.000000], [9, -220, 383]]
DATA[467010, 0, [0,0,0], [-0.021075, 0.014355, -0.018631], 17, [-0.019613, -0.137293, -0.098067], [0.031107, -0.069392, 9.839287], [-7.000000, -230.000000, -52.000000], [4, -223, 369]]
DATA[467070, 0, [0,0,0], [-0.010385, 0.006567, -0.018937], 17, [-0.019613, -0.156906, -0.078453], [0.083749, -0.078963, 9.824930], [-11.000000, -229.000000, -53.000000], [8, -217, 378]]
DATA[467130, 0, [0,0,0], [-0.017562, 0.011148, -0.016952], 17, [-0.137293, -0.137293, -0.019613], [0.035892, -0.074178, 9.824930], [-9.000000, -228.000000, -54.000000], [5, -219, 374]]
DATA[467190, 0, [0,0,0], [-0.013286, 0.009774, -0.018173], 17, [-0.098067, -0.078453, -0.058840], [0.040678, -0.088534, 9.839287], [-7.000000, -230.000000, -52.000000], [4, -215, 383]]
DATA[467250, 0, [0,0,0], [-0.012675, 0.005651, 0.019090], 17, [-0.098067, -0.156906, -0.137293], [0.035892, -0.074178, 9.834501], [-2.000000, -228.000000, -49.000000], [14, -216, 369]]
DATA[467310, 0, [0,0,0], [-0.012828, 0.009927, -0.012828], 17, [-0.117680, -0.117680, -0.039227], [0.052642, -0.069392, 9.839287], [-4.000000, -228.000000, -51.000000], [6, -218, 366]]
DATA[467370, 0, [0,0,0], [-0.014355, 0.007330, -0.012217], 17, [-0.098067, -0.156906, -0.117680], [0.050249, -0.059821, 9.839287], [-8.000000, -227.000000, -50.000000], [6, -220, 366]]
DATA[467430, 0, [0,0,0], [-0.013744, 0.007483, -0.015272], 17, [-0.098067, -0.196133, -0.058840], [0.040678, -0.083749, 9.805787], [-11.000000, -228.000000, -53.000000], [12, -219, 372]]
DATA[467490, 0, [0,0,0], [-0.012828, 0.010232, -0.015882], 17, [-0.156906, -0.137293, -0.098067], [0.035892, -0.107677, 9.844072], [-7.000000, -229.000000, -52.000000], [6, -219, 380]]
DATA[467550, 0, [0,0,0], [-0.012523, 0.013286, 0.016188], 17, [-0.078453, -0.156906, -0.098067], [0.064606, -0.078963, 9.820144], [-10.000000, -230.000000, -52.000000], [15, -222, 380]]
DATA[467610, 0, [0,0,0], [-0.009468, 0.009621, -0.018937], 17, [-0.098067, -0.137293, -0.137293], [0.031107, -0.107677, 9.839287], [-3.000000, -227.000000, -53.000000], [8, -219, 377]]
DATA[467680, 0, [0,0,0], [-0.011912, 0.003818, -0.014661], 17, [-0.058840, -0.078453, -0.039227], [0.000000, -0.112463, 9.844072], [-5.000000, -229.000000, -52.000000], [9, -225, 374]]
DATA[467730, 0, [0,0,0], [-0.013744, 0.011759, -0.014203], 17, [-0.039227, -0.176520, -0.117680], [0.040678, -0.055035, 9.805787], [-3.000000, -227.000000, -54.000000], [5, -217, 377]]
DATA[467790, 0, [0,0,0], [-0.011606, 0.013439, -0.014355], 17, [-0.117680, -0.117680, -0.098067], [0.002393, -0.069392, 9.824930], [-5.000000, -229.000000, -51.000000], [-1, -222, 379]]
DATA[467850, 0, [0,0,0], [-0.014813, 0.013897, -0.018479], 17, [-0.098067, -0.176520, -0.156906], [0.028714, -0.074178, 9.786645], [-10.000000, -231.000000, -55.000000], [1, -213, 369]]
DATA[467910, 0, [0,0,0], [-0.013744, 0.008552, -0.018479], 17, [-0.078453, -0.156906, -0.019613], [0.035892, -0.102891, 9.848858], [-7.000000, -228.000000, -55.000000], [4, -215, 366]]
DATA[467970, 0, [0,0,0], [-0.015272, 0.007483, -0.018021], 17, [-0.058840, -0.098067, -0.117680], [0.040678, -0.078963, 9.839287], [-6.000000, -227.000000, -55.000000], [7, -209, 375]]
DATA[468030, 0, [0,0,0], [-0.015272, 0.008247, -0.017257], 17, [-0.039227, -0.156906, 10.179303], [0.033500, -0.107677, 9.810573], [-6.000000, -230.000000, -51.000000], [10, -220, 377]]
DATA[468090, 0, [0,0,0], [-0.011301, 0.014966, -0.014508], 17, [-0.137293, -0.137293, -0.058840], [0.069392, -0.064606, 9.829716], [-5.000000, -229.000000, -52.000000], [8, -211, 381]]
DATA[468160, 0, [0,0,0], [-0.014203, 0.007636, -0.013134], 17, [-0.078453, -0.156906, -0.039227], [0.045464, -0.098106, 9.820144], [-7.000000, -228.000000, -52.000000], [8, -221, 369]]
DATA[468210, 0, [0,0,0], [-0.007789, 0.002291, 0.017410], 17, [0.000000, -0.058840, 10.140077], [0.011964, -0.098106, 9.820144], [-12.000000, -227.000000, -50.000000], [18, -217, 368]]
DATA[468270, 0, [0,0,0], [-0.012523, 0.009316, -0.016341], 17, [-0.019613, -0.098067, -0.058840], [0.028714, -0.078963, 9.829716], [-9.000000, -231.000000, -55.000000], [9, -219, 372]]
DATA[468330, 0, [0,0,0], [-0.015730, 0.003207, -0.011759], 17, [-0.098067, -0.117680, -0.137293], [0.047856, -0.069392, 9.820144], [-4.000000, -225.000000, -53.000000], [13, -221, 375]]
DATA[468390, 0, [0,0,0], [-0.014203, 0.011148, -0.017562], 17, [-0.137293, -0.137293, -0.098067], [0.035892, -0.069392, 9.860822], [-3.000000, -228.000000, -51.000000], [11, -218, 383]]
DATA[468450, 0, [0,0,0], [-0.017104, 0.008399, -0.016341], 17, [-0.098067, -0.058840, -0.156906], [0.035892, -0.078963, 9.848858], [-6.000000, -231.000000, -50.000000], [5, -219, 378]]
DATA[468520, 0, [0,0,0], [-0.012370, 0.009927, -0.016493], 17, [-0.039227, -0.078453, -0.078453], [0.031107, -0.035892, 9.834501], [-7.000000, -230.000000, -54.000000], [16, -217, 379]]
DATA[468580, 0, [0,0,0], [-0.011148, 0.009927, -0.017257], 17, [-0.058840, -0.137293, -0.156906], [0.014357, -0.069392, 9.815358], [-8.000000, -231.000000, -53.000000], [4, -215, 386]]
DATA[468630, 0, [0,0,0], [-0.016341, 0.010232, -0.016188], 17, [-0.098067, -0.078453, 10.355823], [0.047856, -0.083749, 9.863214], [-6.000000, -230.000000, -51.000000], [7, -209, 373]]
DATA[468690, 0, [0,0,0], [-0.015730, 0.009468, -0.015119], 17, [-0.117680, -0.078453, -0.098067], [0.016750, -0.059821, 9.801002], [-1.000000, -226.000000, -52.000000], [7, -218, 376]]
DATA[468750, 0, [0,0,0], [-0.013592, 0.003818, -0.015882], 17, [-0.098067, -0.176520, -0.098067], [0.009571, -0.069392, 9.815358], [-6.000000, -227.000000, -52.000000], [6, -212, 385]]
DATA[468810, 0, [0,0,0], [-0.014661, 0.008247, 0.018326], 17, [-0.098067, -0.117680, -0.039227], [0.035892, -0.074178, 9.839287], [-4.000000, -230.000000, -52.000000], [8, -210, 385]]
DATA[468870, 0, [0,0,0], [-0.010843, 0.007483, -0.018021], 17, [-0.137293, -0.196133, -0.137293], [0.052642, -0.083749, 9.801002], [-9.000000, -228.000000, -55.000000], [6, -213, 368]]
DATA[468930, 0, [0,0,0], [-0.009774, 0.009621, 0.017410], 17, [-0.098067, -0.098067, -0.078453], [0.038285, -0.059821, 9.786645], [-7.000000, -228.000000, -54.000000], [13, -218, 374]]
DATA[468990, 0, [0,0,0], [-0.015424, 0.009621, -0.014813], 17, [-0.019613, -0.156906, -0.039227], [0.066999, -0.093320, 9.839287], [-13.000000, -229.000000, -54.000000], [16, -215, 374]]
DATA[469060, 0, [0,0,0], [-0.012675, 0.010996, -0.015882], 17, [-0.117680, -0.156906, -0.117680], [0.050249, -0.083749, 9.846465], [-7.000000, -229.000000, -56.000000], [9, -215, 371]]
DATA[469120, 0, [0,0,0], [-0.010537, 0.009927, -0.019548], 17, [-0.117680, -0.117680, -0.117680], [0.016750, -0.074178, 9.834501], [-9.000000, -229.000000, -55.000000], [15, -219, 374]]
DATA[469170, 0, [0,0,0], [-0.008552, 0.010537, 0.016493], 17, [-0.098067, -0.156906, -0.156906], [0.052642, -0.083749, 9.879965], [-4.000000, -231.000000, -53.000000], [15, -222, 379]]
DATA[469230, 0, [0,0,0], [-0.010996, 0.011454, -0.016493], 17, [-0.078453, -0.039227, -0.156906], [0.035892, -0.088534, 9.834501], [-2.000000, -226.000000, -52.000000], [13, -225, 373]]
DATA[469290, 0, [0,0,0], [-0.016035, 0.013286, -0.012675], 17, [0.058840, -0.156906, -0.058840], [0.047856, -0.050249, 9.844072], [-4.000000, -230.000000, -52.000000], [9, -216, 356]]
DATA[469350, 0, [0,0,0], [-0.011301, 0.007941, -0.019090], 17, [-0.039227, -0.156906, -0.117680], [0.059821, -0.064606, 9.858429], [-7.000000, -232.000000, -51.000000], [7, -211, 378]]
