
Thu Jan  1 00:00:01 1970

Flight Log #6
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[33890, 0, [0,0,0], [0.087499, 0.064230, -0.062455], 13, [-0.203995, -0.110630, -9.705109], [-0.227318, 0.906880, -9.231510], [-78.328003, -45.027000, -870.062378], [240, -78, 1235]]
DATA[33950, 0, [0,0,0], [-0.014057, 0.143948, 0.010391], 13, [-0.144934, -0.226521, -0.151980], [0.011964, 1.007378, -9.860822], [-87.139900, -51.030602, -868.020020], [236, -81, 1241]]
DATA[34010, 0, [0,0,0], [-0.012530, 0.167161, -0.296874], 13, [-0.046500, 0.855124, -0.171516], [0.208176, 0.562313, -10.085748], [-90.077202, -50.029999, -864.956421], [230, -85, 1247]]
DATA[34070, 0, [0,0,0], [-0.153487, -0.007242, 0.000617], 13, [0.366923, 0.971014, -0.151980], [-0.397209, 0.315853, -8.961121], [-93.014503, -55.033001, -862.914001], [225, -84, 1251]]
DATA[34130, 0, [0,0,0], [-0.019708, 0.014750, -0.022596], 13, [-0.164621, -0.168575, -9.978613], [0.196211, 0.744168, -9.348758], [-95.951797, -62.037201, -865.977600], [220, -92, 1246]]
DATA[34190, 0, [0,0,0], [-0.010239, 0.059343, -0.248311], 13, [0.288176, 1.859508, -10.037221], [-0.019143, 1.873580, -9.243474], [-92.035400, -70.042000, -866.998779], [226, -103, 1248]]
DATA[34260, 0, [0,0,0], [-0.014821, -0.000217, -0.243576], 13, [0.386610, -0.149260, -10.037221], [0.610170, 1.225125, -9.966106], [-99.868202, -86.051598, -866.998779], [221, -109, 1252]]
DATA[34310, 0, [0,0,0], [-0.009323, 0.171895, -0.252281], 13, [0.347236, -0.187890, -0.073836], [0.375673, 1.488336, -9.231510], [-103.784599, -83.049797, -868.020020], [219, -103, 1253]]
DATA[34370, 0, [0,0,0], [-0.415395, 0.284599, -0.007172], 13, [-0.085874, -0.091315, -0.112908], [-0.052642, 1.335195, -8.683554], [-111.617401, -90.054001, -864.956421], [210, -115, 1248]]
DATA[34430, 0, [0,0,0], [-0.920428, 0.301856, -0.602918], 13, [1.213457, 2.728686, -0.093372], [1.141376, 2.572284, -9.647861], [-117.491997, -112.067200, -865.977600], [204, -131, 1257]]
DATA[34490, 0, [0,0,0], [-0.018333, 0.006350, 0.001381], 13, [-0.046500, -0.129945, -0.191052], [-0.145962, 2.897708, -9.836894], [-118.471100, -124.074402, -868.020020], [201, -153, 1252]]
DATA[34560, 0, [0,0,0], [-0.310632, 0.053998, 0.007795], 13, [-0.203995, -0.149260, -9.744181], [0.827917, 3.536592, -9.066405], [-108.680099, -114.068398, -868.020020], [211, -132, 1249]]
DATA[34610, 0, [0,0,0], [-0.013599, -0.002355, -0.252739], 13, [-0.184308, 3.057042, -9.920005], [0.787239, 3.259024, -9.159725], [-103.784599, -117.070198, -870.062378], [217, -144, 1252]]
DATA[34680, 0, [0,0,0], [-0.016348, -0.000675, -0.008546], 13, [-0.105560, -0.226521, -0.132444], [0.129212, 3.153740, -9.408579], [-103.784599, -129.077393, -876.189575], [216, -150, 1232]]
DATA[34730, 0, [0,0,0], [-0.970367, 0.218168, -0.008699], 13, [-0.223681, 3.346769, -9.607429], [0.904487, 3.515056, -8.748159], [-101.826401, -142.085205, -883.338013], [215, -165, 1241]]
DATA[34790, 0, [0,0,0], [-0.014821, -0.142854, -0.573902], 13, [-0.203995, -0.149260, -9.353459], [-0.019143, 3.452843, -8.815159], [-93.014503, -135.080994, -884.359192], [225, -155, 1229]]
DATA[34850, 0, [0,0,0], [-0.015279, -0.006325, -0.003506], 13, [-0.203995, -0.110630, -0.093372], [-0.598206, 3.991228, -8.834301], [-93.014503, -138.082794, -885.380371], [230, -157, 1227]]
DATA[34910, 0, [0,0,0], [-0.184183, -0.013656, -0.368956], 13, [-0.341802, -0.149260, -9.079955], [0.088534, 4.220939, -9.430114], [-89.098099, -144.086395, -887.422791], [226, -164, 1221]]
DATA[34970, 0, [0,0,0], [-0.150433, -0.000369, -0.212270], 13, [0.012560, -0.110630, -9.021347], [0.665205, 3.771089, -8.633304], [-82.244400, -129.077393, -885.380371], [224, -151, 1230]]
DATA[35030, 0, [0,0,0], [-0.019402, -0.001133, -0.095289], 12, [0.051934, -0.129945, -0.093372], [-0.256032, 4.134798, -8.319844], [-82.244400, -145.087006, -891.507629], [221, -155, 1224]]
DATA[35100, 0, [0,0,0], [-0.149364, 0.006503, -0.002132], 12, [-0.341802, 4.061426, -8.982275], [-0.524028, 4.668397, -9.128618], [-85.181702, -153.091797, -894.571228], [228, -165, 1229]]
DATA[35150, 0, [0,0,0], [-0.017417, -0.006936, -0.288933], 12, [-0.656792, -0.207206, -0.191052], [-0.122034, 4.783252, -8.420342], [-76.369797, -157.094193, -897.634827], [242, -167, 1224]]
DATA[35210, 0, [0,0,0], [-0.003367, -0.205925, 0.006268], 12, [-0.203995, 4.949920, -0.132444], [-0.459422, 4.883751, -8.298309], [-66.578796, -160.095993, -904.783203], [239, -166, 1222]]
DATA[35270, 0, [0,0,0], [-0.141881, 0.007877, -0.220211], 12, [-0.203995, 4.872659, -8.806450], [-0.727418, 4.950750, -8.784052], [-53.850498, -161.096603, -909.889221], [245, -175, 1221]]
DATA[35330, 0, [0,0,0], [-0.003367, -0.218601, 0.010696], 12, [-1.227709, 5.007865, -8.806450], [-1.079163, 5.036891, -8.420342], [211.485596, -161.096603, -914.995178], [261, -176, 1206]]
DATA[35400, 0, [0,0,0], [-0.026732, -0.001438, -0.000605], 12, [-1.877374, -0.110630, -0.112908], [-1.347159, 5.084748, -8.130812], [233.025803, -159.095398, -928.270813], [283, -168, 1202]]
DATA[35450, 0, [0,0,0], [-0.098662, -0.411329, -0.007172], 12, [-0.105560, -0.091315, -0.073836], [-1.548156, 5.278567, -8.343773], [261.419708, -144.086395, -941.546387], [301, -157, 1184]]
DATA[35510, 0, [0,0,0], [-0.009170, -0.007547, -0.375065], 12, [-0.164621, 4.891974, -0.210588], [-2.292324, 4.783252, -8.027920], [279.043488, -124.074402, -950.737183], [326, -141, 1181]]
DATA[35570, 0, [0,0,0], [-0.015431, -0.002660, 0.001991], 12, [-3.097957, -0.207206, -8.689234], [-3.053242, 4.500899, -7.982456], [317.228394, -87.052200, -446.264404], [356, -118, 1171]]
DATA[35640, 0, [0,0,0], [0.204938, -0.575499, -0.402554], 12, [-0.184308, 4.602248, -8.786914], [-3.527021, 4.476971, -7.953743], [-160.572403, -66.039597, -461.582397], [369, -104, 1166]]
DATA[35690, 0, [0,0,0], [0.252738, -0.259071, -0.213644], 12, [-0.203995, 4.080741, -8.044544], [-3.742375, 4.345366, -8.097312], [-147.844101, -53.031799, -471.794403], [389, -84, 1149]]
DATA[35750, 0, [0,0,0], [-0.223737, -0.179353, -0.004423], 12, [-4.416975, -0.091315, -7.829648], [-3.914658, 4.271188, -8.104490], [-139.032196, -47.028198, -477.921600], [393, -79, 1138]]
DATA[35810, 0, [0,0,0], [0.484256, -0.004187, -0.371400], 12, [-4.653216, 3.655810, -8.181296], [-4.409972, 3.883551, -7.867601], [-116.512901, -24.014400, -493.239594], [408, -67, 1131]]
DATA[35870, 0, [0,0,0], [-0.005199, 0.008030, -0.006255], 12, [-0.184308, -0.091315, -8.747842], [-4.752146, 3.409772, -7.491928], [-102.805496, 2.001200, -509.578796], [419, -43, 1108]]
DATA[35940, 0, [0,0,0], [-0.012377, -0.005867, 0.005046], 12, [-0.164621, -0.168575, -0.093372], [-5.000999, 3.469593, -7.444071], [-86.160797, 15.009000, -527.960388], [440, -27, 1104]]
DATA[35990, 0, [0,0,0], [-0.013293, -0.336040, -0.007782], 12, [-5.696618, 3.134303, -7.790575], [-5.350351, 3.278167, -7.295716], [-76.369797, 19.011400, -543.278381], [457, -11, 1085]]
DATA[36050, 0, [0,0,0], [-0.101869, 0.009252, -0.000757], 12, [-0.105560, 2.748001, -7.184958], [-5.680561, 3.192025, -7.111469], [-65.599701, 25.014999, -552.469177], [456, -5, 1065]]
DATA[36110, 0, [0,0,0], [-0.027038, -0.481273, -0.219753], 12, [-6.228162, 3.037727, -0.210588], [-5.852844, 3.206382, -6.958328], [450.385986, 35.021000, -833.299194], [468, -11, 1062]]
DATA[36170, 0, [0,0,0], [0.092539, 0.006350, -0.219447], 12, [-6.641585, -0.110630, -7.438926], [-6.326623, 2.809174, -6.704689], [464.093414, 46.027599, -859.850403], [485, -8, 1052]]
DATA[36230, 0, [0,0,0], [-0.573762, -0.380327, -0.168287], 12, [-0.105560, 2.535535, -6.501196], [-6.843473, 2.900101, -6.446264], [471.926208, 54.032398, -872.104797], [487, 3, 1031]]
DATA[36290, 0, [0,0,0], [-0.002298, -0.285643, -0.167371], 12, [-7.212503, 2.825262, -0.132444], [-6.628119, 3.046063, -6.333802], [482.696289, 57.034199, -885.380371], [492, 9, 1020]]
DATA[36360, 0, [0,0,0], [0.085361, -0.408275, -0.174090], 12, [-0.184308, 2.709371, -6.481660], [-6.996614, 2.909672, -6.173482], [486.612701, 69.041397, -900.698425], [501, 11, 1005]]
DATA[36410, 0, [0,0,0], [-0.011308, -0.574583, 0.000312], 12, [-7.507805, 2.825262, -6.501196], [-7.106683, 2.591427, -5.546563], [499.341003, 84.050400, -920.101196], [512, 27, 990]]
DATA[36480, 0, [0,0,0], [-0.004283, -0.457907, -0.336275], 12, [-0.184308, -0.091315, -0.171516], [-7.735996, 2.242075, -5.469993], [502.278290, 106.063599, -939.504028], [573, 51, 970]]
DATA[36530, 0, [0,0,0], [-0.018180, -0.603751, -0.004423], 12, [-0.085874, 1.917453, -0.093372], [-7.477571, 2.347359, -5.292923], [514.027527, -111.066597, -711.776428], [522, 61, 937]]
DATA[36590, 0, [0,0,0], [-0.019097, -0.458824, -0.286642], 12, [-8.767762, 1.260740, -0.093372], [-8.456235, 1.234697, -3.936193], [520.881226, -83.049797, -760.794006], [536, 95, 900]]
DATA[36650, 0, [0,0,0], [-0.016195, -0.001438, -0.295042], 12, [-9.082751, -0.091315, -4.742951], [-8.721839, 1.182054, -4.311866], [520.881226, -57.034199, -777.133179], [532, 110, 881]]
DATA[36710, 0, [0,0,0], [-0.003978, 0.005892, 0.002908], 12, [-9.122126, -0.149260, -4.117798], [-9.052048, 0.775275, -4.113262], [519.902100, -55.033001, -794.493591], [530, 118, 864]]
DATA[36770, 0, [0,0,0], [-0.189528, -0.001286, -0.365749], 12, [-0.144934, -0.187890, -3.668469], [-9.147761, 0.648455, -3.682554], [516.964783, -35.021000, -820.023621], [531, 132, 850]]
DATA[36830, 0, [0,0,0], [-0.013752, 0.006503, -0.323447], 12, [-0.203995, -0.129945, -3.473109], [-9.020942, 0.528814, -3.091527], [517.943909, -19.011400, -837.383972], [529, 142, 835]]
DATA[36890, 0, [0,0,0], [-0.009781, -0.285949, -0.252587], 12, [-9.082751, 0.005260, -0.210588], [-8.925228, 0.172283, -2.612962], [514.027527, 256.153595, -856.786804], [527, 156, 820]]
DATA[36950, 0, [0,0,0], [-0.111337, -0.006325, -0.377967], 12, [-9.043378, -0.187890, -3.453573], [-9.410972, -0.126820, -2.785246], [510.111115, 267.160187, -861.892822], [522, 168, 802]]
DATA[37010, 0, [0,0,0], [0.051764, -0.207300, -0.000605], 12, [-0.164621, -0.187890, -0.093372], [-9.396614, -0.136391, -2.522035], [507.173798, 278.166809, -879.253174], [519, 180, 800]]
DATA[37080, 0, [0,0,0], [-0.007948, 0.000700, -0.006408], 12, [-9.417427, -0.129945, -0.112908], [-8.989835, -0.222533, -2.165504], [508.152893, 285.170990, -885.380371], [522, 181, 786]]
DATA[37130, 0, [0,0,0], [-0.018486, -0.130484, 0.002144], 12, [-0.105560, -0.168575, -2.808883], [-9.293723, -0.311067, -2.452643], [505.215607, 285.170990, -896.613586], [522, 185, 783]]
DATA[37190, 0, [0,0,0], [-0.019555, 0.006198, -0.016793], 12, [-9.811164, -1.172959, -0.210588], [-9.461221, -0.325424, -2.155933], [503.257385, 291.174591, -903.762024], [515, 202, 767]]
DATA[37250, 0, [0,0,0], [0.448673, -0.059012, 0.002144], 12, [-9.437114, -0.921863, -2.730739], [-9.267402, -0.765703, -1.828117], [503.257385, 293.175812, -917.037598], [518, 183, 743]]
DATA[37310, 0, [0,0,0], [-0.115155, -0.244715, -0.065051], 12, [-10.047405, -0.979809, -2.222801], [-9.432507, -0.540778, -2.060220], [499.341003, 299.179413, -925.207214], [513, 196, 745]]
DATA[37380, 0, [0,0,0], [-0.007490, 0.000700, 0.002297], 12, [-0.144934, -0.979809, -0.191052], [-9.592826, -0.748953, -1.584049], [498.361908, 301.180603, -933.376770], [508, 200, 743]]
DATA[37430, 0, [0,0,0], [-0.138521, -0.214936, -0.176381], 12, [-0.164621, -1.192274, -1.578112], [-10.303494, -0.301496, -1.799403], [492.487305, 316.189606, -939.504028], [509, 202, 739]]
DATA[37490, 0, [0,0,0], [-0.076823, -0.214783, 0.007489], 13, [-9.791477, -0.207206, -1.539040], [-9.020942, -1.172483, -1.265803], [481.717194, 334.200409, -948.694824], [508, 220, 729]]
DATA[37550, 0, [0,0,0], [0.136063, -0.001896, 0.220223], 13, [-0.184308, -1.559261, -0.992030], [-9.844072, -1.497907, -0.550349], [476.821686, 338.202789, -979.330811], [491, 230, 717]]
DATA[37610, 0, [0,0,0], [-0.073311, -0.009227, 0.006420], 13, [-10.106465, -0.999124, -0.191052], [-8.329415, -0.954736, -0.519243], [473.884399, 341.204590, -978.309570], [497, 233, 691]]
DATA[37670, 0, [0,0,0], [-0.003978, -0.375135, 0.008558], 13, [-10.047405, -1.482001, -0.151980], [-9.253045, -1.031307, -0.679562], [476.821686, 335.200989, -987.500427], [499, 229, 696]]
DATA[37730, 0, [0,0,0], [-0.016653, -0.646817, -0.178825], 13, [-0.164621, -1.288850, -0.112908], [-9.906285, -0.933201, -0.311067], [476.821686, 332.199188, -997.712402], [500, 226, 690]]
DATA[37800, 0, [0,0,0], [-0.105076, 0.005739, 0.019401], 13, [-10.047405, -0.091315, -0.230124], [-10.037891, -0.921237, -0.169890], [476.821686, 326.195587, -1006.903198], [496, 223, 676]]
DATA[37850, 0, [0,0,0], [-0.007490, -0.006020, 0.004893], 13, [-0.085874, -0.187890, 0.316885], [-8.717052, -0.880559, 0.133998], [472.905304, 325.195007, -1020.178772], [497, 220, 667]]
DATA[37920, 0, [0,0,0], [-0.005352, -0.008769, 0.408675], 13, [-10.126152, -0.207206, -0.093372], [-10.741381, -0.655633, 0.167498], [475.842590, 309.185394, -1047.751221], [495, 204, 650]]
DATA[37970, 0, [0,0,0], [-0.115003, 0.051554, -0.002285], 13, [-0.184308, -0.941178, 0.707606], [-8.968299, -0.504886, 0.780060], [473.884399, 302.181213, -1056.942017], [497, 198, 630]]
DATA[38030, 0, [0,0,0], [-0.193957, 0.003449, 0.001991], 13, [-9.102439, -0.941178, 0.668534], [-8.860622, -0.471386, 0.342174], [474.863495, 297.178192, -1065.111572], [493, 196, 625]]
DATA[38090, 0, [0,0,0], [-0.018180, -0.052598, 0.065980], 13, [-0.144934, -0.226521, -0.132444], [-9.702896, -0.413958, 1.040878], [472.905304, 292.175201, -1066.132812], [502, 190, 627]]
DATA[38150, 0, [0,0,0], [-0.009934, 0.006350, 0.009169], 13, [-10.047405, -0.110630, 1.215543], [-9.762716, -0.275175, 1.450050], [474.863495, 288.172791, -1073.281250], [495, 188, 625]]
DATA[38220, 0, [0,0,0], [-0.100800, -0.006631, 0.009627], 13, [-0.105560, -0.168575, 1.313223], [-8.961121, -0.284746, 1.421337], [475.842590, 292.175201, -1072.260010], [496, 184, 620]]
DATA[38270, 0, [0,0,0], [-0.007490, 0.065910, 0.003060], 13, [-10.008032, -0.207206, -0.171516], [-10.011570, -0.227318, 0.827917], [479.759003, 278.166809, -1071.238770], [501, 182, 628]]
DATA[38330, 0, [0,0,0], [-0.013293, -0.026484, 0.327124], 13, [-10.126152, -0.361726, 1.332759], [-8.709874, -0.059821, 1.048056], [480.738098, 277.166199, -1074.302368], [500, 180, 619]]
DATA[38390, 0, [0,0,0], [-0.019249, -0.004034, -0.002437], 13, [-9.417427, -0.149260, 0.961575], [-9.511470, 0.000000, 0.796810], [483.675415, 275.165009, -1071.238770], [508, 174, 624]]
DATA[38450, 0, [0,0,0], [-0.013293, -0.008158, 0.002297], 13, [-0.066187, -0.226521, 0.902966], [-9.913465, 0.095713, 1.222732], [486.612701, 262.157196, -1069.196411], [512, 175, 626]]
DATA[38510, 0, [0,0,0], [-0.017875, 0.127149, 0.224346], 13, [-9.988345, -0.033370, -0.093372], [-9.317652, 0.167498, 0.916451], [496.403687, 256.153595, -1060.005615], [509, 166, 635]]
DATA[38570, 0, [0,0,0], [-0.012835, -0.007852, 0.258249], 13, [-0.066187, -0.091315, 0.570854], [-10.016356, 0.306281, 0.880559], [493.466400, 251.150604, -1069.196411], [504, 156, 622]]
DATA[38640, 0, [0,0,0], [-0.005199, -0.180880, -0.003201], 13, [-0.144934, 0.352932, -0.191052], [-9.334401, 0.445065, 1.442872], [493.466400, 240.143997, -1074.302368], [511, 155, 618]]
DATA[38690, 0, [0,0,0], [-0.004283, 0.183501, 0.378284], 13, [-0.144934, 0.294986, 0.942039], [-10.248460, 0.543171, 1.057628], [495.424591, -28.016800, -1078.387207], [510, 152, 621]]
DATA[38760, 0, [0,0,0], [-0.015890, -0.009532, -0.007782], 13, [-9.496174, 0.565398, -0.132444], [-9.698111, 0.863809, 1.397408], [500.320099, -36.021599, -1078.387207], [512, 133, 610]]
DATA[38810, 0, [0,0,0], [-0.004283, 0.246115, 0.006573], 13, [-9.811164, -0.187890, 1.293687], [-9.387043, 1.182054, 1.294517], [508.152893, -53.031799, -1071.238770], [517, 127, 631]]
DATA[38870, 0, [0,0,0], [-0.105534, 0.002380, 0.004129], 13, [-0.105560, -0.226521, -0.171516], [-9.207582, 1.325624, 1.294517], [510.111115, -63.037800, -1066.132812], [515, 118, 618]]
DATA[38930, 0, [0,0,0], [-0.009934, -0.105133, 0.006115], 13, [-9.673356, 1.183480, -0.151980], [-9.595219, 1.469193, 1.052842], [513.048401, -78.046799, -1066.132812], [520, 107, 628]]
DATA[38990, 0, [0,0,0], [-0.019249, -0.002660, 0.525656], 13, [-9.397740, -0.110630, 1.235079], [-8.970692, 1.607977, 1.117448], [515.006592, -94.056396, -1074.302368], [530, 96, 616]]
DATA[39060, 0, [0,0,0], [-0.016195, -0.002660, 0.683259], 13, [-10.027719, 2.168549, -0.191052], [-9.068798, 1.957329, 1.153340], [523.818481, -113.067802, -1076.344849], [531, 74, 614]]
DATA[39110, 0, [0,0,0], [-0.007643, 0.001463, 0.000159], 13, [-0.144934, 2.535535, -0.210588], [-9.169296, 2.507678, 1.387837], [528.713989, 105.063004, -1065.111572], [537, 38, 620]]
DATA[39170, 0, [0,0,0], [0.007018, -0.004951, 0.010391], 13, [-9.063065, -0.110630, -0.112908], [-9.078369, 2.935993, 0.863809], [531.651306, 76.045601, -1057.963257], [540, 25, 630]]
DATA[39230, 0, [0,0,0], [0.081849, -0.002355, -0.008699], 13, [-0.125247, 3.327454, -0.171516], [-9.308080, 3.285346, 0.516850], [535.567688, 56.033600, -1050.814819], [541, 10, 642]]
DATA[39290, 0, [0,0,0], [-0.037423, -0.002355, 0.412798], 13, [-0.066187, -0.226521, 0.688070], [-8.882157, 3.653840, 0.729811], [535.567688, 41.024601, -1051.836060], [537, -8, 639]]
DATA[39350, 0, [0,0,0], [0.124457, 0.296359, -0.001674], 13, [-0.164621, 4.293207, -0.151980], [-8.444271, 4.098905, 0.945165], [540.463196, 4.002400, -1047.751221], [539, -30, 646]]
DATA[39410, 0, [0,0,0], [-0.147226, -0.000827, 1.045960], 13, [-7.803108, 3.462659, 0.395029], [-8.401200, 4.299902, 0.313460], [531.651306, -31.018600, -1070.217651], [538, -61, 634]]
DATA[39470, 0, [0,0,0], [0.053749, 0.212670, 0.008253], 13, [-8.413399, 5.239646, 0.590390], [-8.231310, 5.056034, 1.213161], [523.818481, -85.051003, -1082.472046], [520, -104, 625]]
DATA[39530, 0, [0,0,0], [-0.300706, 0.130509, 0.885150], 13, [-0.203995, -0.091315, -0.132444], [-7.771888, 6.001199, 1.141376], [514.027527, -133.079803, -1073.281250], [516, -141, 619]]
DATA[39590, 0, [0,0,0], [-0.001992, -0.005256, -0.005339], 13, [-7.291250, -0.091315, -0.191052], [-7.010970, 5.843273, 1.143769], [502.278290, -163.097794, -826.150818], [509, -163, 615]]
DATA[39660, 0, [0,0,0], [-0.023984, 0.103783, 0.766642], 13, [-6.917201, -0.187890, -0.171516], [-6.778867, 6.510870, 1.229911], [488.570892, -192.115204, -832.278015], [498, -184, 617]]
DATA[39710, 0, [0,0,0], [-0.030398, 0.404482, 0.924093], 13, [-0.184308, 7.383619, 1.332759], [-6.597012, 7.140183, 1.258625], [480.738098, -225.134995, -1080.429565], [494, -210, 615]]
DATA[39770, 0, [0,0,0], [-0.220529, 0.536734, -0.000757], 13, [-0.105560, -0.226521, 1.215543], [-5.577670, 6.740582, 1.756332], [465.072510, -257.154205, -1080.429565], [473, -234, 613]]
DATA[39830, 0, [0,0,0], [-0.006879, 1.072463, -0.007935], 13, [-0.066187, -0.110630, 0.609926], [-5.785845, 7.506285, 0.847059], [464.093414, -25.014999, -1062.047974], [475, -261, 629]]
DATA[39890, 0, [0,0,0], [-0.149975, 0.006198, 0.005504], 13, [-5.972234, -0.110630, -0.112908], [-5.417350, 8.001599, 0.612563], [454.302399, -43.025799, -1045.708740], [464, -277, 643]]
DATA[39960, 0, [0,0,0], [-0.001687, -0.297555, 0.003671], 13, [-0.184308, 8.407318, -0.210588], [-5.860023, 8.537591, 1.045663], [-60.704201, -68.040802, -1041.624023], [452, -293, 654]]
DATA[40010, 0, [0,0,0], [0.086430, 0.442813, 0.685091], 13, [-5.991920, 8.407318, -0.112908], [-4.651647, 8.135597, 0.691526], [-60.704201, -68.040802, -1041.624023], [448, -307, 656]]
DATA[40080, 0, [0,0,0], [-0.014210, 0.380811, 0.722049], 13, [-5.322568, -0.149260, -0.171516], [-5.123033, 8.738588, 0.760918], [-91.056297, -122.073196, -1019.157593], [421, -347, 675]]
DATA[40130, 0, [0,0,0], [-0.007796, 0.090191, 0.919969], 13, [-4.416975, 8.581154, 0.629462], [-4.089334, 8.848659, 0.547956], [-109.659203, -405.243011, -1017.115173], [410, -359, 688]]
DATA[40190, 0, [0,0,0], [0.010072, 0.130050, -0.003048], 13, [-4.672903, -0.168575, -0.093372], [-3.821338, 9.013762, 0.801596], [-137.074005, -433.259796, -1009.966797], [394, -387, 673]]
DATA[40250, 0, [0,0,0], [-0.016959, -0.000064, 0.007947], 13, [-3.727936, -0.110630, 0.297349], [-3.058027, 8.865408, 0.399601], [-157.635101, -456.273590, -1012.009216], [377, -401, 670]]
DATA[40310, 0, [0,0,0], [-0.000923, -0.170801, 0.004588], 13, [-0.105560, -0.168575, -0.132444], [-2.871387, 9.128618, 0.605384], [-177.217102, -466.279602, -1013.030396], [365, -421, 680]]
DATA[40370, 0, [0,0,0], [-0.019402, 0.100729, -0.008088], 13, [-0.164621, -0.226521, 0.668534], [-2.612962, 9.379865, 0.626920], [310.374695, -476.285614, -1025.284790], [345, -420, 658]]
DATA[40430, 0, [0,0,0], [-0.002451, 0.063619, -0.007172], 13, [-2.527040, -0.091315, 0.590390], [-2.450250, 9.614362, 0.502493], [296.667297, -489.293396, -1031.411987], [336, -430, 655]]
DATA[40500, 0, [0,0,0], [-0.024594, -0.106660, 0.681274], 13, [-0.105560, 9.508278, 0.629462], [-1.710868, 9.418150, 0.643669], [277.085297, -501.300598, -1027.327148], [317, -439, 664]]
DATA[40550, 0, [0,0,0], [0.080627, 0.004976, 0.600487], 13, [-1.857688, 9.836634, -0.210588], [-1.806581, 10.057034, 0.713061], [249.670502, -515.309021, -1032.433228], [289, -453, 658]]
DATA[40610, 0, [0,0,0], [0.047029, 0.002990, 0.570554], 13, [-0.125247, 9.527593, 0.629462], [-1.447658, 9.997213, 0.662812], [222.255707, -20.011999, -1031.411987], [270, -472, 652]]
DATA[40670, 0, [0,0,0], [-0.009017, 0.134785, 0.373550], 13, [-0.991467, -0.168575, 0.375493], [-0.648455, 9.676575, 0.550349], [206.590103, -32.019199, -1026.306030], [256, -479, 663]]
DATA[40730, 0, [0,0,0], [-0.033605, 0.006503, 0.338425], 13, [-1.208022, 9.817319, 0.648998], [-0.641276, 9.896714, 0.705883], [-52.871399, -38.022800, -1024.263550], [248, -478, 674]]
DATA[40800, 0, [0,0,0], [-0.029176, -0.889484, 0.186473], 13, [-0.538671, -0.110630, -0.093372], [-0.378066, 9.724431, 0.780060], [-80.286201, -49.029400, -1032.433228], [236, -485, 656]]
DATA[40850, 0, [0,0,0], [-0.311701, -0.009685, 0.001533], 13, [0.386610, -0.110630, 0.648998], [-0.045464, 9.578469, 0.880559], [-94.972702, -51.030602, -1041.624023], [221, -490, 652]]
DATA[40920, 0, [0,0,0], [0.004269, 0.409063, -0.005797], 13, [-0.676478, -0.168575, 0.629462], [0.047856, 9.719646, 0.631705], [-106.721901, -54.032398, -1044.687622], [211, -491, 640]]
DATA[40970, 0, [0,0,0], [0.122777, 0.364165, 0.007031], 13, [-0.361489, -0.226521, -0.093372], [0.105284, 9.894321, 0.751346], [-109.659203, -57.034199, -1042.645142], [200, -489, 641]]
DATA[41030, 0, [0,0,0], [0.016181, -0.004034, -0.171800], 13, [0.032247, 9.566223, 0.922502], [-0.064606, 9.827323, 0.928415], [-108.680099, -59.035400, -1036.517944], [207, -485, 649]]
DATA[41090, 0, [0,0,0], [-0.462127, -0.563587, -0.332152], 13, [0.051934, 10.474031, -0.191052], [-0.229711, 9.934999, 1.170090], [-92.035400, -48.028801, -1051.836060], [209, -490, 644]]
DATA[41150, 0, [0,0,0], [-0.545510, 0.009557, -0.328487], 13, [-0.637105, 9.546907, 0.961575], [-0.229711, 9.616755, 0.492921], [-74.411598, -31.018600, -1068.175171], [223, -483, 632]]
DATA[41210, 0, [0,0,0], [-0.104771, 0.008641, -0.414924], 13, [-0.164621, -0.129945, -0.191052], [-0.935594, 10.018748, 0.918844], [-55.808701, -25.014999, -1075.323608], [236, -473, 618]]
DATA[41270, 0, [0,0,0], [-0.013446, -0.284116, -0.717913], 13, [-1.621446, 9.624168, 1.254615], [-0.926022, 9.399008, 1.359123], [221.276596, -516.309570, -1081.450806], [263, -465, 609]]
DATA[41340, 0, [0,0,0], [-0.007032, -0.137050, 0.002450], 13, [-0.144934, 9.585538, 1.274151], [-1.816152, 9.712467, 1.179662], [244.774994, -496.297607, -831.256775], [282, -443, 602]]
DATA[41390, 0, [0,0,0], [-0.229540, -0.008769, -0.007172], 13, [-0.203995, -0.187890, -0.132444], [-2.256432, 9.336794, 1.921437], [281.001709, -472.283203, -829.214417], [309, -424, 605]]
DATA[41450, 0, [0,0,0], [-0.014362, 0.258179, -0.004881], 13, [-3.058584, 8.330057, 1.586728], [-2.644069, 9.140582, 1.048056], [-177.217102, -436.261597, -842.489990], [339, -396, 595]]
DATA[41510, 0, [0,0,0], [-0.015890, -0.916973, 0.000922], 13, [-4.968205, 9.334442, 1.879769], [-4.548756, 9.817751, 1.706083], [-159.593307, -145.087006, -859.850403], [367, -367, 576]]
DATA[41570, 0, [0,0,0], [-0.149364, -0.004493, -0.570542], 13, [-0.125247, -0.187890, 2.250954], [-3.565306, 8.315059, 1.935794], [-140.011307, -115.069000, -870.062378], [386, -341, 577]]
