
Thu Jan  1 00:00:01 1970

Flight Log #1
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[99900, 0, [0,0,0], [-0.000618, 0.023760, -0.005797], 16, [-0.039227, 0.000000, -0.078453], [0.035161, -0.192178, 9.722398], [-113.000000, -185.000000, -19.000000], [-55.808701, -201.120605, -485.070007]]
DATA[99960, 0, [0,0,0], [-0.003367, 0.021164, -0.008088], 16, [0.000000, 0.039227, -0.039227], [0.054375, -0.239307, 9.727165], [-114.000000, -184.000000, -19.000000], [-54.829601, -202.121201, -475.879211]]
DATA[100010, 0, [0,0,0], [-0.001229, 0.016124, 0.028259], 16, [0.000000, -0.019613, -0.039227], [0.063982, -0.229881, 9.750999], [-111.000000, -183.000000, -24.000000], [-47.975899, -197.118195, -477.921600]]
DATA[100060, 0, [0,0,0], [0.000146, 0.019484, -0.007630], 16, [-0.039227, 0.000000, -0.058840], [0.032759, -0.215743, 9.708098], [-111.000000, -184.000000, -21.000000], [-51.892300, -204.122406, -471.794403]]
DATA[100120, 0, [0,0,0], [-0.001992, 0.015513, 0.026579], 16, [0.019613, 0.058840, 10.375436], [0.063982, -0.182753, 9.727165], [-114.000000, -188.000000, -18.000000], [-52.871399, -193.115799, -480.985199]]
DATA[100170, 0, [0,0,0], [0.001978, 0.015361, 0.029328], 16, [0.078453, -0.039227, -0.098067], [0.039965, -0.211030, 9.727165], [-113.000000, -186.000000, -18.000000], [-51.892300, -206.123596, -479.963989]]
DATA[100230, 0, [0,0,0], [0.002436, 0.017346, 0.024899], 16, [0.058840, 0.058840, -0.098067], [0.063982, -0.206317, 9.746232], [-114.000000, -187.000000, -23.000000], [-45.038601, -203.121796, -484.048798]]
DATA[100280, 0, [0,0,0], [0.001673, 0.015361, 0.026884], 16, [-0.117680, -0.019613, -0.137293], [0.061581, -0.201604, 9.722398], [-110.000000, -188.000000, -17.000000], [-48.955002, -198.118805, -478.942810]]
DATA[100330, 0, [0,0,0], [-0.003367, 0.018109, 0.028717], 16, [0.019613, -0.039227, 10.355823], [0.049572, -0.206317, 9.717631], [-112.000000, -185.000000, -18.000000], [-46.996799, -203.121796, -480.985199]]
DATA[100390, 0, [0,0,0], [-0.004589, 0.017804, 0.022455], 16, [0.019613, -0.019613, 10.395049], [0.078393, -0.192178, 9.736699], [-112.000000, -186.000000, -22.000000], [-50.913200, -205.123001, -495.282013]]
DATA[100440, 0, [0,0,0], [-0.000160, 0.019942, 0.024593], 16, [-0.019613, 0.000000, 10.355823], [0.078393, -0.215743, 9.727165], [-110.000000, -187.000000, -19.000000], [-52.871399, -202.121201, -479.963989]]
DATA[100500, 0, [0,0,0], [0.003811, 0.021164, 0.025815], 16, [-0.019613, 0.039227, -0.039227], [0.039965, -0.182753, 9.712865], [-109.000000, -189.000000, -21.000000], [-48.955002, -203.121796, -485.070007]]
DATA[100550, 0, [0,0,0], [-0.001687, 0.022080, 0.029480], 16, [0.039227, 0.058840, 10.355823], [0.085599, -0.225169, 9.779600], [-110.000000, -186.000000, -19.000000], [-50.913200, -204.122406, -494.260803]]
DATA[100610, 0, [0,0,0], [0.006254, 0.021775, 0.026731], 16, [-0.019613, -0.039227, -0.039227], [0.051973, -0.201604, 9.755766], [-111.000000, -185.000000, -24.000000], [-48.955002, -197.118195, -487.112396]]
DATA[100660, 0, [0,0,0], [0.003200, 0.020095, -0.008699], 16, [0.000000, -0.058840, -0.078453], [0.049572, -0.211030, 9.731933], [-112.000000, -185.000000, -19.000000], [-50.913200, -198.118805, -487.112396]]
DATA[100720, 0, [0,0,0], [0.003505, 0.020400, 0.028870], 16, [-0.058840, 0.039227, -0.058840], [0.044768, -0.229881, 9.731933], [-109.000000, -187.000000, -19.000000], [-51.892300, -203.121796, -486.091187]]
DATA[100780, 0, [0,0,0], [-0.001382, 0.020858, 0.026426], 16, [-0.019613, -0.019613, 10.375436], [0.039965, -0.211030, 9.741466], [-114.000000, -186.000000, -19.000000], [-46.996799, -196.117599, -473.836792]]
DATA[100830, 0, [0,0,0], [-0.003825, 0.017957, -0.007782], 16, [0.019613, 0.039227, -0.078453], [0.030357, -0.206317, 9.762916], [-113.000000, -185.000000, -23.000000], [-48.955002, -206.123596, -486.091187]]
DATA[100890, 0, [0,0,0], [0.002589, 0.019484, 0.026579], 16, [0.039227, 0.000000, 10.355823], [0.044768, -0.258159, 9.727165], [-110.000000, -185.000000, -22.000000], [-50.913200, -201.120605, -475.879211]]
DATA[100940, 0, [0,0,0], [-0.001229, 0.019026, 0.028870], 16, [-0.058840, -0.039227, -0.019613], [0.049572, -0.220456, 9.727165], [-111.000000, -184.000000, -19.000000], [-50.913200, -197.118195, -485.070007]]
DATA[100990, 0, [0,0,0], [-0.005505, 0.019026, 0.030244], 16, [-0.039227, -0.156906, 10.414662], [0.061581, -0.187466, 9.727165], [-115.000000, -185.000000, -20.000000], [-52.871399, -206.123596, -477.921600]]
DATA[101050, 0, [0,0,0], [0.001520, 0.018262, 0.023066], 16, [0.058840, -0.019613, 10.375436], [0.056777, -0.258159, 9.731933], [-111.000000, -184.000000, -21.000000], [-53.850498, -204.122406, -462.603607]]
DATA[101100, 0, [0,0,0], [0.001673, 0.021469, 0.025052], 16, [0.000000, -0.019613, -0.098067], [0.013545, -0.253446, 9.727165], [-112.000000, -189.000000, -19.000000], [-51.892300, -206.123596, -475.879211]]
DATA[101160, 0, [0,0,0], [0.003811, 0.017499, 0.025357], 16, [0.019613, 0.019613, 10.355823], [0.063982, -0.211030, 9.736699], [-110.000000, -185.000000, -21.000000], [-47.975899, -205.123001, -479.963989]]
DATA[101210, 0, [0,0,0], [0.002894, 0.014902, 0.024746], 16, [-0.019613, 0.019613, -0.019613], [0.078393, -0.215743, 9.736699], [-115.000000, -182.000000, -21.000000], [-57.766899, -203.121796, -473.836792]]
DATA[101260, 0, [0,0,0], [0.003963, 0.012612, 0.028106], 16, [0.058840, 0.019613, -0.137293], [0.030357, -0.239307, 9.746232], [-112.000000, -182.000000, -17.000000], [-59.725101, -206.123596, -486.091187]]
DATA[101320, 0, [0,0,0], [0.002436, 0.013833, 0.029939], 17, [0.039227, 0.019613, -0.098067], [0.030357, -0.239307, 9.750999], [-113.000000, -185.000000, -18.000000], [-53.850498, -202.121201, -472.815613]]
DATA[101380, 0, [0,0,0], [0.001520, 0.023302, 0.026121], 17, [-0.078453, -0.039227, 10.395049], [0.032759, -0.258159, 9.741466], [-113.000000, -186.000000, -21.000000], [-48.955002, -198.118805, -480.985199]]
DATA[101430, 0, [0,0,0], [0.000756, 0.015666, 0.028411], 17, [0.078453, 0.019613, -0.137293], [0.042366, -0.244020, 9.731933], [-112.000000, -183.000000, -20.000000], [-52.871399, -205.123001, -474.858002]]
DATA[101490, 0, [0,0,0], [0.006102, 0.021011, 0.029328], 17, [-0.039227, -0.019613, 10.355823], [0.037563, -0.234594, 9.741466], [-110.000000, -186.000000, -20.000000], [-52.871399, -196.117599, -483.027588]]
DATA[101540, 0, [0,0,0], [0.007018, 0.013986, 0.024899], 17, [-0.039227, -0.019613, -0.058840], [0.063982, -0.253446, 9.746232], [-109.000000, -182.000000, -19.000000], [-46.017700, -208.124802, -482.006409]]
DATA[101600, 0, [0,0,0], [0.005796, 0.021316, 0.028259], 17, [0.039227, -0.019613, 10.414662], [0.049572, -0.225169, 9.727165], [-114.000000, -183.000000, -21.000000], [-53.850498, -202.121201, -472.815613]]
DATA[101650, 0, [0,0,0], [0.001062, 0.021164, 0.025510], 17, [0.019613, 0.019613, -0.019613], [0.066384, -0.215743, 9.750999], [-108.000000, -184.000000, -24.000000], [-54.829601, -196.117599, -480.985199]]
DATA[101710, 0, [0,0,0], [-0.000465, 0.018720, 0.027037], 17, [0.000000, 0.039227, -0.098067], [0.044768, -0.220456, 9.708098], [-109.000000, -190.000000, -18.000000], [-53.850498, -198.118805, -486.091187]]
DATA[101760, 0, [0,0,0], [0.002436, 0.019178, 0.028564], 17, [0.019613, 0.000000, 10.375436], [0.023152, -0.225169, 9.741466], [-112.000000, -188.000000, -19.000000], [-54.829601, -196.117599, -483.027588]]
DATA[101810, 0, [0,0,0], [0.004574, 0.022080, 0.022303], 17, [0.039227, 0.000000, 10.355823], [0.039965, -0.211030, 9.755766], [-111.000000, -189.000000, -22.000000], [-52.871399, -198.118805, -473.836792]]
DATA[101870, 0, [0,0,0], [-0.004741, 0.019026, -0.008699], 17, [0.000000, 0.098067, 10.355823], [0.051973, -0.239307, 9.698565], [-109.000000, -186.000000, -19.000000], [-49.934101, -201.120605, -485.070007]]
DATA[101920, 0, [0,0,0], [0.002131, 0.016124, 0.028411], 17, [-0.039227, 0.058840, 10.375436], [0.039965, -0.225169, 9.731933], [-108.000000, -185.000000, -17.000000], [-54.829601, -200.119995, -476.900391]]
DATA[101980, 0, [0,0,0], [-0.005047, 0.026051, 0.023372], 17, [-0.039227, -0.019613, 10.375436], [0.032759, -0.220456, 9.736699], [-114.000000, -187.000000, -19.000000], [-43.080399, -197.118195, -486.091187]]
DATA[102030, 0, [0,0,0], [0.001520, 0.019484, 0.027953], 17, [-0.058840, -0.019613, -0.156906], [0.054375, -0.220456, 9.727165], [-113.000000, -185.000000, -19.000000], [-50.913200, -210.126007, -480.985199]]
DATA[102090, 0, [0,0,0], [-0.003825, 0.020553, 0.021081], 17, [0.000000, 0.039227, 10.375436], [0.020750, -0.211030, 9.722398], [-112.000000, -184.000000, -19.000000], [-50.913200, -197.118195, -491.197205]]
DATA[102150, 0, [0,0,0], [0.003200, 0.018262, 0.029175], 17, [-0.019613, -0.019613, -0.058840], [0.061581, -0.206317, 9.736699], [-112.000000, -184.000000, -19.000000], [-50.913200, -198.118805, -486.091187]]
DATA[102210, 0, [0,0,0], [-0.003061, 0.020400, 0.022455], 17, [-0.039227, 0.019613, -0.058840], [0.039965, -0.244020, 9.712865], [-116.000000, -185.000000, -21.000000], [-51.892300, -201.120605, -490.175995]]
DATA[102270, 0, [0,0,0], [0.001825, 0.023454, 0.028870], 17, [-0.039227, 0.000000, 10.375436], [0.061581, -0.234594, 9.712865], [-112.000000, -186.000000, -20.000000], [-46.996799, -195.117004, -489.154785]]
DATA[102320, 0, [0,0,0], [0.004880, 0.026051, 0.027953], 17, [0.078453, 0.000000, -0.039227], [0.071188, -0.206317, 9.750999], [-110.000000, -187.000000, -17.000000], [-58.745998, -196.117599, -488.133606]]
DATA[102380, 0, [0,0,0], [0.002131, 0.013528, 0.026426], 16, [0.000000, -0.039227, 10.395049], [0.044768, -0.253446, 9.736699], [-113.000000, -185.000000, -18.000000], [-59.725101, -199.119400, -486.091187]]
DATA[102430, 0, [0,0,0], [-0.001382, 0.015666, 0.022914], 16, [0.019613, -0.058840, -0.019613], [0.047170, -0.220456, 9.722398], [-111.000000, -182.000000, -22.000000], [-53.850498, -196.117599, -488.133606]]
DATA[102480, 0, [0,0,0], [-0.000007, 0.021469, 0.028259], 16, [0.058840, 0.019613, -0.098067], [0.027956, -0.196891, 9.750999], [-110.000000, -187.000000, -19.000000], [-53.850498, -203.121796, -494.260803]]
DATA[102540, 0, [0,0,0], [0.005796, 0.015361, 0.024593], 16, [0.058840, 0.019613, -0.058840], [0.075991, -0.225169, 9.698565], [-108.000000, -186.000000, -19.000000], [-57.766899, -195.117004, -485.070007]]
DATA[102600, 0, [0,0,0], [0.000604, 0.019789, -0.006255], 16, [-0.098067, 0.058840, -0.058840], [0.054375, -0.192178, 9.770066], [-114.000000, -186.000000, -19.000000], [-55.808701, -204.122406, -489.154785]]
DATA[102660, 0, [0,0,0], [0.003505, 0.020095, 0.029939], 16, [0.039227, -0.019613, 10.355823], [0.073590, -0.248733, 9.717631], [-115.000000, -186.000000, -20.000000], [-58.745998, -203.121796, -477.921600]]
DATA[102710, 0, [0,0,0], [-0.000465, 0.015513, 0.028106], 16, [0.019613, 0.000000, 10.355823], [0.059179, -0.253446, 9.712865], [-112.000000, -186.000000, -21.000000], [-52.871399, -204.122406, -482.006409]]
DATA[102760, 0, [0,0,0], [0.000909, 0.021011, 0.029175], 16, [-0.019613, -0.019613, -0.019613], [0.023152, -0.253446, 9.731933], [-113.000000, -185.000000, -19.000000], [-59.725101, -204.122406, -482.006409]]
DATA[102820, 0, [0,0,0], [-0.002145, 0.020553, 0.028564], 16, [-0.039227, 0.000000, -0.019613], [0.066384, -0.267584, 9.717631], [-112.000000, -183.000000, -19.000000], [-53.850498, -198.118805, -495.282013]]
DATA[102870, 0, [0,0,0], [-0.000465, 0.020400, 0.027801], 16, [-0.058840, 0.039227, 10.453889], [0.049572, -0.229881, 9.722398], [-114.000000, -184.000000, -20.000000], [-60.704201, -204.122406, -490.175995]]
DATA[102930, 0, [0,0,0], [0.001673, 0.019026, 0.026121], 16, [0.098067, -0.058840, -0.078453], [0.063982, -0.182753, 9.741466], [-107.000000, -185.000000, -19.000000], [-54.829601, -197.118195, -488.133606]]
DATA[102980, 0, [0,0,0], [-0.000007, 0.019026, 0.026731], 16, [-0.058840, -0.039227, -0.058840], [0.066384, -0.229881, 9.736699], [-111.000000, -187.000000, -19.000000], [-59.725101, -197.118195, -488.133606]]
DATA[103030, 0, [0,0,0], [-0.002451, 0.019942, 0.028717], 16, [0.058840, -0.019613, -0.019613], [0.023152, -0.225169, 9.722398], [-115.000000, -185.000000, -20.000000], [-51.892300, -203.121796, -487.112396]]
DATA[103090, 0, [0,0,0], [0.000146, 0.020553, 0.028411], 16, [0.019613, 0.039227, 10.395049], [0.032759, -0.267584, 9.741466], [-115.000000, -187.000000, -20.000000], [-49.934101, -200.119995, -494.260803]]
DATA[103140, 0, [0,0,0], [-0.000160, 0.019942, 0.025662], 16, [0.039227, -0.039227, -0.039227], [0.011143, -0.211030, 9.717631], [-113.000000, -186.000000, -20.000000], [-46.996799, -196.117599, -483.027588]]
DATA[103200, 0, [0,0,0], [-0.002756, 0.015819, 0.028564], 16, [0.078453, -0.019613, -0.137293], [0.059179, -0.187466, 9.731933], [-108.000000, -185.000000, -18.000000], [-45.038601, -198.118805, -487.112396]]
DATA[103260, 0, [0,0,0], [0.003658, 0.017957, 0.025510], 16, [0.019613, 0.000000, 10.395049], [0.037563, -0.225169, 9.741466], [-115.000000, -183.000000, -18.000000], [-46.996799, -202.121201, -478.942810]]
DATA[103310, 0, [0,0,0], [0.002589, 0.015513, 0.028259], 16, [0.039227, 0.039227, -0.058840], [0.042366, -0.225169, 9.708098], [-111.000000, -183.000000, -21.000000], [-46.996799, -202.121201, -491.197205]]
DATA[103370, 0, [0,0,0], [0.006560, 0.027578, 0.029175], 16, [0.019613, -0.039227, -0.019613], [0.044768, -0.258159, 9.703331], [-112.000000, -189.000000, -20.000000], [-46.017700, -202.121201, -488.133606]]
DATA[103420, 0, [0,0,0], [0.001367, 0.021164, 0.026273], 16, [-0.019613, 0.039227, 10.355823], [0.090402, -0.182753, 9.712865], [-111.000000, -185.000000, -20.000000], [-52.871399, -200.119995, -488.133606]]
DATA[103480, 0, [0,0,0], [0.005185, 0.018873, 0.027190], 16, [-0.019613, 0.039227, -0.019613], [0.037563, -0.211030, 9.741466], [-113.000000, -184.000000, -20.000000], [-48.955002, -199.119400, -485.070007]]
DATA[103530, 0, [0,0,0], [0.000451, 0.018415, 0.024135], 16, [0.000000, -0.058840, -0.019613], [0.051973, -0.239307, 9.717631], [-111.000000, -184.000000, -22.000000], [-47.975899, -197.118195, -484.048798]]
DATA[103580, 0, [0,0,0], [-0.000313, 0.019942, 0.028564], 16, [0.058840, 0.019613, 10.355823], [0.056777, -0.220456, 9.736699], [-110.000000, -187.000000, -17.000000], [-49.934101, -196.117599, -483.027588]]
DATA[103640, 0, [0,0,0], [-0.001840, 0.019026, 0.029480], 16, [0.058840, 0.039227, 10.493115], [0.044768, -0.196891, 9.765299], [-111.000000, -185.000000, -19.000000], [-47.975899, -199.119400, -485.070007]]
DATA[103690, 0, [0,0,0], [0.001062, 0.016277, 0.030091], 16, [0.039227, 0.039227, 10.355823], [0.056777, -0.201604, 9.755766], [-113.000000, -184.000000, -21.000000], [-47.975899, -200.119995, -483.027588]]
DATA[103750, 0, [0,0,0], [-0.000007, 0.019789, 0.021692], 16, [0.000000, -0.019613, 10.355823], [0.037563, -0.244020, 9.722398], [-111.000000, -184.000000, -17.000000], [-53.850498, -199.119400, -482.006409]]
DATA[103800, 0, [0,0,0], [0.001367, 0.018568, 0.029175], 16, [0.019613, 0.058840, -0.039227], [0.066384, -0.206317, 9.731933], [-115.000000, -185.000000, -20.000000], [-50.913200, -197.118195, -480.985199]]
DATA[103860, 0, [0,0,0], [0.006102, 0.021011, 0.030244], 16, [-0.039227, 0.000000, -0.058840], [0.039965, -0.220456, 9.722398], [-115.000000, -183.000000, -18.000000], [-52.871399, -201.120605, -482.006409]]
DATA[103910, 0, [0,0,0], [0.005491, 0.019178, 0.024441], 16, [0.000000, -0.058840, -0.039227], [0.044768, -0.206317, 9.750999], [-113.000000, -186.000000, -18.000000], [-49.934101, -203.121796, -487.112396]]
DATA[103970, 0, [0,0,0], [-0.001534, 0.021469, 0.026121], 16, [-0.058840, -0.019613, 10.355823], [0.013545, -0.225169, 9.736699], [-111.000000, -185.000000, -18.000000], [-51.892300, -203.121796, -489.154785]]
DATA[104030, 0, [0,0,0], [-0.001076, 0.017346, 0.029480], 16, [-0.039227, 0.039227, 10.414662], [0.049572, -0.258159, 9.755766], [-113.000000, -186.000000, -16.000000], [-48.955002, -198.118805, -486.091187]]
DATA[104080, 0, [0,0,0], [-0.004589, 0.018568, 0.020928], 16, [0.019613, 0.039227, 10.395049], [0.054375, -0.229881, 9.765299], [-114.000000, -184.000000, -21.000000], [-45.038601, -204.122406, -490.175995]]
DATA[104140, 0, [0,0,0], [-0.001229, 0.020095, 0.029022], 16, [-0.039227, 0.000000, -0.058840], [0.044768, -0.215743, 9.679497], [-113.000000, -186.000000, -22.000000], [-46.996799, -200.119995, -490.175995]]
DATA[104200, 0, [0,0,0], [-0.002909, 0.019637, 0.026731], 16, [-0.039227, 0.019613, -0.156906], [0.068786, -0.248733, 9.736699], [-110.000000, -186.000000, -19.000000], [-48.955002, -199.119400, -482.006409]]
DATA[104250, 0, [0,0,0], [-0.003825, 0.014444, 0.024288], 16, [0.058840, 0.000000, -0.058840], [0.051973, -0.220456, 9.750999], [-113.000000, -188.000000, -21.000000], [-50.913200, -201.120605, -494.260803]]
DATA[104310, 0, [0,0,0], [-0.002603, 0.019026, 0.025815], 16, [-0.039227, 0.039227, -0.098067], [0.039965, -0.220456, 9.750999], [-115.000000, -184.000000, -21.000000], [-50.913200, -201.120605, -485.070007]]
DATA[104360, 0, [0,0,0], [0.004880, 0.022080, 0.025815], 16, [0.000000, 0.019613, -0.058840], [0.032759, -0.192178, 9.703331], [-110.000000, -185.000000, -21.000000], [-60.704201, -199.119400, -485.070007]]
DATA[104420, 0, [0,0,0], [0.001215, 0.021775, 0.028259], 16, [0.058840, 0.019613, -0.019613], [0.068786, -0.248733, 9.746232], [-110.000000, -186.000000, -19.000000], [-49.934101, -199.119400, -492.218414]]
DATA[104470, 0, [0,0,0], [-0.002909, 0.018873, 0.027495], 16, [0.000000, 0.058840, -0.078453], [0.054375, -0.229881, 9.698565], [-110.000000, -185.000000, -19.000000], [-49.934101, -201.120605, -490.175995]]
DATA[104520, 0, [0,0,0], [-0.001687, 0.020247, 0.024593], 16, [0.019613, 0.000000, -0.039227], [0.049572, -0.215743, 9.712865], [-114.000000, -186.000000, -21.000000], [-51.892300, -204.122406, -482.006409]]
DATA[104580, 0, [0,0,0], [0.003811, 0.017957, 0.024746], 16, [0.078453, -0.039227, 10.042009], [0.066384, -0.225169, 9.722398], [-113.000000, -187.000000, -18.000000], [-51.892300, -203.121796, -483.027588]]
DATA[104630, 0, [0,0,0], [0.004269, 0.021775, 0.020317], 16, [-0.058840, 0.000000, 10.395049], [0.061581, -0.225169, 9.736699], [-112.000000, -187.000000, -19.000000], [-58.745998, -202.121201, -488.133606]]
DATA[104690, 0, [0,0,0], [0.000146, 0.018720, 0.026884], 16, [0.000000, -0.019613, -0.058840], [0.049572, -0.220456, 9.741466], [-112.000000, -186.000000, -18.000000], [-64.620598, -206.123596, -480.985199]]
DATA[104740, 0, [0,0,0], [0.005033, 0.013222, 0.026731], 16, [-0.019613, -0.058840, 10.355823], [0.030357, -0.234594, 9.693798], [-110.000000, -185.000000, -22.000000], [-47.975899, -205.123001, -484.048798]]
DATA[104800, 0, [0,0,0], [0.004422, 0.018873, 0.028411], 16, [0.019613, 0.019613, -0.078453], [0.061581, -0.220456, 9.712865], [-108.000000, -186.000000, -20.000000], [-52.871399, -201.120605, -484.048798]]
DATA[104850, 0, [0,0,0], [0.000604, 0.016735, 0.025357], 16, [-0.039227, 0.058840, -0.039227], [0.047170, -0.225169, 9.727165], [-110.000000, -189.000000, -19.000000], [-47.975899, -202.121201, -484.048798]]
DATA[104910, 0, [0,0,0], [0.003658, 0.015055, 0.029328], 16, [-0.098067, -0.019613, -0.039227], [0.027956, -0.244020, 9.750999], [-114.000000, -183.000000, -22.000000], [-50.913200, -202.121201, -489.154785]]
DATA[104970, 0, [0,0,0], [0.001978, 0.022080, 0.022150], 16, [-0.117680, 0.137293, 10.355823], [0.044768, -0.253446, 9.717631], [-116.000000, -185.000000, -21.000000], [-46.017700, -204.122406, -486.091187]]
DATA[105020, 0, [0,0,0], [-0.000313, 0.016124, 0.025204], 16, [-0.019613, 0.058840, -0.117680], [0.054375, -0.225169, 9.708098], [-110.000000, -187.000000, -19.000000], [-52.871399, -203.121796, -491.197205]]
DATA[105070, 0, [0,0,0], [0.006102, 0.022233, 0.022455], 16, [0.000000, 0.000000, -0.058840], [0.054375, -0.201604, 9.727165], [-112.000000, -186.000000, -19.000000], [-48.955002, -208.124802, -492.218414]]
DATA[105130, 0, [0,0,0], [0.001520, 0.021469, 0.028411], 16, [-0.078453, 0.058840, -0.019613], [0.051973, -0.253446, 9.722398], [-111.000000, -183.000000, -19.000000], [-56.787800, -200.119995, -491.197205]]
DATA[105180, 0, [0,0,0], [0.002436, 0.019484, 0.029633], 16, [0.000000, -0.078453, -0.137293], [0.054375, -0.234594, 9.708098], [-108.000000, -186.000000, -21.000000], [-52.871399, -199.119400, -485.070007]]
DATA[105240, 0, [0,0,0], [0.002589, 0.016277, 0.030091], 16, [0.058840, 0.058840, -0.039227], [0.049572, -0.234594, 9.736699], [-107.000000, -191.000000, -18.000000], [-51.892300, -201.120605, -479.963989]]
DATA[105290, 0, [0,0,0], [-0.000618, 0.018568, 0.024746], 16, [-0.156906, 0.058840, 10.395049], [0.023152, -0.192178, 9.731933], [-112.000000, -185.000000, -19.000000], [-50.913200, -209.125397, -487.112396]]
DATA[105340, 0, [0,0,0], [0.001215, 0.013375, 0.027342], 16, [0.019613, -0.019613, -0.058840], [0.063982, -0.229881, 9.736699], [-113.000000, -184.000000, -20.000000], [-49.934101, -211.126602, -487.112396]]
DATA[105400, 0, [0,0,0], [0.000146, 0.018415, 0.023219], 16, [0.019613, 0.098067, -0.019613], [0.047170, -0.248733, 9.736699], [-111.000000, -182.000000, -20.000000], [-50.913200, -205.123001, -476.900391]]
DATA[105450, 0, [0,0,0], [0.007323, 0.019942, 0.027037], 16, [0.039227, 0.000000, 10.434276], [0.035161, -0.220456, 9.731933], [-111.000000, -184.000000, -18.000000], [-49.934101, -202.121201, -489.154785]]
DATA[105510, 0, [0,0,0], [0.001673, 0.017957, 0.030091], 16, [0.078453, -0.039227, 10.434276], [0.044768, -0.229881, 9.717631], [-113.000000, -186.000000, -19.000000], [-49.934101, -210.126007, -486.091187]]
DATA[105570, 0, [0,0,0], [0.003811, 0.017499, 0.029175], 16, [-0.058840, 0.000000, -0.137293], [0.025554, -0.187466, 9.736699], [-112.000000, -185.000000, -21.000000], [-55.808701, -208.124802, -482.006409]]
DATA[105620, 0, [0,0,0], [0.003505, 0.019178, 0.030244], 16, [-0.019613, 0.019613, -0.156906], [0.056777, -0.201604, 9.746232], [-109.000000, -186.000000, -18.000000], [-52.871399, -204.122406, -476.900391]]
DATA[105680, 0, [0,0,0], [-0.000160, 0.020706, 0.026121], 16, [0.039227, 0.000000, -0.098067], [0.056777, -0.215743, 9.731933], [-110.000000, -187.000000, -18.000000], [-47.975899, -202.121201, -494.260803]]
DATA[105730, 0, [0,0,0], [0.001367, 0.024982, 0.028717], 16, [0.000000, 0.019613, 10.375436], [0.030357, -0.201604, 9.736699], [-114.000000, -186.000000, -19.000000], [-50.913200, -209.125397, -494.260803]]
DATA[105790, 0, [0,0,0], [-0.003367, 0.016888, 0.030244], 16, [-0.019613, 0.019613, 10.414662], [0.035161, -0.215743, 9.717631], [-114.000000, -187.000000, -19.000000], [-48.955002, -206.123596, -491.197205]]
DATA[105840, 0, [0,0,0], [-0.005047, 0.017040, 0.028259], 16, [0.019613, 0.019613, -0.039227], [0.044768, -0.211030, 9.708098], [-110.000000, -187.000000, -20.000000], [-51.892300, -202.121201, -491.197205]]
DATA[105900, 0, [0,0,0], [-0.000465, 0.019942, 0.028411], 16, [0.019613, 0.039227, -0.058840], [0.042366, -0.196891, 9.722398], [-112.000000, -186.000000, -19.000000], [-53.850498, -207.124207, -486.091187]]
DATA[105950, 0, [0,0,0], [0.000756, 0.021011, -0.008699], 16, [0.039227, 0.019613, -0.117680], [0.059179, -0.229881, 9.779600], [-111.000000, -186.000000, -21.000000], [-56.787800, -206.123596, -495.282013]]
DATA[106000, 0, [0,0,0], [-0.001229, 0.018109, -0.007172], 16, [0.019613, 0.000000, -0.039227], [0.066384, -0.206317, 9.708098], [-113.000000, -183.000000, -18.000000], [-54.829601, -204.122406, -489.154785]]
DATA[106060, 0, [0,0,0], [0.003963, 0.021164, 0.026884], 16, [0.000000, 0.000000, -0.039227], [0.063982, -0.234594, 9.731933], [-111.000000, -187.000000, -19.000000], [-49.934101, -202.121201, -478.942810]]
DATA[106110, 0, [0,0,0], [-0.003672, 0.019026, 0.030244], 16, [0.039227, 0.000000, 10.375436], [0.035161, -0.215743, 9.708098], [-112.000000, -189.000000, -19.000000], [-56.787800, -207.124207, -486.091187]]
DATA[106170, 0, [0,0,0], [0.001520, 0.020400, 0.028564], 16, [-0.039227, 0.000000, 10.375436], [0.054375, -0.258159, 9.731933], [-113.000000, -185.000000, -20.000000], [-53.850498, -207.124207, -475.879211]]
DATA[106220, 0, [0,0,0], [0.001825, 0.021316, -0.008699], 16, [-0.019613, 0.000000, -0.039227], [0.051973, -0.229881, 9.750999], [-112.000000, -187.000000, -20.000000], [-49.934101, -205.123001, -482.006409]]
DATA[106280, 0, [0,0,0], [0.004116, 0.015971, 0.020165], 16, [-0.098067, -0.058840, -0.058840], [0.056777, -0.248733, 9.722398], [-111.000000, -188.000000, -20.000000], [-46.017700, -199.119400, -477.921600]]
DATA[106340, 0, [0,0,0], [0.005185, 0.023454, 0.030244], 16, [0.000000, 0.019613, -0.117680], [0.044768, -0.248733, 9.741466], [-115.000000, -186.000000, -20.000000], [-46.996799, -205.123001, -471.794403]]
DATA[106390, 0, [0,0,0], [0.003505, 0.019026, -0.007172], 16, [0.039227, 0.039227, -0.039227], [0.023152, -0.239307, 9.736699], [-113.000000, -184.000000, -20.000000], [-50.913200, -201.120605, -474.858002]]
DATA[106450, 0, [0,0,0], [0.004269, 0.012917, 0.023677], 16, [-0.039227, 0.039227, 10.355823], [0.051973, -0.206317, 9.722398], [-109.000000, -187.000000, -20.000000], [-49.934101, -210.126007, -490.175995]]
