
Thu Jan  1 00:00:30 1970

Flight Log #9
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.2'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[29270, 0, [0,0,0], [-0.012530, -0.002660, 0.184182], 14, [-0.078453, 0.451106, -0.156906], [-8.003638, 0.361585, -5.745854], [372.000000, -210.000000, 369.000000], [311.353790, -233.139801, 362.526001]]
DATA[29330, 0, [0,0,0], [-0.018639, -0.007394, 0.407148], 14, [-7.433441, -0.156906, -0.156906], [-7.566512, 0.220198, -6.162949], [341.000000, -218.000000, -128.000000], [287.855408, -232.139206, 375.801605]]
DATA[29390, 0, [0,0,0], [0.054207, -0.004951, 0.003671], 14, [-6.884269, 0.313813, -0.156906], [-7.227859, 0.328595, -6.618178], [303.000000, -218.000000, -106.000000], [252.607803, -229.137405, 391.119598]]
DATA[29460, 0, [0,0,0], [-0.021693, 0.003143, -0.006866], 14, [-6.531229, -0.156906, -0.058840], [-6.401642, 0.338020, -7.519102], [258.000000, -218.000000, -79.000000], [215.401993, -238.142807, 417.670807]]
DATA[29510, 0, [0,0,0], [-0.016959, 0.000394, 0.018027], 14, [-0.137293, -0.078453, -0.039227], [-5.851632, 0.276753, -7.583454], [-28.000000, -217.000000, -68.000000], [187.987198, -244.146393, 434.010010]]
DATA[29570, 0, [0,0,0], [0.127358, 0.001311, 0.003519], 14, [-5.864377, -0.058840, -8.472945], [-6.067793, 0.272040, -7.755059], [-54.000000, -211.000000, -53.000000], [170.363403, -229.137405, 439.115997]]
DATA[29630, 0, [0,0,0], [0.055429, -0.006020, 0.130426], 14, [-0.058840, 0.392266, -8.649466], [-5.380881, 0.248476, -8.024384], [-89.000000, -204.000000, -40.000000], [140.990402, -229.137405, 454.433990]]
DATA[29690, 0, [0,0,0], [-0.001840, 0.456558, 0.007947], 14, [-0.117680, 0.058840, -0.039227], [-5.167121, 0.222555, -8.122102], [-117.000000, -214.000000, -33.000000], [117.491997, -228.136795, 459.540009]]
DATA[29750, 0, [0,0,0], [-0.074533, 0.006656, 0.001533], 14, [-4.667965, -0.098067, -8.747532], [-4.693968, 0.309743, -8.496296], [125.000000, -212.000000, -28.000000], [112.596497, -229.137405, 464.645996]]
DATA[29820, 0, [0,0,0], [-0.020013, 1.003282, 0.129815], 14, [-3.706914, 0.451106, -0.039227], [-4.448986, 0.361585, -8.739403], [91.000000, -220.000000, -23.000000], [79.307098, -231.138596, 456.476410]]
DATA[29870, 0, [0,0,0], [-0.017111, 0.761074, 0.004893], 14, [-0.156906, -0.137293, -9.375157], [-3.742858, 0.399288, -8.891939], [38.000000, -221.000000, -16.000000], [44.059502, -230.138000, 480.985199]]
DATA[29940, 0, [0,0,0], [-0.018639, 0.536123, -0.003048], 14, [-3.353874, -0.117680, -0.098067], [-2.678864, 0.356872, -8.665517], [12.000000, -221.000000, -13.000000], [18.602900, -237.142197, 467.709595]]
DATA[29990, 0, [0,0,0], [0.402553, 0.007877, 0.002297], 14, [-0.078453, 1.314091, -9.355544], [-1.888675, 0.597229, -8.200754], [-34.000000, -213.000000, -11.000000], [-24.477501, -240.143997, 474.858002]]
DATA[30050, 0, [0,0,0], [-0.143102, 0.170520, 0.143407], 14, [-1.569064, 0.627626, -10.257756], [-2.097631, 0.585447, -9.480639], [-83.000000, -224.000000, -13.000000], [-57.766899, -247.148193, 474.858002]]
DATA[30110, 0, [0,0,0], [0.134841, 0.370731, 0.213656], 14, [-1.824037, 0.627626, -0.019613], [-1.610067, 0.585447, -10.107472], [-96.000000, -220.000000, -13.000000], [-66.578796, -238.142807, 478.942810]]
DATA[30170, 0, [0,0,0], [0.001062, 0.261692, 0.000922], 14, [-1.216025, 0.431493, -0.039227], [-1.838237, 0.455842, -8.941991], [-110.000000, -210.000000, -12.000000], [-76.369797, -233.139801, 479.963989]]
DATA[30230, 0, [0,0,0], [-0.018639, 1.004199, 0.368205], 14, [-0.902212, 0.431493, -10.296983], [-1.196959, 0.413426, -9.740429], [-153.000000, -209.000000, -16.000000], [-109.659203, -229.137405, 464.645996]]
DATA[30300, 0, [0,0,0], [-0.014362, 1.240298, 0.169216], 14, [-0.098067, 0.764919, -9.630131], [0.003938, 0.314456, -9.194631], [-211.000000, -202.000000, -24.000000], [-168.405197, -223.133804, 461.582397]]
DATA[30350, 0, [0,0,0], [-0.011919, 0.001769, 0.089345], 14, [-0.156906, 0.451106, -0.078453], [0.354599, 0.361585, -9.640326], [-244.000000, -201.000000, -34.000000], [-188.966293, -226.135605, 445.243195]]
DATA[30410, 0, [0,0,0], [-0.011003, -0.003424, 0.055289], 14, [1.333704, -0.058840, -10.238143], [0.601984, 0.517110, -9.685611], [-21.000000, -206.000000, -47.000000], [-210.506500, -230.138000, 440.137207]]
DATA[30470, 0, [0,0,0], [-0.016500, 0.341410, -0.002895], 14, [-0.137293, -0.137293, -0.019613], [1.029503, 0.399288, -9.416287], [-48.000000, -206.000000, -52.000000], [-235.963104, -235.141006, 418.691986]]
DATA[30530, 0, [0,0,0], [0.008392, 0.005892, 0.138214], 14, [1.647517, 0.647239, -0.019613], [1.274486, 0.380436, -9.280434], [-73.000000, -200.000000, -64.000000], [-248.691406, -231.138596, 417.670807]]
DATA[30600, 0, [0,0,0], [-0.003672, 0.559947, 0.029175], 14, [2.843929, 0.666852, -9.649744], [2.280837, 0.375723, -8.782304], [-102.000000, -205.000000, -79.000000], [-271.210693, -232.139206, 396.225586]]
DATA[30650, 0, [0,0,0], [-0.264206, 0.005129, -0.093609], 14, [-0.098067, -0.078453, -0.156906], [3.289589, 0.547743, -9.771414], [-127.000000, -222.000000, -101.000000], [-297.646393, -241.144608, 375.801605]]
DATA[30720, 0, [0,0,0], [-0.027191, -0.001286, 0.217016], 14, [-0.058840, -0.078453, -9.610518], [2.549838, 0.682061, -9.056394], [-405.000000, -218.000000, -112.000000], [-321.144806, -241.144608, 375.801605]]
DATA[30770, 0, [0,0,0], [-0.020166, 0.293457, 0.010238], 14, [-0.098067, 0.647239, -0.039227], [3.640251, 0.663209, -9.189864], [-422.000000, -223.000000, -124.000000], [-332.894012, -246.147598, 357.420013]]
DATA[30830, 0, [0,0,0], [-0.016806, -0.007242, -0.015876], 14, [-0.058840, 0.764919, -0.019613], [3.464920, 0.717407, -8.884789], [-436.000000, -222.000000, -128.000000], [-333.873108, -243.145798, 354.356415]]
DATA[30890, 0, [0,0,0], [0.081085, 0.563765, -0.020000], 14, [4.099180, 0.961052, -0.137293], [3.964493, 0.653783, -8.863338], [-452.000000, -221.000000, 367.000000], [-344.643188, -244.146393, 342.101990]]
DATA[30950, 0, [0,0,0], [0.201120, 0.679982, 0.140658], 14, [5.060231, -0.156906, -0.019613], [4.315155, 0.517110, -8.770386], [-473.000000, -215.000000, 354.000000], [-365.204315, -243.145798, 341.080811]]
DATA[31010, 0, [0,0,0], [-0.006879, 0.495653, -0.015724], 14, [-0.019613, -0.019613, -0.078453], [4.560137, 0.375723, -8.174537], [-492.000000, -209.000000, 337.000000], [-387.723602, -234.140396, 302.275208]]
DATA[31070, 0, [0,0,0], [-0.003214, 0.842930, 0.009933], 14, [5.040618, 0.627626, -0.117680], [5.359934, 0.206060, -7.681173], [-14.000000, -193.000000, 312.000000], [-401.431000, -229.137405, 284.914795]]
DATA[31130, 0, [0,0,0], [-0.010697, 1.632015, 0.522449], 14, [6.295870, 0.686466, -8.080680], [5.893132, 0.184852, -7.876612], [-50.000000, -185.000000, 274.000000], [-436.678589, -221.132599, 258.363586]]
DATA[31190, 0, [0,0,0], [0.039241, 0.363096, 0.009475], 14, [6.393936, 0.058840, -0.098067], [6.459956, 0.201347, -6.699214], [-80.000000, -179.000000, -19.000000], [-469.967987, -214.128403, 223.642807]]
DATA[31250, 0, [0,0,0], [-0.003367, -0.024498, 0.004588], 14, [6.903882, -0.117680, -0.098067], [6.404714, -0.064931, -6.672996], [-80.000000, -184.000000, -19.000000], [-468.009796, -222.133194, 220.579193]]
DATA[31310, 0, [0,0,0], [-0.010850, 1.037644, 0.001686], 14, [6.609682, 0.019613, -0.117680], [6.825028, -0.060218, -6.515692], [-96.000000, -174.000000, -38.000000], [-478.779907, -213.127808, 207.303604]]
DATA[31380, 0, [0,0,0], [-0.011308, 0.495501, 0.142643], 14, [-0.137293, -0.019613, -6.884269], [7.276565, -0.298218, -6.494241], [-109.000000, -158.000000, -56.000000], [-489.549988, -199.119400, 187.900803]]
DATA[31430, 0, [0,0,0], [-0.017111, 0.364165, 0.134702], 14, [-0.117680, -0.117680, -6.805815], [7.511940, -0.559783, -6.961387], [-118.000000, -147.000000, -65.000000], [-498.361908, -190.113998, 181.773605]]
DATA[31490, 0, [0,0,0], [-0.012683, -0.003118, -0.001826], 14, [8.276813, -0.823759, -0.098067], [7.648842, -0.701169, -6.139115], [-647.000000, -134.000000, -91.000000], [-503.257385, -178.106796, 158.285995]]
DATA[31550, 0, [0,0,0], [-0.001687, 0.689603, 0.003671], 14, [-0.058840, -0.568786, -5.197525], [7.828977, -0.715308, -4.966483], [-658.000000, -129.000000, -117.000000], [-521.860291, -185.110992, 133.777206]]
DATA[31610, 0, [0,0,0], [-0.012988, 0.526502, 0.168910], 14, [-0.078453, -0.058840, -5.315205], [8.158023, -0.795427, -4.863997], [-671.000000, -120.000000, 117.000000], [-529.693115, -174.104401, 116.416801]]
DATA[31670, 0, [0,0,0], [-0.023678, 0.845221, 0.094232], 14, [-0.098067, -0.058840, -4.393379], [8.201255, -0.814278, -4.544622], [-680.000000, -120.000000, 82.000000], [-531.651306, -175.104996, 80.674797]]
DATA[31740, 0, [0,0,0], [-0.009781, 0.006350, -0.003201], 15, [-0.137293, -0.137293, -4.059953], [8.619166, -0.833130, -4.272914], [-688.000000, -120.000000, 50.000000], [-539.484070, -168.100800, 57.187199]]
DATA[31790, 0, [0,0,0], [0.091928, 0.001311, 0.003366], 15, [-0.098067, -0.058840, -0.137293], [8.758471, -0.800140, -3.512610], [-691.000000, -123.000000, 24.000000], [-542.421387, -170.102005, 27.572399]]
DATA[31860, 0, [0,0,0], [0.200357, 0.651424, 0.004282], 15, [-0.039227, -0.294199, -3.432328], [8.847337, -0.583347, -3.083599], [-692.000000, -124.000000, -9.000000], [-538.505005, -168.100800, 3.063600]]
DATA[31910, 0, [0,0,0], [0.092081, 0.612634, 0.005962], 15, [9.532063, -0.804145, -3.353874], [9.169177, -0.837843, -2.826192], [-692.000000, -125.000000, -27.000000], [-542.421387, -172.103195, -11.233200]]
DATA[31970, 0, [0,0,0], [-0.012835, 0.007877, 0.010544], 15, [9.433997, -0.823759, -2.079010], [9.286864, -0.965090, -2.165991], [-697.000000, -126.000000, -57.000000], [-546.337830, -167.100204, -50.038799]]
DATA[32030, 0, [0,0,0], [-0.004130, 0.452740, -0.005339], 15, [9.237864, -0.137293, -0.137293], [9.284463, -0.939170, -1.815631], [-695.000000, -121.000000, -80.000000], [-543.400513, -166.099594, -72.505203]]
DATA[32090, 0, [0,0,0], [-0.106298, -0.009838, 0.008253], 15, [-0.098067, -0.823759, -1.510224], [9.106730, -1.101764, -1.145896], [-693.000000, -120.000000, -98.000000], [-541.442322, -161.096603, -94.971603]]
DATA[32150, 0, [0,0,0], [-0.228318, 0.525433, -0.003812], 15, [9.453610, -0.549172, -0.137293], [9.394946, -1.049922, -1.000509], [-693.000000, -115.000000, -125.000000], [-542.421387, -167.100204, -95.992798]]
DATA[32220, 0, [0,0,0], [-0.106909, 0.679371, -0.001979], 15, [-0.098067, -0.117680, -0.039227], [10.456538, -0.767150, -1.696461], [-688.000000, -101.000000, -151.000000], [-545.358704, -156.093597, -123.565201]]
DATA[32270, 0, [0,0,0], [-0.001229, 0.006656, -0.000147], 15, [-0.156906, -1.157185, -0.098067], [8.835328, -1.384537, 1.211284], [-669.000000, -95.000000, -229.000000], [-533.609497, -150.089996, -186.879593]]
DATA[32340, 0, [0,0,0], [0.055582, 0.002532, 0.008100], 15, [-0.098067, -0.098067, -0.058840], [9.142757, -1.144180, 1.208901], [-659.000000, -96.000000, -4.000000], [-515.006592, -147.088196, -222.621597]]
DATA[32390, 0, [0,0,0], [-0.012224, 0.447242, -0.066425], 15, [9.728197, -1.137571, -0.058840], [9.906528, -0.979229, 0.970561], [-127.000000, -103.000000, -40.000000], [-507.173798, -154.092407, -255.300003]]
DATA[32450, 0, [0,0,0], [-0.107214, 0.644552, -0.063066], 15, [9.179025, -0.843372, 2.333983], [9.051490, -1.012219, 2.822461], [-113.000000, -110.000000, -65.000000], [-493.466400, -154.092407, -273.681610]]
DATA[32510, 0, [0,0,0], [-0.004589, 0.287654, -0.000605], 15, [-0.058840, -0.529559, 2.608569], [9.726393, -0.738872, 1.981122], [-102.000000, -117.000000, -78.000000], [-493.466400, -165.098999, -295.126801]]
DATA[32570, 0, [0,0,0], [0.127358, 0.330262, 0.004129], 14, [-0.058840, -0.039227, -0.156906], [8.969829, -0.724734, 1.881019], [-88.000000, -128.000000, -99.000000], [-478.779907, -170.102005, -302.275208]]
DATA[32630, 0, [0,0,0], [0.014806, 0.601028, 0.008253], 14, [7.884547, -0.058840, 3.216581], [8.674408, -0.781288, 2.801011], [-78.000000, -132.000000, -113.000000], [-468.009796, -174.104401, -321.678009]]
DATA[32690, 0, [0,0,0], [-0.016500, -0.006631, -0.007019], 14, [8.845598, -0.156906, 4.158020], [9.469400, -0.498516, 3.906907], [-57.000000, -145.000000, -386.000000], [-461.156097, -186.111603, -334.953613]]
DATA[32750, 0, [0,0,0], [-0.000923, 0.567125, 0.000006], 14, [9.806650, 0.039227, 4.079566], [9.944956, -0.201604, 3.153754], [-33.000000, -154.000000, -416.000000], [-438.636810, -193.115799, -353.335205]]
DATA[32810, 0, [0,0,0], [-0.014515, 0.841098, 0.000312], 14, [-0.019613, -0.058840, 4.805259], [8.174835, -0.267584, 4.359753], [-12.000000, -159.000000, -435.000000], [-416.117493, -187.112198, -364.568390]]
DATA[32870, 0, [0,0,0], [-0.015890, 0.810707, 0.009627], 14, [8.472945, -0.019613, 5.354431], [8.345362, -0.145050, 4.884101], [-491.000000, -167.000000, -466.000000], [-390.660889, -203.121796, -403.373993]]
DATA[32930, 0, [0,0,0], [-0.035590, -0.004034, -0.215171], 14, [-0.156906, 0.411879, 5.962443], [8.523094, 0.064673, 5.398914], [-465.000000, -175.000000, -484.000000], [-359.329712, -211.126602, -416.649597]]
DATA[33000, 0, [0,0,0], [-0.006879, 0.001463, -0.132704], 14, [7.668800, -0.058840, -0.019613], [7.583994, 0.092951, 5.346480], [-442.000000, -171.000000, -502.000000], [-342.684998, -207.124207, -438.094788]]
DATA[33050, 0, [0,0,0], [-0.152723, 0.643635, -0.003506], 14, [7.296148, 0.451106, -0.019613], [7.569583, 0.133010, 5.816009], [-419.000000, -173.000000, -6.000000], [-327.019409, -205.123001, -443.200806]]
DATA[33110, 0, [0,0,0], [-0.016500, 0.761532, -0.007172], 14, [-0.137293, -0.019613, -0.117680], [7.504735, 0.140080, 6.216420], [-397.000000, -170.000000, -21.000000], [-306.458313, -208.124802, -459.540009]]
DATA[33170, 0, [0,0,0], [-0.225264, 0.006808, 0.059107], 14, [7.021562, -0.039227, -0.156906], [6.945117, 0.001050, 6.321290], [-107.000000, -158.000000, -45.000000], [-283.938995, -200.119995, -474.858002]]
DATA[33230, 0, [0,0,0], [-0.002603, -0.008769, 0.004282], 14, [-0.098067, -0.058840, -0.019613], [6.630483, -0.031941, 6.797969], [-81.000000, -157.000000, -63.000000], [-273.168915, -195.117004, -492.218414]]
DATA[33290, 0, [0,0,0], [-0.006727, 0.990912, 0.095759], 14, [5.727084, -0.078453, -0.058840], [6.325455, -0.168614, 7.729877], [-24.000000, -155.000000, -83.000000], [-230.088501, -202.121201, -511.621185]]
DATA[33350, 0, [0,0,0], [-0.031314, 0.000394, 0.013140], 14, [6.080123, 0.058840, -0.078453], [5.931561, 0.026970, 7.791846], [-8.000000, -153.000000, -91.000000], [-204.631897, -187.112198, -508.557587]]
DATA[33410, 0, [0,0,0], [-0.011919, 0.006656, 0.176699], 14, [5.452497, -0.176520, 8.276813], [5.785052, -0.126198, 7.860965], [-250.000000, -155.000000, -98.000000], [-205.610992, -194.116394, -522.854370]]
DATA[33470, 0, [0,0,0], [-0.003672, 0.002074, -0.005797], 14, [-0.098067, 0.058840, -0.019613], [5.275872, -0.093208, 7.901483], [-217.000000, -154.000000, -109.000000], [-175.258896, -193.115799, -533.066406]]
DATA[33530, 0, [0,0,0], [-0.012988, 0.648217, 0.003213], 14, [4.785645, 0.137293, 9.414384], [5.110148, -0.189822, 9.281470], [-186.000000, -160.000000, -113.000000], [-161.551498, -201.120605, -528.981628]]
DATA[33590, 0, [0,0,0], [-0.071937, 0.007267, 0.050097], 14, [-0.019613, -0.058840, 9.532063], [4.819531, -0.072000, 8.997846], [-146.000000, -151.000000, -124.000000], [-119.450203, -188.112793, -544.299622]]
DATA[33650, 0, [0,0,0], [-0.337357, 0.417921, -0.003812], 14, [-0.137293, -0.274586, 9.414384], [3.846805, -0.253446, 8.759506], [-131.000000, -139.000000, -644.000000], [-108.680099, -184.110397, -547.363220]]
DATA[33710, 0, [0,0,0], [-0.414326, 0.454267, -0.003659], 14, [-0.156906, -0.078453, 9.492837], [3.748332, -0.408971, 8.966861], [-108.000000, -121.000000, -653.000000], [-85.181702, -168.100800, -560.638794]]
DATA[33770, 0, [0,0,0], [-0.458920, 0.411507, 0.051777], 14, [4.118793, -0.078453, -0.039227], [3.532171, -1.111190, 8.997846], [-91.000000, -99.000000, -659.000000], [-79.307098, -152.091202, -564.723572]]
DATA[33830, 0, [0,0,0], [-0.003672, 0.370579, -0.002132], 14, [-0.058840, -0.902212, -0.039227], [3.717108, -0.804853, 9.395873], [-55.000000, -81.000000, -662.000000], [-45.038601, -134.080399, -563.702393]]
DATA[33900, 0, [0,0,0], [-0.498168, 0.414714, -0.092540], 14, [3.196968, -1.470998, -0.137293], [3.296795, -1.186596, 9.138467], [-43.000000, -59.000000, -666.000000], [-30.352100, -122.073196, -575.956787]]
DATA[33950, 0, [0,0,0], [-0.013141, 0.000547, -0.096205], 14, [-0.098067, -0.156906, -0.058840], [2.134327, -2.272914, 9.746232], [-27.000000, -30.000000, -671.000000], [-17.623800, -97.058197, -574.935608]]
DATA[34020, 0, [0,0,0], [-0.002603, -0.006020, 0.002297], 14, [2.196690, -0.078453, -0.117680], [2.227997, -1.997211, 8.721372], [-16.000000, 0.000000, -677.000000], [-5.874600, -62.037201, -573.914429]]
DATA[34070, 0, [0,0,0], [-0.010239, 0.004823, 0.090414], 14, [1.588677, -0.078453, 9.218251], [2.453766, -2.242281, 9.143233], [-15.000000, 34.000000, -675.000000], [-2.937300, -45.027000, -583.105225]]
DATA[34130, 0, [0,0,0], [-0.017264, -0.131705, -0.007019], 14, [2.961608, -0.137293, -0.156906], [2.972553, -2.407231, 9.102715], [-16.000000, 50.000000, -676.000000], [-6.853700, -29.017401, -577.999207]]
DATA[34190, 0, [0,0,0], [-0.006879, 0.058274, -0.569320], 14, [3.236195, -2.706635, -0.058840], [2.667525, -2.647588, 9.093181], [-24.000000, 63.000000, -677.000000], [-11.749200, -20.011999, -579.020386]]
DATA[34260, 0, [0,0,0], [-0.234427, -0.025262, 0.000617], 14, [3.550007, -0.019613, -0.098067], [3.395268, -2.534479, 8.978779], [-24.000000, 77.000000, -674.000000], [-17.623800, -8.004800, -570.850830]]
DATA[34310, 0, [0,0,0], [-0.016500, -0.003576, 0.142032], 14, [-0.039227, -0.039227, 9.492837], [3.205527, -2.970420, 8.985929], [-15.000000, 77.000000, -676.000000], [-4.895500, 1.000600, -581.062805]]
DATA[34380, 0, [0,0,0], [-0.009628, 0.167924, 0.008864], 14, [-0.098067, -0.137293, -0.078453], [3.140678, -3.055252, 8.966861], [-21.000000, 84.000000, -675.000000], [-12.728300, 2.001200, -584.126404]]
DATA[34430, 0, [0,0,0], [-0.027343, -0.002355, 0.000159], 14, [-0.039227, -0.117680, 9.532063], [2.734775, -2.993985, 8.797640], [-23.000000, 84.000000, -674.000000], [-6.853700, 7.004200, -584.126404]]
DATA[34490, 0, [0,0,0], [-0.140506, 0.004059, 0.010544], 14, [-0.039227, -3.138128, 9.551678], [3.188714, -2.944499, 8.778573], [-20.000000, 90.000000, -675.000000], [-7.832800, 10.006000, -581.062805]]
DATA[34550, 0, [0,0,0], [-0.004283, 0.056288, 0.094996], 14, [-0.098067, -0.117680, -0.019613], [2.348087, -3.095311, 8.680854], [-15.000000, 105.000000, -676.000000], [-8.811900, 18.010799, -565.744812]]
DATA[34610, 0, [0,0,0], [-0.017875, -0.007242, 0.180975], 14, [2.883155, -3.726527, -0.137293], [2.953339, -3.528896, 8.604585], [-18.000000, 121.000000, -670.000000], [-13.707400, 37.022202, -583.105225]]
DATA[34670, 0, [0,0,0], [-0.018486, -0.000522, -0.007019], 14, [2.902769, -0.078453, -0.117680], [2.595471, -3.821095, 8.454431], [-22.000000, -116.000000, -669.000000], [-5.874600, 50.029999, -573.914429]]
DATA[34740, 0, [0,0,0], [-0.176700, 0.001463, -0.058026], 14, [-0.039227, -4.354153, 9.473224], [2.994169, -3.799887, 8.559300], [-24.000000, -107.000000, -672.000000], [-8.811900, 47.028198, -575.956787]]
DATA[34790, 0, [0,0,0], [-0.038950, 0.053081, 0.006726], 14, [2.843929, -3.981500, 8.884825], [2.876481, -3.877649, 8.435364], [-22.000000, -105.000000, -673.000000], [-8.811900, 56.033600, -562.681213]]
DATA[34850, 0, [0,0,0], [-0.074685, -0.009838, -0.001216], 14, [2.883155, -0.156906, 9.237864], [2.494596, -3.726837, 8.375778], [-19.000000, -99.000000, -669.000000], [-11.749200, 62.037201, -575.956787]]
DATA[34910, 0, [0,0,0], [-0.255960, -0.065274, 0.178073], 14, [3.177355, -4.256086, 8.884825], [2.516212, -4.063808, 8.387696], [-17.000000, -91.000000, -668.000000], [-1.958200, 69.041397, -570.850830]]
DATA[34970, 0, [0,0,0], [-0.345604, -0.008769, 0.005657], 14, [-0.137293, -5.001391, 8.512172], [2.127122, -3.778679, 7.899099], [-13.000000, -66.000000, -665.000000], [1.958200, 79.047401, -575.956787]]
DATA[35030, 0, [0,0,0], [-0.652411, 0.211143, 0.410966], 14, [1.882877, -0.098067, -0.117680], [2.537828, -5.345711, 8.406762], [2.000000, -43.000000, -659.000000], [14.686500, 102.061203, -569.829590]]
DATA[35090, 0, [0,0,0], [-0.653022, 0.007877, 0.649814], 14, [-0.156906, -0.039227, -0.039227], [2.141533, -4.388997, 8.006352], [5.000000, -21.000000, -655.000000], [16.644699, 112.067200, -561.659973]]
DATA[35150, 0, [0,0,0], [-0.015737, -0.097955, -0.008393], 14, [2.314369, -0.156906, 7.609961], [1.514665, -5.251453, 7.605941], [13.000000, 258.000000, -649.000000], [33.289398, 137.082199, -556.554016]]
DATA[35210, 0, [0,0,0], [-0.013904, 0.006961, 0.001533], 14, [1.569064, -0.098067, 7.923773], [1.625147, -6.257653, 7.331851], [7.000000, 308.000000, -121.000000], [13.707400, 170.102005, -546.341980]]
DATA[35270, 0, [0,0,0], [-0.859953, -0.017932, 0.442273], 14, [2.255530, -7.139241, -0.078453], [1.822094, -5.882979, 7.086360], [18.000000, 337.000000, -110.000000], [24.477501, 201.120605, -549.405579]]
DATA[35330, 0, [0,0,0], [-0.013446, 0.002990, -0.000605], 14, [1.686744, -7.727640, 7.021562], [0.866181, -7.082407, 6.528646], [25.000000, 364.000000, -98.000000], [34.268501, 225.134995, -527.960388]]
DATA[35400, 0, [0,0,0], [-0.010086, -0.005714, 0.092094], 14, [1.314091, -0.156906, 6.648909], [1.204834, -7.136605, 6.268855], [27.000000, 378.000000, -90.000000], [29.372999, 239.143402, -519.790771]]
DATA[35450, 0, [0,0,0], [-0.505804, 0.143489, -0.000605], 14, [-0.137293, -8.061067, 6.903882], [1.502656, -7.831754, 6.433309], [30.000000, -113.000000, -83.000000], [32.310299, 243.145798, -516.727173]]
DATA[35520, 0, [0,0,0], [-0.016653, 0.002990, -0.005950], 14, [-0.019613, -0.078453, -0.137293], [1.437808, -7.626744, 6.154452], [38.000000, -96.000000, -75.000000], [40.143101, 262.157196, -504.472809]]
DATA[35570, 0, [0,0,0], [-0.615301, 0.006503, 0.009627], 14, [1.019892, -0.058840, -0.117680], [1.127976, -7.765774, 5.715907], [37.000000, -77.000000, -61.000000], [36.226700, 275.165009, -497.324402]]
DATA[35640, 0, [0,0,0], [-0.423184, 0.093551, 0.291389], 14, [1.000278, -8.335652, 5.648630], [0.923824, -8.133379, 5.327413], [49.000000, -45.000000, -40.000000], [50.913200, 304.182404, -468.730804]]
DATA[35690, 0, [0,0,0], [-0.338732, 0.007877, -0.003659], 14, [0.647239, -8.472945, 5.374044], [0.825351, -8.100389, 4.903168], [59.000000, -26.000000, -30.000000], [50.913200, 318.190796, -464.645996]]
DATA[35750, 0, [0,0,0], [-0.005658, -0.014266, -0.002285], 14, [-0.019613, -8.649466, 5.099458], [0.594779, -8.416152, 4.655294], [52.000000, -11.000000, -17.000000], [48.955002, 324.194397, -464.645996]]
DATA[35810, 0, [0,0,0], [-0.000923, -0.009380, 0.339342], 14, [-0.156906, -0.117680, 4.393379], [0.592377, -8.220567, 4.350219], [65.000000, 515.000000, -6.000000], [52.871399, 348.208801, -434.010010]]
DATA[35870, 0, [0,0,0], [-0.016959, 0.053845, -0.004117], 14, [-0.117680, -0.156906, 4.412992], [0.027956, -8.731915, 3.887840], [75.000000, 538.000000, -496.000000], [59.725101, 354.212402, -422.776794]]
DATA[35930, 0, [0,0,0], [-0.005963, -0.055805, -0.005186], 14, [-0.039227, -9.394771, -0.039227], [0.244117, -9.269182, 3.749603], [86.000000, 543.000000, -491.000000], [72.453400, 366.219604, -416.649597]]
DATA[35990, 0, [0,0,0], [-0.017264, 0.009252, 0.003366], 14, [0.039227, -0.137293, -0.098067], [0.092804, -9.323380, 3.551781], [96.000000, 552.000000, -474.000000], [90.077202, 375.225006, -395.204407]]
DATA[36050, 0, [0,0,0], [-0.002909, 0.095078, 0.381797], 14, [0.039227, -8.688692, 3.569621], [0.075991, -8.927499, 3.475512], [102.000000, 555.000000, -470.000000], [94.972702, 376.225586, -399.289215]]
DATA[36110, 0, [0,0,0], [-0.586285, -0.009685, 0.008864], 14, [-0.117680, -9.904716, -0.117680], [-0.469215, -9.271539, 2.958315], [115.000000, 574.000000, -452.000000], [105.742798, 388.232788, -388.056000]]
DATA[36170, 0, [0,0,0], [-0.003061, 0.020706, 0.129968], 14, [-0.196133, -9.649744, 2.569342], [-0.406769, -9.509540, 2.705675], [-126.000000, 584.000000, -437.000000], [115.533798, 396.237610, -376.822815]]
DATA[36230, 0, [0,0,0], [-0.009781, -0.004034, 0.140505], 14, [-0.902212, -0.117680, 2.941995], [-0.668564, -9.785242, 2.498319], [127.000000, 599.000000, -421.000000], [110.638298, 407.244202, -361.504791]]
DATA[36300, 0, [0,0,0], [-0.013904, 0.053998, -0.004117], 14, [-0.156906, -0.039227, 2.588956], [-0.281876, -9.217340, 2.357699], [-125.000000, 600.000000, -413.000000], [117.491997, 411.246613, -359.462402]]
DATA[36350, 0, [0,0,0], [-0.232289, -0.001133, -0.008393], 14, [-0.529559, -9.649744, -0.039227], [-0.901538, -9.719262, 2.033557], [-103.000000, 604.000000, -400.000000], [141.969498, 418.250793, -351.292786]]
DATA[36420, 0, [0,0,0], [-0.540165, -0.008921, 0.413409], 14, [-0.137293, -0.078453, 1.627904], [-1.437138, -8.948707, 1.678430], [-83.000000, 613.000000, -125.000000], [147.844101, 425.255005, -321.678009]]
