
Thu Jan  1 00:01:23 1970

Flight Log #14
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.4'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], rover_ex_gyro_temp, [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[4460, 0, [-0.019176,-0.017333,-2.279480],[0.000000,0.000000,0.000000], [0.011217, 0.015807, -0.016646], 14, [-0.039227, -0.274586, -9.943943], [-0.371616, -0.039447, 9.693564], [29.000000, 27.000000, 561.000000], [-81.265297, -107.064201, -604.550415],[0.000000,0.000000,0.000000,0.000000]]
DATA[4540, 0, [-0.019346,-0.017442,-2.303867],[0.000000,0.000000,0.000000], [0.009648, 0.014889, -0.016856], 14, [0.333426, 0.019613, -10.002783], [-0.362279, -0.012745, 9.710476], [30.000000, 16.000000, 561.000000], [-85.181702, -107.064201, -611.698792],[0.000000,0.000000,0.000000,0.000000]]
DATA[4610, 0, [-0.019475,-0.017494,-2.308358],[0.000000,0.000000,0.000000], [0.005327, 0.012397, -0.017725], 14, [0.353039, 0.098067, -9.963556], [-0.373148, -0.011083, 9.728818], [27.000000, 23.000000, 562.000000], [-83.223503, -104.062401, -612.719971],[0.000000,0.000000,0.000000,0.000000]]
DATA[4690, 0, [-0.019373,-0.018121,-2.327942],[0.000000,0.000000,0.000000], [-0.007072, -0.019992, -0.020859], 14, [0.000000, -0.156906, -0.039227], [-0.290518, -0.034719, 9.784307], [35.000000, 26.000000, 562.000000], [-90.077202, -108.064796, -603.529175],[0.000000,0.000000,0.000000,0.000000]]
DATA[4770, 0, [-0.020764,-0.019959,-2.406345],[0.000000,0.000000,0.000000], [-0.004881, -0.010675, -0.020421], 14, [-0.156906, -0.078453, -0.019613], [-0.298725, -0.137834, 9.687718], [36.000000, 28.000000, 559.000000], [-93.014503, -98.058800, -612.719971],[0.000000,0.000000,0.000000,0.000000]]
DATA[4850, 0, [-0.021431,-0.021056,-2.387925],[0.000000,0.000000,0.000000], [-0.003280, 0.001017, -0.016179], 14, [0.098067, -0.117680, -9.943943], [-0.250720, -0.178950, 9.725930], [33.000000, 27.000000, 559.000000], [-92.035400, -101.060600, -611.698792],[0.000000,0.000000,0.000000,0.000000]]
DATA[4930, 0, [-0.020694,-0.019825,-2.344121],[0.000000,0.000000,0.000000], [-0.001994, 0.006990, -0.000458], 14, [-0.137293, -0.176520, -9.983170], [-0.264285, -0.124104, 9.725598], [34.000000, 33.000000, 561.000000], [-86.160797, -102.061203, -605.571594],[0.000000,0.000000,0.000000,0.000000]]
DATA[5010, 0, [-0.020478,-0.020298,-2.407689],[0.000000,0.000000,0.000000], [0.011529, 0.003416, -0.006491], 14, [0.117680, -0.313813, -9.963556], [-0.213759, -0.211293, 9.716088], [35.000000, 27.000000, 559.000000], [-89.098099, -94.056396, -595.359619],[0.000000,0.000000,0.000000,0.000000]]
DATA[5070, 0, [-0.020503,-0.020004,-2.349745],[0.000000,0.000000,0.000000], [0.016808, 0.009193, -0.010733], 14, [0.333426, -0.019613, -0.098067], [-0.257779, -0.144833, 9.758114], [35.000000, 31.000000, 560.000000], [-93.014503, -108.064796, -597.401978],[0.000000,0.000000,0.000000,0.000000]]
DATA[5140, 0, [-0.019526,-0.019226,-2.347723],[0.000000,0.000000,0.000000], [0.009323, 0.017344, -0.011168], 15, [0.078453, -0.176520, -9.983170], [-0.223881, -0.167415, 9.708711], [35.000000, 27.000000, 559.000000], [-88.119003, -103.061798, -609.656372],[0.000000,0.000000,0.000000,0.000000]]
DATA[5220, 0, [-0.018979,-0.018470,-2.344093],[0.000000,0.000000,0.000000], [0.023599, 0.041491, -0.006183], 15, [-0.156906, 0.058840, -0.039227], [-0.243162, -0.167900, 9.716721], [31.000000, 30.000000, 559.000000], [-85.181702, -100.059998, -604.550415],[0.000000,0.000000,0.000000,0.000000]]
DATA[5300, 0, [-0.017812,-0.016594,-2.274884],[0.000000,0.000000,0.000000], [0.032810, 0.050975, -0.005829], 15, [-0.117680, 0.039227, -0.019613], [-0.277078, -0.088032, 9.743533], [31.000000, 18.000000, 562.000000], [-84.202599, -111.066597, -613.741211],[0.000000,0.000000,0.000000,0.000000]]
DATA[5380, 0, [-0.018553,-0.016741,-2.254195],[0.000000,0.000000,0.000000], [0.028343, 0.026048, -0.009600], 15, [0.000000, 0.117680, -9.924330], [-0.371252, -0.049365, 9.729978], [29.000000, 24.000000, 562.000000], [-82.244400, -113.067802, -610.677612],[0.000000,0.000000,0.000000,0.000000]]
DATA[5460, 0, [-0.019353,-0.017530,-2.303124],[0.000000,0.000000,0.000000], [0.006922, 0.008012, -0.016123], 15, [-0.078453, 0.058840, -0.019613], [-0.359060, -0.020394, 9.726339], [28.000000, 22.000000, 562.000000], [-84.202599, -106.063599, -606.592773],[0.000000,0.000000,0.000000,0.000000]]
DATA[5540, 0, [-0.019851,-0.018377,-2.372285],[0.000000,0.000000,0.000000], [0.005128, 0.004740, -0.019328], 15, [-0.156906, -0.137293, -9.943943], [-0.339440, -0.062462, 9.707951], [30.000000, 28.000000, 560.000000], [-88.119003, -98.058800, -602.507996],[0.000000,0.000000,0.000000,0.000000]]
DATA[5620, 0, [-0.019844,-0.018665,-2.318304],[0.000000,0.000000,0.000000], [0.004357, 0.007004, -0.017536], 15, [0.137293, -0.078453, -10.042009], [-0.289905, -0.083407, 9.723443], [31.000000, 26.000000, 561.000000], [-87.139900, -107.064201, -601.486816],[0.000000,0.000000,0.000000,0.000000]]
DATA[5690, 0, [-0.019694,-0.018640,-2.345128],[0.000000,0.000000,0.000000], [0.014229, 0.000887, -0.015139], 15, [-0.098067, -0.039227, -10.002783], [-0.294888, -0.095066, 9.713651], [30.000000, 28.000000, 562.000000], [-88.119003, -108.064796, -599.444397],[0.000000,0.000000,0.000000,0.000000]]
DATA[5750, 0, [-0.019765,-0.018604,-2.292502],[0.000000,0.000000,0.000000], [0.020445, -0.001734, -0.012709], 15, [-0.078453, 0.019613, -10.022396], [-0.313933, -0.075648, 9.726330], [30.000000, 24.000000, 562.000000], [-86.160797, -111.066597, -605.571594],[0.000000,0.000000,0.000000,0.000000]]
DATA[5820, 0, [-0.019625,-0.018178,-2.266076],[0.000000,0.000000,0.000000], [0.016859, 0.009230, -0.012287], 15, [-0.078453, -0.019613, -10.002783], [-0.330280, -0.053530, 9.715817], [29.000000, 24.000000, 558.000000], [-80.286201, -109.065399, -603.529175],[0.000000,0.000000,0.000000,0.000000]]
