
Thu Jan  1 00:00:01 1970

Flight Log #13
ROVER: 'Rover Observation Vehicle for Enclosed Regions'
Flight Log - Format Version '0.1'
LEGEND:[rover_t, rover_status, [rover_orient], [rover_ex_gyro], [rover_ex_acc], [rover_int_acc], [rover_ex_mag], [rover_int_mag]]
DATA[0, 0, [0,0,0], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0.000000, 0.000000, 0.000000], [0, 0, 0]]
DATA[193180, 0, [0,0,0], [-0.012828, 0.013286, -0.007789], [-0.196133, -0.137293, -0.058840], [-0.098106, -0.169890, 9.824930], [-23.000000, -84.000000, -35.000000], [254, 88, 356]]
DATA[193240, 0, [0,0,0], [-0.018479, 0.010843, -0.015730], [-0.176520, -0.196133, -0.039227], [-0.081356, -0.184247, 9.863214], [-21.000000, -86.000000, -39.000000], [255, 85, 362]]
DATA[193310, 0, [0,0,0], [-0.018479, 0.010232, -0.005498], [-0.137293, -0.235360, -0.156906], [-0.090927, -0.179462, 9.781859], [-23.000000, -82.000000, -38.000000], [244, 88, 366]]
DATA[193360, 0, [0,0,0], [-0.015424, 0.010843, -0.008858], [-0.176520, -0.196133, -0.039227], [-0.069392, -0.169890, 9.815358], [-25.000000, -82.000000, -36.000000], [250, 88, 349]]
DATA[193420, 0, [0,0,0], [-0.007636, 0.012828, -0.014355], [-0.215746, -0.156906, -0.058840], [-0.076570, -0.193819, 9.815358], [-23.000000, -86.000000, -39.000000], [253, 89, 367]]
DATA[193480, 0, [0,0,0], [-0.013897, 0.016188, -0.015272], [-0.156906, -0.215746, 10.179303], [-0.078963, -0.165105, 9.851251], [-20.000000, -87.000000, -38.000000], [249, 88, 367]]
DATA[193540, 0, [0,0,0], [-0.014355, 0.007941, -0.008094], [-0.176520, -0.176520, -0.098067], [-0.076570, -0.189033, 9.839287], [-22.000000, -88.000000, -39.000000], [251, 89, 366]]
DATA[193600, 0, [0,0,0], [-0.011759, 0.012217, -0.010385], [-0.176520, -0.117680, 10.375436], [-0.107677, -0.217747, 9.824930], [-22.000000, -87.000000, -39.000000], [251, 93, 369]]
DATA[193660, 0, [0,0,0], [-0.018784, 0.012523, -0.009010], [-0.078453, -0.235360, -0.137293], [-0.093320, -0.184247, 9.805787], [-23.000000, -86.000000, -39.000000], [249, 90, 363]]
DATA[193720, 0, [0,0,0], [-0.020922, 0.013134, -0.009010], [-0.196133, -0.176520, -0.098067], [-0.098106, -0.198604, 9.824930], [-19.000000, -85.000000, -35.000000], [253, 83, 365]]
DATA[193780, 0, [0,0,0], [-0.018784, 0.014661, -0.007636], [-0.156906, -0.235360, -0.117680], [-0.078963, -0.179462, 9.858429], [-20.000000, -86.000000, -37.000000], [254, 85, 359]]
DATA[193840, 0, [0,0,0], [-0.014966, 0.012828, -0.011759], [-0.117680, -0.117680, -0.058840], [-0.071785, -0.222533, 9.829716], [-23.000000, -82.000000, -37.000000], [248, 91, 359]]
DATA[193900, 0, [0,0,0], [-0.017104, 0.010079, -0.008552], [-0.235360, -0.176520, 10.375436], [-0.093320, -0.174676, 9.844072], [-24.000000, -83.000000, -38.000000], [254, 93, 371]]
DATA[193960, 0, [0,0,0], [-0.013592, 0.009468, -0.011912], [-0.235360, -0.137293, -0.117680], [-0.098106, -0.184247, 9.796216], [-26.000000, -83.000000, -35.000000], [254, 87, 359]]
DATA[194020, 0, [0,0,0], [-0.016493, 0.007636, -0.010079], [-0.156906, -0.196133, -0.039227], [-0.078963, -0.165105, 9.820144], [-24.000000, -84.000000, -39.000000], [249, 76, 365]]
DATA[194080, 0, [0,0,0], [-0.018326, 0.010690, -0.012675], [-0.215746, -0.156906, -0.117680], [-0.093320, -0.179462, 9.834501], [-24.000000, -87.000000, -39.000000], [257, 86, 356]]
DATA[194140, 0, [0,0,0], [-0.023976, 0.009774, -0.010843], [-0.235360, -0.235360, -0.039227], [-0.062213, -0.203390, 9.820144], [-23.000000, -87.000000, -38.000000], [249, 88, 357]]
DATA[194200, 0, [0,0,0], [-0.007789, 0.012217, -0.014355], [-0.176520, -0.176520, -0.058840], [-0.078963, -0.203390, 9.844072], [-23.000000, -91.000000, -39.000000], [248, 86, 362]]
DATA[194260, 0, [0,0,0], [-0.016646, 0.016646, -0.012217], [-0.235360, -0.176520, -0.078453], [-0.078963, -0.193819, 9.824930], [-22.000000, -86.000000, -40.000000], [250, 83, 364]]
DATA[194320, 0, [0,0,0], [-0.016952, 0.014050, -0.008858], [-0.117680, -0.137293, -0.039227], [-0.074178, -0.212961, 9.848858], [-25.000000, -83.000000, -38.000000], [250, 83, 352]]
DATA[194380, 0, [0,0,0], [-0.017562, 0.012981, -0.009010], [-0.156906, -0.215746, -0.039227], [-0.076570, -0.160319, 9.791430], [-24.000000, -82.000000, -35.000000], [256, 79, 371]]
DATA[194440, 0, [0,0,0], [-0.020006, 0.013439, -0.010690], [-0.235360, -0.137293, -0.019613], [-0.088534, -0.141177, 9.810573], [-20.000000, -84.000000, -36.000000], [253, 84, 371]]
DATA[194500, 0, [0,0,0], [-0.013439, 0.016952, -0.010690], [-0.254973, -0.137293, -0.117680], [-0.095713, -0.193819, 9.791430], [-26.000000, -84.000000, -38.000000], [256, 86, 367]]
DATA[194560, 0, [0,0,0], [-0.018784, 0.013134, -0.011912], [-0.215746, -0.156906, -0.098067], [-0.066999, -0.174676, 9.834501], [-26.000000, -85.000000, -40.000000], [250, 83, 360]]
DATA[194620, 0, [0,0,0], [-0.019242, 0.012675, -0.008247], [-0.176520, -0.196133, 10.395049], [-0.100499, -0.193819, 9.820144], [-23.000000, -89.000000, -38.000000], [256, 85, 371]]
DATA[194680, 0, [0,0,0], [-0.011759, 0.011606, -0.008858], [-0.137293, -0.196133, -0.058840], [-0.088534, -0.193819, 9.815358], [-22.000000, -88.000000, -42.000000], [249, 85, 359]]
DATA[194740, 0, [0,0,0], [-0.017868, 0.009927, -0.010385], [-0.196133, -0.235360, 10.375436], [-0.114855, -0.179462, 9.820144], [-25.000000, -89.000000, -40.000000], [252, 88, 366]]
DATA[194800, 0, [0,0,0], [-0.020922, 0.015882, -0.011301], [-0.254973, -0.254973, 10.179303], [-0.078963, -0.189033, 9.805787], [-24.000000, -84.000000, -37.000000], [255, 91, 366]]
DATA[194860, 0, [0,0,0], [-0.017410, 0.016646, -0.015577], [-0.215746, -0.196133, -0.058840], [-0.086142, -0.227318, 9.839287], [-23.000000, -84.000000, -38.000000], [242, 95, 376]]
DATA[194920, 0, [0,0,0], [-0.017868, 0.010385, -0.008858], [-0.156906, -0.078453, -0.078453], [-0.071785, -0.169890, 9.820144], [-28.000000, -83.000000, -38.000000], [243, 89, 358]]
DATA[194980, 0, [0,0,0], [-0.017562, 0.012523, -0.013744], [-0.176520, -0.215746, -0.078453], [-0.047856, -0.193819, 9.796216], [-24.000000, -83.000000, -40.000000], [251, 87, 356]]
DATA[195040, 0, [0,0,0], [-0.013592, 0.010232, -0.010996], [-0.215746, -0.215746, -0.098067], [-0.093320, -0.193819, 9.805787], [-24.000000, -87.000000, -39.000000], [261, 86, 362]]
DATA[195100, 0, [0,0,0], [-0.018937, 0.007025, -0.013592], [-0.196133, -0.156906, -0.078453], [-0.093320, -0.193819, 9.815358], [-26.000000, -90.000000, -40.000000], [250, 89, 358]]
DATA[195160, 0, [0,0,0], [-0.023671, 0.012217, -0.019242], [-0.117680, -0.137293, -0.117680], [-0.088534, -0.203390, 9.829716], [-24.000000, -87.000000, -42.000000], [244, 89, 368]]
DATA[195220, 0, [0,0,0], [-0.024435, 0.010996, -0.009316], [-0.156906, -0.156906, -0.098067], [-0.090927, -0.189033, 9.801002], [-23.000000, -84.000000, -38.000000], [248, 90, 371]]
DATA[195280, 0, [0,0,0], [-0.016646, 0.007941, -0.014050], [-0.137293, -0.176520, -0.137293], [-0.088534, -0.174676, 9.848858], [-20.000000, -85.000000, -39.000000], [246, 90, 366]]
DATA[195350, 0, [0,0,0], [-0.014203, 0.006720, -0.009163], [-0.215746, -0.098067, -0.039227], [-0.088534, -0.208176, 9.810573], [-21.000000, -83.000000, -39.000000], [248, 91, 353]]
DATA[195410, 0, [0,0,0], [-0.015577, 0.009316, -0.010232], [-0.176520, -0.196133, 10.179303], [-0.071785, -0.189033, 9.829716], [-24.000000, -88.000000, -39.000000], [245, 89, 360]]
DATA[195470, 0, [0,0,0], [-0.012981, 0.015272, -0.013134], [-0.156906, -0.176520, -0.039227], [-0.059821, -0.217747, 9.834501], [-24.000000, -85.000000, -38.000000], [245, 85, 354]]
DATA[195540, 0, [0,0,0], [-0.023976, 0.012828, -0.009927], [-0.137293, -0.274586, -0.137293], [-0.081356, -0.203390, 9.820144], [-27.000000, -87.000000, -40.000000], [242, 82, 362]]
DATA[195600, 0, [0,0,0], [-0.014203, 0.015424, -0.013286], [-0.196133, -0.215746, -0.117680], [-0.105284, -0.189033, 9.805787], [-28.000000, -89.000000, -38.000000], [252, 91, 365]]
DATA[195660, 0, [0,0,0], [-0.015272, 0.019395, -0.019395], [-0.294199, -0.196133, -0.098067], [-0.086142, -0.155533, 9.796216], [-24.000000, -91.000000, -39.000000], [245, 92, 362]]
DATA[195730, 0, [0,0,0], [-0.019395, 0.000000, -0.014661], [-0.156906, -0.176520, -0.058840], [-0.078963, -0.184247, 9.848858], [-23.000000, -83.000000, -39.000000], [248, 95, 370]]
DATA[195790, 0, [0,0,0], [-0.013286, 0.009316, -0.015424], [-0.215746, -0.176520, -0.156906], [-0.074178, -0.208176, 9.824930], [-22.000000, -83.000000, -39.000000], [245, 95, 364]]
DATA[195850, 0, [0,0,0], [-0.013744, 0.009010, -0.006720], [-0.215746, -0.196133, -0.078453], [-0.098106, -0.160319, 9.791430], [-26.000000, -84.000000, -36.000000], [250, 83, 370]]
DATA[195920, 0, [0,0,0], [-0.019090, 0.005651, -0.010079], [-0.196133, -0.176520, -0.156906], [-0.098106, -0.189033, 9.824930], [-24.000000, -83.000000, -39.000000], [244, 85, 367]]
DATA[195980, 0, [0,0,0], [-0.014050, 0.016341, -0.017715], [-0.215746, -0.235360, -0.039227], [-0.083749, -0.150748, 9.829716], [-28.000000, -89.000000, -39.000000], [251, 84, 365]]
DATA[196040, 0, [0,0,0], [-0.016952, 0.016188, -0.014050], [-0.215746, -0.274586, -0.078453], [-0.095713, -0.179462, 9.848858], [-27.000000, -89.000000, -40.000000], [250, 83, 366]]
DATA[196110, 0, [0,0,0], [-0.012981, 0.012370, -0.013286], [-0.235360, -0.176520, 10.179303], [-0.098106, -0.203390, 9.829716], [-25.000000, -89.000000, -41.000000], [250, 87, 372]]
DATA[196170, 0, [0,0,0], [-0.014813, 0.013592, -0.015882], [-0.196133, -0.176520, -0.117680], [-0.076570, -0.174676, 9.796216], [-23.000000, -88.000000, -40.000000], [249, 99, 369]]
DATA[196230, 0, [0,0,0], [-0.019548, 0.009316, -0.010690], [-0.215746, -0.254973, 10.355823], [-0.129212, -0.208176, 9.834501], [-22.000000, -87.000000, -38.000000], [243, 90, 363]]
DATA[196300, 0, [0,0,0], [-0.013286, 0.010537, -0.010690], [-0.215746, -0.196133, -0.098067], [-0.069392, -0.193819, 9.834501], [-21.000000, -84.000000, -37.000000], [246, 86, 351]]
DATA[196360, 0, [0,0,0], [-0.016493, 0.014355, -0.006567], [-0.156906, -0.235360, -0.137293], [-0.059821, -0.165105, 9.791430], [-24.000000, -83.000000, -39.000000], [250, 89, 358]]
DATA[196420, 0, [0,0,0], [-0.018784, 0.014661, -0.011454], [-0.235360, -0.176520, -0.058840], [-0.066999, -0.179462, 9.829716], [-24.000000, -82.000000, -36.000000], [250, 84, 353]]
DATA[196490, 0, [0,0,0], [-0.017104, 0.005192, -0.012828], [-0.039227, -0.254973, -0.039227], [-0.066999, -0.165105, 9.791430], [-25.000000, -86.000000, -40.000000], [248, 90, 357]]
DATA[196550, 0, [0,0,0], [-0.016035, 0.005345, -0.018937], [-0.235360, -0.254973, -0.098067], [-0.110070, -0.184247, 9.829716], [-22.000000, -86.000000, -40.000000], [245, 84, 361]]
DATA[196610, 0, [0,0,0], [-0.016341, 0.008552, -0.010232], [-0.156906, -0.254973, 10.140077], [-0.076570, -0.169890, 9.805787], [-23.000000, -87.000000, -42.000000], [253, 78, 364]]
DATA[196680, 0, [0,0,0], [-0.020159, 0.009163, -0.008552], [-0.137293, -0.235360, -0.156906], [-0.069392, -0.198604, 9.820144], [-21.000000, -90.000000, -43.000000], [252, 84, 358]]
DATA[196740, 0, [0,0,0], [-0.015730, 0.009621, -0.011301], [-0.196133, -0.196133, -0.019613], [-0.093320, -0.184247, 9.834501], [-23.000000, -89.000000, -39.000000], [247, 90, 355]]
DATA[196800, 0, [0,0,0], [-0.016646, 0.010537, -0.008399], [-0.176520, -0.235360, 10.159690], [-0.074178, -0.193819, 9.834501], [-26.000000, -87.000000, -39.000000], [251, 87, 356]]
DATA[196870, 0, [0,0,0], [-0.018937, 0.007789, -0.012370], [-0.215746, -0.176520, -0.039227], [-0.126820, -0.203390, 9.834501], [-27.000000, -83.000000, -36.000000], [252, 84, 360]]
DATA[196930, 0, [0,0,0], [-0.017104, 0.012675, -0.008552], [-0.196133, -0.235360, -0.078453], [-0.095713, -0.189033, 9.844072], [-23.000000, -85.000000, -37.000000], [253, 84, 373]]
DATA[196990, 0, [0,0,0], [-0.021686, 0.013592, -0.012828], [-0.235360, -0.137293, -0.117680], [-0.074178, -0.165105, 9.805787], [-25.000000, -83.000000, -38.000000], [251, 83, 361]]
DATA[197060, 0, [0,0,0], [-0.012370, 0.012523, -0.009621], [-0.137293, -0.156906, 10.179303], [-0.093320, -0.203390, 9.805787], [-26.000000, -86.000000, -40.000000], [258, 83, 356]]
DATA[197110, 0, [0,0,0], [-0.016188, 0.017104, -0.012828], [-0.156906, -0.196133, 10.179303], [-0.112463, -0.145962, 9.829716], [-23.000000, -85.000000, -39.000000], [245, 83, 362]]
DATA[197170, 0, [0,0,0], [-0.017562, 0.015272, -0.006720], [-0.156906, -0.274586, 10.375436], [-0.086142, -0.193819, 9.829716], [-22.000000, -88.000000, -41.000000], [251, 78, 355]]
DATA[197230, 0, [0,0,0], [-0.021838, 0.017715, -0.010843], [-0.235360, -0.137293, -0.039227], [-0.095713, -0.212961, 9.829716], [-23.000000, -88.000000, -38.000000], [248, 80, 355]]
DATA[197290, 0, [0,0,0], [-0.020464, 0.014508, -0.010385], [-0.117680, -0.156906, -0.039227], [-0.078963, -0.169890, 9.844072], [-22.000000, -85.000000, -37.000000], [250, 86, 354]]
DATA[197350, 0, [0,0,0], [-0.018173, 0.008705, -0.010079], [-0.098067, -0.215746, -0.039227], [-0.083749, -0.212961, 9.834501], [-23.000000, -84.000000, -37.000000], [251, 88, 353]]
DATA[197410, 0, [0,0,0], [-0.020464, 0.009163, -0.007483], [-0.235360, -0.176520, -0.137293], [-0.131605, -0.189033, 9.805787], [-26.000000, -80.000000, -37.000000], [251, 85, 347]]
DATA[197470, 0, [0,0,0], [-0.022602, 0.011912, -0.011148], [-0.176520, -0.176520, -0.137293], [-0.064606, -0.189033, 9.820144], [-23.000000, -83.000000, -39.000000], [248, 84, 362]]
DATA[197530, 0, [0,0,0], [-0.009927, 0.008552, -0.007483], [-0.078453, -0.176520, -0.039227], [-0.088534, -0.232104, 9.810573], [-25.000000, -85.000000, -40.000000], [250, 84, 351]]
DATA[197590, 0, [0,0,0], [-0.019548, 0.014050, -0.011301], [-0.196133, -0.235360, -0.058840], [-0.105284, -0.203390, 9.824930], [-23.000000, -85.000000, -39.000000], [244, 82, 345]]
DATA[197650, 0, [0,0,0], [-0.018784, 0.010843, -0.009621], [-0.235360, -0.176520, -0.098067], [-0.078963, -0.174676, 9.834501], [-22.000000, -86.000000, -39.000000], [242, 84, 365]]
DATA[197710, 0, [0,0,0], [-0.015577, 0.011148, -0.016035], [-0.098067, -0.156906, -0.078453], [-0.064606, -0.169890, 9.824930], [-23.000000, -84.000000, -37.000000], [247, 90, 346]]
DATA[197770, 0, [0,0,0], [-0.019395, 0.013134, -0.010690], [-0.235360, -0.254973, -0.078453], [-0.098106, -0.179462, 9.829716], [-23.000000, -87.000000, -39.000000], [257, 99, 355]]
DATA[197830, 0, [0,0,0], [-0.017562, 0.007025, -0.009163], [-0.176520, -0.215746, -0.078453], [-0.131605, -0.184247, 9.848858], [-20.000000, -80.000000, -38.000000], [251, 89, 351]]
DATA[197890, 0, [0,0,0], [-0.018937, 0.010690, -0.012370], [-0.215746, -0.176520, -0.078453], [-0.093320, -0.184247, 9.829716], [-21.000000, -82.000000, -37.000000], [252, 95, 359]]
DATA[197950, 0, [0,0,0], [-0.015119, 0.008705, -0.012981], [-0.196133, -0.215746, -0.078453], [-0.071785, -0.222533, 9.824930], [-24.000000, -84.000000, -40.000000], [246, 87, 359]]
DATA[198010, 0, [0,0,0], [-0.014661, 0.010996, -0.008552], [-0.215746, -0.254973, -0.137293], [-0.088534, -0.212961, 9.829716], [-26.000000, -84.000000, -37.000000], [245, 91, 369]]
DATA[198070, 0, [0,0,0], [-0.017715, 0.004734, -0.010079], [-0.176520, -0.196133, 10.159690], [-0.098106, -0.208176, 9.815358], [-24.000000, -88.000000, -41.000000], [254, 94, 357]]
DATA[198130, 0, [0,0,0], [-0.015577, 0.011606, -0.008705], [-0.235360, -0.176520, -0.117680], [-0.069392, -0.198604, 9.834501], [-24.000000, -89.000000, -40.000000], [255, 88, 360]]
DATA[198190, 0, [0,0,0], [-0.018479, 0.007483, -0.012981], [-0.215746, -0.235360, -0.058840], [-0.062213, -0.227318, 9.834501], [-23.000000, -87.000000, -38.000000], [250, 89, 347]]
DATA[198250, 0, [0,0,0], [-0.016341, 0.014661, -0.008858], [-0.196133, -0.215746, -0.078453], [-0.076570, -0.165105, 9.810573], [-25.000000, -85.000000, -36.000000], [246, 80, 348]]
DATA[198310, 0, [0,0,0], [-0.020617, 0.011606, -0.004887], [-0.254973, -0.215746, -0.098067], [-0.071785, -0.141177, 9.829716], [-25.000000, -85.000000, -37.000000], [248, 90, 359]]
DATA[198370, 0, [0,0,0], [-0.020311, 0.009010, -0.008552], [-0.176520, -0.294199, 10.395049], [-0.102891, -0.189033, 9.834501], [-26.000000, -87.000000, -41.000000], [239, 89, 358]]
DATA[198430, 0, [0,0,0], [-0.016341, 0.011301, -0.009621], [-0.196133, -0.235360, -0.117680], [-0.093320, -0.174676, 9.820144], [-23.000000, -85.000000, -38.000000], [250, 95, 363]]
DATA[198490, 0, [0,0,0], [-0.018326, 0.009163, -0.009621], [-0.196133, -0.196133, -0.098067], [-0.098106, -0.198604, 9.805787], [-24.000000, -90.000000, -40.000000], [250, 85, 368]]
DATA[198550, 0, [0,0,0], [-0.023213, 0.013439, -0.007789], [-0.235360, -0.196133, -0.078453], [-0.083749, -0.184247, 9.844072], [-23.000000, -90.000000, -36.000000], [251, 89, 363]]
DATA[198610, 0, [0,0,0], [-0.018326, 0.014661, -0.010690], [-0.176520, -0.215746, -0.137293], [-0.090927, -0.203390, 9.801002], [-23.000000, -89.000000, -37.000000], [248, 83, 370]]
DATA[198670, 0, [0,0,0], [-0.018631, 0.008552, -0.007483], [-0.196133, -0.156906, -0.058840], [-0.093320, -0.193819, 9.844072], [-20.000000, -85.000000, -38.000000], [243, 87, 367]]
DATA[198730, 0, [0,0,0], [-0.015577, 0.010537, -0.011606], [-0.235360, -0.176520, -0.039227], [-0.088534, -0.208176, 9.805787], [-23.000000, -84.000000, -36.000000], [254, 87, 355]]
DATA[198790, 0, [0,0,0], [-0.017868, 0.009927, -0.010843], [-0.176520, -0.196133, -0.098067], [-0.100499, -0.212961, 9.805787], [-23.000000, -79.000000, -39.000000], [250, 75, 367]]
DATA[198850, 0, [0,0,0], [-0.016188, 0.010385, -0.008705], [-0.156906, -0.176520, -0.039227], [-0.100499, -0.189033, 9.829716], [-24.000000, -88.000000, -42.000000], [252, 84, 354]]
DATA[198910, 0, [0,0,0], [-0.014355, 0.012217, -0.011912], [-0.137293, -0.274586, -0.156906], [-0.074178, -0.155533, 9.805787], [-27.000000, -86.000000, -38.000000], [247, 88, 359]]
DATA[198970, 0, [0,0,0], [-0.019242, 0.010690, -0.007941], [-0.215746, -0.156906, -0.117680], [-0.093320, -0.232104, 9.820144], [-26.000000, -89.000000, -39.000000], [246, 93, 354]]
DATA[199030, 0, [0,0,0], [-0.014813, 0.012065, -0.011759], [-0.176520, -0.196133, -0.117680], [-0.100499, -0.198604, 9.820144], [-22.000000, -88.000000, -41.000000], [248, 85, 358]]
DATA[199090, 0, [0,0,0], [-0.018631, 0.011148, -0.005956], [-0.215746, -0.176520, -0.078453], [-0.086142, -0.193819, 9.801002], [-23.000000, -88.000000, -39.000000], [251, 84, 356]]
DATA[199150, 0, [0,0,0], [-0.017104, 0.014508, -0.012675], [-0.098067, -0.196133, -0.098067], [-0.093320, -0.184247, 9.829716], [-21.000000, -87.000000, -37.000000], [255, 85, 356]]
DATA[199210, 0, [0,0,0], [-0.014813, 0.009927, -0.012217], [-0.196133, -0.196133, -0.019613], [-0.093320, -0.203390, 9.844072], [-20.000000, -83.000000, -37.000000], [251, 92, 363]]
DATA[199270, 0, [0,0,0], [-0.019700, 0.010232, -0.012370], [-0.176520, -0.156906, -0.039227], [-0.066999, -0.189033, 9.834501], [-22.000000, -85.000000, -37.000000], [246, 88, 358]]
DATA[199330, 0, [0,0,0], [-0.014508, 0.011606, -0.009774], [-0.235360, -0.156906, 10.159690], [-0.076570, -0.222533, 9.824930], [-28.000000, -85.000000, -38.000000], [248, 88, 364]]
DATA[199390, 0, [0,0,0], [-0.015424, 0.010385, -0.015577], [-0.274586, -0.117680, -0.098067], [-0.098106, -0.184247, 9.801002], [-26.000000, -88.000000, -41.000000], [251, 95, 362]]
DATA[199450, 0, [0,0,0], [-0.020464, 0.002596, -0.007636], [-0.156906, -0.215746, -0.039227], [-0.078963, -0.141177, 9.853643], [-23.000000, -85.000000, -39.000000], [252, 84, 369]]
DATA[199510, 0, [0,0,0], [-0.017257, 0.008247, -0.010843], [-0.215746, -0.215746, 10.120462], [-0.081356, -0.160319, 9.834501], [-23.000000, -90.000000, -39.000000], [254, 89, 368]]
DATA[199570, 0, [0,0,0], [-0.012675, 0.014661, -0.012065], [-0.215746, -0.196133, -0.117680], [-0.107677, -0.165105, 9.810573], [-21.000000, -88.000000, -36.000000], [249, 85, 366]]
DATA[199630, 0, [0,0,0], [-0.012065, 0.012065, -0.009621], [-0.196133, -0.156906, -0.078453], [-0.057428, -0.227318, 9.796216], [-22.000000, -89.000000, -36.000000], [251, 78, 369]]
DATA[199690, 0, [0,0,0], [-0.020922, 0.007636, -0.009774], [-0.254973, -0.137293, 10.375436], [-0.066999, -0.184247, 9.810573], [-23.000000, -82.000000, -37.000000], [253, 81, 347]]
DATA[199750, 0, [0,0,0], [-0.016493, 0.010385, -0.012217], [-0.215746, -0.215746, -0.117680], [-0.093320, -0.193819, 9.834501], [-24.000000, -84.000000, -38.000000], [257, 84, 361]]
DATA[199810, 0, [0,0,0], [-0.013744, 0.013744, -0.012828], [-0.254973, -0.254973, -0.098067], [-0.062213, -0.165105, 9.839287], [-22.000000, -83.000000, -38.000000], [246, 82, 360]]
DATA[199870, 0, [0,0,0], [-0.016646, 0.007789, -0.007025], [-0.156906, -0.235360, -0.039227], [-0.071785, -0.160319, 9.834501], [-27.000000, -86.000000, -40.000000], [246, 85, 358]]
DATA[199930, 0, [0,0,0], [-0.018326, 0.009010, -0.003665], [-0.196133, -0.215746, -0.078453], [-0.095713, -0.145962, 9.815358], [-24.000000, -87.000000, -41.000000], [255, 91, 358]]
DATA[199990, 0, [0,0,0], [-0.012217, 0.006261, -0.011759], [-0.235360, -0.235360, -0.117680], [-0.069392, -0.174676, 9.829716], [-24.000000, -88.000000, -39.000000], [251, 86, 359]]
DATA[200050, 0, [0,0,0], [-0.015730, 0.013439, -0.011454], [-0.137293, -0.196133, -0.058840], [-0.081356, -0.193819, 9.848858], [-23.000000, -86.000000, -39.000000], [252, 87, 362]]
DATA[200110, 0, [0,0,0], [-0.011148, 0.011148, -0.014661], [-0.176520, -0.176520, -0.039227], [-0.081356, -0.203390, 9.815358], [-23.000000, -86.000000, -40.000000], [249, 88, 353]]
DATA[200170, 0, [0,0,0], [-0.017104, 0.014203, -0.008705], [-0.215746, -0.196133, -0.156906], [-0.098106, -0.203390, 9.829716], [-24.000000, -83.000000, -38.000000], [254, 90, 361]]
DATA[200230, 0, [0,0,0], [-0.020617, 0.010537, -0.008247], [-0.274586, -0.196133, -0.098067], [-0.074178, -0.212961, 9.820144], [-24.000000, -80.000000, -37.000000], [245, 91, 364]]
DATA[200290, 0, [0,0,0], [-0.019853, 0.010079, -0.009621], [-0.215746, -0.196133, -0.117680], [-0.059821, -0.189033, 9.829716], [-23.000000, -82.000000, -34.000000], [254, 90, 362]]
DATA[200350, 0, [0,0,0], [-0.017562, 0.011301, -0.009316], [-0.137293, -0.196133, 10.355823], [-0.112463, -0.227318, 9.839287], [-25.000000, -86.000000, -38.000000], [259, 95, 373]]
DATA[200410, 0, [0,0,0], [-0.017257, 0.016035, -0.009163], [-0.215746, -0.156906, 10.355823], [-0.093320, -0.184247, 9.824930], [-24.000000, -89.000000, -41.000000], [256, 90, 358]]
DATA[200470, 0, [0,0,0], [-0.014355, 0.012828, -0.012370], [-0.117680, -0.215746, -0.078453], [-0.047856, -0.208176, 9.801002], [-26.000000, -86.000000, -37.000000], [252, 88, 349]]
DATA[200530, 0, [0,0,0], [-0.020922, 0.012217, -0.012675], [-0.196133, -0.235360, -0.098067], [-0.083749, -0.169890, 9.820144], [-22.000000, -88.000000, -41.000000], [254, 84, 349]]
DATA[200590, 0, [0,0,0], [-0.016646, 0.016493, -0.010843], [-0.196133, -0.156906, -0.019613], [-0.071785, -0.217747, 9.820144], [-23.000000, -86.000000, -39.000000], [253, 86, 354]]
DATA[200650, 0, [0,0,0], [-0.014508, 0.012523, -0.014355], [-0.215746, -0.235360, -0.039227], [-0.078963, -0.160319, 9.805787], [-21.000000, -87.000000, -37.000000], [246, 87, 364]]
DATA[200710, 0, [0,0,0], [-0.020006, 0.014203, -0.008247], [-0.274586, -0.156906, -0.137293], [-0.076570, -0.208176, 9.801002], [-24.000000, -81.000000, -38.000000], [249, 87, 365]]
DATA[200770, 0, [0,0,0], [-0.013439, 0.013897, -0.011759], [-0.176520, -0.019613, -0.058840], [-0.095713, -0.189033, 9.820144], [-23.000000, -84.000000, -36.000000], [251, 91, 362]]
DATA[200830, 0, [0,0,0], [-0.015730, 0.012675, -0.012065], [-0.137293, -0.196133, 10.355823], [-0.117248, -0.174676, 9.815358], [-24.000000, -82.000000, -41.000000], [254, 82, 367]]
DATA[200890, 0, [0,0,0], [-0.017868, 0.012370, -0.011148], [-0.274586, -0.176520, -0.098067], [-0.090927, -0.169890, 9.848858], [-27.000000, -84.000000, -41.000000], [251, 85, 364]]
DATA[200950, 0, [0,0,0], [-0.014813, 0.015577, -0.006720], [-0.196133, -0.196133, -0.058840], [-0.055035, -0.160319, 9.829716], [-24.000000, -89.000000, -38.000000], [250, 82, 356]]
DATA[201010, 0, [0,0,0], [-0.013286, 0.010385, -0.010690], [-0.176520, -0.196133, -0.078453], [-0.088534, -0.184247, 9.824930], [-25.000000, -89.000000, -40.000000], [245, 86, 368]]
DATA[201070, 0, [0,0,0], [-0.020464, 0.009163, -0.014050], [-0.215746, -0.156906, -0.039227], [-0.074178, -0.160319, 9.844072], [-23.000000, -90.000000, -40.000000], [247, 89, 377]]
DATA[201130, 0, [0,0,0], [-0.012675, 0.014050, -0.012065], [-0.235360, -0.098067, 10.179303], [-0.098106, -0.165105, 9.815358], [-24.000000, -85.000000, -38.000000], [253, 88, 356]]
